run_id,duration_ms,success
1,4.20,1
2,4.16,1
3,16.23,1
4,5.43,1
5,4.91,1
6,3.98,1
7,8.56,1
8,17.35,1
9,3.79,1
10,4.06,1
11,3.92,1
12,16.78,1
13,4.13,1
14,3.85,1
15,4.05,1
16,4.50,1
17,3.20,1
18,31.40,1
19,5.85,1
20,5.62,1
21,3.85,1
22,10.09,1
23,4.04,1
24,3.71,1
25,5.16,1
26,7.78,1
27,17.46,1
28,3.60,1
29,8.93,1
30,3.03,1
31,3.55,1
32,11.04,1
33,7.56,1
34,3.68,1
35,3.77,1
36,3.92,1
37,6.19,1
38,3.57,1
39,3.39,1
40,58.23,1
41,4.12,1
42,4.18,1
43,3.31,1
44,15.59,1
45,11.88,1
46,3.55,1
47,5.92,1
48,3.41,1
49,11.66,1
50,4.97,1
51,4.34,1
52,4.61,1
53,5.31,1
54,3.31,1
55,3.87,1
56,18.12,1
57,33.47,1
58,3.29,1
59,5.49,1
60,3.73,1
61,4.20,1
62,3.45,1
63,3.46,1
64,10.33,1
65,11.77,1
66,4.90,1
67,13.06,1
68,4.46,1
69,3.69,1
70,3.39,1
71,3.71,1
72,3.84,1
73,3.81,1
74,3.27,1
75,32.43,1
76,12.97,1
77,4.42,1
78,21.48,1
79,17.15,1
80,5.87,1
81,6.91,1
82,22.85,1
83,3.69,1
84,7.62,1
85,11.26,1
86,5.17,1
87,3.97,1
88,4.06,1
89,5.46,1
90,3.55,1
91,6.81,1
92,3.30,1
93,3.34,1
94,5.56,1
95,5.66,1
96,32.15,1
97,3.17,1
98,4.06,1
99,9.21,1
100,5.92,1
101,6.24,1
102,9.14,1
103,3.90,1
104,6.36,1
105,3.41,1
106,23.71,1
107,5.94,1
108,3.47,1
109,5.47,1
110,3.71,1
111,3.33,1
112,3.64,1
113,3.77,1
114,4.81,1
115,3.78,1
116,3.19,1
117,10.78,1
118,14.81,1
119,13.17,1
120,4.85,1
121,3.98,1
122,5.04,1
123,9.22,1
124,3.69,1
125,3.81,1
126,3.67,1
127,4.77,1
128,3.65,1
129,3.25,1
130,3.85,1
131,4.16,1
132,3.75,1
133,9.70,1
134,3.94,1
135,5.40,1
136,6.12,1
137,3.95,1
138,3.69,1
139,15.39,1
140,3.65,1
141,10.31,1
142,3.31,1
143,4.87,1
144,3.82,1
145,3.31,1
146,8.42,1
147,12.86,1
148,31.47,1
149,3.82,1
150,3.40,1
151,3.70,1
152,11.16,1
153,3.72,1
154,3.45,1
155,4.67,1
156,3.44,1
157,12.62,1
158,7.93,1
159,4.05,1
160,3.75,1
161,13.55,1
162,7.53,1
163,3.35,1
164,4.06,1
165,5.46,1
166,10.40,1
167,3.62,1
168,8.76,1
169,11.64,1
170,3.65,1
171,7.16,1
172,4.80,1
173,4.33,1
174,3.69,1
175,3.54,1
176,3.47,1
177,3.34,1
178,5.15,1
179,6.10,1
180,4.16,1
181,5.03,1
182,51.76,1
183,9.07,1
184,4.17,1
185,3.82,1
186,3.93,1
187,5.77,1
188,9.22,1
189,3.40,1
190,3.61,1
191,80.76,1
192,8.53,1
193,3.89,1
194,5.13,1
195,10.59,1
196,5.54,1
197,62.77,1
198,4.05,1
199,7.20,1
200,166.18,1
201,3.62,1
202,3.76,1
203,10.91,1
204,8.86,1
205,3.56,1
206,26.52,1
207,5.45,1
208,7.85,1
209,7.50,1
210,4.01,1
211,6.38,1
212,46.16,1
213,3.76,1
214,3.53,1
215,3.93,1
216,4.90,1
217,5.07,1
218,3.48,1
219,8.40,1
220,7.41,1
221,22.37,1
222,51.88,1
223,3.34,1
224,3.91,1
225,11.49,1
226,3.52,1
227,5.22,1
228,4.01,1
229,7.32,1
230,11.60,1
231,17.58,1
232,3.67,1
233,7.24,1
234,3.80,1
235,6.56,1
236,4.47,1
237,3.61,1
238,3.72,1
239,6.77,1
240,6.71,1
241,25.05,1
242,3.92,1
243,3.93,1
244,11.63,1
245,17.00,1
246,7.14,1
247,3.68,1
248,3.85,1
249,5.17,1
250,3.87,1
251,9.45,1
252,3.71,1
253,4.58,1
254,7.13,1
255,3.96,1
256,8.60,1
257,13.90,1
258,3.77,1
259,5.77,1
260,3.33,1
261,4.86,1
262,4.00,1
263,17.06,1
264,4.04,1
265,3.99,1
266,3.64,1
267,4.08,1
268,25.55,1
269,3.81,1
270,4.48,1
271,3.50,1
272,6.02,1
273,5.17,1
274,4.03,1
275,3.76,1
276,3.72,1
277,3.85,1
278,4.29,1
279,4.41,1
280,6.34,1
281,5.64,1
282,3.51,1
283,4.27,1
284,4.48,1
285,3.87,1
286,3.74,1
287,10.78,1
288,3.64,1
289,3.96,1
290,3.88,1
291,3.78,1
292,11.74,1
293,4.95,1
294,5.13,1
295,3.58,1
296,9.87,1
297,3.86,1
298,5.94,1
299,7.55,1
300,6.87,1
301,5.82,1
302,3.69,1
303,7.21,1
304,3.51,1
305,4.21,1
306,3.24,1
307,5.10,1
308,3.69,1
309,4.94,1
310,4.11,1
311,3.72,1
312,3.40,1
313,4.69,1
314,3.65,1
315,8.70,1
316,4.02,1
317,5.77,1
318,13.65,1
319,10.06,1
320,3.58,1
321,3.59,1
322,5.26,1
323,4.38,1
324,4.42,1
325,4.24,1
326,5.14,1
327,11.68,1
328,3.78,1
329,3.65,1
330,15.11,1
331,4.29,1
332,5.82,1
333,4.36,1
334,4.48,1
335,9.35,1
336,4.09,1
337,3.61,1
338,7.16,1
339,4.18,1
340,4.97,1
341,9.63,1
342,6.16,1
343,9.14,1
344,9.35,1
345,7.17,1
346,16.92,1
347,3.60,1
348,3.89,1
349,5.44,1
350,55.73,1
351,5.88,1
352,9.43,1
353,7.59,1
354,4.07,1
355,4.18,1
356,3.84,1
357,16.10,1
358,3.96,1
359,48.69,1
360,5.42,1
361,3.76,1
362,4.32,1
363,6.62,1
364,4.97,1
365,3.56,1
366,5.17,1
367,4.02,1
368,4.40,1
369,4.04,1
370,4.03,1
371,4.04,1
372,8.35,1
373,5.22,1
374,3.75,1
375,4.07,1
376,3.99,1
377,3.81,1
378,3.99,1
379,5.59,1
380,3.60,1
381,3.72,1
382,4.92,1
383,12.97,1
384,29.12,1
385,3.45,1
386,12.55,1
387,3.79,1
388,10.38,1
389,5.46,1
390,3.89,1
391,4.01,1
392,3.78,1
393,3.87,1
394,12.40,1
395,3.82,1
396,13.53,1
397,4.09,1
398,4.00,1
399,19.07,1
400,17.89,1
401,5.57,1
402,12.59,1
403,4.16,1
404,6.12,1
405,18.43,1
406,3.82,1
407,4.18,1
408,3.92,1
409,3.64,1
410,5.67,1
411,4.16,1
412,3.93,1
413,5.50,1
414,3.77,1
415,4.63,1
416,5.55,1
417,15.04,1
418,6.70,1
419,6.21,1
420,3.88,1
421,7.45,1
422,3.39,1
423,4.10,1
424,4.76,1
425,4.55,1
426,12.16,1
427,4.53,1
428,8.86,1
429,4.12,1
430,4.01,1
431,12.06,1
432,3.83,1
433,4.42,1
434,4.57,1
435,3.41,1
436,3.67,1
437,3.70,1
438,4.35,1
439,5.64,1
440,4.09,1
441,22.34,1
442,3.93,1
443,3.96,1
444,4.24,1
445,3.90,1
446,4.99,1
447,5.12,1
448,14.24,1
449,3.65,1
450,3.97,1
451,24.33,1
452,3.81,1
453,4.03,1
454,5.28,1
455,3.69,1
456,3.62,1
457,4.02,1
458,3.25,1
459,3.48,1
460,3.66,1
461,3.18,1
462,4.12,1
463,8.62,1
464,9.79,1
465,3.73,1
466,3.92,1
467,4.23,1
468,6.88,1
469,12.36,1
470,3.95,1
471,4.49,1
472,7.36,1
473,3.77,1
