Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

18:35:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:35:57     all   10,62    0,25    5,56   10,87    0,00    0,00    0,00    0,00    0,00   72,69
18:35:58     all    5,54    0,38    4,03   11,96    0,00    0,13    0,00    0,00    0,00   77,96
18:35:59     all   11,95    0,00    5,91   11,18    0,00    0,00    0,00    0,00    0,00   70,95
18:36:00     all    6,46    0,13    4,69   18,38    0,00    0,00    0,00    0,00    0,00   70,34
18:36:01     all    8,66    0,00    5,48    7,77    0,00    0,00    0,00    0,00    0,00   78,09
18:36:02     all    7,85    0,00    7,22    4,18    0,00    0,00    0,00    0,00    0,00   80,76
18:36:03     all   12,98    0,38    8,78   11,45    0,00    0,13    0,00    0,00    0,00   66,28
18:36:04     all    7,32    0,25    6,06   13,38    0,00    0,00    0,00    0,00    0,00   72,98
18:36:05     all   17,15    0,00    3,03    4,67    0,00    0,00    0,00    0,00    0,00   75,16
18:36:06     all   14,11    0,00    1,62    4,00    0,00    0,00    0,00    0,00    0,00   80,27
18:36:07     all   13,27    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   85,98
18:36:08     all   17,68    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   80,30
18:36:09     all   18,49    0,00    2,14    3,02    0,00    0,00    0,00    0,00    0,00   76,35
18:36:10     all   15,62    0,00    3,40    9,45    0,00    0,00    0,00    0,00    0,00   71,54
18:36:11     all   14,05    0,00    1,25   16,81    0,00    0,00    0,00    0,00    0,00   67,88
18:36:12     all   20,35    0,25    4,90   10,18    0,00    0,00    0,00    0,00    0,00   64,32
18:36:13     all   26,81    0,00    6,73   16,77    0,00    0,25    0,00    0,00    0,00   49,43
18:36:14     all   28,55    0,13    7,61   12,18    0,00    0,00    0,00    0,00    0,00   51,52
18:36:15     all   29,22    0,25    8,82    9,19    0,00    0,13    0,00    0,00    0,00   52,39
18:36:16     all   35,62    0,00   10,81   13,87    0,00    0,00    0,00    0,00    0,00   39,69
18:36:17     all   39,87    0,13   11,59    6,88    0,00    0,00    0,00    0,00    0,00   41,53
18:36:18     all   41,91    0,00   13,63    7,26    0,00    0,13    0,00    0,00    0,00   37,07
18:36:19     all   49,24    0,00   14,12   12,72    0,00    0,00    0,00    0,00    0,00   23,92
18:36:20     all   47,22    0,13   16,54    4,17    0,00    0,00    0,00    0,00    0,00   31,94
18:36:21     all   53,69    0,13   17,56    4,07    0,00    0,38    0,00    0,00    0,00   24,17
18:36:22     all   58,50    0,00   17,01    4,70    0,00    0,13    0,00    0,00    0,00   19,67
18:36:23     all   57,25    0,00   18,58    3,82    0,00    0,13    0,00    0,00    0,00   20,23
18:36:24     all   63,97    0,00   19,47    2,53    0,00    0,25    0,00    0,00    0,00   13,78
18:36:25     all   63,80    0,13   19,62    2,03    0,00    0,00    0,00    0,00    0,00   14,43
18:36:26     all   65,66    0,13   21,01    2,14    0,00    0,13    0,00    0,00    0,00   10,94
18:36:27     all   71,34    0,00   20,83    1,89    0,00    0,13    0,00    0,00    0,00    5,81
18:36:28     all   70,87    0,13   22,07    1,51    0,00    0,13    0,00    0,00    0,00    5,30
18:36:29     all   71,95    0,13   24,28    0,63    0,00    0,38    0,00    0,00    0,00    2,64
18:36:30     all   74,84    0,00   21,26    0,50    0,00    0,25    0,00    0,00    0,00    3,14
18:36:31     all   74,91    0,13   22,71    0,25    0,00    0,13    0,00    0,00    0,00    1,88
18:36:32     all   72,60    0,25   23,74    0,76    0,00    0,25    0,00    0,00    0,00    2,40
18:36:33     all   73,96    0,00   22,26    0,88    0,00    0,25    0,00    0,00    0,00    2,64
18:36:34     all   66,96    0,00   19,55    8,70    0,00    0,13    0,00    0,00    0,00    4,67
18:36:35     all   72,47    0,13   23,78    0,50    0,00    0,25    0,00    0,00    0,00    2,88
18:36:36     all   75,57    0,00   22,54    0,13    0,00    0,13    0,00    0,00    0,00    1,64
18:36:37     all   75,35    0,13   22,89    0,25    0,00    0,00    0,00    0,00    0,00    1,38
18:36:38     all   67,08    0,13   21,03    9,01    0,00    0,38    0,00    0,00    0,00    2,38
18:36:39     all   74,72    0,13   23,40    0,25    0,00    0,00    0,00    0,00    0,00    1,51
18:36:40     all   66,17    0,00   22,18   10,15    0,00    0,13    0,00    0,00    0,00    1,38
18:36:41     all   72,85    0,00   22,10    2,90    0,00    0,13    0,00    0,00    0,00    2,02
18:36:42     all   72,81    0,13   23,68    1,63    0,00    0,25    0,00    0,00    0,00    1,50
18:36:43     all   73,15    0,13   24,72    0,13    0,00    0,50    0,00    0,00    0,00    1,38
18:36:44     all   74,16    0,00   24,47    0,25    0,00    0,25    0,00    0,00    0,00    0,87
18:36:45     all   74,87    0,13   23,87    0,25    0,00    0,13    0,00    0,00    0,00    0,75
18:36:46     all   61,77    0,00   17,97   11,77    0,00    0,13    0,00    0,00    0,00    8,35
18:36:47     all   71,61    0,13   23,99    3,64    0,00    0,13    0,00    0,00    0,00    0,50
18:36:48     all   74,25    0,00   24,50    0,00    0,00    0,25    0,00    0,00    0,00    1,01
18:36:49     all   73,88    0,12   24,88    0,12    0,00    0,25    0,00    0,00    0,00    0,75
18:36:50     all   75,22    0,13   24,03    0,00    0,00    0,38    0,00    0,00    0,00    0,25
18:36:51     all   74,65    0,13   24,59    0,13    0,00    0,13    0,00    0,00    0,00    0,38
18:36:52     all   74,81    0,13   24,19    0,13    0,00    0,00    0,00    0,00    0,00    0,75
18:36:53     all   80,83    0,00   18,55    0,13    0,00    0,13    0,00    0,00    0,00    0,38
18:36:54     all   73,58    0,13   24,15    1,13    0,00    0,25    0,00    0,00    0,00    0,75
18:36:55     all   76,10    0,00   23,15    0,25    0,00    0,13    0,00    0,00    0,00    0,38
18:36:56     all   75,22    0,13   23,90    0,00    0,00    0,25    0,00    0,00    0,00    0,50
18:36:57     all   74,94    0,13   24,31    0,13    0,00    0,25    0,00    0,00    0,00    0,25
18:36:58     all   75,88    0,12   23,38    0,25    0,00    0,00    0,00    0,00    0,00    0,38
18:36:59     all   74,47    0,00   22,01    1,76    0,00    0,25    0,00    0,00    0,00    1,51
18:37:00     all   74,62    0,00   23,87    0,13    0,00    0,13    0,00    0,00    0,00    1,26
18:37:01     all   73,87    0,00   24,50    0,50    0,00    0,13    0,00    0,00    0,00    1,01
18:37:02     all   74,75    0,12   24,38    0,25    0,00    0,12    0,00    0,00    0,00    0,38
18:37:03     all   75,72    0,00   23,53    0,13    0,00    0,25    0,00    0,00    0,00    0,38
18:37:04     all   74,97    0,00   24,28    0,13    0,00    0,38    0,00    0,00    0,00    0,25
18:37:05     all   74,00    0,12   25,50    0,00    0,00    0,12    0,00    0,00    0,00    0,25
