run_id,handshake_type,duration_ms,success
1,full,1215.75,1
2,full,1216.10,1
3,full,1016.97,1
4,full,2335.08,1
5,full,3165.43,1
6,full,2686.95,1
7,full,925.39,1
8,full,1215.65,1
9,full,1215.99,1
10,full,1996.20,1
11,full,1216.33,1
12,full,1015.28,1
13,full,1215.58,1
14,full,1031.97,1
15,full,922.68,1
16,full,1015.23,1
17,full,1014.18,1
18,full,1216.81,1
19,full,1015.74,1
20,full,1215.86,1
21,full,1680.29,1
22,full,1376.74,1
23,full,1633.59,1
24,full,1267.57,1
25,full,1015.96,1
26,full,1215.78,1
27,full,1033.82,1
28,full,2334.82,1
29,full,1015.04,1
30,full,1267.81,1
31,full,1215.72,1
32,full,1650.26,1
33,full,1015.18,1
34,full,1215.65,1
35,full,1015.76,1
36,full,2412.93,1
37,full,1215.91,1
38,full,1215.40,1
39,full,1027.57,1
40,full,1015.77,1
41,full,1015.13,1
42,full,1268.64,1
43,full,1015.58,1
44,full,1216.94,1
45,full,1016.39,1
46,full,1375.95,1
47,full,1218.48,1
48,full,2413.47,1
49,full,1215.54,1
50,full,1216.59,1
51,full,1216.12,1
52,full,2563.32,1
53,full,1215.38,1
54,full,1267.99,1
55,full,3296.24,1
56,full,1015.36,1
57,full,1015.99,1
58,full,1224.54,1
59,full,1215.51,1
60,full,1215.89,1
61,full,1034.76,1
62,full,1215.92,1
63,full,1215.09,1
64,full,1215.39,1
65,full,1649.47,1
66,full,1216.24,1
67,full,1217.58,1
68,full,1215.22,1
69,full,1215.53,1
70,full,2182.58,1
71,full,1378.12,1
72,full,1215.95,1
73,full,1215.90,1
74,full,1215.54,1
75,full,1215.52,1
76,full,1650.01,1
77,full,1215.64,1
78,full,1268.18,1
79,full,1215.72,1
80,full,1650.76,1
81,full,1015.83,1
82,full,1576.75,1
83,full,1650.97,1
84,full,1015.51,1
85,full,1015.58,1
86,full,1015.14,1
87,full,1015.67,1
88,full,1216.35,1
89,full,1268.39,1
90,full,1015.39,1
91,full,1734.35,1
92,full,1215.53,1
93,full,1216.20,1
94,full,1015.35,1
95,full,1320.16,1
96,full,2953.34,1
97,full,1215.70,1
98,full,1033.96,1
99,full,1216.09,1
100,full,2369.69,1
101,full,1015.49,1
102,full,1215.96,1
103,full,1268.34,1
104,full,1016.14,1
105,full,1015.25,1
106,full,1215.81,1
107,full,1216.33,1
108,full,1215.41,1
109,full,1685.08,1
110,full,1033.99,1
111,full,1215.60,1
112,full,1015.34,1
113,full,905.94,1
114,full,1215.41,1
