run_id,handshake_type,duration_ms,success
1,full,1330.85,1
2,full,402.31,1
3,full,402.89,1
4,full,3404.62,1
5,full,402.40,1
6,full,402.36,1
7,full,402.43,1
8,full,402.25,1
9,full,402.44,1
10,full,402.74,1
11,full,402.62,1
12,full,402.29,1
13,full,402.35,1
14,full,402.34,1
15,full,2631.86,1
16,full,402.34,1
17,full,402.14,1
18,full,402.34,1
19,full,402.07,1
20,full,402.39,1
21,full,402.35,1
22,full,402.26,1
23,full,402.50,1
24,full,402.19,1
25,full,2404.77,1
26,full,402.39,1
27,full,402.35,1
28,full,1130.59,1
29,full,402.11,1
30,full,402.26,1
31,full,402.54,1
32,full,402.63,1
33,full,402.84,1
34,full,402.59,1
35,full,402.85,1
36,full,402.24,1
37,full,402.23,1
38,full,2404.51,1
39,full,402.20,1
40,full,402.25,1
41,full,402.31,1
42,full,402.23,1
43,full,402.20,1
44,full,402.65,1
45,full,402.26,1
46,full,402.28,1
47,full,1334.08,1
48,full,402.36,1
49,full,402.24,1
50,full,402.31,1
51,full,2404.85,1
52,full,1130.47,1
53,full,402.57,1
54,full,402.12,1
55,full,402.39,1
56,full,2404.41,1
57,full,402.24,1
58,full,1130.80,1
59,full,402.62,1
60,full,402.37,1
61,full,402.31,1
62,full,2627.43,1
63,full,402.31,1
64,full,402.41,1
65,full,402.48,1
66,full,402.55,1
67,full,402.45,1
68,full,2405.26,1
69,full,402.31,1
70,full,2628.07,1
71,full,402.57,1
72,full,402.23,1
73,full,1130.58,1
74,full,1130.56,1
75,full,402.19,1
76,full,1131.03,1
77,full,402.09,1
78,full,1130.54,1
79,full,402.30,1
80,full,402.30,1
81,full,402.28,1
82,full,402.32,1
83,full,402.31,1
84,full,402.80,1
85,full,402.17,1
86,full,402.45,1
87,full,402.32,1
88,full,2405.06,1
89,full,1130.12,1
90,full,402.20,1
91,full,2404.54,1
92,full,402.34,1
93,full,402.25,1
94,full,402.56,1
95,full,2627.81,1
96,full,2404.84,1
97,full,402.28,1
98,full,402.48,1
99,full,402.27,1
100,full,402.69,1
101,full,402.39,1
102,full,402.70,1
103,full,402.23,1
104,full,1130.46,1
105,full,402.21,1
106,full,402.26,1
107,full,402.15,1
108,full,402.23,1
109,full,402.18,1
110,full,2404.75,1
111,full,402.76,1
112,full,402.12,1
113,full,402.32,1
114,full,402.29,1
115,full,402.52,1
116,full,402.33,1
117,full,402.67,1
118,full,402.28,1
119,full,404.37,1
120,full,402.23,1
121,full,402.33,1
122,full,2801.85,1
123,full,402.27,1
124,full,402.43,1
125,full,402.89,1
126,full,402.54,1
127,full,402.22,1
128,full,1130.50,1
129,full,402.16,1
130,full,402.33,1
131,full,402.27,1
132,full,1130.54,1
133,full,402.44,1
134,full,402.36,1
135,full,402.22,1
136,full,402.32,1
137,full,402.12,1
138,full,402.37,1
139,full,402.32,1
140,full,402.33,1
141,full,402.26,1
142,full,402.57,1
143,full,402.20,1
144,full,402.23,1
145,full,1130.66,1
146,full,402.25,1
147,full,402.64,1
148,full,402.25,1
149,full,402.26,1
150,full,402.26,1
151,full,402.24,1
152,full,1583.29,1
153,full,402.26,1
154,full,402.56,1
155,full,402.32,1
156,full,402.55,1
157,full,2629.32,1
158,full,403.07,1
159,full,402.44,1
160,full,1333.90,1
161,full,1631.76,1
162,full,402.23,1
163,full,402.90,1
164,full,402.28,1
165,full,2405.00,1
166,full,402.18,1
167,full,402.16,1
168,full,402.47,1
169,full,1130.87,1
170,full,402.26,1
171,full,402.23,1
172,full,402.38,1
173,full,402.36,1
174,full,402.32,1
175,full,402.39,1
176,full,402.34,1
177,full,402.32,1
178,full,402.31,1
179,full,402.33,1
180,full,402.52,1
181,full,402.25,1
182,full,402.31,1
183,full,402.36,1
184,full,402.34,1
185,full,402.29,1
186,full,402.45,1
187,full,402.29,1
188,full,3011.76,1
189,full,402.44,1
190,full,402.30,1
191,full,402.44,1
192,full,402.35,1
193,full,402.21,1
194,full,402.28,1
195,full,1583.53,1
196,full,402.24,1
197,full,402.32,1
198,full,402.27,1
199,full,402.56,1
200,full,402.55,1
201,full,402.38,1
202,full,402.24,1
203,full,3629.45,1
204,full,402.28,1
205,full,402.16,1
206,full,402.33,1
207,full,2654.12,1
208,full,2404.69,1
209,full,402.41,1
210,full,1130.53,1
211,full,402.39,1
212,full,402.03,1
213,full,402.20,1
214,full,402.29,1
215,full,402.36,1
216,full,2627.90,1
217,full,1583.49,1
218,full,402.55,1
219,full,402.25,1
220,full,402.38,1
221,full,402.13,1
222,full,1130.11,1
223,full,402.25,1
224,full,402.22,1
225,full,402.34,1
226,full,402.43,1
227,full,402.58,1
228,full,402.24,1
229,full,402.26,1
230,full,1130.41,1
231,full,402.55,1
232,full,402.21,1
233,full,1130.96,1
234,full,403.00,1
235,full,402.31,1
236,full,402.09,1
237,full,402.04,1
238,full,402.30,1
239,full,1130.56,1
240,full,402.58,1
241,full,402.35,1
242,full,402.03,1
243,full,402.22,1
244,full,402.27,1
245,full,1130.62,1
246,full,402.21,1
247,full,402.31,1
248,full,402.35,1
249,full,402.22,1
250,full,402.42,1
251,full,1130.48,1
252,full,402.20,1
253,full,402.27,1
254,full,402.33,1
255,full,1405.58,1
256,full,402.24,1
257,full,3627.43,1
258,full,402.58,1
259,full,402.11,1
260,full,402.27,1
261,full,402.09,1
262,full,2404.45,1
263,full,402.16,1
264,full,402.28,1
265,full,402.26,1
266,full,402.30,1
267,full,402.30,1
268,full,402.42,1
269,full,402.15,1
270,full,402.15,1
271,full,402.19,1
272,full,402.22,1
273,full,1130.55,1
274,full,402.54,1
275,full,402.52,1
276,full,402.51,1
277,full,402.30,1
278,full,402.28,1
279,full,1130.90,1
280,full,402.15,1
281,full,402.35,1
282,full,1583.70,1
283,full,402.28,1
284,full,2404.97,1
285,full,402.29,1
286,full,1130.68,1
287,full,402.25,1
288,full,402.26,1
289,full,402.19,1
290,full,402.44,1
291,full,402.22,1
292,full,2657.33,1
293,full,402.27,1
294,full,1583.39,1
295,full,402.32,1
296,full,402.14,1
297,full,2404.67,1
298,full,402.31,1
299,full,402.32,1
300,full,2404.49,1
301,full,402.34,1
302,full,402.35,1
303,full,402.38,1
304,full,402.39,1
305,full,402.21,1
306,full,1130.53,1
307,full,402.56,1
308,full,402.25,1
309,full,402.64,1
310,full,402.72,1
311,full,402.25,1
312,full,402.22,1
313,full,402.21,1
314,full,3405.02,1
315,full,402.36,1
316,full,402.24,1
317,full,402.36,1
318,full,402.68,1
319,full,402.21,1
320,full,402.22,1
321,full,402.40,1
322,full,402.36,1
323,full,402.24,1
324,full,402.21,1
325,full,402.41,1
326,full,402.31,1
327,full,402.43,1
328,full,402.68,1
329,full,402.53,1
330,full,402.06,1
331,full,403.83,1
332,full,402.58,1
333,full,402.48,1
334,full,402.27,1
335,full,402.30,1
336,full,402.41,1
337,full,402.36,1
338,full,402.42,1
339,full,402.32,1
340,full,2404.78,1
341,full,402.57,1
342,full,402.36,1
343,full,402.59,1
344,full,402.58,1
345,full,1334.93,1
346,full,1130.58,1
347,full,402.24,1
348,full,402.75,1
349,full,402.34,1
350,full,1405.78,1
351,full,402.08,1
352,full,402.01,1
353,full,402.29,1
354,full,402.53,1
355,full,402.20,1
356,full,3628.39,1
357,full,402.19,1
358,full,402.14,1
359,full,402.24,1
360,full,402.48,1
361,full,402.56,1
362,full,402.14,1
363,full,402.36,1
364,full,1583.55,1
365,full,402.80,1
366,full,402.47,1
367,full,2404.97,1
368,full,402.13,1
369,full,402.20,1
370,full,402.35,1
371,full,402.12,1
372,full,402.52,1
373,full,1130.91,1
374,full,402.33,1
375,full,402.22,1
376,full,402.21,1
377,full,402.32,1
378,full,2404.66,1
379,full,402.51,1
380,full,402.30,1
381,full,402.58,1
382,full,2629.20,1
383,full,402.58,1
384,full,402.32,1
385,full,402.38,1
386,full,402.04,1
387,full,402.29,1
388,full,402.53,1
389,full,402.30,1
390,full,402.17,1
391,full,402.51,1
392,full,402.35,1
393,full,402.49,1
394,full,1130.44,1
395,full,402.31,1
396,full,401.99,1
397,full,402.28,1
398,full,402.32,1
399,full,402.12,1
400,full,402.30,1
401,full,402.44,1
402,full,402.60,1
403,full,402.46,1
404,full,402.19,1
405,full,402.64,1
406,full,402.32,1
407,full,402.27,1
408,full,2404.35,1
409,full,402.07,1
410,full,402.14,1
411,full,402.11,1
412,full,402.22,1
413,full,402.15,1
414,full,402.69,1
415,full,402.28,1
416,full,402.52,1
417,full,2405.26,1
418,full,402.51,1
419,full,1130.43,1
420,full,402.61,1
421,full,402.19,1
422,full,401.97,1
423,full,402.12,1
424,full,402.27,1
425,full,402.31,1
426,full,402.57,1
427,full,402.51,1
428,full,402.62,1
429,full,402.02,1
430,full,402.16,1
431,full,402.19,1
432,full,402.37,1
433,full,2404.80,1
434,full,404.89,1
435,full,402.24,1
436,full,402.53,1
437,full,402.09,1
438,full,402.68,1
439,full,402.57,1
440,full,402.46,1
441,full,402.15,1
442,full,402.56,1
443,full,402.76,1
444,full,1130.49,1
445,full,402.08,1
446,full,2979.67,1
447,full,402.28,1
448,full,1130.19,1
449,full,402.61,1
450,full,402.19,1
451,full,1859.97,1
452,full,402.30,1
453,full,402.25,1
454,full,402.60,1
455,full,402.27,1
456,full,402.29,1
457,full,402.21,1
458,full,402.27,1
459,full,402.47,1
460,full,1130.28,1
461,full,402.17,1
462,full,1130.61,1
463,full,402.62,1
464,full,402.09,1
465,full,402.30,1
466,full,402.48,1
467,full,1405.75,1
468,full,402.43,1
469,full,2404.86,1
470,full,402.63,1
471,full,1583.49,1
472,full,402.54,1
473,full,402.50,1
474,full,402.24,1
475,full,402.27,1
476,full,2628.21,1
477,full,402.27,1
478,full,402.50,1
479,full,2404.39,1
480,full,402.35,1
481,full,402.48,1
482,full,402.45,1
483,full,402.37,1
484,full,402.47,1
485,full,402.38,1
486,full,402.36,1
487,full,402.49,1
488,full,402.30,1
489,full,402.29,1
490,full,402.34,1
491,full,402.40,1
492,full,2404.73,1
493,full,402.77,1
494,full,402.30,1
495,full,402.12,1
496,full,402.31,1
497,full,402.28,1
498,full,2404.99,1
499,full,402.24,1
500,full,402.47,1
501,resumed,402.35,1
502,resumed,2626.95,1
503,resumed,402.05,1
504,resumed,402.28,1
505,resumed,402.29,1
506,resumed,402.34,1
507,resumed,402.29,1
508,resumed,402.26,1
509,resumed,402.31,1
510,resumed,402.51,1
511,resumed,402.40,1
512,resumed,1131.86,1
513,resumed,402.31,1
514,resumed,402.29,1
515,resumed,1405.72,1
516,resumed,402.32,1
517,resumed,6402.44,1
518,resumed,1130.86,1
519,resumed,402.59,1
520,resumed,402.55,1
521,resumed,402.29,1
522,resumed,1130.75,1
523,resumed,402.30,1
524,resumed,402.21,1
525,resumed,402.15,1
526,resumed,402.58,1
527,resumed,402.21,1
528,resumed,402.19,1
529,resumed,402.22,1
530,resumed,402.42,1
531,resumed,1130.81,1
532,resumed,402.55,1
533,resumed,402.43,1
534,resumed,2404.71,1
535,resumed,402.29,1
536,resumed,1332.46,1
537,resumed,402.30,1
538,resumed,402.82,1
539,resumed,402.28,1
540,resumed,3026.08,1
541,resumed,403.21,1
542,resumed,402.41,1
543,resumed,402.25,1
544,resumed,402.18,1
545,resumed,402.24,1
546,resumed,1130.66,1
547,resumed,402.36,1
548,resumed,402.27,1
549,resumed,402.30,1
550,resumed,402.51,1
551,resumed,402.29,1
552,resumed,402.58,1
553,resumed,402.33,1
554,resumed,402.03,1
555,resumed,402.24,1
556,resumed,402.23,1
557,resumed,402.54,1
558,resumed,1333.89,1
559,resumed,402.36,1
560,resumed,402.52,1
561,resumed,402.17,1
562,resumed,402.13,1
563,resumed,402.28,1
564,resumed,402.39,1
565,resumed,2405.35,1
566,resumed,402.21,1
567,resumed,1130.91,1
568,resumed,402.58,1
569,resumed,402.29,1
570,resumed,402.27,1
571,resumed,402.12,1
572,resumed,402.23,1
573,resumed,402.57,1
574,resumed,402.35,1
575,resumed,402.23,1
576,resumed,2404.70,1
577,resumed,402.15,1
578,resumed,2404.83,1
579,resumed,402.38,1
580,resumed,402.23,1
581,resumed,402.21,1
582,resumed,402.34,1
583,resumed,402.64,1
584,resumed,402.02,1
585,resumed,402.27,1
586,resumed,402.33,1
587,resumed,2404.00,1
588,resumed,2628.82,1
589,resumed,402.22,1
590,resumed,402.40,1
591,resumed,402.16,1
592,resumed,402.28,1
593,resumed,402.29,1
594,resumed,402.33,1
595,resumed,402.37,1
596,resumed,402.49,1
597,resumed,402.57,1
598,resumed,402.58,1
599,resumed,402.26,1
600,resumed,402.65,1
601,resumed,402.27,1
602,resumed,402.10,1
603,resumed,402.27,1
604,resumed,2404.92,1
605,resumed,402.18,1
606,resumed,402.19,1
607,resumed,402.22,1
608,resumed,402.27,1
609,resumed,402.10,1
610,resumed,402.47,1
611,resumed,403.11,1
612,resumed,402.26,1
613,resumed,402.37,1
614,resumed,402.32,1
615,resumed,402.23,1
616,resumed,402.15,1
617,resumed,402.19,1
618,resumed,402.60,1
619,resumed,402.53,1
620,resumed,402.23,1
621,resumed,402.36,1
622,resumed,402.25,1
623,resumed,402.71,1
624,resumed,402.36,1
625,resumed,402.32,1
626,resumed,402.21,1
627,resumed,402.37,1
628,resumed,402.29,1
629,resumed,402.35,1
630,resumed,402.38,1
631,resumed,402.42,1
632,resumed,4257.61,1
633,resumed,402.18,1
634,resumed,402.15,1
635,resumed,402.34,1
636,resumed,402.33,1
637,resumed,402.24,1
638,resumed,402.66,1
639,resumed,402.16,1
640,resumed,402.30,1
641,resumed,1130.28,1
642,resumed,402.25,1
643,resumed,1130.86,1
644,resumed,402.40,1
645,resumed,402.28,1
646,resumed,402.21,1
647,resumed,402.37,1
648,resumed,402.57,1
649,resumed,402.38,1
650,resumed,402.43,1
651,resumed,1130.48,1
652,resumed,402.24,1
653,resumed,402.39,1
654,resumed,402.24,1
655,resumed,402.19,1
656,resumed,1130.35,1
657,resumed,402.70,1
658,resumed,402.33,1
659,resumed,402.39,1
660,resumed,402.24,1
661,resumed,402.28,1
662,resumed,402.28,1
663,resumed,402.20,1
664,resumed,402.27,1
665,resumed,402.27,1
666,resumed,402.34,1
667,resumed,402.19,1
668,resumed,402.31,1
669,resumed,402.22,1
670,resumed,402.19,1
671,resumed,2404.20,1
672,resumed,402.25,1
673,resumed,402.63,1
674,resumed,402.28,1
675,resumed,1130.70,1
676,resumed,402.58,1
677,resumed,402.60,1
678,resumed,402.04,1
679,resumed,402.61,1
680,resumed,402.62,1
681,resumed,1130.52,1
682,resumed,1583.63,1
683,resumed,402.29,1
684,resumed,402.36,1
685,resumed,402.24,1
686,resumed,402.21,1
687,resumed,402.34,1
688,resumed,2801.59,1
689,resumed,402.26,1
690,resumed,2405.20,1
691,resumed,1628.38,1
692,resumed,402.51,1
693,resumed,402.13,1
694,resumed,402.17,1
695,resumed,402.23,1
696,resumed,402.77,1
697,resumed,402.07,1
698,resumed,402.25,1
699,resumed,402.27,1
700,resumed,402.25,1
701,resumed,402.32,1
702,resumed,2404.74,1
703,resumed,402.02,1
704,resumed,402.33,1
705,resumed,1130.51,1
706,resumed,402.31,1
707,resumed,402.38,1
708,resumed,402.25,1
709,resumed,402.22,1
710,resumed,402.34,1
711,resumed,2404.63,1
712,resumed,402.19,1
713,resumed,402.27,1
714,resumed,402.18,1
715,resumed,402.53,1
716,resumed,402.26,1
717,resumed,402.77,1
718,resumed,402.35,1
719,resumed,402.27,1
720,resumed,1130.90,1
721,resumed,402.30,1
722,resumed,1405.76,1
723,resumed,402.24,1
724,resumed,402.40,1
725,resumed,2628.60,1
726,resumed,402.31,1
727,resumed,2404.83,1
728,resumed,402.28,1
729,resumed,1130.83,1
730,resumed,1130.53,1
731,resumed,402.33,1
732,resumed,402.39,1
733,resumed,1333.47,1
734,resumed,2404.84,1
735,resumed,402.31,1
736,resumed,402.23,1
737,resumed,1130.31,1
738,resumed,402.26,1
739,resumed,402.06,1
740,resumed,402.26,1
741,resumed,402.22,1
742,resumed,402.30,1
743,resumed,402.32,1
744,resumed,402.26,1
745,resumed,402.45,1
746,resumed,402.25,1
747,resumed,402.26,1
748,resumed,402.19,1
749,resumed,402.28,1
750,resumed,402.31,1
751,resumed,402.27,1
752,resumed,402.39,1
753,resumed,402.11,1
754,resumed,402.27,1
755,resumed,402.31,1
756,resumed,402.27,1
757,resumed,402.42,1
758,resumed,402.31,1
759,resumed,1130.51,1
760,resumed,402.42,1
761,resumed,402.25,1
762,resumed,402.52,1
763,resumed,402.38,1
764,resumed,1583.59,1
765,resumed,402.48,1
766,resumed,402.31,1
767,resumed,402.32,1
768,resumed,402.27,1
769,resumed,402.44,1
770,resumed,402.16,1
771,resumed,402.23,1
772,resumed,402.24,1
773,resumed,1130.33,1
774,resumed,3404.36,1
775,resumed,402.26,1
