run_id,duration_ms,success
1,6.21,1
2,6.90,1
3,4.33,1
4,7.54,1
5,7.61,1
6,3.79,1
7,7.17,1
8,4.82,1
9,6.28,1
10,4.56,1
11,6.50,1
12,3.98,1
13,5.01,1
14,3.84,1
15,5.49,1
16,4.21,1
17,4.49,1
18,4.34,1
19,4.34,1
20,4.41,1
21,6.35,1
22,4.97,1
23,2.90,1
24,4.18,1
25,3.05,1
26,10.50,1
27,2.72,1
28,3.92,1
29,5.05,1
30,2.68,1
31,8.61,1
32,4.86,1
33,6.19,1
34,2.61,1
35,2.57,1
36,2.81,1
37,36.80,1
38,2.91,1
39,8.69,1
40,6.35,1
41,7.55,1
42,6.34,1
43,4.39,1
44,2.87,1
45,5.59,1
46,2.93,1
47,5.58,1
48,2.83,1
49,4.43,1
50,5.96,1
51,7.66,1
52,5.03,1
53,26.43,1
54,3.51,1
55,3.27,1
56,10.69,1
57,3.89,1
58,17.41,1
59,4.27,1
60,4.68,1
61,3.68,1
62,12.03,1
63,5.50,1
64,3.69,1
65,4.26,1
66,3.76,1
67,17.04,1
68,4.17,1
69,8.17,1
70,5.02,1
71,14.21,1
72,4.30,1
73,7.13,1
74,5.22,1
75,6.09,1
76,5.67,1
77,3.38,1
78,7.63,1
79,11.12,1
80,8.04,1
81,4.03,1
82,3.51,1
83,3.42,1
84,3.51,1
85,5.84,1
86,3.76,1
87,10.07,1
88,6.59,1
89,12.32,1
90,9.13,1
91,4.29,1
92,4.94,1
93,5.37,1
94,6.53,1
95,4.22,1
96,5.80,1
97,14.13,1
98,6.70,1
99,3.83,1
100,4.16,1
101,10.12,1
102,8.74,1
103,3.56,1
104,8.56,1
105,5.54,1
106,4.42,1
107,3.52,1
108,9.09,1
109,4.64,1
110,3.84,1
111,5.32,1
112,7.75,1
113,6.78,1
114,3.56,1
115,8.26,1
116,3.94,1
117,4.01,1
118,5.49,1
119,3.93,1
120,8.34,1
121,9.68,1
122,17.34,1
123,5.54,1
124,7.13,1
125,4.37,1
126,3.58,1
127,15.28,1
128,3.92,1
129,3.54,1
130,4.91,1
131,8.23,1
132,8.00,1
133,5.30,1
134,3.81,1
135,3.59,1
136,11.28,1
137,5.00,1
138,13.83,1
139,5.11,1
140,22.57,1
141,38.08,1
142,16.68,1
143,14.59,1
144,11.17,1
145,17.70,1
146,9.40,1
147,9.02,1
148,33.40,1
149,12.43,1
150,5.73,1
151,13.60,1
152,8.24,1
153,4.43,1
154,4.93,1
155,9.61,1
156,12.40,1
157,7.32,1
158,5.04,1
159,9.10,1
160,9.16,1
161,3.80,1
162,16.16,1
163,11.50,1
164,4.14,1
165,4.45,1
166,2.80,1
167,4.06,1
168,2.93,1
169,7.07,1
170,6.61,1
171,2.87,1
172,10.28,1
173,6.39,1
174,2.71,1
175,4.27,1
176,5.80,1
177,3.05,1
