P-521,p521_mlkem1024,mlkem1024
804.29,811.23,802.82
804.62,818.45,802.7
804.51,818.28,802.52
804.46,811.6,803.2
2237.87,811.09,802.62
804.84,811.34,802.98
806.85,811.53,803.03
806.82,813.31,802.58
809.08,4041.75,803.14
2235.16,812.97,2230.68
805.7,812.91,803.17
805.91,810.87,802.83
805.49,810.85,803.16
806.5,818.15,802.82
806.23,818.24,802.71
804.5,811.06,802.49
3806.99,810.9,802.9
804.61,811.11,802.59
804.68,811.19,802.47
804.78,811.11,802.47
806.69,811.01,802.63
804.57,810.98,2231.53
804.91,813.01,803.09
804.61,811.16,802.47
806.64,811.28,802.89
804.95,2241.22,6088.92
804.75,810.89,802.59
805.21,811.0,802.95
805.24,811.81,802.58
804.79,812.01,802.5
804.98,813.79,802.47
805.5,813.03,802.76
804.5,815.49,802.21
806.39,816.23,4034.49
804.65,816.49,802.86
804.57,813.85,802.39
804.95,812.98,802.34
804.89,813.78,802.31
804.78,2244.43,802.81
804.47,812.85,802.46
805.07,813.08,802.4
807.12,812.99,802.21
804.63,811.36,802.39
804.88,811.46,802.34
2234.77,811.64,802.32
804.91,811.71,802.31
804.71,812.76,802.94
804.53,812.14,802.93
805.66,812.33,802.38
804.69,4043.3,2230.91
804.36,811.99,802.46
804.51,811.78,802.32
804.49,810.9,802.16
804.68,811.29,802.79
807.0,811.07,802.09
804.45,811.03,802.22
804.58,816.43,802.59
804.54,816.3,802.75
804.55,816.46,802.68
804.62,2241.6,802.86
804.29,811.08,802.5
805.72,813.1,802.84
804.63,814.78,802.81
804.59,814.23,802.4
804.63,818.36,4033.98
804.3,813.1,802.44
804.78,2241.46,802.6
804.62,811.05,802.58
806.65,811.03,802.3
804.51,811.13,802.33
804.41,812.48,802.4
804.22,811.56,802.35
804.42,811.59,802.44
2235.81,812.22,802.57
805.33,811.08,802.51
805.4,816.14,6085.27
804.18,812.65,802.4
804.48,812.29,802.52
804.45,816.73,802.45
804.21,4044.2,802.6
804.3,812.4,802.86
4253.12,812.08,802.5
804.43,812.09,802.37
804.38,811.66,4034.19
804.14,812.12,803.02
804.31,811.5,2231.39
804.29,4047.51,802.58
4821.76,811.15,4034.82
804.62,811.27,802.43
804.33,811.67,802.92
804.24,811.96,802.43
806.47,811.55,803.12
804.72,811.36,802.63
804.36,811.54,802.51
804.4,811.28,6088.32
804.33,816.79,802.52
804.3,814.7,802.43
805.23,811.81,802.55
804.47,811.45,802.4
3805.68,812.5,802.79
804.35,811.36,802.84
804.29,811.93,802.61
2217.45,4246.05,802.91
815.56,810.96,802.73
809.11,811.5,802.49
805.71,811.13,802.45
807.78,811.33,802.92
809.93,811.39,803.07
805.05,825.89,803.0
805.34,811.52,803.01
806.97,811.24,802.53
3805.23,811.21,2230.39
3806.08,811.11,803.05
2234.54,811.48,803.14
804.46,816.54,802.87
804.47,811.44,802.29
804.88,2241.59,802.53
804.86,811.44,802.52
804.8,2242.61,802.47
804.86,2242.05,802.37
804.49,811.8,802.59
804.89,814.12,802.81
805.61,814.82,802.62
804.09,818.63,802.99
806.5,4619.48,802.41
806.46,813.01,802.43
804.52,811.85,803.02
804.44,811.51,802.39
804.2,811.65,802.42
804.53,812.06,802.56
804.29,811.9,802.3
804.18,811.54,802.63
804.27,812.0,802.56
804.4,811.67,802.5
804.47,811.61,802.92
804.57,811.79,802.41
804.33,817.23,2231.67
804.51,811.7,6085.87
804.55,811.37,802.43
805.65,811.91,802.64
804.78,811.78,802.6
804.54,4046.02,802.47
804.87,811.15,802.48
804.17,811.55,802.72
804.56,811.39,802.46
804.53,811.38,2230.13
804.47,813.36,802.63
804.52,4042.45,802.96
804.53,811.33,802.55
804.72,811.05,802.54
804.61,811.17,802.69
804.6,816.75,802.89
804.59,2249.03,802.57
804.59,811.3,802.53
3806.96,811.67,802.58
804.62,813.28,802.62
4572.7,811.46,802.61
804.62,811.22,803.04
804.56,811.41,802.58
4571.72,811.3,802.64
804.57,816.92,802.47
804.62,2249.07,2633.42
804.61,811.48,802.46
804.56,812.09,802.52
804.5,811.58,802.6
804.57,811.23,802.61
805.69,813.43,802.51
804.61,811.22,802.34
805.69,811.25,802.28
806.02,811.69,802.42
804.46,4042.85,5300.45
806.85,811.41,802.54
806.93,811.54,802.88
804.42,811.2,802.5
804.27,811.34,802.71
806.27,4042.49,802.89
804.5,811.69,802.62
805.5,811.45,802.59
2234.89,811.43,802.35
804.4,811.28,802.45
804.74,811.4,802.55
804.43,811.46,802.55
2232.9,817.09,802.58
804.24,811.72,802.92
804.51,812.01,802.59
804.3,811.48,802.39
804.36,812.02,802.56
804.68,811.27,802.65
804.28,812.21,802.58
804.26,2242.15,802.58
804.27,811.17,802.54
805.6,811.24,802.56
805.93,811.53,802.88
5654.09,818.66,802.69
804.38,811.74,802.62
804.54,811.43,802.67
804.36,811.12,802.46
804.51,811.17,802.62
804.45,811.54,803.0
804.6,811.21,802.78
804.48,811.23,803.48
805.48,816.45,802.77
804.26,2242.07,802.58
804.4,811.57,802.7
804.52,811.19,802.6
804.5,813.31,802.6
804.38,811.26,802.95
804.36,811.23,802.71
804.46,811.33,802.77
804.52,811.62,802.75
804.13,811.37,802.73
804.53,819.28,802.6
2232.9,4445.41,802.82
804.48,811.2,802.84
804.56,811.37,802.61
804.25,811.63,802.78
805.44,811.26,802.77
805.86,4043.09,802.58
805.78,811.32,802.63
804.94,811.34,802.62
805.43,816.77,803.02
805.2,817.1,802.44
804.66,812.48,803.0
805.47,811.2,802.57
804.43,811.4,4034.82
804.67,811.29,802.72
806.67,812.75,802.81
3807.18,811.4,802.54
805.08,811.57,802.6
804.98,811.23,2230.03
806.29,2242.14,802.66
804.33,811.68,802.73
804.85,813.44,802.35
805.08,811.55,802.73
805.72,811.54,4035.79
804.82,811.63,802.62
804.38,811.56,802.58
804.4,818.91,802.62
804.87,811.44,802.78
804.35,811.72,802.65
804.6,811.39,802.57
804.52,811.38,4035.04
806.58,811.5,802.55
804.85,812.53,802.43
804.38,819.18,802.67
804.52,811.93,802.47
804.75,811.45,802.56
805.05,811.54,802.64
805.59,811.47,802.62
804.28,816.68,802.43
804.82,811.6,802.59
804.35,812.67,802.64
804.47,811.46,4034.8
2234.02,811.24,802.64
804.47,811.39,802.46
804.78,811.66,802.61
804.54,813.01,802.65
804.54,811.22,2231.22
804.82,811.44,802.59
804.46,812.44,802.83
806.25,811.37,802.62
804.54,811.36,2231.38
804.88,811.41,802.44
804.45,811.7,802.92
805.74,811.32,802.9
805.5,811.5,802.32
805.66,811.41,802.49
804.48,811.52,802.51
804.52,811.29,802.93
804.38,811.97,802.44
804.32,811.24,802.59
804.37,817.1,802.43
804.71,811.62,4034.96
805.86,4042.92,804.87
806.07,811.57,804.33
804.72,811.63,807.55
804.73,811.85,805.48
805.82,811.15,803.7
804.82,811.44,804.88
804.54,816.82,803.12
804.85,811.86,803.88
805.52,811.45,804.14
804.43,811.57,802.92
805.86,811.11,803.02
804.4,811.58,803.46
804.74,811.58,806.34
804.97,811.22,803.0
804.32,811.19,803.12
804.43,811.46,803.58
804.36,811.7,803.98
2233.49,812.07,804.28
804.52,816.57,804.53
804.28,816.57,803.11
3806.47,2242.01,803.51
804.43,812.16,802.9
804.34,811.25,802.86
2233.14,4491.98,802.95
804.55,811.41,802.9
804.36,811.61,802.83
2233.65,816.79,802.54
805.47,812.09,802.8
804.5,819.0,803.05
804.47,811.88,802.81
804.49,811.42,803.09
804.54,811.23,802.55
804.45,812.55,802.75
804.29,811.59,2231.31
805.57,811.81,802.78
805.43,812.09,802.68
804.65,811.57,802.96
3805.82,811.41,803.27
804.29,811.31,802.82
804.27,2249.01,802.57
804.46,814.33,802.8
3806.41,811.28,803.24
805.65,816.59,802.58
805.5,811.09,802.72
805.47,811.5,802.71
804.28,811.28,2231.73
804.58,811.23,802.7
805.43,811.3,802.66
804.45,811.3,802.67
805.74,811.51,2231.14
804.53,811.29,802.73
804.53,816.95,802.66
804.56,811.0,802.57
805.41,811.21,802.88
804.42,813.69,802.87
804.41,811.58,802.95
804.68,4042.9,802.81
804.05,4468.38,802.51
804.24,811.24,802.77
804.62,811.01,802.8
804.29,816.53,802.67
804.29,811.55,802.75
804.64,816.56,802.79
804.38,816.68,803.3
804.54,811.29,803.43
804.28,811.71,802.52
804.5,811.33,802.96
804.34,811.13,803.33
3806.58,811.22,802.55
804.44,811.37,802.35
804.34,816.58,803.5
805.43,811.48,6087.49
804.53,811.55,802.51
804.59,811.24,803.09
804.59,811.32,803.22
804.56,811.19,802.51
804.55,811.25,802.57
804.28,811.42,802.45
804.7,4042.76,802.73
804.56,811.16,802.93
804.35,811.24,802.62
2233.33,816.58,802.66
2233.29,811.64,802.58
804.71,811.43,802.82
805.59,811.45,802.71
804.65,816.5,802.34
804.22,811.16,802.42
806.7,816.43,802.33
804.39,811.13,802.51
805.38,810.96,802.79
804.13,811.13,802.76
805.38,811.25,803.7
804.52,816.45,802.66
804.59,811.25,802.68
806.52,811.33,802.49
804.51,816.62,803.16
806.5,811.14,802.65
804.36,811.33,802.89
2232.77,811.31,803.35
805.87,811.37,802.93
804.47,811.26,802.64
3805.97,811.15,2231.9
804.39,811.25,2230.71
804.43,816.86,802.72
804.62,816.49,802.77
804.29,811.21,802.51
806.34,816.49,802.94
806.35,811.43,802.55
