P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1203.45,1202.91,1217.0,1206.41,1202.85
802.77,802.61,814.1,803.83,802.35
802.72,802.42,809.45,805.06,802.57
802.77,802.87,810.13,806.08,802.59
802.9,802.35,809.12,804.06,802.28
802.51,2230.93,809.22,804.41,802.47
802.48,802.5,809.07,803.87,802.35
802.63,802.28,813.84,804.11,802.44
802.48,802.43,810.09,2832.52,802.54
802.89,802.46,810.12,803.88,802.49
802.42,802.32,809.26,803.93,802.21
2800.16,802.57,810.18,804.1,802.16
802.57,802.14,809.3,803.55,802.17
802.63,802.23,809.91,803.97,802.05
802.49,802.35,809.03,803.48,802.5
802.7,802.23,810.36,804.52,2805.03
802.99,802.28,809.08,803.54,2805.08
802.48,802.06,808.88,804.06,1830.66
802.58,802.27,809.02,804.64,2805.08
802.41,802.29,809.44,1832.04,802.26
802.78,802.21,809.02,803.71,802.31
802.61,802.55,809.18,803.6,802.18
804.1,2230.41,809.04,803.71,802.56
802.42,802.82,809.04,804.58,1830.99
802.51,802.09,809.82,803.5,802.18
802.46,802.31,809.05,803.56,802.15
2231.57,802.63,809.04,804.71,802.17
802.62,802.51,808.95,803.77,801.96
802.38,802.32,809.39,2806.58,802.31
802.86,802.44,809.51,803.75,802.56
803.23,802.32,809.47,2807.01,802.31
802.49,802.35,808.91,804.72,801.98
802.46,802.44,809.36,804.65,1830.36
802.53,802.09,813.96,803.56,802.13
802.58,802.17,809.15,804.66,802.33
802.44,802.6,809.18,803.83,802.39
802.87,802.72,809.37,803.79,802.15
802.58,802.43,809.24,804.77,802.1
802.54,802.58,1843.13,804.15,802.36
802.61,2799.78,809.22,803.63,802.04
2231.25,802.32,809.24,803.63,802.25
802.8,802.48,810.57,804.51,802.29
802.47,802.21,809.5,804.03,802.16
802.32,802.5,812.35,803.87,802.38
802.51,802.43,2815.45,803.72,802.29
2800.12,802.43,808.98,803.77,802.13
802.5,802.53,809.52,803.6,802.36
802.44,802.24,809.23,803.79,802.34
802.53,802.16,809.16,3255.48,802.26
802.41,802.52,809.16,2807.31,802.44
802.45,802.46,813.51,803.79,802.35
802.27,802.42,1838.46,803.66,802.53
802.45,802.31,808.96,803.76,802.32
802.38,802.63,808.94,803.7,802.22
802.43,802.35,809.04,804.71,802.25
802.61,3678.66,808.86,804.73,802.15
802.31,802.52,809.12,803.72,802.21
802.65,802.48,813.92,804.39,802.48
802.48,802.05,813.75,803.79,802.58
802.58,802.76,808.91,803.82,802.47
802.88,802.52,3260.13,803.82,802.42
802.5,802.1,810.23,803.54,802.12
802.56,802.21,808.92,803.74,802.35
802.52,802.35,809.11,804.62,802.27
802.39,802.07,809.02,1832.21,802.42
802.48,802.23,809.04,803.82,802.2
802.64,802.42,2810.91,803.49,802.32
802.6,802.19,808.89,1832.16,802.17
802.34,802.15,809.36,803.79,802.18
802.55,802.21,1845.17,803.78,802.14
802.52,802.47,808.95,804.72,802.4
802.93,802.64,809.08,803.66,802.42
2231.35,802.51,809.15,804.54,2804.96
802.59,802.15,809.91,3233.01,802.58
802.43,2800.15,809.2,803.82,1830.37
802.96,802.2,809.22,803.66,802.2
802.6,802.17,813.9,803.76,802.41
802.66,802.36,808.9,803.81,802.65
802.46,802.3,808.86,803.64,802.28
