P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
142.64,142.26,153.47,145.68,142.51
72.76,72.01,78.89,73.49,72.01
72.3,71.91,79.28,73.73,72.29
72.28,72.46,79.0,73.5,72.08
72.24,72.04,80.09,73.45,72.05
72.0,71.97,83.63,74.28,71.96
72.89,72.03,78.73,74.04,71.91
72.0,71.91,79.22,73.41,71.89
72.17,72.26,78.78,73.38,71.91
72.7,71.95,81.11,73.88,72.73
72.24,72.2,78.89,74.5,71.96
72.13,71.91,78.72,74.8,72.45
72.2,72.27,78.92,74.47,72.63
72.13,72.06,80.33,73.49,71.98
72.53,71.75,80.51,73.52,72.38
72.08,71.89,79.66,74.44,72.34
72.22,71.86,83.66,73.37,71.91
72.75,72.06,78.72,73.47,71.86
72.19,71.89,78.78,73.39,72.44
72.1,71.77,78.79,73.29,72.06
72.12,71.76,78.68,73.57,72.02
72.07,71.95,78.77,74.58,71.92
72.14,71.72,83.62,73.3,71.86
72.12,71.89,78.99,73.5,72.06
72.46,71.8,83.55,73.37,72.04
72.18,71.98,78.92,73.35,72.31
72.14,71.74,80.05,73.29,71.87
1071.58,72.11,78.69,73.34,71.99
72.09,71.91,79.51,73.41,72.29
1072.14,71.8,78.64,73.74,72.4
72.22,71.9,78.85,73.9,71.88
71.98,72.06,78.59,73.29,72.07
72.03,71.95,78.62,73.33,72.33
72.24,72.28,78.72,73.3,72.37
72.24,71.75,78.58,73.31,71.88
72.02,71.88,79.0,73.44,71.99
72.71,72.3,78.74,73.28,71.88
72.05,71.75,78.92,73.67,72.26
72.69,71.85,78.71,73.19,71.94
71.97,71.99,78.85,73.43,71.91
72.14,71.91,78.8,73.88,71.92
72.29,72.08,78.75,73.3,72.1
72.05,71.84,83.78,73.71,72.14
71.97,72.02,83.51,73.63,72.06
72.1,71.77,78.68,74.11,71.92
73.79,71.81,78.72,73.3,72.27
72.08,71.97,78.99,74.1,72.05
72.14,71.99,78.78,73.28,72.44
72.18,72.24,78.98,73.33,72.33
72.53,71.77,78.9,73.38,72.25
72.0,72.18,83.51,73.45,71.9
71.93,71.92,78.82,73.29,71.94
72.15,71.88,78.69,73.36,72.04
71.99,71.88,78.89,74.12,72.11
72.09,71.87,78.65,73.87,71.89
72.05,72.24,79.11,73.55,71.99
72.7,71.98,78.89,74.18,71.89
72.08,71.92,79.33,73.42,71.88
72.51,71.87,80.01,73.2,71.86
72.16,71.98,78.88,73.31,71.97
72.07,72.07,1178.51,74.46,71.78
72.04,72.56,78.97,73.5,71.88
72.2,71.79,1173.84,73.24,71.92
72.04,71.7,79.98,73.24,71.85
72.03,71.84,78.73,74.17,72.06
72.24,71.87,83.63,74.66,71.86
72.29,72.27,79.82,74.71,71.92
72.14,72.07,78.69,73.32,72.28
72.58,71.81,79.62,73.42,72.11
72.05,71.85,78.7,74.67,72.01
72.6,71.77,78.82,73.25,71.88
72.22,71.88,79.7,73.53,72.02
72.09,72.03,79.89,73.35,71.94
72.45,72.23,78.77,73.26,71.98
72.12,73.19,79.42,75.02,72.09
72.03,71.93,78.57,74.92,72.0
71.98,72.04,79.66,74.69,71.89
71.98,71.89,83.55,73.33,71.88
72.58,71.94,78.75,73.38,71.85
72.15,71.8,79.08,73.27,71.96
72.14,71.77,79.64,73.71,72.03
72.13,71.84,78.65,73.57,71.91
72.12,71.79,1174.0,73.97,72.11
72.52,72.0,81.34,73.6,71.8
72.16,71.96,78.82,73.67,71.87
72.93,71.78,83.51,73.61,71.84
1071.72,71.87,78.78,73.63,72.14
72.09,71.97,78.6,73.22,71.89
72.14,71.87,78.77,73.37,71.96
72.12,71.84,79.84,73.55,72.58
72.13,72.02,79.25,73.31,72.25
72.14,71.94,79.85,73.35,72.12
71.99,71.88,79.02,73.4,72.3
72.22,71.83,78.74,73.52,72.58
72.67,72.39,79.53,73.6,72.08
72.0,71.82,1173.94,73.24,72.43
71.99,72.01,78.84,73.35,72.08
72.03,71.83,78.78,73.44,72.03
72.18,71.95,78.81,73.33,72.23
71.98,71.86,78.68,73.27,72.03
72.09,71.85,78.63,73.31,72.3
72.0,71.75,78.94,73.28,72.45
72.08,72.0,83.5,1167.97,72.45
72.07,71.85,78.9,73.5,72.05
72.02,71.85,78.7,74.38,72.16
72.19,71.83,78.93,74.05,72.69
72.13,71.86,78.78,73.36,72.26
72.11,71.77,78.7,73.3,71.9
72.29,71.92,78.81,73.43,71.98
72.22,71.88,83.44,73.33,72.23
72.17,71.84,78.84,73.32,72.09
72.56,72.23,83.47,73.36,72.0
72.05,71.76,79.15,73.46,72.02
72.22,72.22,78.64,74.68,72.13
72.03,71.89,78.63,74.02,72.08
72.02,71.87,1173.64,73.96,72.42
72.31,71.76,79.32,74.7,72.31
72.52,71.79,78.66,74.67,72.0
72.32,72.29,79.65,73.5,72.01
72.54,71.77,79.02,73.49,72.53
1071.72,71.95,78.83,73.3,72.17
72.08,71.82,78.72,74.45,72.39
72.13,71.89,78.84,73.28,72.05
71.95,72.39,78.69,73.38,72.04
72.39,71.9,78.76,74.15,72.02
72.67,71.87,78.81,73.35,72.0
71.98,71.89,79.02,73.49,72.05
72.09,71.98,78.64,73.61,71.95
72.24,72.02,83.63,74.4,72.01
72.55,72.08,83.58,73.23,72.12
72.21,72.29,78.62,73.74,72.02
72.12,72.28,78.71,73.28,71.99
72.31,71.78,78.72,73.33,72.35
71.97,72.25,1174.18,73.76,72.06
72.04,71.88,79.13,73.4,71.92
72.0,72.03,83.4,73.26,71.96
72.07,71.88,79.76,73.45,72.09
72.39,71.77,78.58,74.48,72.38
71.99,71.76,78.67,73.25,72.28
72.71,71.85,78.77,73.55,72.13
73.2,72.28,78.95,73.58,72.06
72.3,72.04,80.02,74.66,71.87
72.06,71.83,78.59,73.27,72.76
72.37,71.78,79.17,73.35,72.31
72.53,71.81,78.68,73.59,73.12
72.03,72.32,83.4,73.23,72.01
72.19,72.47,78.72,73.31,71.76
72.54,72.26,79.01,73.26,71.94
72.11,71.84,78.72,73.3,71.89
72.61,71.79,78.62,74.72,72.25
72.7,71.86,78.64,73.63,71.78
72.03,72.26,78.81,73.35,71.9
72.2,72.5,78.67,74.57,71.92
72.08,71.76,78.74,73.5,71.76
72.05,72.23,78.81,74.51,71.89
72.11,71.89,78.75,74.48,72.9
72.08,71.86,78.74,73.86,72.42
72.26,71.86,78.72,73.24,71.76
72.01,71.75,81.1,73.3,71.92
72.05,72.02,79.55,73.26,71.78
72.03,72.06,78.72,73.47,71.94
72.19,1071.51,79.76,73.94,71.83
72.09,71.92,83.35,73.94,71.9
72.18,72.17,80.32,73.3,71.94
72.55,71.96,78.6,73.5,71.91
72.11,72.27,78.97,74.47,71.79
71.99,72.42,78.58,73.39,71.78
72.09,71.87,78.56,74.65,71.8
72.11,72.07,78.98,73.38,72.32
72.17,72.2,78.68,73.33,72.02
72.54,71.95,78.91,74.46,71.75
72.58,71.78,79.32,73.55,71.8
72.11,71.82,79.16,73.24,71.82
72.54,72.42,78.67,73.28,71.77
72.05,72.08,78.97,73.27,71.76
72.11,71.84,1174.83,73.36,71.8
72.21,71.75,79.57,73.32,71.79
72.55,71.92,78.65,73.24,72.4
72.05,71.91,78.82,74.29,71.86
72.13,71.77,80.38,73.35,72.25
72.05,72.03,79.33,73.29,72.4
72.56,71.92,78.64,73.31,71.86
1072.56,71.79,78.98,73.54,71.81
72.53,71.9,78.82,73.15,72.03
72.1,71.99,78.63,73.32,72.03
72.12,71.78,83.38,74.8,72.09
71.99,71.99,78.6,1168.35,72.27
72.08,71.78,79.0,73.36,72.11
72.29,71.78,79.22,73.32,71.81
71.96,71.82,79.27,73.69,71.92
72.22,71.68,84.46,73.52,72.06
72.11,71.87,79.62,73.36,71.82
72.29,72.17,78.73,73.36,71.92
72.08,71.76,79.65,73.36,72.07
71.97,72.24,78.7,73.33,71.82
72.04,71.7,78.52,74.39,71.78
71.98,71.84,78.83,74.5,72.42
73.25,71.81,78.89,73.39,71.93
72.35,71.85,78.7,73.31,72.25
72.23,71.91,78.81,73.38,71.81
72.32,71.77,82.71,73.28,71.85
72.12,71.81,80.32,73.52,71.93
72.03,72.26,79.52,73.52,71.84
72.13,71.96,78.82,73.36,72.24
72.14,72.58,78.72,73.33,71.78
72.34,72.39,78.8,74.62,72.27
72.02,72.26,78.83,73.36,72.11
72.01,72.44,83.36,73.55,72.01
72.07,71.87,84.49,74.1,72.06
72.55,71.81,78.6,74.53,1167.16
72.16,71.96,78.57,73.31,72.03
72.01,71.88,78.96,73.32,72.92
72.13,71.88,79.04,73.45,71.91
71.97,71.91,79.09,73.32,72.11
72.05,71.94,79.0,73.4,71.76
72.1,72.5,78.75,73.36,72.36
71.95,71.85,78.7,73.39,72.29
