P-521,p521_mlkem1024,mlkem1024
4655.14,811.24,803.23
804.37,811.16,803.48
2233.23,811.35,803.22
804.57,811.08,804.46
3805.77,816.65,803.55
804.4,811.53,803.67
804.52,811.5,803.72
3805.58,2242.91,803.68
4204.94,812.0,803.99
2233.49,816.72,803.84
804.38,811.41,803.75
804.67,811.31,803.04
805.3,811.16,4035.17
804.63,811.07,2635.74
805.7,2241.74,803.04
804.62,811.3,803.66
804.3,811.3,803.97
4255.41,813.11,803.95
804.48,811.57,4035.26
804.72,2241.82,803.25
804.41,812.15,803.11
805.62,816.69,803.15
804.54,811.17,803.33
804.55,5029.08,803.48
804.97,811.74,803.41
804.3,811.31,803.74
804.38,811.8,803.15
804.66,818.13,803.33
804.49,811.35,803.35
804.39,811.16,803.17
804.79,4493.45,803.14
804.79,816.55,804.08
804.49,817.53,803.2
804.66,811.22,803.35
806.56,2243.51,803.15
804.45,4613.58,803.67
4585.17,813.11,803.19
805.61,811.27,803.14
804.54,818.57,803.16
804.7,811.35,803.31
804.35,811.13,803.11
804.74,811.39,803.19
804.71,4490.9,4035.74
804.62,813.5,4035.25
804.32,811.37,803.7
804.6,817.19,4461.8
804.5,816.71,803.26
5335.39,4490.74,4235.49
804.7,811.24,803.25
804.39,4045.9,803.33
804.76,2242.47,3110.7
804.57,811.2,803.89
806.54,811.65,803.33
804.49,811.86,803.77
804.42,813.21,803.18
3806.07,812.16,803.32
804.37,812.28,803.53
2233.86,2242.3,803.3
4935.65,819.03,803.09
804.69,811.34,803.6
3493.47,811.51,803.77
804.34,811.48,803.35
804.41,811.49,803.1
804.46,2656.84,4685.53
804.36,812.84,803.36
804.31,811.23,803.78
804.76,4893.25,803.29
804.58,812.14,4884.46
804.45,817.0,803.42
804.5,811.81,803.25
804.44,812.49,803.12
804.39,811.28,803.32
805.36,811.19,803.19
2233.39,811.51,4652.22
804.29,811.27,4653.9
804.41,811.28,803.83
804.31,811.39,2232.45
804.84,3122.31,803.34
804.57,811.23,803.25
7806.12,811.55,804.46
4254.04,811.6,803.55
804.29,811.33,4035.21
804.54,811.18,803.18
3805.55,811.58,803.29
804.4,811.32,803.48
804.55,811.48,803.83
804.44,811.51,803.31
4254.58,811.46,803.73
804.48,816.81,803.36
3806.02,811.6,803.71
804.52,6545.27,2232.47
2233.33,811.28,803.52
804.55,4242.44,803.39
804.69,811.13,803.25
804.64,811.44,803.27
804.53,811.16,803.1
804.49,816.58,803.71
804.5,811.51,4035.09
2233.57,2241.93,803.22
804.48,811.85,803.22
2233.79,811.23,4035.33
804.78,2249.17,4653.78
804.73,5264.42,803.21
