P-521,p521_mlkem1024,mlkem1024
411.06,418.28,404.7
413.66,431.13,404.71
1407.49,417.26,2632.57
409.38,3837.87,404.7
410.68,420.05,405.0
407.81,437.77,404.63
410.22,434.03,2632.51
411.75,419.82,404.68
410.72,419.12,404.76
1406.73,419.13,2632.51
409.25,420.01,404.79
410.15,419.65,2631.26
409.72,419.45,404.76
407.4,430.05,404.65
407.96,421.0,404.59
407.64,420.15,404.78
1408.42,424.68,2632.62
408.23,420.44,404.59
408.5,2644.73,404.59
409.87,424.1,404.66
407.94,420.44,404.8
407.41,421.2,404.44
408.68,429.11,404.79
411.54,429.99,404.69
412.02,420.47,404.68
410.86,2652.67,404.53
409.66,428.57,404.63
408.81,419.63,404.88
1412.44,421.44,404.54
410.56,424.17,404.71
410.56,3646.75,404.76
1409.13,429.05,404.89
408.33,438.9,404.62
411.03,434.09,404.48
408.8,425.92,404.78
409.56,424.12,404.58
409.55,423.85,404.68
409.42,429.75,404.67
408.11,421.62,2631.21
410.45,422.81,2630.51
409.31,421.93,404.76
411.77,420.13,406.65
408.03,422.22,404.53
409.9,432.35,404.65
408.14,422.91,404.86
407.73,427.99,406.64
410.26,425.44,404.7
407.94,421.8,404.58
407.54,420.81,2631.8
408.89,433.47,3634.0
1407.88,421.25,404.57
410.39,2656.86,406.53
407.63,433.5,404.7
407.87,420.36,404.61
408.83,423.5,404.68
408.0,422.82,406.31
409.46,422.44,2632.83
410.83,420.35,2631.95
407.72,420.47,404.66
409.42,420.75,404.71
409.64,421.79,404.76
411.56,419.5,404.73
409.87,417.97,404.61
409.24,429.7,404.74
409.64,419.8,406.58
1407.56,2644.87,404.75
410.21,421.24,404.87
409.86,420.8,404.49
412.56,421.21,404.73
409.27,423.38,404.72
407.77,419.75,406.53
408.69,418.79,404.75
407.75,429.12,406.9
407.67,419.54,404.66
1409.34,422.6,406.75
414.37,420.05,406.62
407.94,423.17,404.67
409.4,419.76,404.7
407.55,418.38,404.58
408.98,418.9,2631.03
407.38,2644.89,404.93
3407.84,422.14,2631.34
407.65,5615.81,404.61
408.18,418.9,404.68
407.58,419.57,404.71
409.23,419.63,406.42
407.5,420.91,404.79
407.68,419.3,5601.33
1407.83,430.66,404.68
407.78,422.61,3833.4
412.17,429.06,406.37
407.52,419.69,404.66
407.81,3841.45,404.73
410.97,419.61,404.86
413.1,423.95,404.87
407.88,419.6,405.26
414.5,419.62,404.76
413.95,424.81,404.51
409.19,2644.31,404.59
408.25,419.48,405.39
1409.82,419.63,2632.54
408.86,419.75,404.81
407.75,420.24,406.61
409.02,419.31,404.8
410.58,418.87,404.7
409.45,423.48,404.58
413.05,2642.28,407.2
407.75,2642.28,404.82
409.95,417.3,405.28
410.29,417.64,405.28
407.99,418.22,404.58
411.67,417.95,404.56
409.94,417.54,404.68
408.8,418.13,404.63
408.4,2643.25,404.79
414.43,2642.17,406.02
1409.27,425.88,404.61
408.16,416.9,405.38
409.76,417.3,407.04
409.47,417.47,404.96
412.84,2642.51,404.81
410.4,417.37,405.29
413.13,418.44,405.26
408.47,417.06,405.31
410.12,426.07,407.62
411.17,421.46,404.7
1411.07,417.39,406.6
409.13,2640.62,406.6
409.67,416.93,2631.23
407.79,2641.66,404.71
409.15,2641.68,404.6
408.32,417.01,405.32
411.22,418.13,405.15
410.76,419.73,404.49
419.56,418.43,2630.27
1408.67,417.55,404.85
409.9,417.83,404.64
1409.52,3640.05,404.83
409.81,417.77,404.59
1408.44,416.95,404.63
407.57,417.36,404.73
408.87,417.08,407.28
407.44,417.3,2632.38
407.97,417.69,404.64
408.89,417.54,404.67
408.35,417.33,2631.33
407.85,418.12,404.63
407.37,418.04,404.62
413.68,417.15,404.63
407.61,417.47,405.4
407.59,418.19,404.51
411.82,429.08,406.6
409.25,418.5,2631.25
408.14,417.35,404.68
408.97,417.1,404.63
407.85,428.94,2632.42
1410.01,418.11,404.68
409.44,2640.98,404.75
408.02,2640.81,404.85
407.54,417.2,406.6
407.46,426.08,404.82
408.52,417.04,404.69
407.4,2641.89,404.73
408.82,417.04,404.56
409.85,2640.7,404.56
409.38,417.18,4483.89
408.75,420.79,404.72
408.97,417.21,404.62
410.79,425.97,404.8
407.36,417.06,404.62
1407.78,427.19,404.96
1410.4,420.78,404.54
410.9,2641.78,404.66
407.76,417.45,404.75
407.31,416.99,404.8
409.54,417.2,404.74
407.68,416.97,2632.25
407.46,426.13,404.64
408.05,427.4,404.67
410.83,417.29,404.58
410.18,418.45,404.75
411.63,417.21,404.67
413.92,420.08,405.13
407.55,418.13,404.72
408.03,417.74,404.76
407.54,417.74,404.59
408.78,2642.0,404.71
1411.32,417.18,404.62
408.47,417.08,404.63
416.86,417.06,407.07
407.62,423.76,404.63
409.99,417.8,405.63
411.02,417.27,404.94
407.67,417.89,406.53
409.61,417.23,404.87
414.67,422.48,404.63
413.44,429.2,406.52
407.56,417.68,404.56
409.24,417.31,404.76
407.58,426.56,404.83
409.6,418.05,404.71
1412.95,417.25,404.75
409.11,418.2,404.85
407.54,420.2,404.79
408.48,427.22,406.59
409.49,428.3,404.6
1408.77,427.58,404.78
1408.24,418.11,404.58
1410.19,426.49,404.65
1408.46,421.95,404.82
407.56,419.37,404.61
412.64,416.96,406.58
409.14,417.1,406.63
7403.64,425.96,404.77
407.52,419.2,404.63
408.23,417.42,406.58
410.72,417.25,404.66
407.46,417.22,404.73
413.96,422.64,404.7
1407.32,417.61,404.59
410.9,417.45,405.0
408.58,417.18,404.68
409.07,426.8,406.69
409.23,417.32,405.35
413.47,417.77,404.67
1410.0,421.59,404.66
407.5,431.28,406.53
409.15,427.21,404.63
407.94,417.89,404.69
410.24,417.09,407.34
408.43,422.22,404.64
407.59,420.29,2631.66
407.6,3640.77,2630.71
1407.72,420.59,404.69
407.72,420.06,404.85
410.82,417.94,404.77
409.55,2642.23,406.53
408.84,419.82,404.67
1409.3,2641.49,406.61
407.84,417.07,404.75
1408.93,418.02,404.71
413.09,417.77,406.42
