P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
214.95,213.36,230.03,216.63,212.95
144.64,143.38,151.42,145.03,142.67
144.52,144.04,152.57,144.72,142.62
144.42,143.29,427.77,145.0,2144.88
144.42,142.85,157.66,145.03,142.54
144.29,143.65,427.84,418.64,142.24
144.23,143.93,151.33,145.5,142.64
144.55,143.74,156.6,146.31,142.2
144.6,142.87,151.17,144.6,142.41
144.82,143.2,151.28,144.67,142.52
144.26,143.1,151.29,144.88,142.5
144.17,143.02,156.51,144.67,142.29
3143.18,143.39,428.38,144.98,142.22
144.21,142.83,153.53,145.97,142.36
144.27,143.0,151.11,145.07,142.01
144.39,143.47,151.53,144.72,142.16
144.28,143.18,151.06,145.88,142.21
144.47,143.9,156.61,144.91,142.24
144.59,143.58,151.2,144.97,142.17
144.26,143.19,151.1,145.61,142.38
144.08,143.06,151.0,147.26,142.37
144.41,143.47,151.24,144.75,142.18
144.17,143.16,151.06,2215.22,142.02
146.85,143.06,151.27,144.72,142.24
144.47,143.03,151.03,146.03,142.0
144.45,143.59,151.26,144.82,142.62
144.22,142.97,156.52,144.82,142.26
146.22,142.97,158.86,144.96,142.56
144.45,143.07,151.22,144.77,2144.92
144.16,3142.41,151.4,144.87,2145.07
144.54,143.09,151.64,144.93,142.21
144.16,3142.44,151.53,144.79,142.27
144.36,143.07,151.26,146.36,142.35
144.06,142.91,151.12,144.88,142.4
144.5,142.82,151.2,144.74,142.26
418.41,142.82,151.3,144.91,142.22
144.41,142.82,151.31,144.63,142.31
147.03,143.06,151.12,144.74,142.28
146.38,3142.86,151.22,145.67,142.22
146.51,143.11,151.64,146.35,142.14
144.12,142.99,151.25,146.45,1145.84
144.39,417.55,2247.78,144.87,142.23
144.09,143.16,151.28,144.84,142.16
144.56,143.41,151.36,144.99,142.18
144.19,143.52,151.32,144.95,142.29
145.48,142.84,151.79,144.78,142.42
144.69,143.05,151.22,144.91,142.5
144.3,143.12,151.3,144.8,142.26
144.14,143.13,151.04,145.01,142.27
144.35,143.0,151.31,145.13,142.38
417.27,142.86,151.1,145.55,142.35
144.46,143.0,151.25,144.65,142.52
144.39,143.03,151.24,144.7,142.17
144.78,142.81,151.34,146.36,142.24
144.21,3143.12,151.11,145.63,142.16
144.18,143.28,151.13,144.99,142.4
144.2,143.03,2252.49,144.67,142.2
144.25,142.76,2247.19,144.87,142.68
144.33,143.01,156.6,145.52,142.25
144.8,143.16,151.61,146.56,142.37
144.19,142.76,151.18,146.65,142.61
144.46,143.47,151.6,145.08,142.28
144.23,143.37,151.27,144.81,142.62
144.22,3142.68,151.4,144.84,141.92
144.24,143.69,151.27,144.65,142.42
144.38,142.81,151.32,144.85,142.12
144.21,142.86,156.38,144.88,142.46
144.26,142.96,151.25,146.19,142.54
144.2,143.21,151.61,145.34,142.45
144.35,143.55,156.68,144.79,142.18
418.36,143.52,151.24,144.91,416.39
144.27,143.05,151.36,144.84,142.68
144.25,143.09,151.31,144.71,142.62
144.27,143.09,154.31,144.9,142.6
144.13,143.06,151.26,144.94,415.33
144.64,142.83,151.3,144.65,142.15
144.2,143.1,151.31,144.73,142.31
144.31,143.0,151.84,146.25,142.31
144.18,143.05,151.32,144.8,142.12
144.28,143.87,151.92,144.63,142.75
144.32,142.95,151.3,144.63,142.18
144.56,143.16,158.52,144.69,142.21
145.55,142.94,158.83,144.8,142.53
144.32,142.92,151.15,144.94,142.15
144.34,143.88,2247.03,144.63,142.0
144.32,143.03,151.21,146.23,142.3
144.19,142.99,151.34,144.9,142.31
144.37,142.77,151.41,146.29,142.12
3143.07,143.0,151.26,144.72,142.21
145.54,142.98,151.56,144.74,142.3
144.46,142.71,151.16,144.8,142.13
144.56,3142.56,156.51,144.85,142.06
144.16,143.2,151.2,144.92,142.27
144.18,142.85,150.91,144.7,142.47
144.25,142.76,151.09,144.78,142.12
144.24,143.07,151.19,144.91,142.72
144.13,144.02,151.23,145.45,142.09
145.36,143.63,151.41,144.97,142.49
145.5,143.27,151.32,144.59,142.16
144.18,142.91,151.16,144.9,142.52
144.27,142.97,2247.62,144.66,142.37
144.19,142.95,152.88,144.66,142.42
145.71,143.16,151.57,144.58,142.35
144.45,143.65,151.83,144.91,142.52
144.34,143.04,151.92,144.64,142.4
144.13,143.29,151.29,145.05,142.14
144.26,143.23,151.21,145.24,142.18
144.1,3142.67,151.23,144.91,142.55
144.14,143.61,151.7,144.84,142.35
144.11,143.11,151.36,144.74,142.28
144.27,142.79,151.1,144.63,142.38
144.21,143.0,151.05,144.75,142.34
144.17,143.13,151.32,146.37,142.21
145.57,142.97,151.21,144.65,142.32
144.66,143.11,151.06,146.19,142.11
144.16,142.81,156.49,144.8,142.39
145.31,142.77,151.32,144.68,142.18
144.47,142.77,151.44,144.9,142.24
