P-521,p521_mlkem1024,mlkem1024
75.32,88.35,73.21
75.25,81.95,73.22
75.33,88.52,73.39
75.22,88.41,73.65
75.08,82.13,73.31
75.02,88.25,73.3
75.08,83.4,74.76
75.07,83.24,74.62
75.15,82.07,73.37
75.28,81.94,73.63
75.15,83.0,73.29
75.1,88.16,73.25
75.08,1317.89,73.29
1074.58,81.98,73.3
75.42,81.86,73.46
75.36,81.89,73.45
75.08,82.04,73.18
75.16,88.59,73.28
75.33,82.28,73.21
75.19,88.36,73.42
75.04,82.08,73.36
75.29,88.19,73.44
75.0,82.08,73.31
75.13,81.98,73.28
75.03,82.19,74.93
75.19,82.07,75.03
74.99,1320.56,73.55
75.22,82.1,73.33
75.02,82.01,73.29
75.08,81.95,74.61
75.0,82.17,73.26
75.08,82.14,73.4
75.09,81.85,73.38
75.35,81.82,73.29
75.11,81.9,73.39
74.98,88.23,73.63
75.07,93.66,74.56
75.21,82.03,73.25
75.08,81.94,73.23
75.09,81.87,73.25
75.08,82.26,73.22
75.04,82.09,73.21
75.09,81.86,73.24
75.01,88.44,73.24
75.05,82.14,73.6
75.12,82.03,73.24
75.06,88.3,73.22
77.11,81.97,73.26
77.19,81.84,74.58
77.12,82.18,73.43
75.11,81.88,73.2
75.08,81.92,73.27
75.15,82.31,73.32
75.2,83.58,73.23
75.01,81.88,73.25
75.1,82.17,74.58
74.99,88.23,73.26
75.04,82.15,73.29
77.19,82.04,73.37
75.1,82.14,74.58
77.14,82.07,73.53
75.0,81.96,73.24
75.08,82.26,73.34
75.35,81.96,73.23
75.2,88.21,73.31
75.36,85.4,73.33
75.0,82.31,73.69
76.29,88.36,73.58
76.29,81.94,73.28
75.2,88.26,73.23
76.51,88.28,73.32
75.17,81.9,73.46
75.09,82.46,73.36
77.1,1321.45,74.57
75.0,81.98,73.31
75.02,82.01,73.24
76.39,81.95,73.36
1074.58,82.2,73.64
75.1,81.84,73.26
75.1,82.06,73.32
74.98,82.1,73.3
75.03,82.34,73.16
76.42,82.08,73.27
75.03,81.98,73.37
75.27,81.94,73.36
75.51,81.95,73.23
75.01,82.01,73.29
75.53,82.14,73.31
75.19,83.18,73.23
75.17,82.12,73.24
75.12,82.08,73.42
75.21,81.99,73.35
75.14,82.04,73.33
78.51,82.35,73.22
75.15,85.56,73.34
75.01,88.29,74.92
75.11,81.88,75.33
75.28,83.16,73.27
75.07,81.97,73.31
75.07,82.05,74.92
75.28,82.14,73.25
75.04,82.02,74.12
75.0,88.18,73.33
75.01,81.85,1309.34
75.07,85.03,73.48
1074.6,82.62,1309.31
75.4,81.91,73.28
75.1,81.95,73.29
75.07,88.2,73.32
77.13,82.04,73.67
75.07,82.04,73.2
75.12,82.02,73.33
75.17,82.24,74.9
75.2,83.2,1309.64
75.1,81.96,73.25
75.13,82.0,73.24
75.09,1316.82,75.17
75.24,82.0,75.1
75.17,81.97,73.41
75.18,82.02,73.28
75.09,1316.5,73.3
75.08,84.08,74.94
75.05,82.2,73.41
75.0,82.05,75.22
75.14,1320.76,73.29
75.32,81.96,73.25
75.04,84.2,73.28
74.98,81.98,73.32
77.09,82.06,73.26
75.1,85.43,73.31
75.34,84.64,73.31
75.04,81.95,73.24
75.05,82.11,73.2
75.03,81.98,73.39
75.02,82.02,73.38
75.03,81.96,73.24
75.11,88.52,73.48
75.09,81.94,1309.47
75.01,81.98,73.26
75.02,82.06,73.36
75.43,81.92,74.71
75.22,82.15,73.28
74.95,88.43,73.23
75.23,82.15,73.44
77.1,82.0,73.2
75.08,82.0,74.7
75.03,82.01,73.62
75.02,82.06,73.5
75.0,82.11,74.53
75.05,82.02,74.59
74.99,82.36,73.32
75.18,81.97,73.46
75.0,81.95,73.46
75.09,82.08,73.3
74.99,81.97,73.38
75.23,83.94,74.63
75.53,81.83,74.54
75.23,83.09,73.22
77.14,1316.34,73.37
75.03,82.18,73.18
75.0,82.06,73.23
75.1,82.02,73.3
75.0,88.44,73.3
75.01,88.2,73.34
75.05,88.22,73.32
75.01,82.0,73.36
75.03,82.04,73.21
75.0,83.03,73.38
75.13,82.01,74.84
75.2,88.28,73.3
75.15,82.09,73.31
77.13,82.71,73.32
75.1,81.92,73.28
75.01,85.73,73.31
75.09,88.25,73.52
74.95,82.02,73.49
75.43,81.98,73.32
75.35,1320.68,73.33
75.27,81.94,73.33
77.13,81.96,74.81
1077.18,81.93,73.34
77.28,81.87,73.35
77.25,81.93,73.3
77.33,82.16,74.9
77.24,88.18,73.33
77.23,82.3,73.32
75.34,81.86,73.52
75.33,82.0,75.07
75.19,88.23,73.32
75.16,81.98,73.21
77.1,82.02,73.31
75.09,82.25,73.21
75.13,81.83,74.91
75.14,82.11,73.56
75.24,82.4,74.9
75.11,81.98,73.26
75.11,81.96,73.32
1074.83,82.73,73.22
75.08,88.31,73.29
75.07,82.58,73.35
75.05,82.13,73.56
75.2,88.3,73.47
75.0,83.13,73.29
74.99,81.9,73.31
75.01,81.78,73.35
76.91,82.16,73.33
75.02,82.21,73.58
75.14,82.07,74.63
77.19,82.0,74.56
75.11,82.05,73.22
75.12,82.32,74.56
75.4,83.42,73.32
75.33,82.0,73.47
75.15,82.18,73.31
75.0,82.03,73.6
75.11,88.36,73.25
75.04,82.49,73.31
78.3,82.04,73.31
75.09,81.97,73.58
75.21,81.93,73.33
75.09,81.95,74.55
75.11,82.4,74.56
75.09,81.93,73.24
75.01,81.99,73.31
1074.94,81.85,73.41
75.19,81.97,73.57
75.23,85.54,73.4
75.16,81.99,73.21
74.99,82.03,73.25
1074.62,88.24,73.23
75.21,82.02,73.55
75.31,81.85,73.23
75.09,81.97,73.71
75.11,81.96,73.23
75.01,81.94,73.28
75.1,82.09,74.59
75.06,82.14,74.69
75.15,81.97,73.31
75.11,81.91,74.76
75.04,81.94,73.29
77.11,81.98,73.18
75.05,82.0,73.24
75.09,82.48,73.31
77.4,83.99,73.5
75.01,82.02,73.49
75.15,81.94,73.25
75.17,84.2,74.58
75.0,81.97,74.57
75.0,84.1,1310.85
77.4,90.24,73.32
75.52,90.35,73.3
75.23,82.08,73.21
78.31,81.94,73.25
74.99,84.04,73.41
78.3,82.24,73.27
75.24,90.7,73.48
75.0,81.91,74.93
75.02,81.97,73.23
75.02,84.11,73.3
75.08,88.32,73.35
75.1,82.14,73.34
78.42,82.3,73.44
75.02,81.89,73.41
75.08,82.0,73.22
75.05,90.28,73.36
75.2,82.12,73.25
75.29,84.52,73.23
74.99,82.03,73.49
75.33,81.98,73.24
75.03,82.02,73.22
75.11,81.89,73.28
75.13,88.52,74.92
75.08,82.08,73.5
75.09,82.33,73.3
75.25,82.0,73.39
78.35,81.84,73.33
75.23,82.07,73.45
75.15,82.29,73.33
75.12,81.86,73.39
75.12,82.06,73.28
75.14,82.17,73.24
75.09,82.44,73.61
75.65,88.17,73.28
75.14,81.95,73.47
75.03,82.12,73.38
75.06,88.46,73.32
75.17,82.0,73.89
75.39,82.57,73.39
75.18,88.25,74.97
75.13,88.51,73.25
78.34,82.04,73.49
75.47,82.51,73.21
75.22,81.94,73.17
75.03,81.9,73.35
75.04,81.93,73.27
75.0,81.83,73.22
74.98,81.81,73.28
75.06,81.92,73.37
75.04,85.97,74.56
74.97,81.94,73.34
75.07,81.98,73.18
75.36,82.06,73.73
75.33,82.1,73.43
75.27,82.82,73.32
78.49,81.96,73.26
1074.64,81.91,73.36
75.02,81.89,73.71
75.23,81.93,73.21
75.15,82.26,73.34
75.0,88.42,73.41
1074.69,81.87,73.67
74.99,88.33,73.32
78.35,82.05,73.25
75.05,82.06,73.66
74.99,82.62,73.33
78.35,81.99,73.2
75.03,88.2,73.19
75.05,81.85,73.27
75.4,88.3,73.24
78.48,88.57,73.38
74.98,82.0,73.33
75.01,81.92,73.22
75.08,81.97,73.33
74.98,81.92,73.31
75.1,81.9,73.47
75.21,83.71,73.52
78.31,82.54,73.33
78.56,81.91,73.22
78.33,81.87,73.21
75.1,82.31,73.46
75.08,82.08,73.27
75.27,82.09,73.39
75.15,82.12,1309.64
75.03,82.05,74.62
75.0,81.83,73.41
75.0,81.87,73.27
75.12,82.17,73.5
75.05,82.42,73.25
75.57,81.98,73.28
75.15,82.0,73.32
75.08,82.42,74.65
77.37,82.59,73.18
75.27,90.31,75.27
75.22,81.84,73.36
74.94,82.23,73.4
75.06,81.93,73.24
74.99,81.93,73.26
75.05,83.06,73.54
75.23,82.08,73.4
75.67,82.03,73.23
75.02,1317.18,73.32
75.02,82.06,74.57
75.25,81.9,73.45
75.07,81.78,74.58
75.25,81.98,73.45
75.08,82.22,1309.91
75.25,90.57,74.57
74.97,81.89,74.61
74.97,82.04,73.34
75.06,82.16,73.55
75.62,81.87,73.31
75.0,82.04,74.53
75.06,81.86,73.23
75.19,81.88,73.36
75.09,84.17,73.31
75.22,82.17,73.36
75.35,84.89,73.28
78.33,81.97,73.51
75.06,82.09,73.28
75.0,81.99,73.38
75.24,88.2,73.33
75.01,82.66,73.45
75.0,82.04,73.25
74.98,88.28,73.32
75.17,81.9,73.44
75.01,88.25,73.28
75.11,90.35,73.17
75.01,81.99,75.26
77.13,81.91,73.48
75.01,82.14,73.24
77.18,90.29,74.95
77.12,81.98,73.57
77.19,81.87,73.32
74.99,90.39,75.08
75.05,82.64,73.23
75.01,81.95,73.23
75.19,90.39,73.24
75.14,82.16,73.42
1074.57,82.1,73.22
1074.62,82.76,73.44
75.0,81.81,73.15
77.4,82.11,73.28
75.06,84.13,73.32
75.06,81.91,73.25
74.99,82.1,73.33
75.04,81.96,73.22
74.99,82.44,73.36
77.26,81.89,73.22
75.07,82.41,73.3
75.26,81.96,73.36
77.09,82.04,73.22
74.98,82.13,74.95
77.11,84.12,73.19
75.04,82.03,73.39
75.07,81.91,73.23
75.02,82.0,73.26
75.04,82.06,74.96
75.2,81.88,73.32
