P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
212.94,213.01,223.08,215.22,212.73
142.38,142.28,149.24,144.71,142.24
142.45,1661.98,149.17,144.36,142.15
142.77,142.11,149.3,143.61,142.72
142.72,142.12,153.48,144.9,142.26
142.33,142.41,148.98,143.4,142.18
142.77,142.14,149.24,143.53,142.01
142.63,142.16,148.96,143.7,142.07
142.55,142.38,149.19,144.19,142.48
142.49,142.27,149.31,143.59,142.06
142.54,142.41,148.97,143.82,141.96
142.35,142.08,148.95,144.56,141.96
142.36,142.14,150.06,143.78,141.93
142.53,142.01,148.86,143.54,142.07
142.64,142.51,148.71,347.55,141.88
142.35,142.28,148.89,1590.32,141.99
142.31,142.38,148.89,143.66,1590.25
143.02,142.13,148.98,144.33,141.91
142.4,142.26,148.71,144.58,141.92
142.8,142.62,149.1,144.34,142.25
415.35,142.59,153.65,143.62,142.0
142.26,142.23,149.07,143.74,142.36
142.53,141.93,153.31,1591.33,142.76
142.75,142.15,148.92,143.84,142.58
142.32,142.0,148.88,143.76,142.01
142.35,142.15,148.79,143.63,141.89
1663.09,142.41,148.89,143.49,142.11
415.71,142.13,149.04,143.34,141.93
142.27,142.34,153.39,143.56,141.99
142.37,141.9,148.96,143.76,141.91
142.53,142.08,148.69,144.35,141.86
142.81,142.31,148.65,144.35,142.5
142.31,142.08,148.68,143.75,142.07
592.14,142.29,148.86,143.69,141.86
142.72,142.22,148.84,144.25,141.99
142.24,141.94,148.93,144.63,142.07
142.44,142.07,149.11,143.33,142.61
142.41,142.49,148.85,143.64,142.12
142.5,142.24,153.32,143.69,142.12
142.51,142.17,150.84,143.75,344.63
1663.19,141.91,149.6,144.46,142.09
142.22,142.12,148.92,143.53,142.15
142.27,141.91,153.29,143.57,141.92
142.3,141.9,148.67,143.6,141.94
142.4,142.06,148.95,143.6,141.84
142.49,142.2,148.91,144.45,141.98
142.55,142.39,148.74,144.52,141.94
142.77,142.11,148.97,143.5,142.02
142.25,142.09,149.38,143.34,141.87
142.51,142.08,153.4,143.36,142.0
142.61,142.05,151.54,143.34,142.48
142.44,142.26,149.04,144.7,142.3
142.5,1661.78,149.09,143.52,142.36
142.18,142.17,149.06,143.59,142.13
142.49,142.05,149.45,347.26,142.28
142.28,141.99,149.03,143.5,142.44
142.4,142.2,148.76,143.64,142.53
142.25,142.24,149.17,144.79,142.12
142.26,142.24,148.84,144.69,141.92
142.32,142.08,153.33,143.38,142.02
415.19,142.09,153.39,143.5,141.94
142.49,142.25,149.06,143.4,142.04
142.34,142.05,148.74,143.37,141.99
142.4,142.23,148.76,143.6,142.13
1663.01,141.93,153.5,143.61,141.93
142.55,141.97,151.58,144.42,142.13
142.95,142.33,148.91,143.42,142.42
142.25,141.91,150.16,143.53,141.96
142.31,142.17,149.15,143.53,142.06
142.72,142.22,148.91,143.68,142.15
142.27,142.25,148.71,143.49,142.36
142.31,141.94,2363.63,143.72,141.91
142.49,142.0,148.86,144.35,141.89
142.29,142.07,148.91,143.52,141.98
142.35,142.11,149.11,143.52,142.05
142.42,141.98,148.95,143.65,142.33
142.28,142.07,150.94,143.51,142.11
142.29,141.99,153.63,144.46,141.92
142.43,142.16,153.51,143.38,141.97
142.28,141.92,153.51,143.77,142.11
142.32,142.07,148.77,144.74,142.7
142.38,142.19,150.25,143.82,142.56
142.28,142.2,149.01,144.64,142.38
142.59,142.25,148.91,143.71,142.19
142.56,142.12,148.97,143.59,142.13
142.45,142.41,148.9,143.72,142.18
142.41,142.18,149.08,143.88,142.05
142.45,141.87,148.92,144.34,142.02
142.67,142.29,153.39,144.49,142.05
142.72,1663.1,148.86,143.96,141.89
142.14,142.01,148.96,143.78,142.21
142.29,142.18,148.9,143.62,142.1
142.35,142.19,148.89,143.33,141.91
142.25,142.23,153.4,143.32,142.25
142.55,142.19,148.94,143.43,142.03
142.31,141.93,150.37,143.51,142.08
142.26,141.9,153.26,143.39,142.17
142.56,142.54,149.64,144.1,142.11
142.33,141.96,149.29,143.69,141.99
142.34,142.24,148.95,143.53,141.98
142.39,142.2,148.66,143.59,141.9
142.27,142.06,148.93,143.44,141.86
142.38,142.01,153.71,143.65,141.9
415.51,142.01,149.12,143.62,142.35
142.27,141.99,149.19,144.23,142.01
142.41,142.34,148.89,143.55,142.27
142.43,142.07,153.37,144.52,142.11
142.41,142.13,148.93,144.62,141.86
142.22,142.13,149.07,143.31,142.25
142.37,142.11,149.89,143.58,142.26
142.29,142.22,148.84,143.56,142.16
142.49,142.29,153.28,144.13,141.88
142.27,142.26,148.77,143.37,142.3
142.42,142.12,148.98,143.36,142.03
142.45,142.07,149.0,144.31,142.53
142.61,142.08,153.29,143.88,142.26
142.29,141.98,153.38,143.37,142.05
142.3,142.09,354.42,143.91,142.45
1865.64,142.2,153.33,143.79,141.83
142.37,142.09,148.65,143.53,142.01
142.27,142.43,148.81,143.48,142.34
142.62,142.13,149.23,143.34,142.33
142.31,142.28,148.79,143.57,141.91
142.6,142.07,149.09,144.45,142.15
142.27,142.19,149.06,143.65,141.85
142.35,142.35,148.76,143.35,141.92
142.51,141.91,148.84,143.42,141.96
142.51,142.23,148.91,146.62,141.97
142.79,1661.79,148.95,143.41,344.59
142.47,141.94,148.92,144.43,142.44
142.44,141.97,149.31,144.39,141.86
142.31,141.96,153.37,143.4,142.19
415.38,142.62,148.99,144.4,141.93
142.48,142.46,1594.35,143.32,141.88
142.1,142.13,152.61,143.66,142.26
142.15,141.94,153.32,143.84,141.95
142.37,142.04,149.0,144.23,142.18
142.45,141.91,148.63,143.99,142.15
