P-521,p521_mlkem1024,mlkem1024
407.14,412.14,403.48
405.16,412.0,403.34
406.48,412.1,403.39
405.26,412.06,403.42
405.21,413.02,404.73
406.55,412.17,404.91
405.13,412.26,403.5
405.33,412.34,403.49
406.59,412.15,404.84
1404.68,412.32,403.52
405.19,412.17,403.48
405.33,412.12,403.42
405.18,412.15,403.57
3402.71,412.01,403.5
405.25,412.1,2629.72
405.25,418.55,403.49
406.46,418.56,404.7
405.25,412.15,403.62
405.15,412.03,404.66
405.39,412.27,403.47
407.38,2640.64,403.5
405.19,412.0,2630.49
405.18,418.43,403.49
405.17,418.41,403.35
405.17,412.2,403.51
406.57,412.16,404.17
405.36,412.58,403.51
405.2,411.98,403.51
406.41,418.34,403.31
405.53,412.15,403.31
406.48,418.78,403.36
407.28,412.08,403.37
407.27,412.53,403.37
405.86,418.42,403.49
405.26,412.13,404.67
405.22,411.99,2631.65
405.51,414.29,403.66
405.27,412.13,404.58
407.29,415.62,404.77
407.3,412.43,403.46
405.18,412.05,403.54
1404.84,412.11,403.97
405.25,413.23,403.45
405.27,412.15,403.55
407.27,412.5,403.47
405.19,412.36,403.33
407.27,412.4,404.78
405.23,412.17,403.44
405.15,412.01,404.69
405.11,412.05,403.34
405.49,412.35,403.37
405.22,412.28,404.72
405.25,418.51,403.53
405.29,418.54,403.48
405.26,413.47,403.35
405.2,412.15,403.37
405.25,412.06,404.67
405.17,2641.3,404.8
405.3,412.06,403.43
405.24,412.15,404.69
405.35,412.11,403.28
405.15,412.08,403.28
405.52,418.43,404.77
405.25,412.08,403.39
405.61,412.07,403.52
405.3,412.25,404.79
405.24,413.56,403.34
405.25,412.11,403.38
405.27,412.07,403.47
406.01,411.92,2630.7
405.31,412.12,403.42
405.2,412.6,403.52
405.16,412.39,403.4
405.15,412.82,403.45
1404.81,418.32,403.36
405.56,412.01,403.36
405.3,412.24,403.41
405.25,412.35,403.38
405.23,418.49,403.37
405.06,412.41,404.64
407.36,412.37,403.53
405.42,412.11,403.36
405.22,412.1,403.48
407.32,412.14,403.42
407.24,412.54,403.83
405.15,412.1,405.19
405.77,412.18,403.34
405.29,412.15,403.36
405.78,412.29,403.4
405.26,412.21,403.44
405.26,413.86,403.31
405.32,412.09,403.51
407.33,2637.12,403.44
405.3,412.06,403.72
405.23,412.12,403.43
407.24,412.24,403.42
405.15,412.37,403.3
405.22,412.17,403.37
405.1,412.19,403.57
407.29,412.07,403.43
405.28,418.44,403.41
405.35,412.08,403.33
405.16,2637.0,403.35
405.29,412.28,403.5
405.17,414.12,403.44
405.41,418.57,403.53
405.29,412.43,403.44
405.23,412.15,403.43
405.26,412.11,403.49
405.18,412.18,403.4
406.06,412.15,403.38
405.33,412.15,403.33
405.17,412.13,403.65
405.19,412.11,404.78
405.12,412.25,403.55
405.41,412.08,403.36
1404.77,412.11,404.96
405.3,412.02,404.76
405.49,412.02,403.54
405.16,412.75,403.46
405.26,412.29,403.31
405.2,412.32,403.46
3402.8,412.3,403.44
405.27,411.99,403.49
405.24,412.2,403.56
405.21,412.18,2630.81
405.17,413.72,403.45
405.23,412.14,403.48
405.2,412.16,403.29
405.24,411.93,2630.51
405.19,418.51,2630.51
405.6,412.49,403.33
405.24,412.34,403.37
405.26,412.11,403.4
405.23,412.1,403.48
405.07,412.55,403.36
405.3,412.21,403.37
405.19,418.55,403.33
405.23,412.79,403.5
405.16,412.29,403.49
1404.73,412.02,403.48
405.15,418.43,404.97
405.27,412.3,403.48
407.35,412.33,403.44
405.18,412.41,405.28
407.25,412.47,403.53
405.38,412.03,403.29
405.24,412.13,403.4
405.24,412.62,403.51
405.2,2637.26,403.46
405.2,418.46,403.96
405.23,418.57,403.49
405.13,412.56,403.38
405.21,412.14,405.12
405.17,412.13,403.4
405.17,412.24,403.26
405.18,412.29,403.41
405.29,412.35,403.51
405.25,413.26,404.8
405.31,418.71,403.3
405.17,412.15,403.4
405.27,412.15,404.93
405.24,412.11,404.7
405.3,412.23,405.15
407.32,418.51,403.43
405.23,412.85,404.99
405.19,412.07,403.49
405.34,412.71,403.3
405.12,412.02,403.29
405.29,412.36,403.38
1404.73,412.63,403.64
405.31,412.25,404.83
405.25,412.09,403.46
407.35,412.2,403.25
405.2,412.13,403.42
405.23,412.2,403.48
405.06,412.38,404.79
405.17,413.07,403.41
1404.69,412.0,403.27
405.3,412.08,404.08
405.24,2641.41,403.41
405.27,412.34,403.35
405.21,2639.21,403.58
1404.69,412.08,403.46
