run_id,duration_ms,success
1,2,1
2,1,1
3,2,1
4,2,1
5,1,1
6,2,1
7,1,1
8,2,1
9,1,1
10,2,1
11,2,1
12,2,1
13,2,1
14,1,1
15,2,1
16,2,1
17,1,1
18,1,1
19,1,1
20,2,1
21,1,1
22,1,1
23,2,1
24,2,1
25,2,1
26,1,1
27,2,1
28,2,1
29,1,1
30,1,1
31,1,1
32,2,1
33,2,1
34,2,1
35,1,1
36,2,1
37,2,1
38,2,1
39,1,1
40,1,1
41,2,1
42,1,1
43,1,1
44,1,1
45,2,1
46,2,1
47,1,1
48,1,1
49,2,1
50,1,1
51,2,1
52,2,1
53,2,1
54,2,1
55,1,1
56,2,1
57,1,1
58,2,1
59,1,1
60,2,1
61,2,1
62,1,1
63,2,1
64,1,1
65,1,1
66,2,1
67,2,1
68,2,1
69,2,1
70,1,1
71,1,1
72,1,1
73,2,1
74,2,1
75,1,1
76,1,1
77,1,1
78,2,1
79,2,1
80,1,1
81,1,1
82,1,1
83,1,1
84,2,1
85,2,1
86,2,1
87,2,1
88,2,1
89,1,1
90,1,1
91,1,1
92,2,1
93,2,1
94,1,1
95,1,1
96,2,1
97,2,1
98,2,1
99,2,1
100,2,1
101,2,1
102,2,1
103,2,1
104,2,1
105,2,1
106,2,1
107,2,1
108,2,1
109,2,1
110,2,1
111,2,1
112,2,1
113,2,1
114,2,1
115,2,1
116,2,1
117,2,1
118,1,1
119,1,1
120,1,1
121,1,1
122,1,1
123,2,1
124,2,1
125,2,1
126,2,1
127,2,1
128,2,1
129,2,1
130,2,1
131,1,1
132,1,1
133,2,1
134,2,1
135,2,1
136,1,1
137,2,1
138,2,1
139,2,1
140,1,1
141,2,1
142,2,1
143,2,1
144,2,1
145,1,1
146,1,1
147,2,1
148,2,1
149,2,1
150,1,1
151,1,1
152,1,1
153,1,1
154,2,1
155,2,1
156,2,1
157,1,1
158,1,1
159,2,1
160,2,1
161,2,1
162,1,1
163,1,1
164,1,1
165,1,1
166,2,1
167,2,1
168,2,1
169,2,1
170,2,1
171,1,1
172,1,1
173,1,1
174,1,1
175,2,1
176,2,1
177,2,1
178,1,1
179,1,1
180,2,1
181,2,1
182,2,1
183,1,1
184,1,1
185,2,1
186,2,1
187,1,1
188,1,1
189,1,1
190,1,1
191,1,1
192,2,1
193,2,1
194,2,1
195,2,1
196,2,1
197,2,1
198,2,1
199,1,1
200,1,1
201,1,1
202,1,1
203,1,1
204,1,1
205,2,1
206,2,1
207,2,1
208,1,1
209,1,1
210,1,1
211,2,1
212,2,1
213,2,1
214,2,1
215,1,1
216,1,1
217,2,1
218,2,1
219,2,1
220,2,1
221,2,1
222,2,1
223,2,1
224,1,1
225,1,1
226,2,1
227,1,1
228,2,1
229,2,1
230,1,1
231,1,1
232,2,1
233,2,1
234,2,1
235,2,1
236,2,1
237,1,1
238,2,1
239,2,1
240,2,1
241,2,1
242,1,1
243,1,1
244,1,1
245,2,1
246,2,1
247,2,1
248,1,1
249,1,1
250,2,1
251,2,1
252,2,1
253,2,1
254,1,1
255,1,1
256,1,1
257,2,1
258,2,1
259,2,1
260,2,1
261,1,1
262,1,1
263,1,1
264,2,1
265,2,1
266,2,1
267,2,1
268,2,1
269,2,1
270,2,1
271,1,1
272,1,1
273,1,1
274,1,1
275,1,1
276,1,1
277,2,1
278,2,1
279,2,1
280,2,1
281,2,1
282,1,1
283,1,1
284,1,1
285,2,1
286,1,1
287,1,1
288,2,1
289,2,1
290,2,1
291,2,1
292,2,1
293,1,1
294,1,1
295,1,1
296,2,1
297,2,1
298,2,1
299,2,1
300,1,1
301,1,1
302,2,1
303,2,1
304,2,1
305,2,1
306,1,1
307,1,1
308,1,1
309,1,1
310,2,1
311,2,1
312,2,1
313,1,1
314,2,1
315,1,1
316,1,1
317,1,1
318,1,1
319,1,1
320,1,1
321,1,1
322,1,1
323,1,1
324,1,1
325,1,1
326,1,1
327,1,1
328,1,1
329,1,1
330,1,1
331,1,1
332,1,1
333,1,1
334,1,1
335,1,1
336,1,1
337,1,1
338,1,1
339,2,1
340,1,1
341,1,1
342,1,1
343,1,1
344,1,1
345,1,1
346,1,1
347,1,1
348,1,1
349,1,1
350,1,1
351,1,1
352,1,1
353,1,1
354,1,1
355,1,1
356,1,1
357,1,1
358,1,1
359,1,1
360,1,1
361,1,1
362,1,1
363,1,1
364,1,1
365,1,1
366,1,1
367,1,1
368,1,1
369,1,1
370,2,1
371,1,1
372,1,1
373,1,1
374,1,1
375,1,1
376,1,1
377,1,1
378,1,1
379,1,1
380,1,1
381,1,1
382,1,1
383,1,1
384,1,1
385,1,1
386,2,1
387,2,1
388,1,1
389,4,1
390,3,1
391,3,1
392,4,1
393,4,1
394,3,1
395,4,1
396,3,1
397,4,1
398,3,1
399,4,1
400,4,1
401,2,1
402,1,1
403,1,1
404,1,1
405,1,1
406,1,1
407,1,1
408,2,1
409,1,1
410,1,1
411,2,1
412,1,1
413,1,1
414,1,1
415,1,1
416,1,1
417,2,1
418,1,1
419,1,1
420,1,1
421,1,1
422,1,1
423,1,1
424,1,1
425,1,1
426,2,1
427,1,1
428,1,1
429,1,1
430,1,1
431,2,1
432,1,1
433,1,1
434,1,1
435,1,1
436,1,1
437,1,1
438,1,1
439,1,1
440,1,1
441,1,1
442,2,1
443,2,1
444,1,1
445,1,1
446,1,1
447,1,1
448,1,1
449,1,1
450,2,1
451,1,1
452,1,1
453,1,1
454,2,1
455,1,1
456,1,1
457,1,1
458,1,1
459,2,1
460,1,1
461,1,1
462,1,1
463,2,1
464,1,1
465,1,1
466,1,1
467,1,1
468,1,1
469,1,1
470,2,1
471,1,1
472,1,1
473,1,1
474,1,1
475,1,1
476,1,1
477,2,1
478,1,1
479,1,1
480,1,1
481,1,1
482,2,1
483,1,1
484,1,1
485,1,1
486,1,1
487,1,1
488,1,1
489,1,1
490,1,1
491,2,1
492,1,1
493,1,1
494,1,1
495,1,1
496,1,1
497,2,1
498,1,1
499,1,1
500,1,1
