procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 15104356 165748 5492104    0    0     0    16 5810 5073  9  8 82  1  0  0
 1  1      0 15103124 165772 5495900    0    0     0  1664 5758 8397  9  6 74 11  0  0
 1  0      0 15099436 165780 5496152    0    0     0    96 11592 12220 10 10 77  3  0  0
 7  0      0 15072944 165780 5492068    0    0     0     0 10829 10959 11 10 79  0  0  0
 0  1      0 15066036 165796 5496176    0    0     0   456 8522 11169  8  7 80  5  0  0
 0  1      0 15066296 165840 5498164    0    0     0   844 5213 6603  5  4 82 10  0  0
 0  1      0 15069808 165888 5492040    0    0     0   932 5662 7899  9  4 78  9  0  0
 0  1      0 15070432 165936 5491960    0    0     0   896 5837 9149  5  4 82  9  0  0
 0  1      0 15082164 165972 5491880    0    0     0   876 4610 5933  3  4 84 10  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 15087932 166012 5491832    0    0     0   780 4124 5614  3  3 84 10  0  0
 0  1      0 15108716 166052 5491748    0    0     0   804 5492 8284  5  4 81 10  0  0
 1  0      0 15130200 166080 5491704    0    0     0   688 4436 5886  3  3 84 10  0  0
 0  1      0 15119532 166116 5491628    0    0     0   848 4260 5999  3  3 84 10  0  0
 0  1      0 15114224 166168 5491552    0    0     0   824 5586 8768  4  4 82 10  0  0
 1  1      0 15116208 166216 5491476    0    0     0   840 4830 6588  3  3 84 10  0  0
 1  0      0 15114276 166260 5491392    0    0     0   776 4082 5523  2  3 84 10  0  0
 1  1      0 15128072 166308 5491340    0    0     0   904 5611 8623  4  4 82 10  0  0
 0  1      0 15124400 166368 5491268    0    0     0   852 4377 5759  3  3 84 10  0  0
 0  1      0 15118228 166408 5491156    0    0     0   820 4528 5733  3  3 84 10  0  0
 0  1      0 15123904 166440 5491128    0    0     0   812 3861 5276  2  3 85 10  0  0
 0  1      0 15119700 166484 5490984    0    0     0   856 5298 8303  4  4 82 10  0  0
 0  1      0 15122980 166524 5490876    0    0     0   872 4393 5800  3  3 84 10  0  0
 3  0      0 15137284 166552 5490808    0    0     0   752 3773 5253  2  3 85 10  0  0
 1  2      0 15120312 166584 5494792    0    0     0  2484 6508 9732  9  6 71 14  0  0
