run_id,duration_ms,success
1,6.38,1
2,6.12,1
3,3.73,1
4,6.71,1
5,3.35,1
6,4.88,1
7,3.15,1
8,2.59,1
9,3.22,1
10,3.53,1
11,3.19,1
12,3.00,1
13,3.36,1
14,3.14,1
15,3.23,1
16,4.29,1
17,3.14,1
18,2.52,1
19,3.79,1
20,2.94,1
21,3.14,1
22,3.71,1
23,4.46,1
24,3.17,1
25,3.06,1
26,3.14,1
27,2.55,1
28,2.40,1
29,2.49,1
30,3.06,1
31,3.03,1
32,5.85,1
33,2.22,1
34,2.65,1
35,2.79,1
36,3.01,1
37,2.36,1
38,3.60,1
39,2.58,1
40,2.92,1
41,7.83,1
42,3.21,1
43,2.93,1
44,2.80,1
45,3.33,1
46,3.52,1
47,4.63,1
48,3.35,1
49,2.71,1
50,2.52,1
51,3.55,1
52,3.45,1
53,3.56,1
54,2.46,1
55,3.22,1
56,4.96,1
57,2.66,1
58,3.27,1
59,3.25,1
60,2.49,1
61,2.56,1
62,2.58,1
63,3.07,1
64,2.41,1
65,5.94,1
66,2.60,1
67,2.56,1
68,2.85,1
69,3.17,1
70,2.53,1
71,2.48,1
72,2.36,1
73,3.16,1
74,2.44,1
75,2.50,1
76,2.65,1
77,2.92,1
78,2.70,1
79,4.14,1
80,3.01,1
81,3.13,1
82,5.19,1
83,2.73,1
84,3.49,1
85,4.80,1
86,3.36,1
87,3.59,1
88,2.94,1
89,4.48,1
90,3.23,1
91,3.65,1
92,2.28,1
93,2.43,1
94,4.15,1
95,3.46,1
96,4.61,1
97,3.14,1
98,3.10,1
99,2.90,1
100,8.97,1
101,3.53,1
102,2.82,1
103,3.35,1
104,3.33,1
105,2.83,1
106,2.71,1
107,2.88,1
108,2.91,1
109,3.63,1
110,3.44,1
111,3.32,1
112,2.64,1
113,3.96,1
114,2.80,1
115,3.06,1
116,2.43,1
117,2.62,1
118,3.21,1
119,4.74,1
120,2.90,1
121,2.35,1
122,3.28,1
123,2.54,1
124,2.51,1
125,3.40,1
126,2.70,1
127,4.74,1
128,3.76,1
129,2.51,1
130,3.28,1
131,2.75,1
132,3.21,1
133,3.85,1
134,4.61,1
135,5.75,1
136,2.96,1
137,4.73,1
138,3.19,1
139,3.19,1
140,5.91,1
141,8.24,1
142,17.67,1
143,3.25,1
144,3.19,1
145,2.65,1
146,2.89,1
147,3.46,1
148,3.37,1
149,2.51,1
150,3.56,1
151,2.96,1
152,3.03,1
153,3.54,1
154,4.55,1
155,5.57,1
156,2.38,1
157,2.77,1
158,2.82,1
159,3.01,1
160,2.48,1
161,2.69,1
162,2.58,1
163,2.56,1
164,11.36,1
165,14.03,1
166,7.84,1
167,8.43,1
168,7.83,1
169,6.59,1
170,5.98,1
171,8.01,1
172,6.70,1
173,6.57,1
174,7.71,1
175,5.05,1
176,2.95,1
177,2.48,1
178,2.44,1
179,2.36,1
180,2.25,1
181,2.31,1
182,2.83,1
183,2.29,1
184,2.31,1
185,2.31,1
186,2.39,1
187,2.38,1
188,3.26,1
189,2.38,1
190,2.39,1
191,4.02,1
192,4.18,1
193,2.81,1
194,2.87,1
195,2.72,1
196,2.46,1
197,3.14,1
198,3.16,1
199,3.71,1
200,3.54,1
201,4.36,1
202,2.82,1
203,2.74,1
204,4.04,1
205,4.99,1
206,4.63,1
207,2.81,1
208,2.98,1
209,4.03,1
210,7.05,1
211,3.59,1
212,4.10,1
213,4.43,1
214,3.03,1
215,3.17,1
216,5.44,1
217,3.95,1
218,2.63,1
219,3.02,1
220,2.92,1
221,3.30,1
222,2.65,1
223,10.30,1
224,5.28,1
225,4.66,1
226,4.30,1
227,6.24,1
228,5.35,1
229,4.64,1
230,2.74,1
231,3.90,1
232,2.74,1
233,2.56,1
234,2.42,1
235,2.98,1
236,2.53,1
237,3.16,1
238,2.69,1
239,3.95,1
240,5.93,1
241,3.33,1
242,3.63,1
243,4.59,1
244,2.37,1
245,2.79,1
246,3.90,1
247,2.97,1
248,4.79,1
249,3.31,1
250,5.32,1
251,3.18,1
252,4.99,1
253,4.50,1
254,6.37,1
255,2.42,1
256,2.56,1
257,2.46,1
258,3.15,1
259,2.39,1
260,2.53,1
261,3.13,1
262,3.66,1
263,3.45,1
264,3.02,1
265,3.31,1
266,5.13,1
267,3.26,1
268,2.64,1
269,3.25,1
270,3.35,1
271,3.60,1
272,2.52,1
273,3.26,1
274,3.33,1
275,3.94,1
276,2.90,1
277,3.49,1
278,2.96,1
279,4.63,1
280,5.12,1
281,4.45,1
282,2.92,1
283,3.21,1
284,3.14,1
285,2.59,1
286,3.14,1
287,2.82,1
288,3.09,1
289,3.01,1
290,3.06,1
291,3.37,1
292,2.99,1
293,3.45,1
294,2.56,1
295,2.63,1
296,2.95,1
297,2.78,1
298,2.66,1
299,2.98,1
300,2.63,1
301,2.88,1
302,2.76,1
303,9.39,1
304,2.42,1
305,2.42,1
306,2.74,1
307,2.45,1
308,2.74,1
309,3.46,1
310,2.97,1
311,2.92,1
312,3.72,1
313,3.34,1
314,3.33,1
315,3.01,1
316,3.00,1
317,2.87,1
318,3.62,1
319,2.96,1
320,4.89,1
321,2.88,1
322,3.10,1
323,2.90,1
324,2.74,1
325,6.83,1
326,3.68,1
327,3.65,1
328,3.08,1
329,2.97,1
330,3.25,1
331,4.01,1
332,3.64,1
333,2.78,1
334,3.37,1
335,2.85,1
336,2.84,1
337,3.16,1
338,3.51,1
339,3.53,1
340,3.07,1
341,3.67,1
342,3.40,1
343,3.47,1
344,3.08,1
345,3.27,1
346,4.54,1
347,3.24,1
348,4.66,1
349,8.73,1
350,6.09,1
351,4.53,1
352,8.98,1
353,8.13,1
354,4.40,1
355,4.28,1
356,7.13,1
357,3.40,1
358,2.72,1
359,4.63,1
360,3.37,1
361,2.97,1
362,2.87,1
363,2.42,1
364,2.53,1
365,2.36,1
366,3.78,1
367,4.37,1
368,4.15,1
369,3.75,1
370,3.06,1
371,2.80,1
372,2.85,1
373,2.66,1
374,2.81,1
375,3.41,1
376,3.96,1
377,2.97,1
378,3.38,1
379,3.30,1
380,3.02,1
381,2.99,1
382,4.96,1
383,5.90,1
384,3.13,1
385,3.89,1
386,3.32,1
387,2.74,1
388,4.64,1
389,4.53,1
390,4.71,1
391,2.45,1
392,2.99,1
393,2.45,1
394,3.05,1
395,2.98,1
396,2.52,1
397,2.84,1
398,2.72,1
399,2.88,1
400,3.62,1
401,3.43,1
402,2.50,1
403,3.00,1
404,2.44,1
405,2.49,1
406,3.04,1
407,3.09,1
408,2.98,1
409,2.46,1
410,2.56,1
411,2.98,1
412,3.53,1
413,2.47,1
414,9.40,1
415,5.91,1
416,5.44,1
417,9.61,1
418,6.44,1
419,6.33,1
