run_id,handshake_type,duration_ms,success
1,full,212,1
2,full,211,1
3,full,213,1
4,full,212,1
5,full,212,1
6,full,212,1
7,full,211,1
8,full,212,1
9,full,211,1
10,full,212,1
11,full,212,1
12,full,213,1
13,full,212,1
14,full,211,1
15,full,212,1
16,full,212,1
17,full,211,1
18,full,211,1
19,full,212,1
20,full,212,1
21,full,212,1
22,full,213,1
23,full,212,1
24,full,212,1
25,full,211,1
26,full,211,1
27,full,211,1
28,full,213,1
29,full,211,1
30,full,212,1
31,full,212,1
32,full,211,1
33,full,208,1
34,full,210,1
35,full,212,1
36,full,213,1
37,full,212,1
38,full,212,1
39,full,212,1
40,full,212,1
41,full,212,1
42,full,212,1
43,full,212,1
44,full,209,1
45,full,210,1
46,full,212,1
47,full,212,1
48,full,211,1
49,full,212,1
50,full,209,1
51,full,212,1
52,full,211,1
53,full,211,1
54,full,212,1
55,full,213,1
56,full,212,1
57,full,213,1
58,full,213,1
59,full,212,1
60,full,208,1
61,full,211,1
62,full,213,1
63,full,212,1
64,full,213,1
65,full,212,1
66,full,211,1
67,full,212,1
68,full,212,1
69,full,212,1
70,full,212,1
71,full,211,1
72,full,211,1
73,full,212,1
74,full,211,1
75,full,211,1
76,full,212,1
77,full,212,1
78,full,212,1
79,full,212,1
80,full,213,1
81,full,212,1
82,full,213,1
83,full,212,1
84,full,212,1
85,full,212,1
86,full,212,1
87,full,212,1
88,full,212,1
89,full,211,1
90,full,211,1
91,full,212,1
92,full,211,1
93,full,212,1
94,full,212,1
95,full,212,1
96,full,212,1
97,full,212,1
98,full,214,1
99,full,212,1
100,full,211,1
101,full,211,1
102,full,212,1
103,full,211,1
104,full,211,1
105,full,207,1
106,full,205,1
107,full,205,1
108,full,205,1
109,full,210,1
110,full,213,1
111,full,212,1
112,full,212,1
113,full,211,1
114,full,212,1
115,full,212,1
116,full,212,1
117,full,212,1
118,full,211,1
119,full,212,1
120,full,211,1
121,full,212,1
122,full,212,1
123,full,212,1
124,full,212,1
125,full,212,1
126,full,212,1
127,full,212,1
128,full,212,1
129,full,212,1
130,full,212,1
131,full,211,1
132,full,212,1
133,full,212,1
134,full,211,1
135,full,212,1
136,full,211,1
137,full,211,1
138,full,211,1
139,full,212,1
140,full,213,1
141,full,211,1
142,full,207,1
143,full,210,1
144,full,212,1
145,full,212,1
146,full,215,1
147,full,212,1
148,full,213,1
149,full,212,1
150,full,213,1
151,full,213,1
152,full,216,1
153,full,213,1
154,full,212,1
155,full,212,1
156,full,212,1
157,full,212,1
158,full,211,1
159,full,213,1
160,full,212,1
161,full,212,1
162,full,213,1
163,full,211,1
164,full,211,1
165,full,211,1
166,full,212,1
167,full,211,1
168,full,212,1
169,full,212,1
170,full,212,1
171,full,212,1
172,full,212,1
173,full,212,1
174,full,212,1
175,full,211,1
176,full,211,1
177,full,212,1
178,full,213,1
179,full,212,1
180,full,213,1
181,full,212,1
182,full,212,1
183,full,212,1
184,full,212,1
185,full,211,1
186,full,211,1
187,full,212,1
188,full,211,1
189,full,212,1
190,full,212,1
191,full,212,1
192,full,208,1
193,full,211,1
194,full,212,1
195,full,214,1
196,full,212,1
197,full,212,1
198,full,212,1
199,full,212,1
200,full,211,1
201,full,212,1
202,full,212,1
203,full,212,1
204,full,212,1
205,full,212,1
206,full,211,1
207,full,212,1
208,full,212,1
209,full,212,1
210,full,212,1
211,full,212,1
212,full,212,1
213,full,212,1
214,full,212,1
215,full,212,1
216,full,210,1
217,full,212,1
218,full,211,1
219,full,211,1
220,full,211,1
221,full,212,1
222,full,211,1
223,full,211,1
224,full,211,1
225,full,214,1
226,full,212,1
227,full,211,1
228,full,214,1
229,full,213,1
230,full,211,1
231,full,211,1
232,full,212,1
233,full,212,1
234,full,211,1
235,full,211,1
236,full,211,1
237,full,211,1
238,full,212,1
239,full,211,1
240,full,211,1
241,full,212,1
242,full,212,1
243,full,212,1
244,full,212,1
245,full,212,1
246,full,212,1
247,full,212,1
