P-521,hqc256,p521_hqc256
36.49,3034.12,391.07
233.17,1598.53,18502.81
1471.45,4773.05,4741.82
2491.46,14511.93,12459.45
38.75,240.07,200.47
8484.97,1905.57,2831.24
4202.93,268380.34,803.96
38.04,3218.35,2845.37
240.59,2477.7,11539.61
38.57,522.67,18268.51
39.36,2198.53,1545.45
42.98,4032.08,503.41
10353.71,220.88,2233.32
1707.06,4536.67,288.54
37.15,483.38,1214.15
1471.08,3085.07,4923.46
1458.98,2616.06,5802.81
242.91,957.01,1850.85
5040.38,243.87,23124.87
31.35,1743.19,1212.99
2311.9,29613.85,28126.33
16017.24,4297.63,1447.56
32059.97,1280.6,1814.56
227.73,140.49,201.32
1686.95,1960.26,143.02
40.17,14402.38,240.15
449.45,10101.38,33585.92
1665.89,2404.04,186.01
37.82,239.29,13689.58
18256.2,233.63,4965.24
249.56,258.61,6986.07
3145.41,968.86,1790.0
14354.77,2093.89,8926.5
1506.87,4250.18,258.7
840.21,452.08,148.99
34.56,339.18,237.09
229.05,362.63,5823.85
19806.19,13515.75,1404.82
2498.33,199.79,384.93
21.35,210.28,1745.91
1696.19,1412.01,285.41
2103.48,333.73,9308.35
4170.94,353.51,4094.68
2319.89,253.22,2120.54
1044.98,492.47,378.06
7852.28,27331.02,1302.52
3127.01,5349.8,2659.9
14116.42,2989.36,348031.97
4785.54,6495.86,4034.32
1862.54,3619.18,2089.36
221.29,3221.82,1480.72
3131.46,2500.61,143.9
2106.57,257.02,256.48
443.86,70598.86,4303.94
1464.14,222.37,1632.22
1500.01,27258.14,29905.58
17843.09,1179.72,5307.57
54974.57,1895.06,20224.83
15330.97,3599.59,3685.45
14723.09,195.38,2844.85
40.82,3553.4,6136.13
55853.22,6661.61,3888.68
38.73,950.34,2680.06
1092.8,240.97,1456.63
36.15,3214.95,8781.47
2702.75,2857.67,785.63
23.48,8295.12,2475.73
1047.69,2168.36,618.35
638.25,347.79,1434.57
69896.07,4369.07,262.16
2087.45,1539.45,260.23
28.77,18779.52,296.51
19.8,1185.9,5406.21
32.18,200.05,21380.09
3112.97,2281.91,265.48
32.96,1306.23,505.52
1463.16,8743.1,428.42
2108.73,171.91,2656.9
7424.18,2214.3,1193.56
218.79,2312.34,9561.86
230.56,8569.13,280.36
2933.56,236.85,2198.2
7315.57,21075.37,734161.54
1096.82,215.89,807.4
31.5,170.47,197.41
2901.41,2625.05,6809.25
33.2,243.86,229.98
13530.82,1312.55,2770.05
22.79,2177.21,3078.83
17.25,4290.59,284.39
33.71,8564.45,3061.98
7040.93,224.79,3498.16
3350.25,119.28,2293.77
7591.23,9603.13,1677.86
228.63,5589.56,7912.9
851.33,6724.52,3005.74
3559.76,135276.52,3416.78
221.78,172.99,399.95
1060.17,5329.48,284.42
34.49,225.61,4750.06
1848.6,7061.73,538.98
29230.32,15288.49,6316.63
14101.52,754.99,2777.04
18.77,231.49,3524.24
1670.98,899.85,6536.82
33.33,232.17,7688.4
650.14,2348.59,798.97
35.05,837.75,285.88
439.48,1770.31,3434.29
229.97,7234.6,377.59
4351.69,842.48,4362.19
6442.7,1375.0,3065.42
4400.06,6739.03,802.47
6814.94,761.14,2104.45
1019.52,221.69,686.89
3983.58,6441.87,1991.9
1853.42,31091.86,20151.44
11119.55,1526.63,7830.39
426.17,232.47,215.48
2271.54,169.83,347.06
3708.9,118.94,31955.22
15.59,7224.97,5261.67
3117.44,230.4,1925.16
24.48,231.91,4735.15
228.17,379.62,1976.22
30.51,2642.15,5290.73
441.6,1365.35,14261.22
235.8,230.38,2226.19
3940.28,11904.57,278.18
429.02,5858.69,303.94
438.17,170.5,3433.21
237.74,52808.99,8096.59
228.9,7671.44,285.21
843.81,2162.78,149.8
32.77,349.03,20612.37
1485.24,2314.51,2448.87
2709.85,2169.89,2824.45
15.97,220.57,14220.51
7210.15,232.64,4906.81
1478.3,27080.95,11761.4
1446.69,223.69,287.01
2535.16,8030.93,435.68
443.96,6917.98,4211.35
1261.33,501.51,2313.47
841.45,26796.56,238.69
33.74,6569.81,275.26
33.87,1576.53,5356.26
1855.39,2977.83,20171.12
24.48,233.29,506.92
228.56,955.89,266.88
38.26,2217.99,14101.63
3710.4,217.29,1430.66
19.88,231.55,34037.06
19.96,1860.7,280.75
32.83,1105.91,28452.99
436.67,2110.82,923.59
33.88,320380.62,3873.31
1055.52,8020.26,2880.85
9701.9,794.91,1836.01
846.19,1995.5,1478.58
238.44,263.93,180.91
1245.38,272.56,291.72
846.03,278.39,4789.89
631.55,3879.33,2371.85
223.47,29352.28,6636.85
1677.41,3350.94,138.65
227.76,5875.4,1244.2
12982.05,7785.67,3051.01
1847.58,553.53,288.1
1919.03,16906.24,255.81
1249.85,14831.11,939.69
437.12,4344.23,53841.59
6209.92,4560.68,1817.35
443.86,2217.81,286.46
1073.49,2406.8,4262.84
1876.12,6625.39,7144.13
22.59,278.35,2840.26
2066.71,3020.33,386.66
4135.2,7020.16,817.13
2900.94,760.24,518.95
225.76,13864.89,457637.94
33.98,2995.03,276.02
232.28,2600.6,135.23
2869.61,40089.64,168.43
628.87,3245.33,198.91
2091.08,8430.72,253.11
28.48,231.52,160.43
34.27,224767.97,238.4
7426.31,534.75,274.81
1440.22,239.29,272.03
4591.88,118.48,272.63
2318.4,1752.26,269.13
3143.08,377974.1,275.04
40.69,425.22,156.53
236.83,1269.68,154.54
31467.44,7370.96,230.74
38.38,515.08,263.91
1252.28,231.74,252.67
106234.08,7333.38,189.33
2294.31,958.54,137.11
1909.36,9815.93,152.75
849.02,335.62,152.17
219.84,222.25,158.69
38.73,1711.97,253.36
38.35,9327.45,253.97
39.12,16505.17,149.33
441.37,316.44,161.17
1472.75,4092.87,151.85
7610.15,954.42,219.4
6569.11,17069.22,183.26
30.15,2079.74,134.21
2318.96,236013.6,229.73
20.75,3253.58,136.84
39.36,3158.95,138.94
2318.6,3802.55,152.82
32.37,128.8,160.14
39.14,10596.97,248.22
38.45,1578.64,263.88
8461.26,1253.53,268.14
3086.72,4096.29,275.74
7458.05,3471.97,262.53
38.36,29195.28,144.14
225.6,1929.95,152.48
1506.05,4467.39,236.61
26.8,755.23,222.65
1665.61,7790.06,157.85
225.1,56330.69,237.74
233.88,6878.26,216.47
3112.55,16824.97,160.61
633.42,14314.65,160.31
234.52,6698.57,167.4
1093.06,236.3,157.27
1488.14,1977.32,159.47
1235.06,12325.69,151.41
31.15,4911.65,145.99
1686.24,5763.98,230.45
1506.98,11214.2,263.56
3350.89,34219.43,151.27
22.22,29731.49,155.11
442.7,217.83,247.37
15857.69,257.5,273.49
648.18,23263.73,145.46
2877.22,255.58,178.8
1456.26,1506.57,277.93
2503.32,3828.54,275.64
23.38,1774.6,238.78
1669.45,32232.56,152.72
851.44,2425.99,137.49
38.75,109248.08,235.81
39.5,216139.7,272.99
236.96,7332.96,275.26
856.02,11416.54,280.07
233.56,2411.72,261.62
38.43,2593.48,272.05
234.34,7230.67,271.45
39.41,8595.42,136.28
1063.69,1798.83,159.46
38.54,15487.09,247.13
1456.96,236.83,269.06
1288.03,8552.64,267.29
28.02,31470.35,135.78
440.0,7775.48,224.86
1467.82,1732.98,233.97
1057.41,925.06,256.61
1254.35,8589.06,189.37
1497.56,507.29,137.49
54158.2,4833.69,253.0
1268.46,156.65,154.8
3720.13,29765.65,259.57
650.13,236.39,268.81
1282.3,230.92,155.97
13515.11,126.18,261.18
4338.44,204.12,267.36
438.73,227.63,270.72
1666.25,228.45,135.54
30.79,117.33,224.99
3290.36,143.84,270.01
1685.36,181.12,259.49
1467.73,125.77,256.8
1263.46,197.51,264.46
2273.69,131.81,153.13
633.39,196.49,149.32
232.89,141.66,178.37
3521.24,199.03,150.77
16.32,140.63,158.02
1055.81,213.76,234.35
36.9,139.46,140.53
1247.45,182.71,138.36
1257.89,116.88,158.93
35.7,213.78,136.99
640.36,120.27,159.09
16579.49,172.26,279.74
23.32,166.78,145.84
15398.66,227.49,179.35
219.73,123.05,145.72
53493.0,151.09,241.84
35.67,123.24,277.48
35.37,194.03,153.57
34.16,136.6,261.32
1293.75,145.87,273.52
35.67,217.41,137.2
234.86,115.3,229.34
1653.23,189.74,144.92
6066.82,226.93,159.21
640.43,224.75,159.07
852.28,229.54,155.75
442.88,117.0,138.82
849.89,191.32,230.21
1027.55,218.65,145.37
1458.08,219.85,153.02
1069.99,231.03,168.02
24.88,117.92,141.32
18.19,192.02,252.26
1486.07,224.43,289.67
230.97,225.71,152.29
19491.83,207.05,173.38
848.71,162.29,144.34
1087.74,218.68,178.45
1457.82,218.97,147.24
11554.42,220.78,215.35
32608.54,220.0,274.81
19030.4,216.77,267.81
18.01,131.25,156.05
29.08,206.22,252.8
3118.69,228.24,188.22
4412.92,117.22,152.05
5010.53,212.0,149.37
1028.7,219.15,179.0
33.72,227.67,222.63
7413.85,227.34,184.15
18.38,226.54,139.97
2746.81,225.51,233.75
2736.44,248.4,140.07
442.06,249.58,134.31
37.68,120.99,137.28
7863.65,216.0,173.57
430.12,235.27,255.12
641.58,118.25,137.68
4537.72,198.89,139.2
20.7,232.28,230.52
3744.56,228.35,260.53
1271.28,125.68,275.0
35.69,133.73,269.42
1064.39,214.35,253.82
643.26,133.61,271.99
36.86,147.09,271.23
231.93,146.39,155.16
4138.48,141.58,155.16
17.72,128.6,207.81
14083.03,150.07,256.56
2080.52,119.7,144.47
1509.71,160.04,158.77
2523.01,148.01,187.62
3324.59,137.86,146.82
653.11,147.78,159.27
243.92,212.93,158.0
5383.49,225.35,150.86
1485.19,215.75,160.96
2307.23,167.03,167.4
234.29,111.68,165.98
1866.34,202.09,214.59
1265.63,120.4,233.46
237.25,122.01,149.85
846.26,135.8,157.74
13000.74,133.86,159.91
7667.73,215.69,158.52
234.33,122.95,253.7
631.45,210.59,156.04
1658.49,166.82,174.43
