P-521,hqc256,p521_hqc256
10.36,79.09,100.81
10.94,78.63,269.91
11.18,78.47,1369.03
11.25,79.03,100.69
10.22,78.64,2172.68
10.13,80.81,1120.31
10.13,252.46,3206.01
10.35,92.72,3190.99
11.2,253.78,100.8
10.3,1147.07,95.3
10.78,78.61,1290.06
10.71,695.88,104.11
14.44,1120.62,96.29
11.81,78.71,97.8
11.5,78.38,1730.38
11.46,79.24,106.27
11.68,79.06,96.72
11.64,78.52,102.17
12.13,78.7,1498.13
10.45,78.82,353.42
10.66,78.46,94.2
11.2,79.35,94.96
10.69,79.83,1150.32
11.22,26828.44,337.39
10.58,6475.98,329.32
10.4,79.57,94.38
11.03,1323.72,95.24
11.33,1529.32,96.72
10.89,264.4,475.7
10.89,99.67,479.83
11.17,99.74,105.75
10.11,1535.8,95.9
10.69,86.25,95.14
10.85,3976.14,102.31
10.61,1101.2,478.3
12.03,80.33,107.9
11.98,80.61,110.79
11.76,79.66,105.43
11.75,1079.29,98.09
11.49,85.78,476.44
11.88,80.57,1606.35
11.59,256.86,111.65
11.69,323.64,891.33
10.5,79.87,3461.15
10.33,78.9,1943.83
10.94,79.06,149.52
10.41,79.6,96.82
10.31,79.87,96.27
10.17,82.85,95.44
10.32,260.99,1499.77
10.23,89.72,276.42
10.12,80.29,110.14
10.88,80.39,100.41
10.27,79.88,97.53
10.36,4282.01,97.85
11.54,707.81,99.44
10.61,458.78,99.33
10.57,1099.41,98.14
10.6,79.62,101.01
10.67,79.23,97.55
10.46,80.45,96.93
10.8,79.01,681.22
10.6,79.21,105.47
10.43,78.75,95.77
10.2,3778.05,101.09
10.24,84.23,95.38
10.16,78.67,1152.07
10.16,79.23,96.53
10.13,1521.39,4447.05
10.76,82.94,109.37
10.89,2141.6,99.17
10.42,1732.43,98.81
10.98,474.54,97.17
10.21,1131.22,1956.44
10.18,83.51,104.38
10.15,504.83,329.73
10.13,79.97,2846.33
10.15,79.08,681.61
10.43,257.16,100.38
10.4,90.88,95.81
10.34,666.74,734.53
10.2,468.07,98.99
10.86,1492.75,742.96
10.13,90.3,323.89
10.19,79.11,98.45
10.27,79.61,677.83
10.14,79.65,106.16
10.4,461.28,98.09
10.4,84.97,95.78
10.29,666.87,95.58
10.3,83.94,110.34
10.29,262.79,1142.34
10.45,260.35,1304.98
10.29,87.95,139.65
10.64,83.95,334.2
10.36,1148.2,3376.63
10.26,98.24,8308.65
10.38,13113.98,114.16
10.89,99.12,107.38
10.45,106.7,1309.14
10.25,80.84,115.3
10.43,722.5,100.98
10.09,85.68,110.5
10.09,82.65,109.06
10.27,91.55,108.86
10.82,78.83,101.04
10.33,2745.16,99.66
10.37,86.72,271.77
11.73,79.56,1188.33
10.39,313.88,336.25
10.31,81.35,102.76
10.47,324.97,97.04
10.35,1618.11,102.81
10.34,85.53,100.15
10.86,325.73,2322.44
10.92,82.68,6682.01
10.8,78.81,100.52
10.28,80.36,1120.42
10.14,662.58,96.3
10.32,86.19,1181.27
10.11,81.06,1404.53
10.61,1139.88,264.18
10.25,1145.49,493.83
10.71,83.21,104.81
11.55,82.99,1146.61
11.4,668.25,98.77
10.44,87.56,1154.43
10.4,462.32,101.17
10.43,2189.15,676.15
10.58,81.96,106.03
11.51,662.75,3781.55
11.39,1183.01,106.58
10.45,83.58,517.69
10.41,85.26,482.39
10.49,86.2,111.78
10.71,320.6,123.22
10.79,85.73,119.62
10.35,82.48,114.23
10.77,86.34,108.91
10.33,85.75,2340.76
10.34,81.62,1338.98
10.12,88.18,117.3
10.26,292.12,125.17
10.11,254.53,123.38
10.39,1136.05,108.84
10.55,1499.59,1180.62
10.61,99.0,1124.23
10.33,92.9,1136.74
10.09,87.44,1152.64
10.19,1167.09,1159.11
10.07,83.21,1276.78
10.7,85.55,1193.22
11.03,97.49,98.21
10.31,266.84,110.2
10.22,735.09,116.61
10.34,92.52,682.01
10.09,1172.54,1332.24
14.05,84.06,3991.3
11.88,94.07,1196.58
12.61,86.48,2803.23
12.03,889.38,959.33
11.91,92.72,1183.91
11.76,88.61,107.16
10.66,104.81,123.9
10.67,1286.89,1137.3
10.6,480.03,2180.34
10.8,2382.89,94.65
10.52,91.39,94.44
10.42,2844.01,100.05
10.42,1347.2,102.12
10.59,86.64,103.29
10.97,101.75,94.72
10.56,87.97,267.52
11.03,2710.83,113.15
11.11,94.64,96.75
10.46,101.81,97.35
10.51,91.36,275.01
10.6,258.29,110.84
10.73,1107.27,343.18
12.48,92.28,3700.83
11.11,2988.01,106.25
10.35,271.01,99.78
10.2,92.62,96.09
10.5,262.54,725.24
10.32,1171.02,103.61
10.38,1893.35,1575.01
10.3,86.97,306.33
11.01,2493.54,94.47
10.19,87.38,1341.12
10.15,1139.1,100.75
10.32,303.36,3146.33
10.51,306.78,104.8
10.38,110.84,101.6
10.38,1105.56,884.42
10.45,83.74,104.93
10.83,95.19,97.57
10.45,1553.66,97.12
10.42,705.78,1118.54
10.42,98.87,102.65
10.65,1607.94,94.97
11.23,81.69,475.71
10.32,96.94,105.16
10.22,95.07,121.99
10.31,88.71,131.53
10.16,91.93,102.05
10.08,262.43,1317.7
10.66,84.08,103.03
10.11,469.54,112.2
10.36,83.0,277.75
10.65,1312.67,288.56
10.61,97.19,109.73
11.2,2349.78,95.21
10.49,94.58,105.08
10.42,106.12,886.0
10.36,86.58,111.75
10.54,83.27,1346.2
12.0,80.32,107.25
10.84,1397.8,1170.85
10.69,1538.18,100.74
10.48,1137.45,1710.84
10.4,101.26,485.95
10.79,297.19,276.73
10.58,97.91,137.47
10.97,96.28,1404.06
10.17,85.65,109.81
10.82,1766.24,1182.83
10.2,1302.23,99.31
10.14,1503.3,94.49
10.09,102.93,471.42
10.27,98.68,1688.71
10.67,82.14,113.23
10.99,94.26,116.69
11.03,1485.46,549.87
10.51,92.62,1101.43
10.57,85.0,104.14
10.05,95.11,335.52
10.09,89.33,1922.89
10.11,105.22,286.82
10.33,79.75,1918.24
10.85,311.11,330.26
10.96,96.47,1530.6
10.52,94.73,121.44
10.46,3524.02,110.85
10.37,85.72,130.15
10.42,97.21,115.53
11.34,1163.6,117.5
10.89,88.48,134.78
11.09,89.86,680.48
12.97,1746.96,334.38
10.41,92.6,103.88
10.72,101.56,1344.02
10.65,88.39,103.04
10.78,88.68,1104.69
10.85,100.6,277.67
11.09,276.86,1184.79
10.44,96.38,472.65
10.36,1119.62,1437.47
10.62,95.17,100.81
10.7,111.17,101.97
10.58,90.29,116.36
10.76,90.53,1694.62
10.68,124.12,108.55
10.36,122.03,95.16
10.18,725.79,96.52
10.1,116.04,96.52
10.31,2694.36,102.28
10.67,80.38,725.75
10.52,81.12,94.83
10.54,81.64,94.22
10.24,84.27,96.71
10.34,1476.47,471.92
10.16,96.71,102.79
10.06,104.69,96.29
10.12,111.36,95.93
10.64,4494.7,1148.71
10.56,82.95,110.06
12.81,81.28,942.37
12.75,97.89,2870.23
12.01,1490.95,94.31
11.57,91.77,94.29
11.12,82.11,99.52
11.1,81.57,127.57
10.92,84.54,118.55
10.08,326.56,97.24
10.08,84.28,723.49
10.08,81.91,1134.72
10.4,1592.33,94.67
10.89,1753.31,1114.52
10.39,99.14,673.25
10.51,84.21,108.26
10.26,86.91,1187.41
10.15,260.39,110.53
10.11,265.14,1154.2
10.15,477.15,1538.76
10.13,262.93,107.41
10.54,90.24,105.53
10.54,1156.72,130.0
11.44,259.08,113.46
11.02,94.17,750.69
10.87,100.85,335.0
10.17,94.86,94.66
10.09,93.67,1144.34
10.57,95.13,98.47
10.53,465.91,2550.54
10.31,479.34,1712.69
10.86,263.58,1338.19
10.6,94.71,100.4
10.03,1611.24,93.79
10.1,89.7,94.24
10.45,264.24,1352.42
10.64,1160.53,109.07
10.68,84.49,97.36
10.6,82.48,99.66
10.83,82.84,100.24
10.55,256.68,102.87
10.37,94.44,100.73
10.21,84.91,267.45
10.66,1144.17,106.5
10.9,90.35,475.61
10.41,325.58,104.41
11.01,1585.61,100.13
11.18,92.89,678.1
10.64,700.55,110.49
10.8,94.08,2781.13
10.61,91.56,105.08
10.83,93.14,1581.84
10.96,87.94,97.13
10.74,4497.96,1140.14
10.51,81.25,96.03
10.39,464.27,94.47
10.39,94.41,94.55
10.6,1131.3,94.44
10.69,98.99,1593.77
10.83,83.48,106.01
10.7,260.49,100.03
10.46,684.66,98.4
10.41,88.73,1189.02
10.52,320.47,2179.01
10.82,878.69,109.64
11.01,94.48,105.16
10.73,89.59,102.45
11.04,96.59,102.67
10.14,88.89,104.2
10.11,324.4,102.06
10.22,81.87,100.33
10.28,80.98,272.81
10.46,80.26,299.59
10.32,84.6,106.23
10.25,82.39,100.85
10.21,1811.21,104.26
12.73,110.62,277.22
11.46,1946.97,111.38
11.28,889.04,2005.95
10.97,85.6,811.6
11.43,81.06,104.5
10.93,79.88,102.82
10.75,80.44,489.58
10.94,1529.96,112.79
11.8,104.81,105.2
10.68,1166.72,1812.03
10.84,79.33,104.67
10.5,79.41,95.06
11.79,79.44,100.78
11.3,87.83,102.95
11.49,94.62,98.68
11.57,97.08,108.25
10.69,1090.32,102.38
10.45,97.98,3146.06
10.38,462.8,113.78
10.89,122.58,104.64
10.97,1374.85,474.42
11.1,91.08,1131.22
10.76,88.56,315.82
10.46,4067.65,1546.7
10.62,95.0,106.8
10.76,92.11,266.53
10.61,99.31,336.23
11.21,103.7,1564.03
10.43,95.81,116.84
10.57,97.18,1969.36
10.97,97.05,115.31
10.68,307.81,109.29
10.68,94.21,271.81
11.09,86.36,104.92
10.71,85.8,94.31
11.19,91.92,94.88
10.47,322.79,98.01
10.73,79.58,100.69
10.67,1141.58,104.29
10.43,79.29,1396.4
10.92,1479.9,98.49
10.81,92.57,669.56
10.9,1308.59,1130.02
10.64,82.99,265.46
10.62,78.83,110.55
10.33,1128.91,329.56
