P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
2.08,1.6,16.51,21.41,16.19
1.82,1.59,16.53,21.01,16.93
1.68,1.78,16.24,21.29,16.08
2.6,1.75,16.34,22.33,16.26
1.61,1.57,16.19,21.18,15.96
1.71,1.59,16.35,21.31,16.28
1.85,1.73,16.35,20.86,16.48
1.65,1.62,16.24,21.18,16.39
1.81,1.57,16.82,20.82,16.25
2.13,1.6,16.29,21.66,17.3
1.7,1.59,16.01,20.93,17.51
1.65,1.6,16.09,20.89,16.45
2.11,1.96,16.12,21.43,16.44
1.6,1.52,15.81,23.98,17.34
1.69,1.52,16.77,21.56,16.58
1.73,1.87,16.39,21.8,17.4
1.61,1.57,16.29,21.88,18.14
1.75,1.55,15.79,21.27,18.65
1.87,2.35,18.15,21.88,19.02
1.65,1.53,16.27,21.35,18.34
1.72,1.59,16.64,21.56,18.59
1.68,2.41,15.87,20.85,18.62
1.69,1.56,16.35,20.99,19.26
2.27,1.53,15.8,20.56,18.2
1.72,2.65,16.49,20.92,18.41
1.72,1.72,15.77,20.88,18.69
1.66,1.51,15.69,22.04,17.79
1.63,1.58,16.68,21.9,17.85
1.68,1.61,15.82,24.11,16.29
1.65,1.52,16.59,22.57,17.12
1.71,1.59,16.5,22.85,16.45
1.78,1.91,16.39,21.16,16.61
2.19,1.62,16.57,21.32,16.5
1.69,1.51,17.41,21.4,16.55
1.74,1.95,16.63,21.0,16.43
1.75,1.54,16.96,28.38,16.37
1.92,1.55,16.29,22.16,17.13
1.69,2.18,16.65,21.27,16.81
1.74,1.51,16.11,22.08,16.54
1.61,1.53,16.74,21.94,16.44
1.64,2.19,16.22,21.67,16.55
2.63,1.56,16.44,21.56,16.7
1.65,1.66,16.24,21.27,17.71
1.65,1.89,16.78,21.45,16.0
2.05,1.51,15.82,21.74,15.93
1.78,1.5,16.08,21.48,16.64
1.62,1.82,15.82,23.04,16.44
1.77,1.49,16.07,21.76,16.06
1.65,1.53,16.61,22.8,15.89
1.71,1.69,15.72,23.3,15.88
1.66,1.55,16.74,23.61,15.83
2.18,1.55,16.12,21.41,17.54
1.69,2.04,16.57,21.16,16.49
1.73,1.54,16.41,21.82,16.65
1.79,1.53,16.42,22.29,15.96
1.66,2.06,16.35,21.5,15.9
1.68,1.59,16.63,21.4,16.07
1.85,1.58,16.87,22.73,15.95
1.95,1.84,16.76,23.11,15.95
1.66,1.55,16.55,20.78,16.16
2.06,1.56,17.19,21.23,16.63
1.69,1.89,16.39,21.36,16.32
2.48,1.55,17.26,21.97,17.49
1.65,1.56,16.47,21.49,16.82
1.68,2.33,17.54,21.82,17.33
2.25,1.53,16.93,24.25,16.96
1.81,1.65,17.25,26.74,16.97
1.68,2.13,16.32,27.22,18.72
1.7,1.5,16.23,26.83,19.59
1.92,1.55,15.81,22.42,18.25
1.62,1.6,16.47,21.08,18.47
1.7,2.42,16.66,20.93,19.07
2.19,1.53,15.85,20.89,18.22
3.77,1.52,16.44,20.8,18.46
1.83,1.78,16.38,21.0,22.29
1.65,1.54,16.23,21.17,23.64
2.65,1.58,16.82,20.77,17.17
1.69,2.31,16.16,21.13,18.31
1.78,1.54,16.32,21.14,15.9
2.29,1.54,16.36,21.36,17.07
1.63,1.68,16.07,21.55,16.4
1.66,1.53,17.17,22.03,16.92
3.89,1.56,16.27,21.51,17.53
1.79,1.77,15.86,21.29,16.84
1.66,1.51,15.63,23.38,16.98
1.67,1.48,16.89,21.93,16.1
2.75,1.52,15.89,21.54,16.17
1.6,1.55,18.15,21.36,15.95
1.69,1.58,16.9,28.28,16.04
2.37,1.66,16.77,21.09,16.0
1.65,1.51,16.33,21.43,18.69
1.84,1.57,16.92,20.97,16.57
1.78,1.57,16.11,20.92,16.33
1.79,1.65,16.07,20.73,17.06
1.63,1.59,15.53,21.59,17.45
1.67,1.6,16.01,21.63,16.59
1.66,1.69,17.35,20.68,16.36
1.6,1.71,16.35,21.3,16.76
2.26,1.54,16.91,22.27,16.57
1.73,1.52,15.8,21.67,16.52
1.74,1.66,15.79,21.84,16.49
1.7,1.6,15.72,21.04,17.49
1.76,1.54,16.46,24.43,16.08
2.01,1.61,15.88,26.27,16.83
1.66,1.57,15.72,23.55,16.72
1.65,1.55,15.82,23.54,16.7
1.64,1.69,16.0,23.18,15.98
3.37,1.71,16.85,24.43,16.28
1.65,1.58,15.73,22.46,15.81
1.69,1.64,15.72,20.65,15.91
1.91,1.55,16.08,20.82,16.19
1.64,1.54,17.45,22.59,16.33
1.67,1.63,16.36,23.16,16.05
1.81,1.49,16.62,22.62,16.05
1.65,1.55,17.05,21.21,15.97
1.74,1.91,16.47,22.51,16.47
1.69,1.56,17.16,22.38,16.45
2.53,1.57,17.07,22.15,17.38
1.67,1.56,16.11,21.32,16.44
1.74,1.65,16.87,21.37,16.58
2.49,1.54,15.6,21.49,16.4
1.67,1.53,15.93,21.29,16.99
1.69,1.51,15.85,21.14,16.47
1.93,1.49,15.75,22.04,16.49
1.6,1.82,15.63,22.27,16.96
1.71,1.54,16.04,21.04,16.59
1.73,1.52,16.04,20.96,16.29
1.75,1.61,15.89,20.79,17.0
1.66,1.53,15.63,20.73,16.18
1.73,1.56,15.63,20.83,16.0
1.69,1.69,15.78,21.2,15.84
1.72,1.55,16.12,21.05,16.26
1.73,1.56,16.72,21.26,16.23
2.71,1.77,16.33,21.19,16.09
1.99,1.61,28.79,21.58,15.95
1.66,1.51,15.88,21.48,16.93
1.69,1.69,15.82,21.39,15.96
2.19,1.49,15.85,21.65,16.45
1.66,1.56,16.44,21.1,16.58
1.68,1.82,16.16,21.57,16.66
1.87,1.55,15.94,21.28,15.92
1.64,1.78,15.58,21.89,16.03
1.66,2.19,15.95,23.07,16.77
2.16,1.54,16.23,22.18,16.51
1.72,1.63,15.69,21.31,16.36
1.77,2.42,17.76,20.97,16.49
1.79,1.55,16.41,20.57,16.08
2.4,1.55,16.52,21.81,16.35
1.65,2.36,16.37,20.91,15.8
1.66,1.55,16.24,23.14,15.96
1.68,1.57,16.66,20.61,15.94
1.74,1.96,16.0,21.75,16.56
1.64,1.5,16.24,20.86,16.09
2.24,1.57,16.23,20.97,16.43
1.64,1.88,15.86,20.59,16.64
1.98,1.54,15.99,21.81,16.69
2.03,1.54,15.74,21.1,17.03
1.69,1.9,16.24,21.45,16.63
1.63,1.53,15.66,20.8,16.41
1.98,1.51,15.93,21.16,17.03
1.6,2.08,15.95,21.82,17.22
1.76,1.58,16.52,21.7,16.48
1.77,1.59,17.23,21.65,17.34
1.69,1.67,18.98,21.19,16.48
1.66,1.53,15.69,21.74,16.55
1.77,1.74,16.16,20.83,16.59
1.65,1.59,15.64,20.62,16.84
1.62,1.54,16.59,20.69,16.75
1.68,1.57,16.76,20.74,17.04
1.7,1.65,17.31,20.94,16.27
1.61,1.53,18.97,21.59,16.51
1.83,1.66,16.54,21.62,16.66
1.8,1.78,16.76,21.97,16.39
1.69,1.54,16.09,21.39,16.34
1.96,1.64,17.13,22.1,16.48
1.89,1.85,16.19,21.33,16.01
1.75,1.54,17.48,22.25,16.16
1.61,1.57,16.86,21.43,15.81
1.95,1.71,17.22,21.85,16.17
1.9,1.53,16.64,21.56,16.19
1.66,1.64,15.84,21.55,15.99
1.8,1.83,16.03,21.26,16.11
2.42,1.56,15.84,21.49,16.39
1.67,1.57,15.64,21.35,16.06
1.71,1.63,15.75,21.64,15.85
1.72,1.55,15.67,21.66,16.75
1.86,1.58,15.92,21.59,16.54
1.6,2.11,16.18,21.91,17.43
1.58,1.53,16.08,22.07,17.21
2.35,1.59,16.73,21.34,16.76
1.72,1.6,16.44,21.44,16.48
1.72,1.56,16.41,22.38,16.45
1.8,1.62,16.43,21.95,17.19
1.7,1.55,17.01,21.91,16.57
1.69,1.55,16.59,21.61,16.82
1.66,1.75,16.22,22.03,15.96
2.45,1.57,16.17,22.02,16.4
1.64,1.57,16.51,21.91,16.73
1.68,1.65,16.13,22.36,16.71
2.14,1.63,16.34,21.46,16.38
1.79,1.51,16.43,22.37,16.41
1.75,1.56,16.25,22.59,16.5
2.56,1.55,16.64,21.48,16.29
1.62,1.54,16.26,21.5,16.28
1.65,1.89,16.22,21.7,16.36
2.39,2.49,16.03,22.17,16.44
2.0,1.53,15.72,21.98,16.39
1.73,1.49,15.62,21.35,16.05
1.82,2.43,15.7,21.55,15.96
3.12,1.56,16.1,21.28,15.81
1.8,1.51,15.71,21.11,16.46
2.11,2.21,16.49,21.47,15.87
1.76,1.47,15.47,20.84,15.98
2.44,1.59,16.01,22.04,16.7
1.94,1.77,15.77,23.17,16.11
1.98,1.51,16.88,20.56,15.87
1.93,1.56,16.5,21.54,16.38
2.25,1.55,16.62,21.25,16.46
2.43,1.54,16.05,22.3,16.59
1.89,1.55,16.24,21.5,16.51
1.73,1.68,16.21,21.07,16.92
1.77,1.76,16.32,20.98,17.28
2.38,1.59,16.42,21.09,17.27
1.76,1.53,16.35,21.15,16.4
1.79,1.6,16.22,20.52,16.0
2.12,1.51,16.18,21.08,16.55
1.83,1.56,16.23,20.59,16.03
1.78,1.97,16.15,21.97,16.57
2.23,1.52,16.41,21.42,17.19
2.29,1.61,16.12,20.95,17.17
1.8,1.78,16.36,20.91,16.9
1.79,1.56,15.82,21.17,16.97
1.86,1.64,17.06,21.81,17.0
1.79,1.62,16.88,21.35,16.81
1.88,1.48,16.82,22.22,17.13
1.76,1.58,16.54,22.47,18.76
1.77,1.51,16.64,21.87,16.9
2.17,1.46,15.68,21.94,17.48
1.84,1.67,15.76,22.4,17.13
1.71,1.5,15.69,22.03,16.98
1.83,1.56,16.79,22.54,16.88
1.64,1.82,16.28,23.19,17.07
1.66,1.54,17.03,21.83,16.45
1.96,1.52,16.13,21.74,16.01
1.67,2.18,16.57,22.3,15.91
1.66,1.53,16.99,21.02,16.48
1.78,1.57,16.37,21.12,17.07
1.62,2.34,16.98,21.42,16.2
1.67,1.54,16.36,21.52,16.25
2.25,1.57,17.0,21.37,16.08
1.7,2.36,16.43,21.61,16.97
1.66,1.53,16.24,21.18,16.95
1.98,1.56,17.47,21.88,17.65
2.05,2.4,16.39,21.3,18.39
1.6,1.55,16.25,20.87,17.4
1.67,1.48,16.06,21.21,17.06
1.65,2.78,16.38,20.81,16.03
1.6,1.49,16.66,21.47,16.18
1.75,1.55,16.74,21.39,15.98
1.72,1.57,16.72,20.74,15.99
1.64,1.55,16.45,21.06,15.82
1.7,1.55,16.58,22.15,16.54
1.69,1.66,15.87,21.51,15.95
1.59,1.63,16.15,20.91,16.38
1.91,1.59,16.3,20.62,17.12
1.59,1.68,15.88,21.06,16.39
1.61,1.61,15.84,20.9,17.48
2.0,1.5,16.18,21.14,17.01
1.61,1.62,16.42,22.09,16.27
1.61,1.6,16.46,21.02,16.01
1.66,1.58,16.07,21.44,16.81
2.02,1.87,16.19,21.44,16.23
1.63,1.54,16.24,20.64,16.33
1.63,1.52,16.04,21.13,15.9
2.25,1.67,16.4,21.19,17.19
1.6,1.57,16.42,20.55,16.73
1.65,1.56,16.32,20.47,17.53
2.38,1.72,16.27,21.14,16.43
1.65,1.57,16.34,21.16,17.0
1.68,1.54,16.26,21.31,16.63
2.17,1.76,17.1,20.74,16.55
1.71,1.47,17.45,20.63,16.52
1.64,1.54,16.26,20.67,16.62
1.68,2.32,17.49,20.77,16.81
2.17,1.51,16.81,20.77,16.5
1.67,1.61,17.07,20.68,16.79
1.69,2.53,16.46,20.84,17.11
1.75,1.61,17.71,20.8,16.57
1.67,1.54,16.31,20.9,16.4
1.79,1.69,17.03,20.67,16.56
1.63,1.48,16.49,21.29,16.69
1.67,1.74,16.6,21.32,16.46
2.01,1.58,16.43,20.75,16.36
1.59,1.54,16.74,21.04,16.48
1.57,1.56,17.2,21.48,17.8
2.46,1.55,15.9,21.52,16.96
1.84,1.52,15.96,21.59,17.38
1.65,1.71,16.54,21.87,17.08
2.5,1.5,15.55,22.14,17.36
1.65,1.51,15.7,21.43,17.24
1.76,1.53,16.26,21.59,17.29
2.34,2.4,15.96,21.2,16.29
1.73,1.52,15.74,21.17,16.52
1.65,1.54,16.37,21.61,16.34
1.79,1.81,16.42,21.15,15.88
2.21,1.5,17.08,20.47,16.0
1.78,1.51,17.54,21.11,16.88
1.7,2.95,17.51,20.99,15.89
1.73,1.47,17.13,22.98,16.12
1.67,1.52,17.69,21.0,16.8
1.74,2.15,17.29,20.38,16.8
1.8,1.5,17.25,21.19,17.07
1.67,1.48,17.08,21.09,17.21
1.98,1.77,15.97,21.15,18.71
1.78,1.49,15.78,22.21,16.25
1.95,1.51,16.04,22.07,16.38
1.68,1.5,16.07,21.22,16.19
1.7,1.52,16.34,21.58,15.88
1.66,1.56,16.43,23.65,16.14
1.76,1.47,15.87,20.64,16.47
1.81,1.51,16.21,21.92,16.74
1.65,2.26,15.96,21.66,17.26
1.72,1.63,17.06,20.88,16.65
1.56,1.53,17.13,21.27,17.18
1.64,2.04,16.25,21.35,18.58
1.64,1.56,16.93,21.02,16.39
1.98,1.54,16.24,20.98,15.98
1.64,2.18,16.63,21.43,16.41
1.76,1.6,16.35,21.25,15.94
2.7,1.54,16.18,21.27,16.82
1.65,1.67,17.04,21.04,16.6
1.68,1.88,16.16,21.65,16.02
2.09,1.6,15.68,21.45,16.27
1.72,1.53,16.28,21.65,17.64
1.65,1.64,16.61,21.19,16.52
1.89,1.46,15.93,21.82,16.86
1.74,1.53,15.81,21.99,16.17
1.63,1.55,15.88,21.32,17.12
1.78,1.52,16.24,22.77,16.04
1.66,1.59,16.27,21.85,17.35
1.73,1.75,16.43,21.71,16.49
2.39,1.48,16.04,20.71,16.78
1.71,1.95,16.36,20.9,16.47
1.63,1.51,16.61,20.9,15.93
2.28,1.55,16.31,21.66,15.87
1.58,2.8,16.51,21.2,16.12
1.67,1.49,15.78,21.39,16.37
1.92,1.52,15.86,21.2,16.18
1.72,1.5,16.56,21.5,16.51
1.67,1.5,16.12,20.88,16.7
2.0,1.54,16.41,21.7,16.82
1.64,1.48,16.19,21.99,16.51
1.64,1.55,17.54,20.48,16.19
1.79,1.68,16.47,20.8,16.69
1.59,1.77,15.75,20.72,16.11
1.61,1.66,15.75,20.92,17.14
2.55,1.66,15.73,20.64,16.45
1.66,1.58,15.7,21.12,16.61
1.71,1.7,16.34,21.42,16.74
2.04,1.57,16.37,22.07,16.13
1.65,1.5,16.09,22.1,16.68
