P-384,x448,hqc192,p384_hqc192,x448_hqc192
8.0,5.01,1070.21,247.81,46.41
8.04,4.91,1503.32,254.81,1677.41
7.97,4.9,2552.02,63.6,1331.49
8.0,5.39,49.14,1092.52,264.82
8.68,5.64,1104.41,679.8,64.18
7.87,5.2,242.64,296.78,244.63
8.81,6.21,1118.9,54.52,57.96
9.06,5.91,51.48,1320.06,247.23
9.0,4.95,240.77,57.49,50.2
9.3,4.9,62.13,62.13,283.25
8.51,5.05,49.96,66.88,46.37
8.22,5.55,47.53,66.88,47.29
8.35,4.97,46.06,453.55,1302.87
8.34,5.06,51.98,2791.13,1100.02
8.4,5.83,47.13,55.74,48.04
8.24,5.36,48.73,54.56,46.52
8.26,4.92,1352.43,55.61,46.45
8.37,5.12,881.51,1286.83,46.77
8.83,4.88,49.51,56.75,47.65
8.32,4.87,48.29,1146.27,1062.71
8.42,4.96,1564.95,54.37,46.38
8.58,5.36,1106.63,56.71,471.22
8.31,5.38,48.12,1332.46,450.72
8.76,4.93,49.28,7111.97,52.78
8.22,5.0,47.39,55.51,46.91
8.56,4.9,47.94,453.51,46.35
8.93,5.04,46.1,1119.0,51.86
8.92,5.92,45.7,58.05,50.54
9.15,5.29,236.71,280.93,47.51
8.91,5.84,1534.46,62.02,1282.61
8.78,4.91,448.82,60.12,65.91
8.58,5.22,52.24,245.06,66.56
8.39,4.9,241.14,70.51,68.06
8.73,5.72,1071.57,54.88,66.47
8.45,4.92,45.34,54.63,62.03
8.53,5.45,281.35,1290.06,55.92
8.6,5.88,46.01,54.4,64.9
8.12,4.97,48.25,54.44,242.28
8.18,4.79,47.32,54.48,66.33
8.03,4.9,242.03,476.1,1258.82
8.06,5.64,59.38,293.81,55.69
8.14,4.92,1537.56,59.14,49.87
8.81,4.96,52.47,55.28,285.33
8.09,4.96,853.51,55.08,1053.81
8.08,5.62,53.0,55.88,1087.59
8.32,5.44,1937.03,54.74,59.99
8.06,5.05,1723.6,705.43,243.23
8.42,4.96,49.11,1090.95,66.17
8.42,5.03,44.82,56.31,1320.33
8.18,4.89,47.05,1252.72,48.16
8.16,4.93,240.95,57.92,254.37
8.49,5.17,58.44,272.19,55.28
8.95,5.95,282.17,1319.94,45.61
8.08,5.67,49.27,1071.17,47.12
9.03,5.0,47.41,54.66,45.54
7.94,5.02,238.9,54.91,48.89
8.52,5.01,58.69,892.17,54.71
8.35,4.89,46.36,59.84,49.94
11.26,4.98,860.98,250.15,49.94
9.21,4.99,52.44,692.73,45.51
8.65,5.04,46.62,2548.97,47.54
9.76,5.74,276.58,59.22,3402.61
7.88,5.71,67.12,55.62,62.27
9.13,5.76,3146.89,239.84,241.74
8.58,4.93,46.55,1553.3,50.33
8.41,5.02,1277.71,57.78,61.38
9.47,4.93,53.63,56.67,1513.55
9.29,4.93,46.18,1514.65,48.44
8.85,5.01,3199.65,64.48,50.41
8.74,5.89,45.78,1076.69,262.53
8.26,5.04,45.5,1709.81,52.3
8.46,4.9,46.75,56.73,46.44
8.68,4.83,45.64,2340.35,46.79
8.58,4.92,45.25,55.44,1145.31
8.69,4.89,45.93,55.05,1116.08
8.59,5.08,47.24,54.64,46.68
8.82,5.35,45.41,55.56,46.28
8.42,5.6,45.9,676.46,1101.47
8.68,5.66,46.1,57.35,2521.14
8.43,5.0,45.38,1528.95,62.51
8.51,4.84,3200.36,1118.7,487.05
11.19,4.94,50.43,3327.02,280.89
8.61,4.98,46.99,67.67,482.37
7.99,4.91,46.32,1113.57,47.48
8.24,5.06,238.18,58.31,1748.03
8.4,5.78,451.87,55.72,49.9
9.71,5.22,56.56,57.39,239.01
9.47,5.07,1497.14,54.94,246.81
9.24,4.87,1130.16,61.33,274.52
8.85,4.96,281.85,71.57,48.58
8.71,5.06,286.17,54.74,47.3
8.6,5.15,50.24,54.46,47.29
8.74,5.65,3576.51,58.16,230.17
9.16,6.2,295.33,2137.68,231.32
8.42,5.48,1119.01,55.88,59.46
8.49,4.97,245.6,239.56,47.05
8.73,4.93,498.98,262.39,457.57
8.4,4.88,290.2,63.83,296.77
8.04,4.9,237.73,55.01,238.3
8.05,4.96,1906.82,1135.22,59.23
7.98,5.39,46.81,246.25,47.7
7.95,6.37,46.01,60.38,47.54
8.14,5.54,47.47,59.43,46.41
8.54,4.94,290.25,1529.17,232.23
8.79,4.96,46.55,63.46,1687.69
9.78,4.93,46.87,54.41,47.74
8.86,5.01,1319.5,55.44,1068.6
8.82,5.28,289.12,245.87,51.13
9.37,4.92,47.29,1796.91,496.29
9.12,5.09,1512.19,55.74,47.31
8.64,5.38,47.02,54.67,47.49
8.3,6.09,45.32,54.62,48.12
8.36,4.95,291.89,55.4,48.74
8.33,4.89,48.07,57.8,287.96
9.16,4.98,46.05,54.47,1071.45
9.12,4.91,47.83,55.46,49.84
8.99,5.03,2089.54,54.59,1132.21
8.9,5.07,450.72,63.47,1100.9
10.35,5.86,262.92,1766.4,53.77
8.86,5.2,49.77,503.8,1275.74
9.37,5.07,45.89,55.7,49.57
9.6,4.9,45.55,1357.01,49.55
8.36,5.46,1082.03,56.47,1076.83
8.31,4.92,292.62,1093.12,47.09
8.31,4.9,46.87,56.04,1089.57
8.26,5.78,47.02,54.54,1086.49
8.78,5.62,1108.58,264.19,53.37
8.9,5.8,48.93,54.79,57.1
9.81,4.94,1058.74,479.98,501.63
9.13,5.17,445.74,61.74,1089.47
9.09,4.86,288.75,55.65,47.88
8.78,4.97,242.43,57.79,442.06
9.52,4.88,1075.34,55.62,247.38
8.72,5.24,47.02,54.52,64.75
8.37,5.24,1086.05,56.66,48.19
8.18,5.32,46.44,54.52,48.17
8.36,6.19,45.55,885.61,46.89
8.42,4.78,46.32,242.5,47.32
8.29,4.78,852.49,3760.82,52.45
7.66,4.93,55.51,1100.17,48.17
7.91,5.11,242.83,1130.61,884.09
8.49,4.95,60.62,457.13,48.25
8.82,5.43,283.82,83.97,52.4
9.07,6.14,47.44,55.41,52.71
9.4,5.7,1317.78,54.72,59.6
9.88,4.94,52.49,294.25,48.13
8.96,4.74,241.37,59.76,234.18
8.63,4.97,53.25,1113.47,47.76
8.11,5.76,49.93,58.81,47.42
8.44,5.01,290.09,60.46,47.09
8.21,5.82,239.51,54.83,463.71
8.15,5.38,1110.03,54.85,46.98
8.84,4.92,48.74,242.53,46.84
8.64,4.9,47.95,60.04,905.83
10.01,5.38,1714.75,297.51,238.64
9.39,4.94,287.37,54.97,58.83
9.0,4.86,1057.36,873.93,2099.8
9.05,5.68,671.4,1517.73,2714.43
8.64,5.24,26851.97,54.89,46.4
8.14,4.75,242.93,55.43,46.63
7.83,4.8,456.05,56.01,872.09
8.01,5.07,1137.4,55.86,50.95
7.67,5.02,1146.61,54.84,49.26
7.65,5.09,263.93,54.53,48.18
8.75,5.1,50.88,55.31,60.15
8.33,5.47,278.25,1502.38,51.3
8.55,5.93,1303.05,65.31,53.87
8.58,4.98,47.49,55.15,53.2
8.6,5.93,237.59,54.69,450.78
8.9,4.97,297.27,54.83,56.4
8.73,5.46,1367.59,248.23,47.77
8.61,4.87,52.32,499.27,444.48
9.27,5.03,285.33,68.56,1127.98
8.23,4.98,283.89,238.43,1073.32
8.65,5.61,494.09,56.46,49.47
7.97,6.06,47.21,1511.74,235.91
8.03,5.77,235.68,61.52,48.66
8.1,4.91,67.66,1080.6,48.81
8.77,4.83,45.7,1879.89,256.61
8.46,4.91,46.48,71.36,2338.41
8.4,4.93,49.36,62.54,46.41
8.32,5.68,45.18,56.76,1088.1
8.38,6.15,46.55,480.46,46.29
8.38,5.46,45.41,2112.24,46.45
8.8,5.46,262.69,450.91,46.59
8.8,4.72,1105.95,258.29,1083.34
8.86,4.7,55.45,242.18,48.17
9.0,4.82,52.9,466.71,47.7
8.56,5.01,234.68,61.36,1309.9
8.76,5.15,699.21,65.12,1324.92
9.17,5.16,47.82,243.72,51.95
8.19,4.76,681.63,64.47,1482.23
8.41,4.72,882.23,246.62,1364.8
8.42,4.91,1330.73,65.98,48.64
8.6,5.53,48.82,54.84,46.37
8.62,6.01,45.13,1324.66,46.36
8.6,5.63,448.01,296.83,239.26
8.25,5.26,246.77,1296.08,61.49
8.47,4.92,1334.14,55.22,47.37
8.19,4.93,48.97,54.87,1541.33
8.48,4.92,45.48,58.55,47.7
8.65,5.01,1121.8,55.0,496.58
8.48,5.36,45.22,1562.55,240.6
8.45,5.82,45.53,1081.99,53.5
8.11,6.07,45.41,1747.84,48.53
8.52,4.74,287.97,2535.68,283.68
9.08,4.79,45.42,54.84,3184.49
8.88,4.97,237.31,1353.66,1323.08
8.34,5.17,1140.61,57.68,47.79
8.01,5.36,45.15,249.4,48.24
7.93,5.59,1071.24,494.69,47.06
7.89,5.87,1499.15,57.11,48.85
8.22,4.87,48.97,242.96,1327.04
