P-521,hqc256,p521_hqc256
17.14,1107.59,99.06
16.06,1140.01,99.03
16.54,82.34,99.67
17.08,84.45,722.36
16.31,82.03,100.01
16.05,81.92,99.65
16.49,84.52,275.78
16.1,260.19,281.0
17.0,82.35,332.39
17.19,3968.04,1354.19
16.15,88.81,726.37
16.06,267.12,335.85
16.18,98.57,2364.88
16.33,84.26,97.54
15.92,83.67,97.64
16.6,1099.56,1377.1
16.35,1143.98,279.69
17.02,5118.47,113.99
17.32,1319.99,97.92
15.99,1137.8,97.58
16.76,82.21,100.2
16.94,1116.45,97.1
16.41,1388.05,97.45
17.33,81.9,99.58
16.12,83.87,97.82
19.18,83.66,1400.19
17.04,83.91,97.47
16.96,468.23,97.52
19.8,85.41,100.46
19.68,1741.64,97.68
20.05,84.09,97.76
20.09,321.39,1353.11
18.64,1527.21,1120.42
16.54,81.88,97.54
16.01,1562.51,97.41
16.72,82.12,926.87
16.19,81.97,340.85
17.08,81.84,728.35
17.8,82.33,1543.55
16.33,82.0,1130.19
16.1,81.97,1164.47
16.37,264.25,517.64
16.17,82.48,345.39
17.67,85.01,1137.36
16.62,1129.62,1961.26
17.68,84.06,97.45
16.31,83.89,2796.33
16.34,84.18,98.62
16.14,265.36,97.44
18.28,83.3,1581.9
16.16,82.18,344.46
24.48,81.7,274.36
16.03,4428.05,104.44
16.06,505.3,1108.27
16.2,1120.72,274.49
15.89,83.94,111.36
16.08,85.19,100.57
15.83,82.12,98.26
16.0,82.04,1139.53
17.3,264.65,885.44
15.96,2142.99,101.51
16.04,1146.24,98.44
16.11,1532.21,97.94
15.99,272.26,97.69
16.0,82.49,330.34
15.83,4199.04,1141.26
15.92,82.8,281.42
15.97,84.28,340.9
15.97,85.05,97.41
15.91,318.31,97.3
16.25,81.81,4188.04
16.29,82.34,97.45
16.16,82.89,1165.28
16.14,83.86,97.43
16.23,81.86,487.25
16.34,1105.54,282.57
16.09,82.36,115.04
16.03,81.98,277.35
15.97,81.79,112.64
15.96,82.83,523.55
16.88,84.02,98.74
15.92,81.88,97.99
16.53,916.73,337.83
15.91,82.29,1568.16
16.1,88.07,97.74
15.98,1568.78,338.77
15.92,82.06,97.15
16.22,83.82,97.45
16.13,324.29,97.41
16.79,86.04,97.87
15.92,876.49,1557.36
15.93,330.69,1410.72
15.98,1545.46,99.43
16.74,81.89,336.26
16.52,81.67,97.4
15.96,2967.94,97.65
17.71,1767.1,1132.93
15.89,84.0,100.01
16.27,84.08,337.06
16.15,82.03,97.37
16.21,874.82,717.69
16.42,507.24,100.41
16.1,85.05,340.33
16.07,84.78,97.69
16.28,85.97,339.98
16.44,81.61,97.73
16.75,2119.03,1354.12
16.03,326.97,97.3
16.23,81.89,97.53
16.19,1717.35,273.63
16.13,82.23,99.64
16.08,81.86,97.83
16.0,84.4,97.42
15.78,295.24,1138.76
16.0,1309.38,103.03
16.01,81.67,102.06
16.05,1099.61,522.15
18.2,1140.59,99.75
16.73,81.85,277.69
15.9,1500.84,113.38
16.6,322.22,97.59
16.49,1362.56,97.38
16.1,82.48,1528.19
16.11,323.27,97.73
16.04,875.68,926.59
16.77,86.2,97.43
16.3,83.86,97.27
15.99,2380.17,97.59
16.96,81.75,2648.26
16.49,82.34,97.54
16.54,296.85,477.4
16.1,82.25,106.55
16.35,86.22,97.29
16.08,82.04,100.95
18.72,1125.0,97.41
16.92,82.78,97.95
17.33,84.58,336.65
16.05,325.39,98.15
17.11,84.54,97.59
16.76,81.9,1149.65
16.04,82.87,1146.21
18.48,82.5,99.43
16.04,82.99,99.78
17.02,86.27,99.76
17.57,878.46,97.94
16.93,1099.95,1157.64
16.12,2381.41,97.99
15.98,262.97,97.53
15.96,84.49,718.3
24.07,82.7,97.77
19.98,1518.63,98.02
17.52,1289.03,1558.98
1062.6,96.68,97.58
18.03,1328.88,341.51
240.76,470.23,101.63
40.84,473.16,338.58
22.31,264.88,97.05
16.81,95.14,281.16
16.75,82.1,104.32
444.87,81.91,99.53
18.16,2146.96,1405.72
17.78,82.01,334.5
17.77,1726.43,1143.52
18.34,1124.91,274.82
222.15,81.94,99.71
1056.87,1152.58,7124.51
1074.81,82.01,1376.63
21.3,2811.43,101.51
24.13,702.71,99.31
18.26,1727.93,99.44
17.63,271.67,101.94
18.39,4372.52,278.6
24.03,84.54,107.59
17.71,1529.71,1151.56
18.07,1118.34,279.17
224.66,1136.21,108.28
233.47,82.08,282.71
1056.35,81.99,100.79
21.68,328.75,1317.45
22.5,81.81,114.95
20.89,81.89,275.27
1057.7,264.91,1533.18
1299.35,298.39,1171.67
44.03,1138.76,99.52
16.37,531.19,1158.21
16.06,81.98,101.2
1035.85,82.0,275.97
17.87,84.32,731.21
17.75,263.28,101.2
17.59,84.69,97.78
1057.91,1292.68,1330.14
241.47,91.62,1122.38
1076.62,84.34,97.92
434.66,84.13,339.72
1081.0,84.01,1134.99
1071.57,326.96,97.67
3121.8,271.57,98.49
235.69,1376.91,279.25
30.68,1119.69,341.73
22.39,268.86,100.74
23.05,324.27,99.95
23.77,700.03,340.89
22.96,1096.7,4476.73
22.98,84.01,3170.8
22.61,81.71,339.59
230.14,81.93,275.99
24.63,81.77,114.77
232.57,265.61,100.24
17.78,329.26,97.69
17.4,1110.65,1535.87
17.84,81.7,1349.24
17.78,81.94,2162.96
1046.99,83.94,1143.51
18.31,84.54,99.88
842.72,1919.9,98.13
19.89,81.74,97.85
18.57,84.54,341.19
241.03,466.59,307.43
18.58,85.94,98.08
17.84,81.57,97.37
1055.07,81.94,97.43
17.69,326.71,491.73
1241.13,81.75,1505.54
23.45,84.27,1148.31
437.8,81.81,100.35
21.66,82.41,1138.78
223.6,1114.87,100.79
18.29,84.02,1162.16
18.88,81.94,97.7
18.39,1152.2,1386.04
17.16,264.26,98.33
16.37,84.97,97.5
17.28,82.05,1715.88
1041.87,328.45,1544.55
1077.9,1113.38,279.9
21.68,84.28,114.81
21.94,326.15,97.71
2098.64,81.92,97.62
16.08,82.44,97.98
16.98,81.88,477.33
1030.37,82.01,2597.69
240.97,84.22,1744.5
1075.56,82.81,99.54
21.56,82.07,100.21
22.29,82.7,97.59
226.18,82.16,1575.67
1027.82,82.83,1316.82
22.18,702.86,101.85
225.97,83.07,97.42
432.16,81.86,1163.38
23.7,467.19,97.69
21.69,85.21,338.55
225.16,2173.31,2171.18
21.32,85.11,97.55
1073.82,1586.52,718.35
22.92,710.13,99.95
18.3,328.95,1149.76
16.0,81.87,97.62
1024.0,475.91,483.73
25.63,84.07,281.41
1032.39,877.57,1530.4
1500.13,86.61,99.42
20.19,1275.81,277.93
1079.75,881.36,104.03
23.24,1138.83,97.44
23.03,1147.41,340.09
23.11,323.68,97.53
26.44,1547.26,97.79
23.96,84.07,2362.73
1028.18,880.18,281.01
20.47,88.51,3214.22
19.86,84.74,103.13
226.56,268.27,97.49
18.89,104.2,483.55
18.91,82.77,101.49
221.25,83.14,1565.55
17.95,82.74,276.43
219.1,266.33,98.17
21.79,100.23,97.48
432.61,1366.68,97.63
1249.4,82.65,97.54
21.71,84.78,97.33
25.87,82.32,1332.17
15.96,81.75,97.52
15.95,82.05,101.12
3364.84,263.66,97.56
18.06,89.11,1119.68
240.16,1571.54,1142.68
2086.12,82.27,282.63
18.94,82.89,104.74
17.78,263.96,97.91
1024.71,713.16,1950.45
18.06,1150.21,97.6
17.26,265.6,98.12
1025.14,1115.66,97.44
18.75,876.6,98.28
1873.89,705.42,3241.43
18.26,82.42,98.13
17.8,82.62,97.79
224.42,1359.45,278.49
1054.04,81.75,111.2
18.73,82.61,99.9
447.82,84.63,279.23
240.68,85.58,101.25
21.68,82.0,100.08
17.46,82.01,99.96
16.81,289.97,1155.49
222.55,1105.88,97.73
17.74,1134.98,98.39
17.52,84.14,97.66
17.65,81.87,523.66
4095.11,81.81,337.37
18.87,82.17,101.0
1051.8,81.89,1112.07
17.49,322.58,343.73
17.57,82.1,274.23
17.62,327.63,99.22
17.4,82.04,101.52
17.35,1126.4,932.29
1074.75,1565.76,97.71
240.75,262.73,1157.18
1086.55,519.35,97.44
16.88,81.95,97.6
3293.17,81.88,97.62
20.57,83.9,99.22
432.1,81.6,97.92
1039.44,1145.99,337.76
1283.72,84.26,101.84
20.57,82.06,2140.85
222.5,81.73,338.09
242.18,86.48,97.62
18.0,88.34,98.57
1027.41,1533.59,98.25
17.6,1115.27,98.12
2074.16,83.93,98.04
18.35,82.25,100.46
18.13,85.83,100.79
1230.29,86.78,97.77
23.69,82.58,99.1
24.0,1336.89,520.49
23.14,82.32,1391.67
23.31,1093.18,4701.27
1039.75,81.84,96.97
16.42,86.35,99.43
1061.74,83.28,1369.73
17.67,4864.26,97.15
16.72,507.98,274.51
237.39,264.32,103.22
254.96,476.3,97.1
17.69,471.89,340.39
17.45,98.63,98.16
18.0,915.5,2157.02
17.92,84.79,98.07
17.41,1145.44,889.85
17.47,82.05,104.83
17.49,83.91,98.42
18.25,328.69,97.54
237.41,256.99,100.08
19.99,713.32,336.21
2105.14,82.02,341.13
17.98,82.06,1583.11
16.16,84.97,100.84
16.08,1145.84,100.71
1068.53,327.77,340.16
19.34,82.03,100.0
19.15,82.52,99.79
18.67,269.92,97.67
16.29,322.38,99.27
15.93,82.73,97.93
16.01,82.38,339.08
15.99,324.25,97.7
238.9,1357.61,330.89
1079.75,1118.94,1136.67
18.2,1563.89,99.5
17.16,1296.38,1791.53
16.41,531.58,691.14
234.41,81.68,288.0
258.77,1738.59,99.16
18.06,264.73,279.17
16.13,85.68,115.69
1056.61,83.76,1313.87
17.61,1116.6,275.55
18.48,90.08,99.17
16.73,1111.48,483.56
233.97,83.89,102.63
1064.42,84.0,513.23
1080.28,83.32,339.14
17.92,269.5,1153.85
17.09,704.68,1334.6
16.99,85.7,99.32
840.44,263.96,345.97
1046.58,2577.06,99.72
1077.15,82.81,99.64
19.86,83.55,97.42
17.11,82.9,97.78
17.47,83.66,100.15
18.27,1125.71,1326.91
841.27,83.73,100.03
19.5,1114.22,526.7
16.84,263.06,98.09
16.12,84.4,3636.28
15.79,1095.14,275.43
17.29,84.75,103.55
15.94,1109.03,277.92
16.26,82.15,117.14
235.41,320.46,99.76
53.58,322.19,101.55
18.82,83.54,277.48
1057.65,82.16,289.69
239.55,319.29,1715.49
18.01,1719.02,101.58
433.52,1127.31,101.3
21.46,85.13,97.37
1081.05,322.48,99.8
18.31,314.38,97.64
16.93,82.06,100.92
237.08,82.11,1351.56
