Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

18:17:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:17:52     all   15,16    0,13    8,03   12,87    0,00    0,00    0,00    0,00    0,00   63,82
18:17:53     all   11,18    0,51    9,40   13,09    0,00    0,13    0,00    0,00    0,00   65,69
18:17:54     all   13,63    0,25    9,55    7,26    0,00    0,00    0,00    0,00    0,00   69,30
18:17:55     all   12,82    0,13    5,71   15,10    0,00    0,13    0,00    0,00    0,00   66,12
18:17:56     all   18,44    0,26   10,37    7,81    0,00    0,13    0,00    0,00    0,00   63,00
18:17:57     all   15,99    0,38    7,74    9,52    0,00    0,00    0,00    0,00    0,00   66,37
18:17:58     all    8,30    0,00    6,90   13,92    0,00    0,00    0,00    0,00    0,00   70,88
18:17:59     all   22,05    0,00    7,18   16,54    0,00    0,13    0,00    0,00    0,00   54,10
18:18:00     all   14,11    0,00    1,39    8,69    0,00    0,00    0,00    0,00    0,00   75,82
18:18:01     all   18,11    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   80,13
18:18:02     all   14,02    0,00    1,50    1,13    0,00    0,00    0,00    0,00    0,00   83,35
18:18:03     all   27,80    0,00    4,03    2,39    0,00    0,00    0,00    0,00    0,00   65,79
18:18:04     all   16,62    0,13    3,40   20,03    0,00    0,00    0,00    0,00    0,00   59,82
18:18:05     all   22,60    0,38    7,07    9,97    0,00    0,00    0,00    0,00    0,00   59,97
18:18:06     all   21,91    0,25    5,79   16,37    0,00    0,00    0,00    0,00    0,00   55,67
18:18:07     all   39,24    0,13    9,17    8,41    0,00    0,00    0,00    0,00    0,00   43,06
18:18:08     all   30,30    0,25    9,72    8,46    0,00    0,00    0,00    0,00    0,00   51,26
18:18:09     all   35,23    0,00   11,74   15,91    0,00    0,25    0,00    0,00    0,00   36,87
18:18:10     all   41,68    0,13   15,37    7,62    0,00    0,13    0,00    0,00    0,00   35,07
18:18:11     all   44,12    0,25   14,16   11,00    0,00    0,38    0,00    0,00    0,00   30,09
18:18:12     all   60,54    0,00   16,48    3,83    0,00    0,00    0,00    0,00    0,00   19,16
18:18:13     all   48,98    0,13   16,62    5,46    0,00    0,13    0,00    0,00    0,00   28,68
18:18:14     all   59,19    0,13   18,38    4,82    0,00    0,25    0,00    0,00    0,00   17,24
18:18:15     all   58,55    0,00   19,26    4,85    0,00    0,00    0,00    0,00    0,00   17,35
18:18:16     all   58,48    0,00   20,00    3,16    0,00    0,13    0,00    0,00    0,00   18,23
18:18:17     all   69,03    0,13   20,10    2,15    0,00    0,13    0,00    0,00    0,00    8,47
18:18:18     all   65,78    0,00   21,59    1,26    0,00    0,13    0,00    0,00    0,00   11,24
18:18:19     all   67,59    0,13   22,82    1,26    0,00    0,25    0,00    0,00    0,00    7,94
18:18:20     all   68,99    0,00   22,03    1,77    0,00    0,00    0,00    0,00    0,00    7,22
18:18:21     all   69,60    0,13   22,61    0,75    0,00    0,50    0,00    0,00    0,00    6,41
18:18:22     all   71,95    0,00   23,02    0,88    0,00    0,13    0,00    0,00    0,00    4,03
18:18:23     all   73,29    0,00   22,53    1,14    0,00    0,13    0,00    0,00    0,00    2,91
18:18:24     all   75,72    0,25   22,26    0,25    0,00    0,00    0,00    0,00    0,00    1,51
18:18:25     all   73,09    0,13   23,90    0,38    0,00    0,50    0,00    0,00    0,00    2,00
18:18:26     all   73,56    0,00   23,43    0,88    0,00    0,13    0,00    0,00    0,00    2,01
18:18:27     all   72,98    0,13   24,24    0,38    0,00    0,13    0,00    0,00    0,00    2,15
18:18:28     all   73,43    0,13   23,55    0,76    0,00    0,13    0,00    0,00    0,00    2,02
18:18:29     all   72,58    0,13   24,28    0,38    0,00    0,00    0,00    0,00    0,00    2,64
18:18:30     all   73,84    0,13   24,66    0,38    0,00    0,38    0,00    0,00    0,00    0,63
18:18:31     all   73,31    0,13   23,06    1,88    0,00    0,38    0,00    0,00    0,00    1,25
18:18:32     all   74,91    0,12   23,85    0,12    0,00    0,25    0,00    0,00    0,00    0,75
18:18:33     all   72,17    0,13   25,44    0,38    0,00    0,00    0,00    0,00    0,00    1,89
18:18:34     all   74,22    0,00   24,28    0,25    0,00    0,13    0,00    0,00    0,00    1,13
18:18:35     all   75,28    0,00   23,08    0,00    0,00    0,25    0,00    0,00    0,00    1,39
18:18:36     all   74,25    0,00   23,25    0,00    0,00    0,25    0,00    0,00    0,00    2,25
18:18:37     all   75,38    0,00   22,98    0,00    0,00    0,00    0,00    0,00    0,00    1,64
18:18:38     all   75,75    0,00   22,24    0,00    0,00    0,00    0,00    0,00    0,00    2,01
18:18:39     all   74,12    0,25   23,62    0,12    0,00    0,25    0,00    0,00    0,00    1,62
18:18:40     all   77,27    0,00   20,71    0,00    0,00    0,25    0,00    0,00    0,00    1,77
18:18:41     all   74,34    0,00   22,26    0,00    0,00    0,13    0,00    0,00    0,00    3,27
18:18:42     all   74,21    0,00   22,76    0,00    0,00    0,13    0,00    0,00    0,00    2,91
18:18:43     all   72,73    0,00   23,23    0,00    0,00    0,25    0,00    0,00    0,00    3,79
18:18:44     all   70,35    0,13   24,25    0,63    0,00    0,25    0,00    0,00    0,00    4,40
18:18:45     all   70,81    0,00   20,69    0,63    0,00    0,13    0,00    0,00    0,00    7,74
18:18:46     all   76,54    0,00   19,80    0,00    0,00    0,38    0,00    0,00    0,00    3,28
18:18:47     all   69,94    0,00   20,63    0,13    0,00    0,13    0,00    0,00    0,00    9,18
18:18:48     all   66,25    0,00   21,62    2,15    0,00    0,13    0,00    0,00    0,00    9,86
18:18:49     all   64,42    0,00   19,19    1,27    0,00    0,13    0,00    0,00    0,00   14,99
18:18:50     all   61,24    0,00   19,32    0,00    0,00    0,00    0,00    0,00    0,00   19,44
18:18:51     all   65,94    0,00   19,64    0,64    0,00    0,13    0,00    0,00    0,00   13,65
18:18:52     all   64,86    0,00   18,89    2,14    0,00    0,50    0,00    0,00    0,00   13,60
18:18:53     all   53,42    0,00   16,96    0,00    0,00    0,00    0,00    0,00    0,00   29,62
18:18:54     all   51,71    0,13   17,49    3,80    0,00    0,00    0,00    0,00    0,00   26,87
18:18:55     all   45,44    0,00   14,30    7,97    0,00    0,00    0,00    0,00    0,00   32,28
18:18:56     all   40,58    0,13   13,02    3,67    0,00    0,00    0,00    0,00    0,00   42,60
18:18:57     all   41,90    0,00   11,65    8,10    0,00    0,00    0,00    0,00    0,00   38,35
18:18:58     all   38,71    0,25   10,91    2,92    0,00    0,00    0,00    0,00    0,00   47,21
18:18:59     all   24,94    0,00    7,22    8,99    0,00    0,00    0,00    0,00    0,00   58,86
18:19:00     all   20,28    0,00    5,67   10,58    0,00    0,13    0,00    0,00    0,00   63,35
