sig_alg,kem_alg,num_clients,total_handshakes,success_rate,throughput_hs_s,total_time_ms,median_ms,mean_ms,p95_ms,p99_ms,min_ms,max_ms,std_ms,cpu_avg_pct,mem_avg_mib
mldsa65,mlkem768,10,5000,100.0,2.09,2388835,4466.30,4676.39,7521.41,9135.82,408.18,15824.26,1581.71,1.12,3.1
