Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

09:07:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:07:52     all   13,16    0,13    8,52   14,71    0,00    0,00    0,00    0,00    0,00   63,48
09:07:53     all   28,63    0,13    9,84    6,74    0,00    0,13    0,00    0,00    0,00   54,53
09:07:54     all   15,42    0,13    9,00    6,17    0,00    0,26    0,00    0,00    0,00   69,02
09:07:55     all   13,94    0,00    7,10   10,45    0,00    0,00    0,00    0,00    0,00   68,52
09:07:56     all   45,33    0,00   17,03    2,43    0,00    0,26    0,00    0,00    0,00   34,96
09:07:57     all   37,47    0,13   10,72    7,36    0,00    0,00    0,00    0,00    0,00   44,32
09:07:58     all   37,08    0,13   14,86    4,52    0,00    0,26    0,00    0,00    0,00   43,15
09:07:59     all   40,71    0,00    6,62    1,40    0,00    0,38    0,00    0,00    0,00   50,89
09:08:00     all   28,90    0,00    5,07    0,13    0,00    0,00    0,00    0,00    0,00   65,91
09:08:01     all   14,61    0,00    3,56    0,76    0,00    0,25    0,00    0,00    0,00   80,81
09:08:02     all   20,00    0,00    5,48    0,25    0,00    0,00    0,00    0,00    0,00   74,27
09:08:03     all   15,78    0,00    4,33    0,00    0,00    0,00    0,00    0,00    0,00   79,90
09:08:04     all   13,23    0,00    3,31    0,00    0,00    0,00    0,00    0,00    0,00   83,46
09:08:05     all   18,66    0,00    5,15    6,56    0,00    0,00    0,00    0,00    0,00   69,63
09:08:06     all   16,22    0,13    4,56   12,80    0,00    0,13    0,00    0,00    0,00   66,16
09:08:07     all   23,91    0,13    8,31    7,29    0,00    0,26    0,00    0,00    0,00   60,10
09:08:08     all   11,10    0,13    3,19   16,20    0,00    0,00    0,00    0,00    0,00   69,39
09:08:09     all   11,97    0,13    8,28    8,28    0,00    0,00    0,00    0,00    0,00   71,34
09:08:10     all   12,64    0,26    8,56   11,24    0,00    0,13    0,00    0,00    0,00   67,18
09:08:11     all   10,72    0,13    4,29   14,00    0,00    0,00    0,00    0,00    0,00   70,87
09:08:12     all   11,41    0,00    8,97    6,67    0,00    0,13    0,00    0,00    0,00   72,82
09:08:13     all   10,74    0,13    6,91   17,26    0,00    0,00    0,00    0,00    0,00   64,96
09:08:14     all    7,26    0,25    5,73    9,81    0,00    0,00    0,00    0,00    0,00   76,94
09:08:15     all   20,23    0,00   10,76    7,04    0,00    0,13    0,00    0,00    0,00   61,84
09:08:16     all    8,05    0,13    4,09   16,86    0,00    0,00    0,00    0,00    0,00   70,88
09:08:17     all   20,85    0,13    9,01    7,59    0,00    0,13    0,00    0,00    0,00   62,29
09:08:18     all   16,75    0,00    9,48   10,91    0,00    0,13    0,00    0,00    0,00   62,73
09:08:19     all   16,84    0,13    5,87   12,88    0,00    0,13    0,00    0,00    0,00   64,16
09:08:20     all   20,82    0,26   11,95    5,40    0,00    0,26    0,00    0,00    0,00   61,31
09:08:21     all   38,85    0,00    6,62    6,37    0,00    0,13    0,00    0,00    0,00   48,03
09:08:22     all   16,33    0,00    3,27   11,18    0,00    0,00    0,00    0,00    0,00   69,22
09:08:23     all   11,82    0,13    6,86    7,24    0,00    0,13    0,00    0,00    0,00   73,82
09:08:24     all   10,61    0,26    5,50   17,77    0,00    0,13    0,00    0,00    0,00   65,73
09:08:25     all   33,16    0,00   11,83    6,94    0,00    0,39    0,00    0,00    0,00   47,69
09:08:26     all   15,79    0,13    9,11   19,38    0,00    0,00    0,00    0,00    0,00   55,58
09:08:27     all    6,73    0,00    5,34   12,33    0,00    0,13    0,00    0,00    0,00   75,48
09:08:28     all   18,45    0,13   10,84    6,06    0,00    0,13    0,00    0,00    0,00   64,39
09:08:29     all   24,12    0,13   12,06   14,29    0,00    0,00    0,00    0,00    0,00   49,41
09:08:30     all   10,09    0,13    6,39   11,11    0,00    0,00    0,00    0,00    0,00   72,29
09:08:31     all   13,68    0,13   10,19    4,13    0,00    0,26    0,00    0,00    0,00   71,61
09:08:32     all    6,38    0,00    4,72    0,00    0,00    0,00    0,00    0,00    0,00   88,90
09:08:33     all   13,86    0,00    6,87    0,00    0,00    0,00    0,00    0,00    0,00   79,27
09:08:34     all    4,46    0,00    3,18    0,00    0,00    0,13    0,00    0,00    0,00   92,23
09:08:35     all    9,91    0,00    4,76    0,00    0,00    0,00    0,00    0,00    0,00   85,33
09:08:36     all    9,03    0,00    5,42    0,00    0,00    0,00    0,00    0,00    0,00   85,55
09:08:37     all    6,88    0,00    4,71    2,17    0,00    0,00    0,00    0,00    0,00   86,24
09:08:38     all    9,21    0,00    6,01    0,00    0,00    0,13    0,00    0,00    0,00   84,65
09:08:39     all    3,67    0,00    3,42    0,00    0,00    0,00    0,00    0,00    0,00   92,91
09:08:40     all    3,15    0,00    2,90    0,76    0,00    0,00    0,00    0,00    0,00   93,19
09:08:41     all    6,52    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   90,21
09:08:42     all   14,78    0,00    5,01    0,51    0,00    0,00    0,00    0,00    0,00   79,69
09:08:43     all    5,43    0,00    4,17    0,00    0,00    0,00    0,00    0,00    0,00   90,40
09:08:44     all   10,31    0,00    4,25    0,00    0,00    0,00    0,00    0,00    0,00   85,44
09:08:45     all   18,44    0,00    4,77    0,13    0,00    0,00    0,00    0,00    0,00   76,66
09:08:46     all   48,12    0,00    7,65    0,00    0,00    0,26    0,00    0,00    0,00   43,97
09:08:47     all   40,86    0,00    4,79    0,25    0,00    0,00    0,00    0,00    0,00   54,10
09:08:48     all    2,78    0,00    2,65    0,38    0,00    0,13    0,00    0,00    0,00   94,07
09:08:49     all    1,50    0,00    2,25    0,00    0,00    0,00    0,00    0,00    0,00   96,25
09:08:50     all    8,09    0,00    3,79    0,00    0,00    0,00    0,00    0,00    0,00   88,12
09:08:51     all    7,10    0,00    2,53    0,00    0,00    0,00    0,00    0,00    0,00   90,37
09:08:52     all    6,05    0,00    3,15    0,00    0,00    0,13    0,00    0,00    0,00   90,67
09:08:53     all    9,62    0,00    4,30    0,38    0,00    0,00    0,00    0,00    0,00   85,70
09:08:54     all    5,29    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   91,94
09:08:55     all   40,68    0,00    4,66    0,00    0,00    0,13    0,00    0,00    0,00   54,53
09:08:56     all    8,73    0,00    3,42    0,00    0,00    0,00    0,00    0,00    0,00   87,85
09:08:57     all    9,53    0,00    3,81    0,00    0,00    0,00    0,00    0,00    0,00   86,66
09:08:58     all    3,53    0,00    3,15    1,01    0,00    0,00    0,00    0,00    0,00   92,31
09:08:59     all   11,46    0,00    5,61    0,00    0,00    0,13    0,00    0,00    0,00   82,80
09:09:00     all   10,57    0,00    4,59    0,00    0,00    0,13    0,00    0,00    0,00   84,71
09:09:01     all    5,56    0,00    3,41    0,38    0,00    0,00    0,00    0,00    0,00   90,66
09:09:02     all    8,07    0,00    2,40    0,00    0,00    0,00    0,00    0,00    0,00   89,53
09:09:03     all   11,97    0,00    6,37    4,46    0,00    0,00    0,00    0,00    0,00   77,20
09:09:04     all    3,92    0,00    2,91    0,00    0,00    0,00    0,00    0,00    0,00   93,17
09:09:05     all    8,17    0,00    3,39    1,01    0,00    0,00    0,00    0,00    0,00   87,44
09:09:06     all   13,54    0,00    3,67    4,68    0,00    0,13    0,00    0,00    0,00   77,97
09:09:07     all   15,25    0,00    4,07    4,96    0,00    0,13    0,00    0,00    0,00   75,60
09:09:08     all   19,28    0,13    4,98    5,11    0,00    0,00    0,00    0,00    0,00   70,50
