--- 2026-06-04_07:04:28 ---
--- 2026-06-04_07:04:30 ---
--- 2026-06-04_07:04:32 ---
--- 2026-06-04_07:04:34 ---
--- 2026-06-04_07:04:36 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.17%   3.867MiB / 23.32GiB   0.02%
--- 2026-06-04_07:04:39 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.10%   3.859MiB / 23.32GiB   0.02%
--- 2026-06-04_07:04:42 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.15%   3.805MiB / 23.32GiB   0.02%
--- 2026-06-04_07:04:46 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   72.31%    5.184MiB / 23.32GiB   0.02%
servidor_hqc   127.09%   7.633MiB / 23.32GiB   0.03%
cliente_hqc2   69.91%    5.504MiB / 23.32GiB   0.02%
--- 2026-06-04_07:04:51 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   72.08%    3.953MiB / 23.32GiB   0.02%
cliente_hqc2   72.15%    4.746MiB / 23.32GiB   0.02%
cliente_hqc1   72.10%    5.125MiB / 23.32GiB   0.02%
servidor_hqc   209.86%   9.469MiB / 23.32GiB   0.04%
cliente_hqc4   72.16%    4.566MiB / 23.32GiB   0.02%
--- 2026-06-04_07:04:55 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   65.27%    5.09MiB / 23.32GiB    0.02%
cliente_hqc4   69.46%    4.855MiB / 23.32GiB   0.02%
cliente_hqc3   69.82%    4.758MiB / 23.32GiB   0.02%
cliente_hqc2   66.24%    4.578MiB / 23.32GiB   0.02%
cliente_hqc1   67.95%    3.883MiB / 23.32GiB   0.02%
servidor_hqc   242.84%   9.969MiB / 23.32GiB   0.04%
cliente_hqc6   66.82%    4.84MiB / 23.32GiB    0.02%
--- 2026-06-04_07:05:00 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   62.30%    3.648MiB / 23.32GiB   0.02%
cliente_hqc6   60.58%    4.762MiB / 23.32GiB   0.02%
cliente_hqc5   59.59%    2.184MiB / 23.32GiB   0.01%
cliente_hqc4   57.23%    4.285MiB / 23.32GiB   0.02%
cliente_hqc3   60.34%    4.387MiB / 23.32GiB   0.02%
cliente_hqc2   61.08%    3.898MiB / 23.32GiB   0.02%
cliente_hqc1   56.27%    4.625MiB / 23.32GiB   0.02%
servidor_hqc   284.94%   10.9MiB / 23.32GiB    0.05%
cliente_hqc8   61.02%    3.574MiB / 23.32GiB   0.01%
--- 2026-06-04_07:05:05 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc9    45.68%    1.801MiB / 23.32GiB   0.01%
cliente_hqc8    44.26%    1.676MiB / 23.32GiB   0.01%
cliente_hqc7    38.78%    3.371MiB / 23.32GiB   0.01%
cliente_hqc6    48.54%    4.375MiB / 23.32GiB   0.02%
cliente_hqc5    49.48%    4.062MiB / 23.32GiB   0.02%
cliente_hqc4    49.61%    2.465MiB / 23.32GiB   0.01%
cliente_hqc3    54.92%    3.859MiB / 23.32GiB   0.02%
cliente_hqc2    56.70%    4.504MiB / 23.32GiB   0.02%
cliente_hqc1    49.09%    4.473MiB / 23.32GiB   0.02%
servidor_hqc    279.57%   11.32MiB / 23.32GiB   0.05%
cliente_hqc10   51.61%    3.938MiB / 23.32GiB   0.02%
--- 2026-06-04_07:05:10 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc11   44.83%    4.555MiB / 23.32GiB   0.02%
cliente_hqc10   49.37%    4.395MiB / 23.32GiB   0.02%
cliente_hqc9    30.08%    3.977MiB / 23.32GiB   0.02%
cliente_hqc8    43.13%    4.777MiB / 23.32GiB   0.02%
cliente_hqc7    46.92%    3.73MiB / 23.32GiB    0.02%
cliente_hqc6    34.58%    4.301MiB / 23.32GiB   0.02%
cliente_hqc5    40.65%    4.375MiB / 23.32GiB   0.02%
cliente_hqc4    51.90%    4.504MiB / 23.32GiB   0.02%
cliente_hqc3    41.38%    1.434MiB / 23.32GiB   0.01%
cliente_hqc2    39.72%    4.148MiB / 23.32GiB   0.02%
cliente_hqc1    39.16%    4.285MiB / 23.32GiB   0.02%
servidor_hqc    278.23%   12.74MiB / 23.32GiB   0.05%
cliente_hqc12   39.69%    3.172MiB / 23.32GiB   0.01%
--- 2026-06-04_07:05:15 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc13   30.92%    4.461MiB / 23.32GiB   0.02%
cliente_hqc12   44.50%    4.391MiB / 23.32GiB   0.02%
cliente_hqc11   27.54%    4.438MiB / 23.32GiB   0.02%
cliente_hqc10   28.58%    4.562MiB / 23.32GiB   0.02%
cliente_hqc9    31.52%    4.195MiB / 23.32GiB   0.02%
cliente_hqc8    33.37%    4.727MiB / 23.32GiB   0.02%
cliente_hqc7    40.81%    3.949MiB / 23.32GiB   0.02%
cliente_hqc6    32.24%    4.074MiB / 23.32GiB   0.02%
cliente_hqc5    40.01%    4.852MiB / 23.32GiB   0.02%
cliente_hqc4    32.08%    4.148MiB / 23.32GiB   0.02%
cliente_hqc3    48.12%    4.629MiB / 23.32GiB   0.02%
cliente_hqc2    40.73%    4.105MiB / 23.32GiB   0.02%
cliente_hqc1    25.66%    4.18MiB / 23.32GiB    0.02%
servidor_hqc    266.43%   13.46MiB / 23.32GiB   0.06%
cliente_hqc14   32.32%    3.262MiB / 23.32GiB   0.01%
--- 2026-06-04_07:05:21 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc15   19.91%    4.641MiB / 23.32GiB   0.02%
cliente_hqc14   39.16%    4.43MiB / 23.32GiB    0.02%
cliente_hqc13   37.61%    3.949MiB / 23.32GiB   0.02%
cliente_hqc12   28.82%    4.492MiB / 23.32GiB   0.02%
cliente_hqc11   34.34%    3.98MiB / 23.32GiB    0.02%
cliente_hqc10   38.18%    4.023MiB / 23.32GiB   0.02%
cliente_hqc9    35.03%    4.309MiB / 23.32GiB   0.02%
cliente_hqc8    24.43%    4.371MiB / 23.32GiB   0.02%
cliente_hqc7    26.41%    3.941MiB / 23.32GiB   0.02%
cliente_hqc6    25.65%    3.992MiB / 23.32GiB   0.02%
cliente_hqc5    24.87%    4.32MiB / 23.32GiB    0.02%
cliente_hqc4    30.75%    4.672MiB / 23.32GiB   0.02%
cliente_hqc3    29.89%    4.117MiB / 23.32GiB   0.02%
cliente_hqc2    23.60%    4.188MiB / 23.32GiB   0.02%
cliente_hqc1    39.48%    4.066MiB / 23.32GiB   0.02%
servidor_hqc    275.96%   15.52MiB / 23.32GiB   0.07%
cliente_hqc16   25.01%    4.324MiB / 23.32GiB   0.02%
--- 2026-06-04_07:05:26 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc17   38.57%    4.176MiB / 23.32GiB   0.02%
cliente_hqc16   20.11%    4.289MiB / 23.32GiB   0.02%
cliente_hqc15   31.46%    4.086MiB / 23.32GiB   0.02%
cliente_hqc14   26.39%    3.395MiB / 23.32GiB   0.01%
cliente_hqc13   30.03%    4.227MiB / 23.32GiB   0.02%
cliente_hqc12   24.95%    4.453MiB / 23.32GiB   0.02%
cliente_hqc11   26.61%    4.141MiB / 23.32GiB   0.02%
cliente_hqc10   18.65%    4.352MiB / 23.32GiB   0.02%
cliente_hqc9    26.94%    3.828MiB / 23.32GiB   0.02%
cliente_hqc8    30.18%    4.23MiB / 23.32GiB    0.02%
cliente_hqc7    38.56%    3.93MiB / 23.32GiB    0.02%
cliente_hqc6    16.45%    2.891MiB / 23.32GiB   0.01%
cliente_hqc5    11.09%    4.035MiB / 23.32GiB   0.02%
cliente_hqc4    23.12%    4.195MiB / 23.32GiB   0.02%
cliente_hqc3    27.53%    4.312MiB / 23.32GiB   0.02%
cliente_hqc2    45.84%    4.211MiB / 23.32GiB   0.02%
cliente_hqc1    12.83%    3.934MiB / 23.32GiB   0.02%
servidor_hqc    256.50%   16.45MiB / 23.32GiB   0.07%
cliente_hqc18   22.43%    3.477MiB / 23.32GiB   0.01%
--- 2026-06-04_07:05:30 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc19   19.70%    4.121MiB / 23.32GiB   0.02%
cliente_hqc18   28.94%    4.453MiB / 23.32GiB   0.02%
cliente_hqc17   19.41%    4.32MiB / 23.32GiB    0.02%
cliente_hqc16   16.92%    4.074MiB / 23.32GiB   0.02%
cliente_hqc15   23.68%    4.074MiB / 23.32GiB   0.02%
cliente_hqc14   27.46%    4.582MiB / 23.32GiB   0.02%
cliente_hqc13   29.64%    4.27MiB / 23.32GiB    0.02%
cliente_hqc12   20.06%    3.941MiB / 23.32GiB   0.02%
cliente_hqc11   12.15%    4.168MiB / 23.32GiB   0.02%
cliente_hqc10   25.06%    4.168MiB / 23.32GiB   0.02%
