sig_alg,kem_alg,num_clients,total_handshakes,success_rate,throughput_hs_s,total_time_ms,median_ms,mean_ms,p95_ms,p99_ms,min_ms,max_ms,std_ms,cpu_avg_pct,mem_avg_mib
mldsa65,hqc192,50,15416,100.0,74.59,335130,250.29,293.03,653.15,904.99,43.83,1498.86,185.63,37.80,5.2
