procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  3      0 14829692 178656 5526916    0    0     0  1652 9755 19652 20  9 58 13  0  0
 0  1      0 14830420 178688 5526948    0    0     0  1028 4752 8614  7  6 74 14  0  0
 0  1      0 14816396 178704 5527092    0    0     0   460 8854 16799 11  9 72  8  0  0
 1  2      0 14817040 178752 5527368    0    0     0  2316 7728 11879 13  9 64 15  0  0
 2  1      0 14809984 178768 5527396    0    0     0  1292 8923 19408 16  8 56 20  0  0
 1  1      0 14794864 178792 5527544    0    0     0   424 7925 13804 13 10 66 11  0  0
 5  1      0 14794244 178804 5527612    0    0     0   380 8545 17967  8  7 76  9  0  0
 2  1      0 14793544 178828 5527636    0    0     0  2236 3115 3467  5  5 73 17  0  0
 3  0      0 14794452 178880 5527764    0    0     0   940 6527 8802 11  9 70  9  0  0
 8  2      0 14792360 178904 5527824    0    0     0  1220 8037 13271 10  8 71 10  0  0
 2  1      0 14785568 178912 5527884    0    0     0   972 8965 19924 16  8 62 14  0  0
24  1      0 14778524 178944 5528036    0    0     0   880 7898 14669 12 10 70  8  0  0
 4  0      0 14781684 178972 5528156    0    0     0  1300 8931 18897 11  8 73  9  0  0
 2  1      0 14784172 178992 5528188    0    0     0   812 2752 3259  4  3 72 21  0  0
 6  1      0 14783012 179016 5528308    0    0     0  1164 7108 9515 12  9 70  9  0  0
 6  1      0 14788332 179036 5528340    0    0     0   604 7311 12099  8  7 76  9  0  0
 1  1      0 14781432 179048 5528364    0    0     0  1612 10142 23403 19  9 51 22  0  0
 4  0      0 14776668 179056 5528708    0    0     0  1452 6194 11691 12  7 70 11  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1      0 14770192 179076 5529088    0    0     0   384 9248 17955 12 11 72  6  0  0
 3  1      0 14764648 179092 5529116    0    0     0  2128 4481 7278  7  6 70 18  0  0
 3  1      0 14777100 179136 5529416    0    0     0  1120 4262 5809  8  6 74 12  0  0
 3  1      0 14763884 179156 5529488    0    0     0   440 8633 15476 11  9 73  7  0  0
 3  1      0 14762120 179184 5529536    0    0     0  1692 7695 16361 15  8 67 10  0  0
14  1      0 14752780 179224 5529784    0    0     0   968 8815 16419 13 10 68  9  0  0
 4  2      0 14756168 179252 5529908    0    0     0  1184 9113 19258 10  8 72  9  0  0
 4  1      0 14756168 179272 5528016    0    0     0  1328 3000 3496  5  5 70 20  0  0
 3  1      0 14735220 179312 5530128    0    0     0   488 14905 22072 25 12 55  7  0  0
 4  3      0 14744068 179348 5530464    0    0     0  1776 8074 14057 10  8 70 12  0  0
 4  1      0 14746988 179368 5530540    0    0     0   864 12959 9224  9  6 69 16  0  0
 4  0      0 14738616 179408 5530904    0    0     0   540 17666 18781 17 12 66  6  0  0
 3  2      0 14728668 179432 5531004    0    0     0  1812 15703 12940 15  9 65 12  0  0
 4  1      0 14726800 179460 5531012    0    0     0  1020 16149 23687 23 10 57 11  0  0
11  0      0 14721756 179472 5531384    0    0     0   276 15044 19991 17 13 63  6  0  0
 5  2      0 14708748 179512 5531740    0    0     0  1928 13654 21448 16 11 63 10  0  0
 5  1      0 14725296 179528 5529744    0    0     0   696 8675 5003  7  6 71 16  0  0
 5  0      0 14707380 179576 5532156    0    0     0   788 8193 11653 12  9 72  8  0  0
11  1      0 14706064 179600 5530084    0    0     0  1508 6088 9973 10  8 66 16  0  0
10  1      0 14701152 179636 5532144    0    0     0  1100 11130 21684 27 12 53  8  0  0
 5  0      0 14695036 179660 5532604    0    0     0   492 10209 19742 15 12 67  6  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 14691012 179688 5530612    0    0     0  1676 8494 16096 10  9 64 17  0  0
 9  0      0 14699668 179720 5532728    0    0     0   940 5206 6965 10  8 72 11  0  0
 8  1      0 14690772 179744 5533128    0    0     0   636 8210 14237 11 10 72  7  0  0
 7  0      0 14686924 179756 5531104    0    0     0  1640 9574 19829 21 10 50 18  0  0
 3  1      0 14675920 179780 5533532    0    0     0  1056 7775 10498 18 12 62  8  0  0
 3  4      0 14681472 179796 5531576    0    0     0  1576 8466 18048 10  8 66 16  0  0
 3  1      0 14682256 179820 5531596    0    0     0  1132 7665 15026 11  7 66 16  0  0
 3  1      0 14683260 179844 5533944    0    0     0   600 6880 10334  9  7 75  8  0  0
 4  2      0 14679212 179860 5532120    0    0     0  1552 5988 9965  9  8 62 22  0  0
 7  0      0 14676692 179892 5532188    0    0     0  1120 11184 23780 22 10 60  9  0  0
 4  1      0 14670444 179912 5534648    0    0     0   588 12008 24932 17 13 64  6  0  0
 4  1      0 14670076 179932 5532668    0    0     0  1660 5883 10688  8  7 66 19  0  0
 4  1      0 14668356 179960 5534728    0    0     0  1020 5628 9076 10  9 70 11  0  0
13  0      0 14663476 179984 5535084    0    0     0   648 8618 15101 10  8 74  8  0  0
 3  1      0 14663084 179996 5533080    0    0     0  1596 3370 3600  6  5 67 22  0  0
 3  1      0 14647048 180008 5535448    0    0     0  1096 12921 25646 27 13 52  7  0  0
 3  1      0 14651616 180032 5533648    0    0     0  1724 9752 19652 13 10 67 10  0  0
 3  1      0 14652680 180072 5533724    0    0     0  1020 7833 15221 11  9 68 13  0  0
 4  0      0 14647608 180092 5536112    0    0     0   296 6647 9862 11  8 74  8  0  0
11  5      0 14648580 180124 5534256    0    0     0  1936 9476 17165 16 11 64  9  0  0
 4  1      0 14648192 180136 5534288    0    0     0   940 7193 15355 11  7 66 15  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
18  0      0 14637488 180148 5536564    0    0     0   428 7975 16456 13 10 70  7  0  0
 5  2      0 14622304 180160 5534748    0    0     0  1844 10987 23212 16 13 62  8  0  0
 4  1      0 14621712 180176 5534792    0    0     0   752 4173 4122  8  7 71 14  0  0
 4  0      0 14629264 180192 5537192    0    0     0   516 7864 11257 12 10 70  8  0  0
 4  3      0 14636332 180220 5535224    0    0     0  1744 7061 11156 10  9 66 15  0  0
 2  1      0 14622944 180228 5535256    0    0     0  1156 13602 27013 29 13 44 14  0  0
10  1      0 14616660 180260 5537672    0    0     0   704 7524 12847 11  9 71  8  0  0
 3  2      0 14617292 180272 5535804    0    0     0  1752 8667 17625 14 11 59 17  0  0
 3  1      0 14613552 180296 5535828    0    0     0  1144 8219 16308 11  9 70 11  0  0
10  0      0 14614740 180304 5538244    0    0     0   500 7983 11594 12 10 70  7  0  0
 3  2      0 14606228 180332 5536280    0    0     0  1648 5907 9774  9  7 65 19  0  0
 5  0      0 14608192 180376 5536296    0    0     0   968 11507 24639 23 11 58  8  0  0
19  0      0 14605800 180404 5538816    0    0     0   560 10100 19104 15 11 68  6  0  0
 4  0      0 14604704 180404 5538856    0    0     0     4 3582 5323  5  5 89  1  0  0
 4  0      0 14601708 180404 5538836    0    0     0     0 7079 15441  7  6 87  0  0  0
 3  0      0 14609160 180408 5536792    0    0     0    96 3075 3079  3  4 89  3  0  0
 3  0      0 14609844 180408 5536820    0    0     0     0 1978 1882  3  3 94  0  0  0
 3  0      0 14599132 180408 5536840    0    0     0     0 11771 25521 27  8 65  0  0  0
 3  0      0 14596080 180408 5536852    0    0     0    92 5142 12700  4  5 88  3  0  0
10  0      0 14594768 180408 5536872    0    0     0     0 3104 5146  6  3 90  0  0  0
 0  0      0 14603612 180408 5536904    0    0     0     0 6532 13259 11  5 81  3  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 14604164 180408 5536912    0    0     0     0 1886 2016  4  3 93  0  0  0
 3  0      0 14601856 180408 5536920    0    0     0     0 10421 25439 22  7 70  0  0  0
 0  1      0 14594936 180408 5541420    0    0     0  4488 6105 13347 11  5 79  4  0  0
 4  0      0 14595564 180432 5549004    0    0     0  6692 6074 14445 17  5 73  6  0  0
 3  0      0 14606808 180452 5536912    0    0     0  2168 2772 2775  6  4 88  2  0  0
12  1      0 14598352 180452 5536916    0    0     0    72 4544 7510  8  5 87  0  0  0
 4  0      0 14604644 180452 5536924    0    0     0   128 8310 18626 19  8 73  0  0  0
 3  0      0 14602908 180452 5536936    0    0     0     0 5422 12848  5  5 90  0  0  0
 3  0      0 14608560 180452 5536956    0    0     0     0 7013 15191  6  6 88  0  0  0
 3  0      0 14608256 180456 5536964    0    0     0   176 1642 1733  2  3 94  1  0  0
 6  0      0 14601732 180456 5536972    0    0     0     0 6569 13573 14  6 81  0  0  0
 3  0      0 14600436 180456 5536976    0    0     0     0 6669 13790 12  6 82  0  0  0
 3  0      0 14600184 180456 5536984    0    0     0     0 5766 13110  5  5 90  0  0  0
 4  0      0 14611020 180456 5536996    0    0     0     0 7044 15081  8  6 86  0  0  0
 3  0      0 14611020 180460 5537008    0    0     0    56 1491 1879  2  2 96  0  0  0
 9  0      0 14604904 180460 5537008    0    0     0     0 8112 19491 17  6 77  0  0  0
 3  0      0 14605044 180460 5537020    0    0     0     0 3647 6791  6  4 90  0  0  0
 3  0      0 14601544 180460 5537024    0    0     0     0 5361 12890  5  5 90  0  0  0
 3  0      0 14603976 180460 5537036    0    0     0     0 6463 14817  5  5 90  0  0  0
 3  1      0 14603724 180464 5537040    0    0     0    48 1748 1720  3  3 93  1  0  0
 3  0      0 14604468 180464 5537052    0    0     0     0 12318 27987 23  8 69  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 14600012 180472 5537064    0    0     0  2160 3364 3487  5  5 87  3  0  0
 3  0      0 14601264 180472 5537060    0    0     0     4 6577 12174 12  9 79  0  0  0
 4  0      0 14614028 180472 5537080    0    0     0     8 6770 14969  7  6 88  0  0  0
 3  0      0 14613552 180472 5537096    0    0     0    12 1476 1647  3  2 94  0  0  0
 3  0      0 14605804 180480 5537100    0    0     0   288 11495 27618 22  9 67  2  0  0
 8  0      0 14599160 180480 5536856    0    0     0   104 4134 8679  4  4 92  0  0  0
 4  0      0 14598192 180480 5536864    0    0     0     4 3834 6218  4  5 91  0  0  0
 3  0      0 14600964 180480 5536872    0    0     0     4 7057 15138  6  6 88  0  0  0
 3  0      0 14600964 180480 5536880    0    0     0     4 1582 1592  2  3 95  0  0  0
 3  0      0 14601608 180488 5536880    0    0     0   236 11771 27032 23  9 68  0  0  0
 3  0      0 14594128 180488 5536892    0    0     0     4 5635 12970  5  5 90  0  0  0
 5  0      0 14594308 180488 5536904    0    0     0     4 2902 3709  4  4 92  0  0  0
 4  0      0 14610284 180488 5536916    0    0     0    16 6772 13823  7  5 88  0  0  0
 4  0      0 14611764 180488 5537056    0    0     0     8 2246 1991  3  3 94  0  0  0
 3  0      0 14603184 180492 5537056    0    0     0    84 12050 28737 22  9 69  1  0  0
 3  0      0 14602216 180492 5537068    0    0     0    16 5237 12762  4  4 92  0  0  0
 5  0      0 14600756 180492 5537076    0    0     0    12 4456 10933  4  4 93  0  0  0
 4  0      0 14606436 180492 5537092    0    0     0     4 3964 5739  4  5 91  0  0  0
 3  0      0 14606640 180492 5537100    0    0     0    12 1470 1470  2  2 95  0  0  0
 4  0      0 14599332 180492 5537104    0    0     0   316 12149 27147 22  9 69  0  0  0
 3  0      0 14599332 180492 5537108    0    0     0    16 5835 12649  6  5 89  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 14602680 180492 5537124    0    0     0    60 6938 15165  6  5 89  0  0  0
 3  0      0 14601348 180492 5537136    0    0     0     4 1863 1846  2  3 95  0  0  0
 7  0      0 14591680 180492 5537148    0    0     0     0 2426 2466  4  4 93  0  0  0
 1  0      0 14586936 180496 5537160    0    0     0    72 11593 25673 26  8 65  1  0  0
 3  0      0 14583356 180496 5537164    0    0     0     0 5256 12624  5  5 91  0  0  0
 1  0      0 14586600 180496 5537188    0    0     0     0 6519 14685  6  5 90  0  0  0
 1  0      0 14587328 180496 5537200    0    0     0     0 1941 1874  3  3 94  0  0  0
13  0      0 14593024 180496 5537200    0    0     0     0 4580 7550  8  5 88  0  0  0
 3  0      0 14590756 180496 5537208    0    0     0     0 8360 18237 18  8 74  0  0  0
 3  0      0 14588740 180504 5537220    0    0     0    60 6159 13470  6  6 88  0  0  0
 3  0      0 14598356 180504 5537236    0    0     0   800 6460 14877  5  5 89  0  0  0
 2  0      0 14594776 180504 5537244    0    0     0     0 2270 2138  3  4 93  0  0  0
12  0      0 14593064 180504 5537252    0    0     0     0 7142 14090 14  7 80  0  0  0
 2  1      0 14590996 180508 5537256    0    0     0   104 7193 14046 13  7 81  0  0  0
 0  0      0 14590492 180512 5537264    0    0     0    88 5601 12780  6  5 87  2  0  0
 0  0      0 14603408 180512 5537280    0    0     0     0 6414 14948  5  5 90  0  0  0
 0  0      0 14603236 180512 5537540    0    0     0   180 1639 1786  2  2 95  1  0  0
 6  0      0 14596936 180512 5537292    0    0     0     0 9198 20750 20  7 72  0  0  0
 1  0      0 14598484 180512 5537300    0    0     0     0 3965 6435  6  4 90  0  0  0
 0  0      0 14597476 180520 5537304    0    0     0    64 4895 12180  4  4 92  0  0  0
 0  0      0 14603304 180520 5537320    0    0     0    88 6717 14892  6  5 89  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14602800 180520 5537584    0    0     0     0 2001 1861  3  3 94  0  0  0
 0  0      0 14596508 180520 5537332    0    0     0     4 11237 26690 21  7 72  0  0  0
 1  0      0 14596696 180520 5537340    0    0     0     8 3415 6729  4  4 92  0  0  0
 0  0      0 14593672 180528 5537356    0    0     0    84 4281 8377  5  5 90  1  0  0
 1  0      0 14595184 180528 5537372    0    0     0     0 6789 14964  6  5 89  0  0  0
 0  0      0 14587624 180528 5537388    0    0     0     8 2650 3008  7  4 89  0  0  0
 1  0      0 14585132 180528 5537396    0    0     0    16 10470 24613 23  9 69  0  0  0
 2  0      0 14581380 180528 5537396    0    0     0     4 5928 13156  5  6 89  0  0  0
 2  0      0 14581380 180536 5537412    0    0     0   284 2067 3765  2  3 94  2  0  0
 0  0      0 14592688 180536 5537424    0    0     0    16 5652 12787  5  4 91  0  0  0
 0  0      0 14593976 180536 5537436    0    0     0     8 1859 2091  3  3 93  0  0  0
 1  0      0 14586260 180536 5537444    0    0     0     4 11273 25645 21  8 71  0  0  0
 0  0      0 14583616 180536 5537456    0    0     0     8 6140 13272  6  5 89  0  0  0
 8  0      0 14583504 180544 5537460    0    0     0   108 5325 11852  6  5 88  1  0  0
 0  0      0 14597736 180544 5537476    0    0     0     8 3037 4630  3  4 93  0  0  0
 0  0      0 14594128 180552 5537472    0    0     0    80 2423 2260  3  4 93  1  0  0
 0  0      0 14596920 180552 5537492    0    0     0    16 11327 25443 22  9 69  0  0  0
 0  0      0 14593844 180552 5537492    0    0     0    12 5443 12730  6  4 90  0  0  0
 0  0      0 14608220 180552 5537500    0    0     0    12 6026 14452  5  5 90  0  0  0
 2  0      0 14608220 180552 5537516    0    0     0    12 1981 1645  5  5 90  0  0  0
 3  0      0 14599084 180560 5537512    0    0     0   924 2615 4274  4  3 92  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 14594224 180560 5537528    0    0     0    16 9777 23344 19  7 75  0  0  0
 0  0      0 14591872 180560 5537544    0    0     0     8 5462 12629  6  5 88  0  0  0
 0  0      0 14603612 180560 5537548    0    0     0    20 6879 15217  6  5 89  0  0  0
 0  0      0 14603424 180568 5537556    0    0     0   112 1877 1895  2  3 94  1  0  0
 7  0      0 14597584 180568 5537568    0    0     0     0 5641 12271 11  5 84  0  0  0
 0  0      0 14596216 180568 5537660    0    0     0     0 7380 15827 14  6 80  0  0  0
 0  0      0 14591668 180568 5537672    0    0     0     0 5793 13204  6  5 90  0  0  0
 0  0      0 14594508 180568 5537684    0    0     0     0 6898 15096  7  6 88  0  0  0
 0  0      0 14593312 180576 5537680    0    0     0    72 2266 2045  3  3 93  1  0  0
 7  0      0 14591984 180576 5537700    0    0     0     0 9004 19463 18  8 74  0  0  0
 0  0      0 14592028 180576 5537700    0    0     0     0 4147 8399  6  4 91  0  0  0
 0  0      0 14589296 180576 5537708    0    0     0     0 6098 13148  5  5 90  0  0  0
 0  0      0 14603044 180576 5537728    0    0     0     0 6344 14920  6  5 89  0  0  0
 0  0      0 14604256 180580 5537728    0    0     0    60 1861 1676  2  3 93  1  0  0
 0  0      0 14596512 180588 5537736    0    0     0   244 10480 26674 21  8 69  2  0  0
 1  0      0 14595344 180588 5537744    0    0     0     0 2402 3895  2  3 95  0  0  0
 1  0      0 14593992 180588 5537752    0    0     0     0 4537 10263  4  4 92  0  0  0
 0  0      0 14596056 180588 5537768    0    0     0     0 6764 14909  6  6 88  0  0  0
 0  0      0 14596448 180588 5537772    0    0     0     0 1736 1906  2  2 95  0  0  0
 0  0      0 14585364 180596 5537784    0    0     0   612 11768 26948 24 10 66  1  0  0
 3  1      0 14582680 180604 5537556    0    0     0   920 5665 12539  6  5 88  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14581124 180604 5537552    0    0     0     0 2419 3093  3  4 93  0  0  0
 1  0      0 14591172 180604 5537560    0    0     0     0 7494 15123  7  5 88  0  0  0
 0  0      0 14593260 180604 5537572    0    0     0   176 1638 1653  2  2 95  1  0  0
 0  0      0 14593412 180604 5537572    0    0     0     0 10271 25582 21  8 71  0  0  0
 0  0      0 14588940 180604 5537728    0    0     0     0 6051 13109  6  5 89  0  0  0
 4  0      0 14589672 180608 5537728    0    0     0   104 3940 8330  4  4 91  1  0  0
 1  0      0 14603076 180608 5537740    0    0     0     0 4853 8982  5  5 90  0  0  0
 0  0      0 14597812 180608 5537748    0    0     0     0 1746 1819  2  3 95  0  0  0
 0  0      0 14589708 180608 5537756    0    0     0   120 9446 24170 20  7 73  0  0  0
 1  0      0 14588864 180608 5537760    0    0     0     8 5761 12821  6  5 88  0  0  0
 1  0      0 14598436 180608 5537768    0    0     0    76 12328 16484  8  7 84  1  0  0
 0  0      0 14598500 180608 5537820    0    0     0    16 1519 1733  2  2 96  0  0  0
 1  0      0 14596272 180608 5537828    0    0     0    16 1762 1851  3  3 95  0  0  0
 1  0      0 14597468 180616 5537824    0    0     0   108 10625 26008 20  7 72  1  0  0
 0  0      0 14590368 180616 5537836    0    0     0   852 5666 12734  5  5 90  0  0  0
 1  0      0 14596432 180616 5537864    0    0     0     4 7152 15585  8  6 86  0  0  0
 0  0      0 14595728 180616 5537864    0    0     0     4 1370 1324  1  3 96  0  0  0
 7  0      0 14590436 180616 5537872    0    0     0    96 3363 6415  6  4 90  0  0  0
