sig_alg,kem_alg,num_clients,total_handshakes,success_rate,throughput_hs_s,total_time_ms,median_ms,mean_ms,p95_ms,p99_ms,min_ms,max_ms,std_ms,cpu_avg_pct,mem_avg_mib
mldsa65,mlkem768,50,25000,100.0,2.07,12041919,23609.77,23732.84,29998.17,32871.25,608.10,42061.33,3829.21,0.20,2.9
