P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1.89,1.77,9.38,2.42,2.03
2.09,1.5,10.96,2.04,1.69
1.71,1.58,7.72,2.0,1.85
2.17,2.5,8.0,1.9,1.72
1.65,1.48,11.42,1.97,1.62
1.68,1.56,7.0,1.95,1.69
2.56,2.4,7.45,1.93,1.7
1.68,1.54,6.93,1.98,1.7
1.65,1.56,7.31,1.93,1.77
2.2,1.74,7.56,1.86,1.73
1.64,1.51,6.99,1.92,1.74
1.68,1.5,7.29,1.96,1.79
2.09,2.31,8.67,1.91,1.72
1.65,1.53,11.41,2.04,1.7
1.64,1.56,9.97,2.19,1.89
1.64,2.35,7.02,1.93,1.7
1.63,1.62,6.96,2.07,1.71
1.73,1.58,10.84,1.95,1.66
1.7,2.28,8.85,1.99,1.71
1.67,1.57,8.87,2.34,1.67
1.71,1.55,7.54,2.44,1.67
1.71,2.76,11.04,2.19,1.69
1.7,1.55,10.73,2.35,1.64
1.7,1.63,9.05,1.83,1.63
1.67,2.17,8.09,1.91,1.65
1.62,1.52,8.56,2.23,1.65
1.69,1.52,7.51,1.9,1.66
1.71,1.88,7.93,1.95,1.62
1.63,1.55,7.95,2.0,1.64
1.74,1.62,7.18,1.96,1.63
1.66,2.4,6.99,1.9,1.7
1.66,1.59,7.31,2.29,1.65
1.8,1.54,6.95,1.89,1.64
1.65,2.79,6.97,2.37,1.63
1.68,1.54,7.48,1.96,1.7
1.86,1.56,7.15,2.7,1.7
1.72,2.39,7.03,1.94,1.67
1.63,1.57,9.5,1.89,1.68
1.82,1.52,8.12,2.08,1.67
1.6,1.81,8.95,2.18,1.69
1.61,1.59,7.64,1.91,1.65
1.85,1.5,8.16,2.03,1.7
1.72,1.8,7.89,1.89,1.68
1.77,1.59,7.77,2.07,1.65
1.66,1.57,7.34,2.0,1.73
1.7,1.98,7.25,1.91,1.67
1.66,1.6,7.28,2.06,1.7
1.82,1.55,7.19,1.96,1.67
2.25,1.74,7.06,1.98,1.58
1.64,1.53,7.26,2.0,1.68
1.74,1.55,7.08,1.97,1.71
1.84,1.86,7.12,1.94,1.59
1.64,1.53,7.09,1.97,1.61
1.63,1.57,7.05,1.88,1.78
2.48,2.21,6.97,1.98,1.68
1.85,1.6,7.01,2.06,1.92
