run_id,handshake_type,duration_ms,success
1,full,118,1
2,full,184,1
3,full,120,1
4,full,87,1
5,full,89,1
6,full,88,1
7,full,89,1
8,full,88,1
9,full,96,1
10,full,89,1
11,full,88,1
12,full,89,1
13,full,89,1
14,full,88,1
15,full,88,1
16,full,88,1
17,full,89,1
18,full,115,1
19,full,94,1
20,full,105,1
21,full,89,1
22,full,117,1
23,full,92,1
24,full,102,1
25,full,87,1
26,full,88,1
27,full,90,1
28,full,88,1
29,full,87,1
30,full,88,1
31,full,89,1
32,full,88,1
33,full,88,1
34,full,88,1
35,full,88,1
36,full,88,1
37,full,90,1
38,full,87,1
39,full,88,1
40,full,88,1
41,full,89,1
42,full,89,1
43,full,88,1
44,full,88,1
45,full,88,1
46,full,88,1
47,full,88,1
48,full,88,1
49,full,88,1
50,full,89,1
51,full,88,1
52,full,88,1
53,full,89,1
54,full,89,1
55,full,88,1
56,full,88,1
57,full,88,1
58,full,88,1
59,full,89,1
60,full,88,1
61,full,88,1
62,full,89,1
63,full,88,1
64,full,88,1
65,full,88,1
66,full,88,1
67,full,88,1
68,full,88,1
69,full,87,1
70,full,97,1
71,full,88,1
72,full,88,1
73,full,89,1
74,full,88,1
75,full,88,1
76,full,88,1
77,full,88,1
78,full,87,1
79,full,88,1
80,full,87,1
81,full,88,1
82,full,88,1
83,full,89,1
84,full,90,1
85,full,88,1
86,full,88,1
87,full,88,1
88,full,87,1
89,full,88,1
90,full,88,1
91,full,88,1
92,full,88,1
93,full,89,1
94,full,87,1
95,full,88,1
96,full,89,1
97,full,88,1
98,full,88,1
99,full,88,1
100,full,87,1
101,full,88,1
102,full,88,1
103,full,88,1
104,full,88,1
105,full,88,1
106,full,89,1
107,full,89,1
108,full,88,1
109,full,88,1
110,full,88,1
111,full,88,1
112,full,88,1
113,full,87,1
114,full,91,1
115,full,88,1
116,full,88,1
117,full,89,1
118,full,88,1
119,full,88,1
120,full,88,1
121,full,88,1
122,full,88,1
123,full,88,1
124,full,87,1
125,full,88,1
126,full,88,1
127,full,91,1
128,full,88,1
129,full,89,1
130,full,88,1
131,full,88,1
132,full,88,1
133,full,88,1
134,full,88,1
135,full,89,1
136,full,88,1
137,full,88,1
138,full,88,1
139,full,89,1
140,full,89,1
141,full,89,1
142,full,88,1
143,full,89,1
144,full,88,1
145,full,87,1
146,full,88,1
147,full,90,1
148,full,88,1
149,full,89,1
150,full,88,1
151,full,90,1
152,full,88,1
153,full,88,1
154,full,89,1
155,full,89,1
156,full,88,1
157,full,88,1
158,full,89,1
159,full,88,1
160,full,88,1
161,full,88,1
162,full,88,1
163,full,91,1
164,full,88,1
165,full,88,1
166,full,88,1
167,full,88,1
168,full,88,1
169,full,88,1
170,full,90,1
171,full,90,1
172,full,88,1
173,full,88,1
174,full,89,1
175,full,89,1
176,full,90,1
