run_id,handshake_type,duration_ms,success
1,full,29,1
2,full,16,1
3,full,18,1
4,full,13,1
5,full,28,1
6,full,13,1
7,full,13,1
8,full,13,1
9,full,14,1
10,full,14,1
11,full,14,1
12,full,14,1
13,full,14,1
14,full,14,1
15,full,14,1
16,full,13,1
17,full,13,1
18,full,12,1
19,full,12,1
20,full,12,1
21,full,13,1
22,full,12,1
23,full,12,1
24,full,12,1
25,full,12,1
26,full,12,1
27,full,12,1
28,full,12,1
29,full,12,1
30,full,12,1
31,full,12,1
32,full,11,1
33,full,11,1
34,full,11,1
35,full,11,1
36,full,11,1
37,full,11,1
38,full,11,1
39,full,11,1
40,full,11,1
41,full,11,1
42,full,11,1
43,full,11,1
44,full,11,1
45,full,11,1
46,full,11,1
47,full,12,1
48,full,12,1
49,full,11,1
50,full,11,1
51,full,11,1
52,full,11,1
53,full,11,1
54,full,11,1
55,full,11,1
56,full,11,1
57,full,11,1
58,full,11,1
59,full,11,1
60,full,11,1
61,full,11,1
62,full,11,1
63,full,13,1
64,full,11,1
65,full,12,1
66,full,12,1
67,full,12,1
68,full,33,1
69,full,13,1
70,full,14,1
71,full,13,1
72,full,13,1
73,full,13,1
74,full,14,1
75,full,14,1
76,full,13,1
77,full,14,1
78,full,13,1
79,full,13,1
80,full,13,1
81,full,14,1
82,full,13,1
83,full,13,1
84,full,13,1
85,full,13,1
86,full,13,1
87,full,14,1
88,full,14,1
89,full,13,1
90,full,13,1
91,full,13,1
92,full,11,1
93,full,11,1
94,full,12,1
95,full,12,1
96,full,11,1
97,full,11,1
98,full,11,1
99,full,11,1
100,full,11,1
101,full,12,1
102,full,53,1
103,full,35,1
104,full,15,1
105,full,14,1
106,full,11,1
107,full,12,1
108,full,12,1
109,full,11,1
110,full,11,1
111,full,11,1
112,full,11,1
113,full,11,1
114,full,11,1
115,full,11,1
116,full,11,1
117,full,11,1
118,full,11,1
119,full,11,1
120,full,11,1
121,full,12,1
122,full,11,1
123,full,12,1
124,full,40,1
125,full,24,1
126,full,22,1
127,full,16,1
128,full,16,1
129,full,16,1
130,full,16,1
131,full,16,1
132,full,16,1
133,full,16,1
134,full,15,1
135,full,14,1
136,full,15,1
137,full,14,1
138,full,14,1
139,full,14,1
140,full,14,1
141,full,14,1
142,full,15,1
143,full,14,1
144,full,14,1
145,full,14,1
146,full,15,1
147,full,13,1
148,full,13,1
149,full,16,1
150,full,14,1
151,full,14,1
152,full,14,1
153,full,14,1
154,full,14,1
155,full,14,1
156,full,14,1
157,full,12,1
158,full,12,1
159,full,12,1
160,full,12,1
161,full,12,1
162,full,12,1
163,full,12,1
164,full,12,1
165,full,12,1
166,full,12,1
167,full,12,1
168,full,12,1
169,full,12,1
170,full,12,1
171,full,12,1
172,full,12,1
173,full,12,1
174,full,12,1
175,full,12,1
176,full,12,1
177,full,12,1
178,full,12,1
179,full,15,1
180,full,12,1
181,full,12,1
182,full,12,1
183,full,12,1
184,full,12,1
185,full,12,1
186,full,12,1
187,full,12,1
188,full,12,1
189,full,12,1
190,full,12,1
191,full,12,1
192,full,12,1
193,full,13,1
194,full,12,1
195,full,12,1
196,full,20,1
197,full,13,1
198,full,12,1
199,full,11,1
200,full,12,1
201,full,12,1
202,full,11,1
203,full,11,1
204,full,12,1
205,full,11,1
206,full,12,1
207,full,12,1
208,full,11,1
209,full,11,1
210,full,11,1
211,full,12,1
212,full,11,1
213,full,11,1
214,full,11,1
215,full,11,1
216,full,11,1
217,full,11,1
218,full,11,1
219,full,11,1
220,full,11,1
221,full,11,1
222,full,11,1
223,full,11,1
224,full,10,1
225,full,11,1
226,full,11,1
227,full,11,1
228,full,11,1
229,full,11,1
230,full,11,1
231,full,11,1
232,full,11,1
233,full,11,1
234,full,12,1
235,full,11,1
236,full,11,1
237,full,11,1
238,full,11,1
239,full,11,1
240,full,11,1
241,full,11,1
242,full,11,1
243,full,10,1
244,full,11,1
245,full,11,1
246,full,11,1
247,full,11,1
248,full,11,1
249,full,11,1
250,full,11,1
251,full,11,1
252,full,11,1
253,full,11,1
254,full,11,1
255,full,11,1
256,full,10,1
257,full,11,1
258,full,11,1
259,full,11,1
260,full,11,1
261,full,11,1
262,full,11,1
263,full,11,1
264,full,10,1
265,full,12,1
266,full,11,1
267,full,11,1
268,full,11,1
269,full,11,1
270,full,11,1
271,full,11,1
272,full,10,1
273,full,11,1
274,full,11,1
275,full,10,1
276,full,11,1
277,full,11,1
278,full,11,1
279,full,11,1
280,full,11,1
281,full,10,1
282,full,11,1
283,full,11,1
284,full,11,1
285,full,11,1
286,full,11,1
287,full,11,1
288,full,11,1
289,full,11,1
290,full,10,1
291,full,11,1
292,full,12,1
293,full,11,1
294,full,12,1
295,full,12,1
296,full,12,1
297,full,12,1
298,full,12,1
299,full,12,1
300,full,13,1
301,full,12,1
302,full,13,1
303,full,12,1
304,full,12,1
305,full,14,1
306,full,12,1
307,full,13,1
308,full,12,1
309,full,12,1
310,full,12,1
311,full,13,1
312,full,12,1
313,full,12,1
314,full,12,1
315,full,12,1
316,full,12,1
317,full,12,1
318,full,11,1
319,full,11,1
320,full,14,1
321,full,11,1
322,full,11,1
323,full,11,1
324,full,11,1
325,full,11,1
326,full,13,1
327,full,10,1
328,full,11,1
329,full,10,1
330,full,11,1
331,full,11,1
332,full,11,1
333,full,11,1
334,full,11,1
335,full,11,1
336,full,11,1
337,full,11,1
338,full,11,1
339,full,11,1
340,full,11,1
341,full,11,1
342,full,11,1
343,full,11,1
344,full,11,1
345,full,11,1
346,full,13,1
347,full,13,1
348,full,11,1
349,full,11,1
350,full,12,1
351,full,12,1
352,full,12,1
353,full,12,1
354,full,11,1
355,full,11,1
356,full,11,1
357,full,11,1
358,full,11,1
359,full,11,1
360,full,12,1
361,full,12,1
362,full,12,1
363,full,12,1
364,full,12,1
365,full,12,1
366,full,12,1
367,full,12,1
368,full,12,1
369,full,12,1
370,full,12,1
371,full,12,1
372,full,12,1
