Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

22:14:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:14:07     all    2,92    0,00    2,15   16,60    0,00    0,13    0,00    0,00    0,00   78,20
22:14:08     all    5,80    0,00    3,53   10,09    0,00    0,00    0,00    0,00    0,00   80,58
22:14:09     all    5,97    0,13    4,19   12,83    0,00    0,00    0,00    0,00    0,00   76,87
22:14:10     all    4,80    0,00    4,42    9,47    0,00    0,00    0,00    0,00    0,00   81,31
22:14:11     all    3,27    0,00    3,14   15,08    0,00    0,13    0,00    0,00    0,00   78,39
22:14:12     all    6,47    0,00    4,82    7,87    0,00    0,00    0,00    0,00    0,00   80,84
22:14:13     all   13,19    0,00    0,63    0,50    0,00    0,00    0,00    0,00    0,00   85,68
22:14:14     all   12,86    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   86,39
22:14:15     all   12,78    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   86,59
22:14:16     all   14,52    0,00    1,63    0,00    0,00    0,00    0,00    0,00    0,00   83,85
22:14:17     all   12,89    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   86,23
22:14:18     all   12,89    0,00    0,50    0,38    0,00    0,00    0,00    0,00    0,00   86,23
22:14:19     all   13,52    0,00    1,13    0,63    0,00    0,00    0,00    0,00    0,00   84,73
22:14:20     all   13,63    0,00    1,00   15,88    0,00    0,00    0,00    0,00    0,00   69,50
22:14:21     all   16,92    0,13    2,63   10,15    0,00    0,00    0,00    0,00    0,00   70,18
22:14:22     all   25,19    0,00    2,90   11,96    0,00    0,00    0,00    0,00    0,00   59,95
22:14:23     all   27,05    0,00    4,17   11,50    0,00    0,00    0,00    0,00    0,00   57,27
22:14:24     all   36,55    0,00    4,26   10,39    0,00    0,00    0,00    0,00    0,00   48,81
22:14:25     all   37,70    0,13    4,79   10,47    0,00    0,13    0,00    0,00    0,00   46,78
22:14:26     all   44,93    0,00    5,26    8,76    0,00    0,13    0,00    0,00    0,00   40,93
22:14:27     all   47,49    0,25    5,65    7,79    0,00    0,00    0,00    0,00    0,00   38,82
22:14:28     all   54,67    0,00    7,07    6,06    0,00    0,25    0,00    0,00    0,00   31,94
22:14:29     all   52,70    0,00    5,41   11,57    0,00    0,13    0,00    0,00    0,00   30,19
22:14:30     all   61,38    0,00    8,30    5,28    0,00    0,13    0,00    0,00    0,00   24,91
22:14:31     all   69,61    0,00    7,69    3,91    0,00    0,00    0,00    0,00    0,00   18,79
22:14:32     all   69,61    0,00    8,70    2,65    0,00    0,13    0,00    0,00    0,00   18,92
22:14:33     all   78,64    0,00    8,29    1,26    0,00    0,13    0,00    0,00    0,00   11,68
22:14:34     all   78,69    0,13    9,21    1,01    0,00    0,00    0,00    0,00    0,00   10,97
22:14:35     all   83,42    0,00    9,30    1,01    0,00    0,13    0,00    0,00    0,00    6,16
22:14:36     all   85,46    0,00    9,52    0,63    0,00    0,13    0,00    0,00    0,00    4,26
22:14:37     all   87,28    0,00   10,08    0,38    0,00    0,13    0,00    0,00    0,00    2,14
22:14:38     all   90,09    0,00    8,66    0,25    0,00    0,00    0,00    0,00    0,00    1,00
22:14:39     all   86,64    0,12    9,61    0,37    0,00    0,25    0,00    0,00    0,00    3,00
22:14:40     all   88,24    0,00    9,51    0,00    0,00    0,25    0,00    0,00    0,00    2,00
22:14:41     all   88,58    0,00   10,29    0,25    0,00    0,00    0,00    0,00    0,00    0,88
22:14:42     all   90,38    0,00    8,75    0,00    0,00    0,25    0,00    0,00    0,00    0,62
22:14:43     all   89,21    0,00    9,41    0,00    0,00    0,13    0,00    0,00    0,00    1,25
22:14:44     all   90,06    0,00    8,94    0,00    0,00    0,00    0,00    0,00    0,00    0,99
22:14:45     all   90,20    0,00    8,92    0,00    0,00    0,00    0,00    0,00    0,00    0,88
22:14:46     all   91,73    0,00    8,02    0,00    0,00    0,13    0,00    0,00    0,00    0,13
22:14:47     all   89,38    0,00    9,12    0,38    0,00    0,25    0,00    0,00    0,00    0,88
22:14:48     all   87,17    0,00    8,55    0,00    0,00    0,00    0,00    0,00    0,00    4,28
22:14:49     all   88,90    0,00    8,73    0,12    0,00    0,37    0,00    0,00    0,00    1,87
22:14:50     all   90,76    0,00    8,86    0,00    0,00    0,00    0,00    0,00    0,00    0,37
22:14:51     all   90,70    0,00    8,67    0,00    0,00    0,13    0,00    0,00    0,00    0,50
22:14:52     all   90,89    0,00    8,11    0,00    0,00    0,00    0,00    0,00    0,00    1,00
22:14:53     all   90,25    0,00    8,88    0,00    0,00    0,00    0,00    0,00    0,00    0,88
22:14:54     all   90,58    0,00    8,92    0,00    0,00    0,00    0,00    0,00    0,00    0,50
22:14:55     all   90,51    0,00    8,61    0,00    0,00    0,25    0,00    0,00    0,00    0,62
22:14:56     all   90,83    0,00    8,29    0,00    0,00    0,00    0,00    0,00    0,00    0,88
22:14:57     all   91,48    0,00    8,15    0,00    0,00    0,00    0,00    0,00    0,00    0,38
22:14:58     all   89,03    0,00    9,73    0,00    0,00    0,25    0,00    0,00    0,00    1,00
22:14:59     all   90,85    0,00    8,65    0,00    0,00    0,00    0,00    0,00    0,00    0,50
22:15:00     all   91,77    0,00    7,73    0,00    0,00    0,12    0,00    0,00    0,00    0,37
22:15:01     all   90,48    0,00    8,77    0,00    0,00    0,00    0,00    0,00    0,00    0,75
22:15:02     all   89,72    0,00    9,65    0,13    0,00    0,25    0,00    0,00    0,00    0,25
22:15:03     all   90,16    0,00    8,72    0,00    0,00    0,12    0,00    0,00    0,00    1,00
22:15:04     all   89,94    0,00    8,93    0,00    0,00    0,13    0,00    0,00    0,00    1,01
22:15:05     all   91,49    0,00    8,26    0,00    0,00    0,00    0,00    0,00    0,00    0,25
22:15:06     all   90,14    0,00    8,99    0,00    0,00    0,25    0,00    0,00    0,00    0,62
22:15:07     all   90,49    0,00    8,76    0,00    0,00    0,00    0,00    0,00    0,00    0,75
22:15:08     all   89,79    0,00    8,97    0,00    0,00    0,25    0,00    0,00    0,00    1,00
22:15:09     all   91,07    0,00    8,68    0,00    0,00    0,13    0,00    0,00    0,00    0,13
22:15:10     all   90,65    0,00    8,85    0,00    0,00    0,12    0,00    0,00    0,00    0,37
22:15:11     all   90,48    0,00    8,90    0,00    0,00    0,13    0,00    0,00    0,00    0,50
22:15:12     all   90,00    0,00    9,00    0,00    0,00    0,12    0,00    0,00    0,00    0,88
22:15:13     all   90,85    0,00    8,52    0,00    0,00    0,00    0,00    0,00    0,00    0,63
22:15:14     all   91,09    0,00    8,28    0,00    0,00    0,00    0,00    0,00    0,00    0,63
