procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 16924656  97096 4950004    0    0     0     0 11241 10963 91  9  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 16913736  97096 4950020    0    0     0     0 10919 10695 90  9  1  0  0  0
20  0      0 16924816  97104 4950024    0    0     0    20 10850 10251 91  9  1  0  0  0
19  0      0 16927692  97104 4950040    0    0     0     4 12116 14627 90  9  1  0  0  0
16  0      0 16917448  97104 4950064    0    0     0     0 11262 11345 91  9  1  0  0  0
17  0      0 16923416  97128 4950072    0    0     0   104 11493 11537 90  9  1  0  0  0
15  0      0 16927312  97128 4950080    0    0     0     0 10854 10042 91  9  0  0  0  0
17  0      0 16930744  97136 4950112    0    0     0   116 11897 14483 90  9  0  0  0  0
12  1      0 16924484  97152 4950112    0    0     0    84 11066 10881 90  9  1  0  0  0
15  0      0 16931396  97152 4950140    0    0     0   244 11322 11604 90  9  1  0  0  0
14  0      0 16929788  97152 4950152    0    0     0     8 10798 10061 90  9  1  0  0  0
17  0      0 16906976  97168 4950152    0    0     0    56 12427 14572 90  9  1  0  0  0
15  0      0 16902264  97168 4950164    0    0     0     0 11218 10995 91  9  0  0  0  0
15  0      0 16895476  97168 4950172    0    0     0    44 11083 11034 89  9  1  0  0  0
17  0      0 16904468  97168 4950188    0    0     0    28 10813 9750 91  8  1  0  0  0
17  0      0 16906068  97168 4950192    0    0     0     0 12156 12995 91  9  0  0  0  0
11  0      0 16904932  97176 4950208    0    0     0    56 11106 11094 90  9  1  0  0  0
13  0      0 16905312  97176 4950212    0    0     0     0 11204 11341 91  9  0  0  0  0
13  0      0 16902652  97176 4950232    0    0     0     0 11394 11816 91  9  0  0  0  0
12  0      0 16924444  97176 4950272    0    0     0   392 11438 11682 90  9  1  0  0  0
12  1      0 16934820  97216 4950216    0    0     0  2300 12548 15739 89 10  1  0  0  0
10  0      0 16924296  97216 4950244    0    0     0     0 11299 11426 91  9  1  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 16929928  97216 4950252    0    0     0     4 11180 10870 90  9  2  0  0  0
 9  1      0 16931072  97216 4950268    0    0     0    80 11511 11567 90  9  1  0  0  0
11  0      0 16916928  97256 4950156    0    0     0  1664 12835 15586 88 10  2  0  0  0
12  0      0 16926340  97256 4950184    0    0     0     0 10965 10517 90  9  1  0  0  0
 9  1      0 16945668  97256 4950192    0    0     0    20 11343 11449 90  9  1  0  0  0
 9  0      0 16944560  97296 4950088    0    0     0  1096 11381 11561 84 10  6  1  0  0
 7  0      0 16935492  97304 4950112    0    0     0    72 11477 13611 86  8  5  0  0  0
 8  0      0 16932692  97304 4950124    0    0     0     4 10814 10656 88  8  4  0  0  0
 5  0      0 16947972  97304 4950152    0    0     0     0 10445 9683 88  8  4  0  0  0
 8  0      0 16942724  97304 4950284    0    0     0     0 10260 9136 86  8  6  0  0  0
17  0      0 16917692  97304 4950292    0    0     0    20 12152 14518 86  9  5  0  0  0
 7  0      0 16922296  97344 4950188    0    0     0  1164 11168 12433 81  9  9  2  0  0
 7  0      0 16927924  97344 4950184    0    0     0     0 9750 10313 78  8 14  0  0  0
 7  0      0 16940516  97344 4950132    0    0     0    88 10425 11355 77  7 14  1  0  0
16  0      0 16951472  97384 4950112    0    0     0  1016 10556 12354 70  8 18  3  0  0
 5  2      0 16956292  97396 4949996    0    0     0   804 10659 13714 64  8 25  3  0  0
 4  0      0 16961016  97424 4950032    0    0     0   308 9190 10747 58  6 32  4  0  0
 5  0      0 16965280  97432 4950052    0    0     0    76 8548 9336 57  5 37  0  0  0
 4  1      0 16967864  97472 4949928    0    0     0  1128 10132 12406 49  6 37  8  0  0
 3  2      0 16976764  97492 4949848    0    0     0   824 9925 14393 42  5 45  8  0  0
 3  0      0 16976616  97520 4949840    0    0     0   248 8351 9712 35  4 57  3  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 16991020  97560 4949724    0    0     0  1040 7899 8079 26  3 61 10  0  0
 1  1      0 16996272  97560 4949648    0    0     0   104 6368 7288 22  2 73  4  0  0
 1  1      0 16986860  97628 4951424    0    0     0  1432 7201 10984 16  3 70 12  0  0
 2  1      0 17002824  97696 4951736    0    0     0  1000 4784 5944 13  1 74 12  0  0
 2  0      0 17022644  97756 4949604    0    0     0   984 5264 6206 13  2 74 12  0  0
 0  1      0 17031224  97816 4951516    0    0     0   852 6169 10145 12  3 75 11  0  0
