run_id,duration_ms,success
1,10.29,1
2,14.84,1
3,3.17,1
4,7.55,1
5,3.66,1
6,4.67,1
7,9.29,1
8,6.27,1
9,14.30,1
10,3.34,1
11,3.71,1
12,8.39,1
13,3.93,1
14,9.49,1
15,3.50,1
16,4.71,1
17,5.36,1
18,3.78,1
19,3.73,1
20,3.79,1
21,3.48,1
22,3.69,1
23,2.85,1
24,5.33,1
25,3.38,1
26,4.92,1
27,3.80,1
28,3.17,1
29,3.39,1
30,6.96,1
31,3.66,1
32,3.52,1
33,3.66,1
34,3.71,1
35,3.85,1
36,3.40,1
37,3.35,1
38,4.21,1
39,3.33,1
40,3.69,1
41,3.31,1
42,2.97,1
43,3.35,1
44,3.83,1
45,4.65,1
46,3.42,1
47,3.72,1
48,3.40,1
49,3.76,1
50,4.10,1
51,9.72,1
52,4.85,1
53,3.39,1
54,3.58,1
55,3.33,1
56,4.66,1
57,3.58,1
58,3.49,1
59,4.00,1
60,5.87,1
61,6.15,1
62,5.38,1
63,3.95,1
64,3.62,1
65,4.43,1
66,13.85,1
67,11.22,1
68,4.01,1
69,3.68,1
70,6.34,1
71,3.37,1
72,4.10,1
73,3.90,1
74,3.49,1
75,7.01,1
76,17.74,1
77,5.42,1
78,4.14,1
79,3.62,1
80,6.22,1
81,17.07,1
82,4.05,1
83,5.04,1
84,3.23,1
85,4.90,1
86,3.41,1
87,4.07,1
88,3.95,1
89,4.84,1
90,3.62,1
91,7.34,1
92,3.93,1
93,7.47,1
94,5.73,1
95,3.41,1
96,3.63,1
97,5.50,1
98,24.45,1
99,4.09,1
100,3.86,1
101,3.66,1
102,3.48,1
103,3.79,1
104,3.51,1
105,11.62,1
106,4.83,1
107,12.74,1
108,3.50,1
109,4.16,1
110,5.58,1
111,3.32,1
112,3.91,1
113,3.97,1
114,3.45,1
115,3.47,1
116,4.57,1
117,3.25,1
118,3.90,1
119,3.23,1
120,3.57,1
121,5.07,1
122,6.81,1
123,7.19,1
124,6.90,1
125,3.63,1
126,3.17,1
127,3.54,1
128,3.52,1
129,6.65,1
130,7.52,1
131,3.42,1
132,7.18,1
133,3.89,1
134,3.50,1
135,4.10,1
136,3.51,1
137,4.69,1
138,4.65,1
139,2.98,1
140,8.59,1
141,10.76,1
142,3.63,1
143,3.61,1
144,3.56,1
145,5.31,1
146,4.44,1
147,5.75,1
148,3.37,1
149,3.33,1
150,5.01,1
151,3.34,1
152,5.02,1
153,3.71,1
154,4.44,1
155,4.02,1
156,3.48,1
157,3.04,1
158,5.49,1
159,11.44,1
160,16.04,1
161,6.50,1
162,4.95,1
163,5.85,1
164,4.24,1
165,5.62,1
166,3.78,1
167,3.82,1
168,3.84,1
169,3.48,1
170,2.99,1
171,3.67,1
172,3.55,1
173,3.54,1
174,9.28,1
175,3.46,1
176,4.09,1
177,6.08,1
178,12.05,1
179,3.92,1
180,4.98,1
181,3.86,1
182,6.57,1
183,6.82,1
184,4.42,1
185,4.39,1
186,13.40,1
187,4.76,1
188,3.61,1
189,3.52,1
190,3.30,1
191,3.91,1
192,4.55,1
193,3.34,1
194,5.60,1
195,3.30,1
196,7.03,1
197,4.55,1
198,3.27,1
199,3.47,1
200,4.52,1
201,6.60,1
202,5.74,1
203,3.79,1
204,4.47,1
205,3.58,1
206,3.57,1
207,3.85,1
208,6.58,1
209,5.74,1
210,3.61,1
211,3.67,1
212,5.26,1
213,4.95,1
214,3.86,1
215,4.08,1
216,4.88,1
217,18.36,1
218,32.86,1
219,7.79,1
220,3.37,1
221,15.38,1
222,3.44,1
223,5.19,1
224,3.45,1
225,3.63,1
226,3.76,1
227,3.99,1
228,3.57,1
229,5.09,1
230,3.07,1
231,3.86,1
232,3.42,1
233,3.53,1
234,3.23,1
235,3.87,1
236,3.36,1
237,3.55,1
238,3.76,1
239,3.48,1
240,8.25,1
241,4.87,1
242,6.23,1
243,4.05,1
244,10.06,1
245,4.31,1
246,3.34,1
247,3.64,1
248,4.04,1
249,7.89,1
250,4.55,1
251,5.60,1
252,4.24,1
253,5.72,1
254,4.37,1
255,3.87,1
256,10.19,1
257,4.70,1
258,3.95,1
259,3.44,1
260,4.58,1
261,5.44,1
262,3.73,1
263,4.54,1
264,4.94,1
265,3.90,1
266,21.99,1
267,20.56,1
268,4.81,1
269,3.93,1
270,13.92,1
271,3.74,1
272,3.17,1
273,3.78,1
274,9.30,1
275,5.45,1
276,5.85,1
277,5.57,1
278,5.39,1
279,4.53,1
280,8.42,1
281,4.18,1
282,4.55,1
283,3.70,1
284,5.43,1
285,3.82,1
286,3.31,1
287,11.54,1
288,3.81,1
289,3.70,1
290,3.83,1
291,4.18,1
292,5.16,1
293,5.96,1
294,3.58,1
295,8.35,1
296,6.56,1
297,3.40,1
298,6.39,1
299,3.39,1
300,3.34,1
301,4.43,1
302,3.76,1
303,8.69,1
304,3.47,1
305,21.51,1
306,3.58,1
307,4.09,1
308,3.78,1
309,12.57,1
310,9.43,1
311,3.43,1
312,3.43,1
313,6.53,1
314,9.46,1
315,3.89,1
316,8.04,1
317,3.41,1
318,14.18,1
319,3.40,1
320,4.04,1
321,24.48,1
322,3.35,1
323,3.59,1
324,6.25,1
325,2.95,1
326,8.15,1
327,3.45,1
328,14.57,1
329,11.19,1
330,5.22,1
331,3.26,1
332,6.50,1
333,4.23,1
334,3.50,1
335,3.62,1
336,8.60,1
337,3.60,1
338,11.88,1
339,8.01,1
340,3.18,1
341,3.77,1
342,3.60,1
343,3.67,1
344,3.82,1
345,3.58,1
346,3.22,1
347,4.03,1
348,3.25,1
349,3.77,1
350,5.14,1
351,14.79,1
352,3.18,1
353,3.84,1
354,3.93,1
355,9.74,1
356,3.47,1
357,3.70,1
358,5.28,1
359,3.61,1
360,2.98,1
361,2.95,1
362,4.50,1
363,3.24,1
