P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
1208.09,1208.37,1229.35,2037.96,1893.96
1816.12,806.4,822.68,834.08,827.61
1835.65,1849.42,825.33,1743.2,829.95
1870.69,808.25,838.03,1743.3,827.38
806.5,805.84,1832.71,842.77,824.01
806.75,807.14,824.99,845.92,827.48
805.71,805.15,840.37,847.3,828.93
3068.87,806.26,1632.03,832.97,827.88
1843.64,1847.94,827.75,848.11,839.39
1844.14,806.81,828.93,848.21,826.93
805.64,1854.14,2961.51,845.5,826.41
805.57,807.05,3482.56,2239.82,824.14
805.13,805.85,829.5,835.06,832.57
804.46,805.14,828.62,850.21,1630.06
806.64,804.68,827.31,1740.09,2646.52
806.48,806.38,828.47,834.48,829.65
805.79,807.47,829.05,2278.55,841.77
806.15,806.78,823.51,833.59,2656.4
806.31,1861.0,844.88,833.84,2661.85
804.45,805.64,1831.43,2664.7,1635.71
1822.69,807.7,836.78,3498.69,839.9
1807.05,805.79,2964.53,834.48,841.54
805.88,808.06,826.66,833.21,2262.38
1828.91,1815.09,840.11,1744.37,827.96
806.06,806.9,831.02,1634.77,2873.19
806.11,806.67,2281.79,847.9,823.16
805.14,807.39,827.28,844.03,827.44
1815.14,806.07,826.2,3402.07,828.28
805.73,805.61,827.83,830.98,1740.31
805.52,804.75,1629.0,832.87,827.62
1868.78,1808.45,840.1,846.85,837.8
805.64,1818.19,2682.3,2265.64,839.67
806.07,807.18,840.54,1649.84,838.3
806.03,808.0,1630.75,832.95,3715.54
1836.62,806.63,2684.19,833.65,829.23
805.96,804.53,841.26,847.68,841.83
804.35,806.57,825.85,867.05,839.44
804.81,803.26,826.43,835.17,838.89
806.22,806.25,827.51,849.33,1743.48
1809.7,1830.48,824.75,834.41,1633.69
805.61,805.94,828.46,1639.29,1842.76
805.99,808.88,838.02,1743.48,834.2
805.62,806.23,838.58,1742.98,828.24
1836.89,2823.28,2744.49,830.62,827.04
804.14,806.94,1630.99,832.09,843.17
805.58,805.68,839.75,2271.78,2237.99
805.82,1837.19,1624.5,1650.44,828.4
1871.28,1818.92,828.65,834.73,840.59
806.04,806.92,3680.79,834.77,826.77
806.13,1811.07,2677.32,1631.58,2968.17
806.17,804.97,827.74,829.15,827.41
806.18,804.98,825.86,833.23,827.51
1850.32,808.25,827.53,846.87,2900.17
806.1,806.24,827.27,1635.17,826.32
1853.66,808.37,828.07,846.08,837.37
806.1,807.73,1736.11,859.42,2688.45
806.75,807.81,829.39,846.79,833.54
806.11,806.27,839.32,2702.74,826.92
805.9,1831.21,838.64,1744.74,828.49
804.17,1817.49,828.84,5821.54,839.47
806.1,807.21,2650.64,2290.51,830.84
1859.34,1809.33,2283.53,2698.33,828.49
806.14,806.65,2878.44,849.13,1736.78
806.4,1838.9,1630.46,846.9,838.72
2825.15,806.32,826.47,2271.4,844.28
806.04,807.08,3694.72,2694.7,834.87
805.98,804.88,823.57,2673.02,834.8
1858.33,1839.64,834.88,1752.56,827.48
806.17,805.6,1830.0,847.68,841.35
1860.21,2928.24,1737.02,2672.8,826.38
805.6,804.96,826.65,832.18,823.57
805.94,807.76,3001.68,1744.67,1736.79
806.15,1809.31,827.68,847.58,826.38
1818.75,807.22,2886.14,850.4,2246.77
806.34,808.05,828.56,2869.39,830.43
805.5,807.28,839.76,832.61,2280.28
805.88,1829.86,837.18,847.34,828.36
806.41,807.13,2287.34,836.45,827.65
805.72,1857.78,1733.4,832.85,827.88
805.32,807.15,840.15,2239.08,830.12
806.13,1837.33,2986.36,835.96,827.97
804.89,806.85,2660.96,832.51,828.88
805.75,807.14,2285.0,834.54,829.2
805.79,807.06,1631.86,848.12,828.9
805.4,807.26,828.39,848.19,1629.83
805.48,805.96,836.5,833.34,828.86
