P-521,hqc256,p521_hqc256
176.83,427.56,374.39
184.97,359.75,374.25
183.8,331.99,380.89
519.28,636.37,367.29
175.09,360.54,371.6
172.04,356.29,383.29
183.53,435.69,373.64
182.08,361.95,463.81
186.32,360.66,377.32
179.41,354.82,373.31
243.63,359.09,372.06
182.18,355.14,371.45
181.51,345.46,375.95
172.37,351.25,375.1
182.1,358.2,378.2
251.95,361.14,374.81
177.0,635.65,373.28
181.54,360.96,370.9
243.83,431.93,373.1
172.4,354.2,369.38
153.93,357.68,371.49
152.43,519.3,379.73
180.51,361.73,373.29
174.94,350.18,377.14
174.75,361.89,358.38
182.8,422.59,372.85
180.28,346.62,719.65
179.75,360.5,378.9
514.94,357.44,371.25
178.05,356.6,368.45
173.21,358.81,717.09
174.48,357.61,376.09
183.72,637.2,351.43
178.62,359.84,378.59
179.84,351.8,377.92
181.47,453.51,378.23
175.59,360.8,369.95
181.69,353.48,374.97
174.02,347.88,371.07
177.86,426.11,390.83
183.48,427.09,370.68
175.42,346.22,385.28
175.95,365.5,370.93
176.05,353.0,374.44
184.5,354.29,366.99
1401.43,358.49,373.9
168.53,352.58,375.16
157.96,347.71,368.28
162.2,357.0,374.76
177.35,346.79,379.5
180.14,361.91,377.0
177.09,354.15,446.39
241.16,301.21,376.96
181.09,357.09,382.44
182.29,359.95,374.39
176.08,427.56,375.89
181.6,448.94,371.26
181.16,360.73,372.21
180.9,352.04,407.32
241.18,353.08,358.91
241.5,358.83,388.75
172.56,346.61,376.53
182.32,352.58,369.97
180.81,420.57,373.68
168.15,347.34,372.93
172.94,349.54,376.29
241.43,348.12,379.58
182.4,363.11,375.82
177.52,353.12,376.09
242.8,359.4,376.45
170.72,356.86,346.92
175.85,358.88,630.99
179.95,330.18,378.97
238.64,351.87,376.68
242.76,351.55,371.67
176.57,361.36,374.9
181.6,359.72,378.86
179.06,354.35,375.75
180.44,319.73,371.8
174.83,327.57,369.12
165.97,357.69,350.98
176.02,362.4,352.18
181.91,430.17,376.11
182.02,362.1,370.74
178.11,361.61,376.62
182.47,353.64,370.57
173.85,355.81,382.09
177.03,351.74,343.3
241.73,357.2,317.3
177.22,353.51,361.65
178.63,351.45,368.94
178.15,360.47,370.2
175.54,361.72,371.09
241.47,351.48,355.4
312.56,427.09,377.26
497.89,355.02,375.64
258.16,356.86,373.91
174.27,350.88,351.24
175.64,370.01,363.53
179.81,356.51,366.97
184.37,359.98,378.11
181.14,343.83,369.36
166.48,356.12,375.38
175.76,358.41,439.0
185.22,359.89,377.6
173.2,355.14,376.52
173.12,352.09,374.33
239.97,1495.76,372.94
170.97,356.86,376.46
172.32,353.29,381.27
177.96,453.35,359.36
171.58,363.14,374.03
249.98,1433.24,384.12
172.27,349.88,364.44
242.18,356.33,373.41
164.98,721.98,464.93
178.19,361.33,377.59
171.57,351.56,373.2
173.68,359.49,375.36
175.21,362.6,377.61
180.52,346.88,374.92
182.32,1631.94,374.64
178.94,1533.37,372.01
180.28,637.69,382.62
240.75,423.98,371.57
181.06,422.58,377.66
168.84,355.88,371.72
179.91,351.92,373.39
173.67,354.02,378.57
175.68,354.33,377.5
182.08,348.23,442.26
183.56,456.3,360.02
175.74,367.44,379.58
177.32,361.91,373.92
240.77,352.69,376.8
180.82,347.6,372.85
176.59,356.41,444.03
182.78,354.89,371.04
181.6,355.68,441.09
177.91,632.59,356.21
259.47,368.51,373.31
181.71,455.1,375.74
242.26,365.37,370.3
242.11,349.81,368.89
179.75,359.08,375.46
181.24,355.79,375.28
183.11,354.39,372.93
176.79,336.33,376.58
178.45,1569.83,359.99
1382.57,348.54,645.1
177.85,357.82,380.58
183.06,353.66,374.49
180.22,636.6,372.55
176.08,362.38,377.38
514.56,338.59,362.58
179.1,349.58,370.22
261.53,355.28,370.93
176.91,353.81,374.16
183.05,359.77,369.65
185.84,352.24,376.25
176.03,353.6,380.04
184.66,357.37,363.31
508.27,358.87,379.64
603.72,346.51,373.82
239.25,1375.18,377.33
176.35,356.64,386.54
174.56,347.93,365.44
182.2,363.2,354.65
177.63,429.44,373.46
256.58,363.38,372.18
173.87,358.12,378.44
181.08,360.57,382.79
169.2,357.63,375.67
182.03,357.97,370.57
181.44,358.73,376.41
239.57,359.07,378.81
534.3,324.83,371.66
174.53,355.55,371.1
243.02,354.62,377.58
183.39,353.54,377.46
178.6,355.67,374.63
174.52,339.58,372.11
178.94,328.18,375.19
183.28,315.7,447.67
177.71,359.02,365.71
242.11,330.57,375.23
181.61,358.75,373.56
164.46,499.42,361.04
183.74,364.87,1524.71
242.0,350.3,376.28
177.78,348.82,376.33
182.56,328.11,377.99
244.32,307.73,377.66
177.61,354.6,370.84
180.86,357.6,1392.74
180.07,427.52,373.33
185.55,392.58,375.45
157.2,430.87,373.62
178.85,1346.17,650.06
182.39,356.17,376.72
173.1,357.5,376.48
179.24,350.19,351.3
176.06,358.52,374.34
175.48,334.74,369.05
172.82,356.37,373.06
155.26,350.4,366.55
159.78,357.17,370.61
173.59,356.86,1520.08
156.7,358.21,371.35
175.59,359.65,382.13
181.24,355.66,650.43
332.19,351.52,332.31
179.09,358.73,372.1
239.23,354.55,357.26
182.79,354.68,374.64
176.19,353.26,352.15
179.82,350.48,341.54
1190.6,316.32,368.49
155.84,348.89,371.1
153.29,359.93,371.91
1192.82,362.21,371.63
162.43,356.49,367.94
154.75,436.43,376.38
159.5,364.54,372.99
157.73,349.13,374.63
162.38,352.21,1526.61
179.47,351.49,380.04
159.81,361.28,367.48
156.25,355.1,370.01
156.24,356.71,376.75
1383.31,433.67,374.33
159.79,354.29,368.9
167.93,359.42,378.92
177.61,356.32,377.26
246.39,354.92,383.84
153.42,340.55,375.0
243.18,357.46,366.69
156.97,423.16,1538.2
153.93,427.05,366.5
153.82,354.28,347.86
153.66,358.39,374.78
153.46,355.27,379.52
155.05,352.83,378.69
154.13,351.61,439.02
155.31,357.42,374.83
173.52,352.71,367.36
177.04,357.17,372.49
178.5,355.4,379.11
177.85,343.66,371.75
156.81,358.07,446.6
155.6,356.6,443.18
166.03,357.66,371.22
254.99,363.19,372.42
170.77,343.1,373.94
326.12,351.41,371.07
178.76,351.67,369.67
177.71,357.32,374.42
184.95,1380.72,363.67
176.21,358.49,376.46
176.63,351.99,1395.3
175.89,347.78,358.26
174.98,427.93,379.63
175.53,362.23,378.51
177.02,357.08,377.61
177.95,518.12,375.05
176.24,357.65,375.08
186.67,359.61,361.17
157.95,364.02,360.1
156.91,354.15,367.74
159.39,352.45,377.88
171.87,357.28,442.3
167.29,354.61,377.35
171.43,355.97,375.01
152.72,357.64,349.6
165.3,635.82,366.15
170.67,365.07,374.71
181.59,356.23,443.38
176.15,359.46,1517.44
169.72,355.84,375.8
178.84,356.39,372.59
175.87,433.2,374.05
178.04,364.7,374.59
171.06,350.72,356.8
173.71,356.08,380.08
171.13,350.06,378.1
173.05,353.68,364.86
163.13,353.67,374.8
159.28,420.96,374.66
170.12,1505.53,446.09
167.41,361.05,450.13
174.45,353.68,372.17
1353.14,358.82,371.25
157.82,354.15,373.29
155.17,359.9,372.94
169.25,352.76,375.31
1168.48,351.59,372.31
154.81,347.55,466.66
156.85,360.96,380.0
155.54,346.92,448.37
311.1,355.31,381.79
154.59,357.79,377.31
156.5,631.88,369.63
158.89,364.41,1373.69
224.86,354.47,376.0
152.82,363.9,369.26
154.78,431.78,380.1
165.85,358.49,372.21
158.06,357.05,369.17
171.59,351.56,446.22
159.13,427.39,372.88
154.29,358.83,370.56
167.03,416.9,375.77
174.16,436.13,372.26
157.75,349.54,372.26
153.8,358.69,374.07
154.87,354.34,357.12
152.84,351.0,374.41
1203.77,359.36,444.56
314.62,355.67,369.49
225.46,356.25,374.18
177.96,357.02,378.99
179.68,357.96,377.02
236.63,354.77,448.06
175.19,356.76,375.88
161.52,355.04,437.59
158.76,362.59,379.71
155.03,355.97,368.13
160.52,354.89,375.43
164.36,352.34,374.73
171.53,366.6,379.81
171.12,428.08,373.32
173.24,355.07,373.95
163.35,360.65,376.55
171.91,362.67,374.78
169.64,359.85,447.54
158.19,359.0,1512.21
1385.23,353.15,376.84
173.21,359.74,376.97
170.33,350.61,373.02
181.97,356.7,374.33
178.5,352.99,375.18
179.39,360.02,373.5
328.68,298.09,376.17
