P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
1209.25,1209.55,3681.82,1269.61,1262.05
806.83,807.43,1628.99,873.3,860.91
1844.26,805.69,826.85,835.62,855.45
804.33,806.25,826.91,831.85,864.62
807.75,805.21,2642.52,1737.88,866.0
807.1,805.41,831.03,851.76,860.81
803.45,805.18,825.65,850.79,861.23
806.89,1845.74,826.52,1648.85,862.6
1843.89,805.64,839.06,2252.21,860.82
805.9,807.1,840.39,1743.42,845.91
803.71,806.04,826.85,2656.22,856.1
806.62,803.96,826.98,841.25,860.53
806.29,1836.35,840.07,849.36,859.84
805.18,806.33,827.94,848.9,858.64
805.67,806.96,829.29,1628.26,860.74
805.19,806.13,829.02,1735.56,858.81
806.4,807.23,827.82,831.5,860.97
806.16,805.83,837.3,831.99,865.53
805.65,808.37,840.87,830.94,867.99
805.94,805.75,841.27,832.08,869.68
806.03,805.05,840.52,1740.4,869.93
806.14,806.45,841.75,860.81,867.88
806.15,806.57,839.0,846.34,862.09
806.3,807.17,841.03,832.48,866.45
805.75,804.88,839.65,842.15,867.23
806.09,807.4,836.62,838.12,870.02
806.16,807.39,840.98,832.1,868.16
806.65,806.82,839.35,847.82,865.27
806.38,807.13,3669.43,848.92,864.88
804.55,806.25,826.1,837.9,869.97
806.45,806.29,840.62,833.92,864.89
806.17,806.03,829.09,850.22,1767.21
805.94,807.03,2631.6,837.75,862.41
806.14,805.99,827.79,830.73,860.46
804.27,806.2,827.2,2286.67,863.74
806.04,804.38,828.04,1633.32,870.34
805.96,804.64,1641.34,833.16,868.17
806.37,804.48,821.53,831.21,862.08
806.59,807.3,827.02,832.92,860.87
804.27,804.81,850.33,831.88,847.79
806.04,806.88,826.58,832.75,855.76
806.17,806.43,827.49,832.39,858.96
805.79,806.34,839.77,832.79,858.0
806.03,1818.34,822.05,849.52,857.23
806.13,805.88,827.04,849.29,846.88
805.68,806.16,2662.84,832.39,856.68
804.41,805.97,1632.05,847.49,856.75
805.62,806.66,838.09,842.53,855.36
804.33,804.86,824.19,833.31,859.14
806.0,1843.2,827.92,2659.66,855.84
804.22,806.14,852.91,847.07,857.3
805.8,804.06,1734.74,853.35,1769.46
806.12,806.84,837.11,831.35,862.29
806.12,806.21,838.99,845.59,830.54
806.14,806.88,819.68,848.5,860.68
806.31,806.43,818.56,1631.8,1676.79
805.63,807.06,836.46,831.34,875.88
806.07,807.16,827.87,833.09,1672.14
804.17,806.33,825.5,1633.03,870.35
806.34,807.4,825.86,844.45,1671.46
804.72,807.35,845.08,849.81,870.41
805.61,806.21,826.93,2680.41,850.89
806.4,805.38,830.87,843.86,862.36
805.98,806.79,838.77,846.94,875.31
806.2,807.05,840.89,2288.6,2296.11
805.41,807.11,855.33,853.75,866.44
807.02,805.0,841.85,830.5,878.6
805.14,805.62,855.97,848.94,897.88
806.19,805.48,825.63,855.24,875.33
806.37,805.47,839.49,2654.69,877.97
803.66,806.44,838.17,828.67,849.48
806.19,806.07,856.92,832.12,864.44
1814.5,806.75,839.95,851.13,876.62
806.13,1807.23,839.08,841.31,868.2
806.22,806.1,839.34,850.84,850.49
806.04,804.77,839.93,843.57,848.94
805.22,806.87,829.04,869.3,843.77
806.05,806.08,826.9,839.75,872.54
806.15,806.49,1627.41,829.9,874.58
806.03,807.18,826.66,852.99,876.59
806.63,806.33,838.3,854.04,872.65
806.1,805.61,826.71,831.89,870.69
804.69,1820.05,2219.93,828.21,1671.25
806.26,806.42,842.25,1651.95,876.97
805.47,806.62,847.27,832.97,1780.95
805.61,805.79,844.88,857.96,871.42
805.82,1868.36,1728.1,849.9,873.26
805.81,805.19,848.64,840.81,871.1
802.44,805.27,841.03,2659.34,869.65
802.93,805.55,828.16,849.79,870.82
805.59,805.8,833.6,852.52,870.94
806.15,806.41,859.47,863.68,869.84
806.13,806.31,858.89,2282.1,870.32
805.7,804.57,856.33,834.19,1778.22
805.98,805.98,852.14,827.45,870.22
1842.02,1872.39,840.01,828.14,869.27
1842.04,1843.27,859.61,827.41,874.47
806.35,806.19,2263.47,1731.74,874.35
806.72,805.82,2990.14,866.69,869.46
806.66,806.28,839.26,838.16,874.31
805.43,806.51,830.51,868.66,871.47
805.84,805.98,840.42,847.09,1759.3
805.93,806.42,848.06,863.94,863.38
1857.3,804.91,820.19,861.03,854.26
806.22,806.06,845.77,844.92,876.08
807.79,804.97,847.7,860.35,870.39
1861.25,1806.15,845.43,873.07,870.57
806.3,805.91,827.7,867.0,869.01
805.93,805.36,826.91,2299.46,870.74
805.99,808.18,825.14,875.13,873.31
806.23,806.67,826.51,865.55,2260.33
806.47,806.6,827.08,868.2,871.57
806.0,805.98,1640.24,870.43,869.04
805.94,807.41,2884.64,2648.84,871.28
806.14,805.84,2663.87,826.79,1672.36
805.88,805.42,841.33,825.94,870.23
805.89,806.26,836.84,830.9,1776.69
804.43,808.19,831.68,825.54,873.86
806.28,806.45,838.28,1625.52,869.55
806.62,806.08,2666.75,825.36,852.33
806.1,807.39,826.67,826.41,871.19
805.62,807.32,838.4,826.62,869.07
805.44,809.18,840.81,827.66,870.01
805.79,806.23,825.98,825.15,1680.19
806.24,1856.56,825.87,831.47,870.32
806.15,806.94,827.04,843.0,881.88
806.22,804.02,823.92,869.54,872.96
806.09,807.43,825.96,844.11,869.66
806.17,1859.35,826.85,868.02,873.84
804.86,804.55,832.08,840.12,870.48
806.3,807.79,856.36,2223.21,870.03
806.57,807.78,824.83,2870.72,873.15
1820.84,805.09,835.01,827.57,870.66
805.99,807.41,5314.07,2275.99,874.58
806.38,807.44,861.04,852.62,877.34
806.43,807.16,860.62,861.61,869.71
803.72,806.88,845.75,871.72,880.09
805.86,806.99,1637.67,837.32,1785.53
806.12,806.8,818.86,869.72,878.98
1858.59,804.57,839.82,1742.87,2257.47
803.29,805.64,845.87,871.2,872.79
