P-384,x448,hqc192,p384_hqc192,x448_hqc192
1218.05,1212.3,2041.54,3711.78,1664.47
810.16,3542.01,1259.74,2654.11,4006.55
1219.91,1611.32,2042.05,1237.43,1242.91
1321.66,2121.41,1238.18,2050.0,1241.61
816.18,809.37,1248.66,2155.63,1241.09
6120.31,808.4,1239.03,1245.71,1239.75
814.07,4548.6,1245.24,2271.44,2044.3
816.4,806.8,1248.12,1244.26,1639.56
1824.36,4895.59,1271.4,1255.98,1241.73
1214.52,809.38,1640.5,1275.34,2244.18
817.16,809.85,1236.79,3041.83,1239.48
3130.21,807.0,1239.99,1247.23,1235.07
817.18,807.94,1646.83,3649.19,1640.49
816.96,808.49,1669.58,1244.7,1239.13
1724.61,807.8,1261.88,1653.63,1641.78
813.28,1314.09,1236.18,1673.9,1262.32
1317.86,808.92,1248.94,1244.5,1642.49
1213.49,1209.05,3607.21,4002.24,1639.32
814.86,807.08,1278.72,1248.61,3086.09
1719.14,808.29,1663.96,1671.03,1251.42
1611.38,807.76,1643.81,2156.09,4062.1
812.01,2661.01,1240.33,1300.27,1640.18
2226.29,806.16,1263.39,1243.82,1239.78
813.78,1212.74,1640.67,1249.43,2910.87
1821.71,1210.15,1238.85,1243.98,2044.05
1218.44,808.5,1246.68,4010.09,1644.78
814.53,1208.3,1246.15,1245.52,1236.88
817.95,809.26,1271.58,4765.84,1260.72
1719.38,807.03,1261.62,1266.55,1261.38
3040.46,2986.33,4682.01,4802.89,3054.98
1720.37,1207.91,3342.22,1270.06,1260.19
815.0,807.78,1262.48,1648.01,1285.96
2649.49,1311.02,4025.65,1244.75,5740.78
1718.73,2233.55,1263.2,1271.52,1239.55
2483.43,1321.38,2443.58,1245.15,1638.6
4372.25,808.85,1239.53,1257.91,3087.68
817.81,1723.49,3278.9,1243.64,1237.94
813.88,809.82,1651.76,3131.34,1262.49
815.3,1205.16,1642.17,1672.74,1238.23
810.18,807.44,1249.97,1243.88,1673.0
815.75,807.5,2147.95,1248.39,2067.62
3867.54,810.03,1235.22,1699.73,4000.45
817.37,1208.9,1237.46,1646.59,2846.67
818.89,2263.67,1264.43,2870.01,1266.45
1617.53,809.8,1238.09,1248.29,1239.79
1218.32,808.86,4123.17,1672.16,3235.39
2621.87,808.44,5591.52,1246.88,1639.75
813.81,1208.64,1638.45,2886.99,1237.06
1723.59,1212.15,1638.65,1244.87,1240.64
816.25,809.33,1640.7,1245.32,2151.3
816.46,809.12,1285.43,1281.81,1239.41
2947.22,809.46,1287.28,1245.83,1285.63
816.2,1314.1,1660.83,1253.12,1236.24
815.98,809.22,1637.95,2152.87,1266.35
1319.46,1714.94,2901.16,1273.19,3661.84
819.59,809.16,1639.8,1245.73,6321.84
812.15,2247.8,5050.17,1251.06,1255.93
814.77,809.32,3080.0,1275.12,2902.44
2251.48,1210.45,1238.78,1647.09,6935.13
814.81,1313.27,1258.64,1651.48,1639.5
814.06,1720.83,1258.49,1247.89,1238.81
817.44,1816.51,1259.55,1269.52,1238.9
2220.29,809.82,1262.6,3057.09,1239.43
813.15,810.26,1638.9,3659.97,1248.15
5264.96,808.66,2152.76,1245.92,1264.71
