P-384,x448,hqc192,p384_hqc192,x448_hqc192
1231.4,1221.67,1296.39,1397.77,1363.65
831.84,820.3,965.34,987.21,2313.39
842.54,820.02,974.58,980.92,1818.94
833.63,820.74,978.72,982.97,954.26
833.06,820.46,2335.32,972.13,953.64
834.92,819.89,4577.75,968.5,2805.37
832.39,818.54,1371.3,979.26,1353.43
830.39,819.21,963.67,983.81,1355.27
844.1,817.83,1369.12,1884.36,953.72
829.55,819.08,996.4,990.79,1351.53
831.18,827.3,976.93,979.32,948.95
837.46,819.47,1894.2,988.66,942.09
829.14,821.49,980.58,1354.73,955.84
832.72,818.51,975.52,932.35,948.46
830.44,818.12,937.24,977.91,953.53
830.12,818.82,985.04,972.99,2662.71
830.62,820.77,977.01,970.97,950.77
841.82,828.86,2808.23,976.4,954.69
1876.49,820.34,991.84,974.22,1345.99
830.76,821.73,2783.96,974.98,953.34
825.92,1862.95,973.36,964.93,941.91
830.23,822.86,986.36,2357.32,950.66
833.42,819.5,975.58,966.58,951.71
834.0,818.77,972.07,980.1,952.16
834.14,1839.25,967.23,977.87,952.99
1843.25,818.85,981.33,1385.1,1467.1
836.35,820.34,980.04,975.13,951.33
832.03,820.14,977.48,1000.24,948.83
829.61,820.24,982.4,991.9,953.87
829.96,819.06,978.69,981.44,950.01
829.5,819.05,980.75,963.16,951.32
1871.91,821.72,980.37,978.27,950.98
829.31,820.22,985.86,977.07,950.59
830.37,819.89,989.09,980.66,950.82
843.9,820.32,999.16,1341.55,951.75
833.37,820.17,985.17,927.96,940.81
833.46,820.37,990.96,1497.25,1859.7
832.75,820.05,983.56,1486.96,1359.32
832.7,828.26,972.85,970.67,1358.18
831.46,820.68,976.89,984.09,951.9
841.46,818.04,4017.55,972.92,953.66
3114.43,819.24,941.62,974.51,950.16
837.83,818.36,963.68,1889.57,950.08
831.85,818.27,976.95,1888.41,952.38
1878.81,819.1,971.28,972.94,967.12
830.73,826.99,984.62,973.08,961.0
835.44,819.98,1374.78,998.63,1861.01
830.71,818.33,973.95,2681.36,916.09
832.13,819.71,887.83,953.19,941.75
831.94,820.83,983.27,977.42,1360.49
832.87,820.92,1968.13,977.08,960.24
830.9,821.27,969.58,976.57,954.26
1867.48,819.06,970.93,976.43,940.84
831.38,824.5,970.15,920.43,951.8
829.49,820.82,969.02,977.07,948.9
831.27,819.63,967.99,975.25,952.43
842.91,820.07,967.94,976.41,967.31
832.38,819.76,970.58,981.77,984.62
831.94,820.04,973.25,981.5,973.88
831.93,819.81,971.24,963.08,1001.17
834.66,820.82,969.83,972.24,1386.25
832.19,818.88,1482.77,975.6,1010.82
834.08,820.0,2779.63,1380.33,1392.46
834.68,813.98,977.49,978.67,1002.66
823.6,824.27,983.27,980.16,886.7
846.33,819.37,991.74,969.75,884.7
832.64,1848.9,1380.88,978.76,2772.14
832.03,820.76,980.06,972.16,963.36
832.87,810.98,972.36,1491.5,963.95
823.75,819.45,976.45,976.89,953.23
829.52,818.98,983.25,980.78,2324.44
838.02,820.52,973.69,977.77,950.04
831.23,826.45,977.46,977.4,1354.0
832.39,819.94,973.44,975.77,950.57
830.33,820.76,1379.9,1365.34,3130.15
830.82,820.74,975.38,973.53,1332.57
829.71,818.32,967.96,959.86,951.2
832.34,819.21,976.08,977.02,949.97
843.23,820.05,977.15,977.94,936.98
833.0,827.18,975.62,970.61,949.73
845.66,824.59,3439.78,971.29,1832.11
1876.28,819.86,978.28,971.32,918.2
836.17,1868.38,972.85,975.92,940.96
830.04,819.71,976.74,958.24,953.97
831.73,820.0,975.77,980.84,958.18
834.61,826.02,969.49,982.32,967.37
844.46,1824.03,982.61,976.85,960.91
832.56,818.69,974.25,980.13,952.84
842.1,819.73,1477.92,975.22,950.83
833.76,817.8,978.64,982.36,952.65
830.03,819.4,981.94,1381.93,953.76
829.14,819.02,994.57,2335.2,949.96
1887.98,820.02,980.36,947.63,921.44
831.5,827.85,970.18,974.47,946.94
836.36,820.43,996.2,979.92,2736.12
