P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
217.13,707.02,257.84,284.96,236.71
146.48,144.1,183.6,192.46,194.19
145.19,144.47,243.58,203.05,193.19
145.37,145.06,183.5,203.5,195.76
145.48,143.32,185.64,198.44,199.51
146.08,145.42,178.86,283.09,195.17
146.22,145.59,184.24,248.49,197.43
146.63,146.45,261.31,200.48,1206.58
146.1,145.06,193.79,201.25,201.99
438.28,145.21,189.24,197.06,158.51
146.0,145.5,196.82,200.82,196.54
146.05,1306.5,195.87,201.81,196.03
146.53,144.77,184.04,202.11,194.97
146.05,145.14,193.17,209.04,382.21
145.96,1176.21,269.3,207.46,164.66
147.36,234.96,190.64,197.77,159.39
146.57,145.31,185.29,199.7,159.54
146.65,144.89,197.38,201.03,191.64
147.02,145.72,191.2,254.32,175.92
432.05,146.3,200.68,198.65,194.43
146.01,147.21,194.51,198.59,1187.26
237.0,146.15,246.69,187.61,184.97
146.66,145.87,182.66,195.8,174.15
146.15,145.4,204.44,197.21,242.45
146.13,146.03,1201.03,197.76,176.11
146.68,145.8,186.23,194.73,178.67
146.67,144.94,187.74,195.39,177.66
146.0,147.96,188.22,195.74,188.2
147.11,145.75,183.47,202.39,178.95
146.62,145.41,183.23,194.32,179.1
145.81,147.54,186.3,195.41,175.83
145.64,149.1,193.47,1200.13,162.91
143.13,145.47,184.52,196.75,159.53
427.27,146.6,194.66,190.48,189.95
145.8,147.36,184.77,191.89,173.46
236.55,145.98,185.17,198.24,184.5
144.54,146.68,181.28,193.0,159.67
1294.17,145.84,187.7,191.18,185.27
145.98,145.98,182.31,190.34,200.95
145.82,145.73,190.27,469.33,182.22
145.67,146.12,198.82,194.68,191.5
146.06,145.19,198.05,191.91,179.63
147.04,145.86,193.5,189.44,195.96
146.28,144.73,185.81,189.25,174.83
146.19,143.62,189.71,186.74,1204.7
146.37,145.44,656.5,192.26,178.51
146.3,144.0,198.95,187.57,181.6
146.51,145.5,200.73,185.29,199.95
146.85,144.04,185.87,191.67,255.87
144.13,142.9,192.54,171.24,171.96
146.82,145.97,243.91,191.35,163.18
146.31,144.31,457.9,177.26,243.9
146.52,146.18,196.14,190.69,161.21
146.23,145.61,197.01,202.54,179.0
146.73,145.22,185.71,212.76,162.41
146.86,146.45,194.9,196.7,177.88
146.75,145.34,188.26,345.57,160.28
145.57,145.38,186.81,187.88,168.76
146.85,145.53,183.34,234.82,184.16
146.37,146.28,186.29,199.74,205.13
146.66,146.43,180.26,198.0,162.53
144.24,145.44,247.08,209.45,162.5
236.27,145.26,205.66,187.73,181.47
146.13,145.58,185.42,203.96,228.86
146.41,639.31,188.56,207.37,160.05
146.37,145.29,193.56,194.5,159.61
217.27,145.85,201.57,211.1,159.78
145.86,143.5,184.03,195.68,160.26
146.68,145.13,1183.31,198.31,162.55
146.45,144.36,182.81,194.77,161.34
146.18,141.75,189.3,195.36,182.65
146.47,144.11,187.27,195.71,191.99
146.46,143.63,185.82,195.7,162.03
147.31,145.03,182.15,189.68,275.58
633.36,145.3,185.4,193.31,196.61
146.3,145.35,184.23,196.71,238.83
145.97,145.2,189.79,202.85,201.71
146.58,145.23,186.79,199.34,201.56
146.44,146.73,189.74,196.0,203.83
146.15,145.51,244.54,203.15,198.57
146.91,145.82,172.19,212.64,194.25
146.35,145.91,198.13,207.95,316.22
147.03,143.26,181.3,189.4,165.6
147.34,145.37,188.96,202.09,179.88
146.4,146.43,185.8,191.43,231.03
146.03,145.52,201.91,192.43,164.79
146.53,145.75,183.89,197.72,202.51
146.68,147.61,166.34,192.69,163.98
147.21,145.97,273.07,179.7,159.4
145.92,145.28,192.37,195.37,200.38
144.26,145.25,253.82,191.37,185.19
146.15,144.4,173.65,192.86,161.37
147.18,145.76,190.94,213.27,202.54
1288.13,142.94,193.95,197.66,1181.33
146.22,143.49,184.36,190.32,199.96
147.03,145.28,188.12,193.94,245.0
146.18,144.76,195.66,192.55,272.2
146.25,145.18,175.0,193.37,202.4
146.58,146.22,186.18,180.71,201.0
144.97,145.76,194.49,191.54,204.26
146.33,145.02,194.04,194.35,189.31
147.22,144.22,1198.45,194.02,207.04
235.98,218.12,190.26,472.49,199.81
146.52,630.73,192.08,197.93,178.16
236.02,145.13,191.34,194.43,199.41
146.45,145.64,184.05,463.94,207.84
146.62,145.16,180.82,204.5,198.74
146.62,145.42,164.79,180.23,201.69
438.18,216.65,179.38,200.63,181.83
146.22,145.39,181.51,184.88,665.44
146.71,145.42,184.98,191.55,204.48
146.36,145.3,190.5,198.17,183.89
146.79,216.52,202.54,197.47,201.18
146.74,145.87,185.29,196.32,203.57
145.93,145.49,204.36,194.63,195.82
146.23,144.64,241.95,280.95,195.2
235.1,142.45,187.12,279.16,201.22
144.97,146.46,184.32,188.44,183.67
146.17,146.07,202.46,190.96,202.28
214.89,145.78,199.6,196.25,183.51
146.21,143.33,186.94,193.54,271.44
146.97,145.76,276.16,193.73,228.36
146.36,145.54,185.58,195.08,189.07
235.72,145.52,172.16,191.93,202.04
146.13,235.56,176.16,195.17,272.07
146.81,145.48,182.11,202.31,191.57
146.88,146.31,183.12,175.24,201.09
145.57,146.04,187.94,211.85,201.91
146.75,145.82,179.66,197.3,203.96
1175.17,146.6,191.1,194.18,200.16
146.46,146.87,181.57,194.06,204.32
146.34,146.02,193.82,191.43,199.09
146.68,145.99,183.57,201.52,202.87
146.31,145.61,183.55,203.73,199.16
146.66,147.0,180.45,189.99,201.52
147.16,146.05,187.91,195.23,271.67
146.45,145.27,186.61,286.18,196.98
146.47,145.63,182.06,178.07,195.8
146.26,145.13,192.82,197.59,198.17
147.36,145.44,200.01,213.15,159.21
146.38,144.82,185.89,190.25,189.39
429.97,145.74,186.36,194.53,183.49
146.45,143.76,180.93,280.0,199.59
146.03,145.65,185.36,194.34,199.65
146.77,145.16,201.3,210.89,200.53
146.6,145.13,191.69,205.74,265.19
146.1,145.15,186.09,193.32,203.58
146.96,146.4,198.48,203.94,170.45
148.08,145.41,184.35,190.31,186.56
146.28,146.18,186.21,201.5,199.96
436.93,143.14,192.61,204.08,266.99
146.17,144.18,198.33,194.3,223.95
146.39,145.44,188.34,197.86,162.28
146.32,146.06,191.75,250.61,166.02
146.72,145.94,185.99,192.61,183.09
147.32,145.64,257.43,194.1,182.69
147.37,236.11,193.68,196.0,169.95
146.32,145.35,192.12,197.56,200.87
146.24,146.3,203.74,196.54,200.01
146.41,146.51,199.0,212.26,162.49
146.41,145.43,189.88,186.62,161.52
146.21,633.43,189.97,201.7,163.71
146.39,145.48,204.2,200.6,159.73
146.34,145.4,181.66,248.45,186.29
145.74,145.6,186.83,197.69,177.06
145.83,145.59,193.36,192.0,179.01
146.56,144.27,332.05,197.27,245.36
146.7,143.9,278.05,202.02,167.56
146.39,145.72,198.67,239.33,162.18
146.79,145.83,183.68,194.52,170.06
146.44,145.86,184.72,194.95,183.44
147.15,145.42,182.78,207.69,183.04
146.33,145.2,265.75,190.93,179.63
146.57,143.14,186.34,192.06,196.04
147.24,434.72,162.04,190.62,200.18
146.56,145.44,181.74,194.51,165.82
146.08,146.03,268.28,191.76,160.81
145.5,143.65,182.66,191.96,178.61
146.48,143.03,184.99,194.56,194.04
146.54,144.54,189.98,193.04,246.06
146.01,144.13,188.96,194.02,184.83
147.59,234.19,272.36,191.8,179.6
146.85,146.03,185.32,194.52,170.08
147.0,145.33,178.68,274.87,168.38
217.64,147.9,186.31,195.61,173.22
145.95,145.85,184.73,194.78,161.48
146.47,235.84,269.43,205.66,161.73
142.84,144.98,182.59,195.86,160.94
145.68,145.67,192.61,195.48,164.64
146.74,145.37,195.39,191.72,168.43
146.37,145.63,200.47,200.88,444.67
146.88,142.28,191.18,195.73,177.77
147.5,235.38,460.6,1399.09,192.22
146.63,144.41,266.43,254.1,207.37
145.98,145.9,188.63,203.09,161.25
146.47,145.34,185.8,211.38,164.26
147.0,145.89,265.66,198.62,162.67
146.03,146.5,182.44,251.81,184.53
214.65,145.38,203.25,198.92,202.06
144.54,145.62,177.89,210.75,184.81
146.87,1285.72,188.37,249.1,182.8
146.96,1311.87,192.99,200.6,203.09
146.32,144.74,185.24,207.24,186.52
144.36,146.89,461.93,192.05,159.99
146.26,145.24,193.65,189.83,161.34
436.84,143.29,194.65,214.59,159.27
146.15,435.74,192.19,194.28,160.48
1292.85,145.67,187.34,207.75,641.1
146.5,145.72,187.28,281.3,256.61
1173.41,145.65,182.74,192.0,162.2
145.73,146.97,183.99,211.49,164.95
145.62,144.97,186.12,268.65,165.28
146.12,146.23,187.84,198.91,161.95
146.37,146.49,187.78,213.67,175.51
146.16,142.16,190.29,191.83,295.55
146.73,146.03,198.61,186.35,203.22
438.97,143.03,266.4,207.99,165.29
146.02,144.54,189.1,462.86,161.32
633.53,145.49,195.76,199.15,160.91
145.13,145.3,185.52,252.24,200.45
146.62,144.66,179.99,188.62,161.52
144.83,145.83,185.35,194.31,164.01
143.22,144.23,194.74,190.79,174.12
145.8,146.17,189.23,211.55,165.77
145.37,144.36,197.28,193.06,163.74
146.5,144.88,194.0,196.15,1375.9
145.77,145.52,200.22,195.92,161.16
142.79,145.19,186.78,196.46,160.86
142.72,145.29,187.36,209.14,162.72
142.24,144.85,195.17,193.36,164.74
143.14,147.45,184.75,194.77,172.92
142.48,143.34,273.5,193.23,204.29
142.85,145.69,191.52,196.96,162.9
144.66,144.97,192.9,201.48,160.67
146.99,144.26,191.59,197.49,163.15
142.57,144.93,162.55,205.07,165.28
145.56,145.26,193.21,197.62,233.74
146.12,215.73,195.32,197.15,171.6
142.11,145.19,185.96,196.12,162.69
146.27,145.52,167.28,194.11,178.81
144.97,145.62,190.62,194.18,174.44
143.61,145.13,182.33,190.54,186.87
146.72,146.72,460.39,195.88,1208.16
144.44,146.34,179.83,194.32,184.56
144.33,145.49,186.52,220.8,174.2
145.43,215.58,190.24,210.51,173.95
146.51,144.9,269.91,197.39,176.39
144.43,145.67,186.25,465.01,173.22
629.4,145.75,186.53,200.94,197.49
147.46,145.67,188.34,199.66,188.12
634.02,146.03,265.21,200.09,184.97
145.81,145.27,192.53,192.32,262.43
142.72,144.23,200.71,190.93,187.06
144.08,145.57,188.65,207.49,198.49
145.2,234.86,187.27,210.0,196.96
144.74,145.5,195.53,202.55,185.61
146.32,142.07,193.5,198.99,190.39
141.98,141.75,184.22,192.49,194.92
145.71,145.72,188.18,194.92,182.13
146.5,145.56,184.95,197.05,1394.32
146.78,145.56,192.53,193.95,184.07
146.05,145.16,250.73,204.95,174.93
146.19,633.05,188.37,193.08,163.43
144.66,144.69,193.42,1193.87,442.73
217.3,145.51,180.66,191.82,162.63
145.78,146.21,658.98,200.99,162.75
149.09,145.45,183.22,195.94,161.01
146.01,145.06,179.5,199.28,161.45
146.05,145.5,187.51,193.32,162.06
146.78,145.47,195.11,195.27,166.9
142.5,145.51,312.61,188.11,168.07
146.36,435.49,160.43,211.03,195.69
1176.73,142.65,200.19,192.0,184.12
216.18,144.13,181.88,187.47,186.64
142.23,145.97,199.45,190.45,164.97
145.82,143.72,460.79,192.16,168.51
144.68,143.46,190.73,201.11,244.7
234.16,143.21,202.63,275.23,182.03
142.44,142.37,197.75,195.3,163.84
142.24,144.84,181.58,1209.2,180.1
143.52,146.09,187.34,193.43,189.32
233.49,234.99,194.75,198.04,189.18
144.92,147.04,184.46,189.5,193.72
143.1,145.12,459.61,214.84,187.67
142.03,145.8,269.5,196.8,188.64
141.85,216.02,192.41,190.14,190.97
141.84,145.68,201.05,210.01,459.79
142.04,145.9,179.91,467.78,177.2
141.79,145.64,196.13,198.13,169.83
142.17,145.44,195.03,199.11,168.31
142.17,145.75,184.59,1216.61,162.19
1171.02,146.04,200.03,186.21,187.87
142.11,146.3,462.25,187.84,179.85
142.07,145.65,183.96,192.55,190.3
142.46,147.14,189.96,205.9,191.09
143.08,146.23,175.01,193.83,190.68
145.52,145.13,178.1,202.38,189.55
142.83,144.94,202.31,188.08,187.88
142.39,236.39,186.2,1271.33,195.06
142.0,147.1,194.04,199.44,189.82
141.95,1180.28,188.66,203.33,174.07
