P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
1207.9,1206.39,1255.79,1282.96,1228.66
805.6,805.85,858.93,883.05,825.05
807.39,805.7,858.42,878.44,839.64
806.36,804.38,858.03,883.03,2468.01
806.37,2614.45,857.78,2359.98,2478.98
806.24,805.94,854.27,882.9,1228.33
806.66,806.13,2484.58,879.26,1225.92
806.28,805.84,856.7,1278.4,838.5
806.24,1207.07,1256.97,878.62,1322.54
807.28,2622.12,3064.76,876.31,824.83
806.65,805.86,852.22,874.87,1328.3
806.46,806.12,855.62,873.16,839.1
806.54,806.17,856.33,878.67,827.06
806.66,806.1,2886.5,877.88,828.25
2438.59,2413.8,852.2,863.62,826.55
2575.51,1310.11,856.22,872.12,826.95
806.11,805.72,857.47,885.36,1852.95
805.86,1206.16,859.08,3048.16,857.56
804.74,805.88,857.22,862.01,833.73
806.04,805.96,843.02,876.44,833.95
806.48,806.0,853.76,878.67,859.06
2634.85,806.05,1258.91,871.69,860.47
806.49,805.93,856.71,876.65,858.7
806.06,806.77,859.7,875.3,2470.62
806.26,805.52,863.51,874.33,832.94
805.7,806.18,1243.79,3453.52,828.62
805.8,805.8,858.33,863.1,840.4
806.26,804.0,857.01,871.35,846.27
2630.3,805.97,2474.17,872.37,1333.09
2656.79,806.07,1253.26,873.25,828.03
805.53,805.85,855.27,3572.65,839.37
806.77,805.89,3052.85,873.42,836.87
806.62,805.9,846.58,873.71,826.63
806.12,805.45,855.23,1355.19,826.93
806.49,805.72,3069.49,863.72,827.36
806.16,802.65,855.27,875.57,2441.88
806.13,805.29,860.62,871.56,841.68
806.42,805.94,857.4,872.49,827.97
805.83,806.3,859.69,875.47,827.15
806.37,805.49,855.76,875.02,824.24
806.11,1206.12,856.53,874.19,827.12
806.61,805.62,1335.93,832.32,826.28
806.11,805.71,856.8,876.67,1324.63
806.41,1207.3,857.07,878.54,838.45
806.84,805.52,857.94,873.66,826.76
806.37,1206.96,855.08,873.96,827.58
806.2,805.59,858.17,1871.28,1846.28
806.02,805.57,854.2,864.62,827.46
806.09,805.52,856.29,850.37,827.2
806.33,2635.82,855.42,3091.91,837.4
806.51,806.28,1256.26,874.22,825.34
806.69,805.56,855.66,1876.02,827.73
805.44,805.69,856.6,874.66,827.01
806.83,805.65,855.28,1278.85,826.61
806.36,805.74,2455.07,851.87,836.63
806.51,805.04,858.3,4156.32,827.34
805.73,806.02,858.31,1243.59,3457.82
806.15,805.97,856.62,873.14,829.16
806.59,806.1,857.3,1246.05,2847.33
2210.44,805.89,842.28,870.47,827.32
805.75,806.22,854.27,873.09,826.4
2609.4,805.15,856.36,876.64,1215.36
