P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
1711.81,2238.46,2260.97,1251.2,1621.87
5083.88,806.66,1326.76,826.6,833.83
2667.55,805.89,836.94,1223.04,5367.05
805.64,805.7,826.91,848.72,839.65
805.81,806.95,1633.92,1223.67,849.5
804.09,3662.71,837.63,834.18,845.07
805.48,1205.11,828.56,835.28,828.28
805.65,1317.14,827.28,848.9,828.44
805.82,806.34,2872.79,1245.79,829.75
805.29,1318.83,824.97,1222.7,1834.06
805.67,806.78,839.6,851.85,2895.77
804.24,806.63,840.02,850.66,827.43
805.82,804.43,827.87,833.8,839.52
805.54,1206.47,826.19,846.77,847.83
3123.65,806.59,827.44,2841.62,3250.34
805.19,806.94,838.86,4095.57,1737.68
1204.77,2457.8,830.11,833.34,828.17
805.53,3678.2,827.97,830.79,841.05
2416.14,804.48,825.21,846.62,3709.02
805.18,805.51,837.6,831.33,829.23
805.28,806.62,3458.54,3049.68,3245.49
2444.82,806.53,2462.17,830.66,1323.49
2644.11,3062.73,826.6,3853.67,3260.09
805.22,806.92,2479.08,847.09,2480.08
1206.03,805.33,825.69,832.19,1241.67
3270.19,1206.82,1219.17,3687.36,827.6
805.55,806.23,1337.41,3961.76,1219.65
3663.51,805.37,1219.88,843.56,829.23
805.32,806.47,3079.12,1231.42,829.1
805.66,1314.5,3449.71,831.16,2586.26
1307.81,2447.09,829.59,3036.79,5325.17
805.35,804.37,1218.87,845.52,1620.06
2416.99,806.67,3077.97,832.8,844.38
805.3,2829.71,2931.94,2138.51,840.74
805.92,805.29,827.95,853.65,5675.64
805.73,806.82,850.6,4920.13,839.11
805.53,1313.74,825.03,849.46,832.66
3036.33,804.72,838.22,850.41,1220.07
3163.82,1206.04,840.84,2132.4,4982.69
805.48,806.29,1328.56,838.02,826.67
805.53,804.47,826.92,831.79,825.75
805.81,4202.81,1622.52,848.91,828.45
3160.36,3654.61,824.98,834.31,3074.97
805.56,806.38,824.95,831.3,1637.17
1716.01,804.33,2474.09,3266.23,1620.66
806.59,3346.24,1230.68,848.27,2543.26
2615.38,1206.9,827.99,3445.6,1323.14
1206.66,2863.27,827.09,1249.61,841.04
804.75,805.03,828.44,3046.23,837.11
804.54,804.42,838.74,1234.69,1242.64
1312.52,805.19,1328.69,846.21,829.71
805.06,804.97,839.22,831.39,826.68
2666.5,805.5,836.81,2024.97,827.27
1811.18,805.75,5270.64,833.66,2872.24
805.67,2447.65,838.28,3048.1,1229.04
4192.65,804.3,827.31,833.1,8308.42
804.88,806.86,828.85,833.74,824.03
805.39,804.83,3264.33,832.17,1228.5
803.77,806.46,1227.27,4494.14,838.83
805.49,1313.79,839.12,832.92,837.58
