P-384,x448,hqc192,p384_hqc192,x448_hqc192
230.68,218.8,312.27,344.32,315.98
162.63,219.82,250.76,271.55,277.3
161.48,147.76,276.27,283.77,258.52
162.54,148.97,277.19,279.75,249.35
159.46,149.25,246.81,286.29,260.11
158.02,148.89,270.45,283.09,271.0
160.25,217.87,264.17,278.93,256.36
161.64,144.87,256.03,281.1,265.06
498.26,148.68,268.41,280.45,252.54
162.05,148.79,261.89,283.84,278.6
158.62,148.48,243.95,275.56,1462.74
1172.2,148.12,271.62,275.19,268.12
317.26,148.72,279.93,281.75,271.69
160.04,149.12,341.93,278.43,249.07
158.72,148.49,275.23,284.36,251.38
162.09,148.73,313.58,282.33,252.24
162.83,148.59,339.28,278.13,328.77
161.83,149.74,255.74,277.65,280.81
161.81,148.58,271.68,1378.28,266.12
160.81,148.56,271.76,285.06,268.44
163.17,148.17,239.8,279.81,757.39
161.44,148.69,268.0,281.18,249.86
159.48,149.2,280.99,275.11,244.82
162.53,149.01,317.98,286.34,250.95
163.64,149.47,406.04,271.37,288.78
164.58,150.29,253.32,274.14,286.58
161.2,148.03,358.24,357.86,259.7
161.39,148.7,272.5,272.39,261.52
154.37,236.57,279.02,285.84,272.0
160.0,148.43,756.01,288.41,262.06
160.18,147.14,272.96,282.47,1283.6
161.62,149.37,277.17,273.27,271.03
159.86,149.18,269.9,277.23,270.13
162.44,149.55,271.94,281.82,250.2
160.58,148.11,268.54,257.12,247.58
161.85,148.8,276.25,280.63,320.05
160.38,148.3,269.8,279.14,336.16
1196.66,148.39,269.0,268.11,551.47
160.18,148.26,344.41,280.05,268.41
148.07,149.43,315.54,446.7,270.97
161.22,149.49,267.62,334.13,271.18
152.55,149.24,264.54,322.52,252.91
160.75,148.35,277.84,273.71,267.03
161.11,149.44,274.79,575.22,248.08
158.03,237.63,268.54,281.4,242.66
164.5,220.41,317.39,283.85,269.02
163.98,149.25,267.8,276.57,1275.79
159.7,148.15,2313.5,283.98,255.27
158.99,148.52,265.54,325.76,264.62
164.51,149.2,275.19,273.02,273.64
162.22,148.42,272.01,272.82,249.42
155.46,148.73,268.87,266.38,247.53
163.46,148.83,271.35,280.9,247.66
160.4,1301.4,275.56,324.95,265.24
160.55,148.91,266.82,274.33,273.05
156.84,148.65,266.03,290.33,259.61
159.77,487.48,270.03,340.14,271.97
160.59,148.44,276.88,275.77,247.66
160.97,148.03,248.89,272.15,249.97
162.29,149.26,246.64,281.13,269.15
160.94,148.4,247.39,285.34,269.99
160.43,148.57,260.91,275.42,249.45
161.0,150.62,245.69,340.99,279.75
159.47,148.84,245.76,273.0,259.0
1313.0,149.0,281.87,279.86,275.48
162.22,148.42,246.02,275.59,268.33
500.03,217.82,247.8,291.01,276.52
160.37,217.72,252.75,327.83,270.21
161.37,220.97,261.57,331.64,278.83
162.34,143.8,254.95,278.79,272.81
160.31,148.43,271.0,284.8,261.39
149.67,148.63,268.74,277.25,265.45
160.56,1245.04,275.54,283.31,279.48
163.68,148.49,242.74,279.63,278.83
148.49,150.06,274.86,354.67,348.92
160.24,148.52,265.35,275.77,545.87
162.18,149.65,274.73,275.26,246.65
161.09,237.19,267.21,286.04,1287.81
161.55,148.37,319.77,283.89,263.87
160.89,151.1,270.24,273.19,278.93
160.01,148.81,263.59,273.09,275.83
162.34,150.25,269.13,281.51,267.0
160.91,148.59,1587.25,286.21,245.88
165.34,148.6,245.42,281.59,269.37
161.41,148.57,263.02,287.63,266.81
160.6,148.18,268.75,285.31,273.24
158.63,148.1,243.48,1299.93,272.88
165.08,148.42,243.24,281.9,272.56
231.16,310.88,242.45,279.99,250.05
