P-384,x448,hqc192,p384_hqc192,x448_hqc192
1220.61,1220.07,2175.11,2279.8,1286.47
820.56,817.47,862.22,871.95,2801.55
822.16,1875.92,1261.48,1671.71,1264.79
819.85,815.89,884.42,867.43,1415.76
816.12,1843.58,5451.76,869.69,2721.65
818.31,816.58,861.85,2713.22,885.43
822.61,813.26,883.9,869.18,1367.6
821.58,811.99,881.68,2690.65,916.84
824.06,810.09,884.46,2258.11,861.84
821.25,1832.15,5063.91,2181.28,861.26
826.36,812.66,861.29,2697.97,1776.17
818.05,1834.79,1369.14,2674.76,860.42
823.35,1862.35,859.26,1270.68,859.54
1825.97,814.13,887.13,2252.23,1665.06
819.41,810.15,1371.12,2715.95,1259.07
821.14,815.78,859.98,1272.92,860.61
823.03,817.99,1261.0,870.54,882.35
1830.39,816.13,1664.76,868.83,1770.95
822.21,813.81,2282.43,895.63,1264.55
1859.97,1847.76,862.39,1781.3,883.47
819.0,1844.46,1760.36,2268.52,1265.92
810.02,814.14,860.36,1271.74,860.77
822.49,814.43,1262.99,871.81,857.41
2837.65,814.5,860.5,895.57,862.4
823.45,812.61,1264.2,867.56,861.92
1879.44,814.08,885.62,867.43,863.82
815.92,812.2,859.06,870.13,1391.92
817.8,814.5,862.16,870.12,864.64
823.34,816.03,859.98,867.31,859.63
1873.24,813.97,3404.71,1407.45,1265.41
1844.68,1853.51,889.74,895.12,860.99
1884.81,812.01,1261.08,868.4,3215.35
818.31,816.92,1267.51,2725.71,907.82
817.67,1823.39,886.12,894.62,860.16
819.02,813.95,859.37,1872.76,860.77
818.87,813.71,881.9,3115.53,1288.13
817.5,811.24,884.35,1379.92,886.98
3082.02,813.74,860.28,1402.56,911.17
818.65,809.72,880.6,867.86,1775.13
816.86,814.12,1261.71,869.92,1664.96
816.78,815.41,863.52,869.93,860.53
819.51,813.39,1264.92,2736.54,860.46
821.36,813.56,1263.01,867.24,1263.76
819.95,815.38,883.77,3270.65,1265.51
818.45,1856.14,853.94,870.18,887.6
817.55,813.64,2292.89,1271.06,2711.32
819.27,815.3,860.57,2585.8,1388.17
819.21,813.91,860.22,1271.95,1392.09
816.8,816.93,2700.94,894.52,1768.14
1834.01,812.75,855.97,868.7,862.54
1847.03,815.38,3507.09,871.75,3876.28
817.43,1857.06,2711.36,869.27,882.58
1849.85,811.16,859.84,1271.01,865.96
1840.86,1854.42,859.32,1382.51,1775.65
818.9,813.47,1272.01,895.52,862.95
818.03,813.87,2190.32,1780.56,1263.54
1856.21,1856.03,2734.94,1669.87,889.17
819.6,813.75,887.68,2293.17,3597.02
820.3,816.65,1663.21,871.42,853.85
821.46,813.6,858.08,873.09,860.68
815.1,811.77,885.31,1272.38,858.32
5522.56,1865.95,860.11,895.83,889.74
819.21,813.49,1262.48,1375.22,2265.7
824.07,1852.72,2711.64,870.27,1292.96
1843.57,813.65,861.51,869.24,1265.1
818.42,1849.38,857.87,1273.14,2276.29
816.31,813.91,859.65,868.24,863.14
818.12,813.79,2152.43,1777.96,2048.38
3904.58,813.78,4531.69,871.71,886.31
1846.6,813.27,863.05,886.82,860.51
823.24,813.69,1287.96,873.84,861.7
820.04,809.75,882.81,870.31,912.9
824.18,814.46,1370.01,868.63,1368.5
826.5,813.38,1263.58,870.66,3038.72
821.87,807.36,862.17,1272.1,862.89
1831.59,813.37,1365.37,870.72,858.83
816.82,1863.11,1261.22,2681.99,1392.63
823.04,809.83,1782.93,908.88,1776.05
819.14,813.03,859.11,897.18,862.52
820.27,811.28,859.87,868.42,3096.97
818.16,814.0,1394.76,1300.91,1773.54
824.77,1844.4,860.04,868.65,2677.54
822.85,816.3,1262.84,2288.07,860.12
1848.03,813.82,2289.51,897.5,1287.18
818.94,813.59,1289.01,2703.55,872.86
820.07,813.74,886.48,1272.67,882.09
820.24,1828.02,856.88,1780.1,860.33
819.84,816.65,862.14,1295.55,861.72
823.75,814.16,1366.87,1375.24,3490.0
822.93,812.69,859.79,867.89,864.18
1837.87,810.12,860.12,1777.29,3190.26
824.22,813.24,858.03,1781.35,1774.14
816.05,815.57,857.6,908.49,861.69
823.7,1844.69,860.01,869.7,885.55
819.75,809.82,860.75,871.25,862.75
824.08,813.3,881.88,2274.24,860.49
818.56,1863.87,1259.84,870.24,859.68
818.41,813.81,887.79,868.99,2716.17
823.42,815.09,859.69,2922.81,1373.16
816.89,813.97,887.56,868.86,862.72
818.0,814.02,1263.62,869.09,862.63
818.82,813.74,1264.07,869.82,861.37
823.43,811.68,859.76,869.86,3678.27
1881.85,810.33,2285.96,1774.69,5843.66
818.19,811.22,1767.4,889.35,860.28
820.5,816.12,860.29,891.83,1662.56
822.24,814.0,860.08,2267.05,2270.71
816.34,814.75,858.67,1373.64,1263.36
1826.95,815.98,2944.59,2071.76,882.89
1877.6,3051.95,864.76,898.08,2696.44
821.31,814.29,2275.22,895.93,1773.04
825.68,815.34,1392.03,896.61,861.01
819.85,816.3,1261.06,1270.85,1768.35
821.28,814.59,1771.89,1866.58,884.98
817.45,1838.03,2256.12,895.25,861.18
818.0,814.14,912.54,2474.49,888.22
822.89,813.93,886.05,1271.3,2273.1
819.23,812.0,2269.52,2702.0,863.64
1893.67,811.97,882.59,894.83,858.7
823.89,1833.99,1767.37,1272.08,2281.05
821.77,1878.96,882.73,896.49,888.44
819.81,1867.96,859.67,922.98,887.47
820.05,811.42,1260.31,2257.64,860.61
820.99,810.96,856.84,870.29,1369.07
2931.57,815.44,875.83,2306.57,857.42
822.44,815.14,1791.11,876.82,859.6
823.42,808.81,1262.43,894.98,881.77
819.95,813.16,1766.01,869.34,861.73
817.76,815.24,2279.4,2045.14,1264.83
818.04,814.19,1396.46,882.18,861.86
821.15,815.41,1262.88,2709.58,1257.9
819.17,816.66,886.83,891.13,1289.09
818.77,810.72,882.02,4345.77,1369.56
816.68,813.98,859.31,896.61,861.25
820.26,813.62,858.67,870.42,887.57
820.18,806.09,858.92,2917.11,862.12
818.86,813.62,859.69,869.2,1257.14
818.54,812.42,859.01,5774.3,882.45
818.75,812.37,2147.18,1271.83,1365.0
817.91,814.0,2922.39,892.68,859.76
820.0,814.04,859.85,869.04,862.78
820.05,814.59,3368.99,3293.02,1262.49
819.13,816.37,857.94,866.18,860.79
817.13,816.18,859.48,871.06,1264.26
819.89,814.72,884.17,2683.15,885.09
817.58,815.93,2695.19,5414.72,888.75
815.17,813.82,1261.82,3015.03,2742.78
