P-256,x25519,hqc128,p256_hqc128,x25519_hqc128
6.85,7.03,57.19,73.77,36.61
6.42,5.16,56.08,70.07,46.49
6.38,4.93,52.61,66.14,34.42
5.46,6.14,52.46,52.74,26.23
5.29,5.54,48.55,37.07,30.9
5.88,5.55,53.12,40.31,37.62
6.08,5.1,57.01,58.6,47.13
5.93,5.03,56.12,72.4,46.6
5.44,5.29,58.72,73.08,46.59
5.94,5.96,59.33,34.71,51.36
5.62,5.16,56.58,38.04,54.94
4.37,5.09,58.67,36.97,53.87
3.36,6.09,56.21,48.02,54.07
2.98,6.52,55.05,79.41,54.19
2.9,5.33,52.1,70.24,57.34
3.52,5.19,51.87,37.12,59.0
3.44,5.15,52.7,58.61,56.22
3.44,6.04,49.45,75.76,58.85
3.55,5.25,49.28,73.88,57.21
4.4,5.73,56.08,71.08,56.85
4.7,5.9,57.93,73.95,58.74
4.65,5.54,57.38,73.97,59.82
4.33,5.05,56.98,76.44,55.13
4.6,7.12,56.25,74.85,54.37
4.99,5.38,54.42,70.82,48.98
5.31,5.13,59.66,63.45,49.71
4.41,7.11,55.13,65.5,51.95
4.43,5.4,51.78,66.09,57.3
4.38,5.19,47.98,69.75,56.26
5.25,5.05,54.05,51.0,56.66
5.71,5.33,55.28,47.93,55.21
4.86,7.36,54.42,58.24,56.89
4.31,5.72,64.67,73.01,55.12
4.29,4.99,64.66,74.49,55.12
5.5,4.95,55.63,58.36,55.72
5.06,5.02,55.28,61.36,54.18
4.48,5.58,55.45,64.06,55.64
4.4,5.22,58.15,64.44,51.16
4.97,5.11,54.4,65.3,50.7
5.32,5.14,60.01,66.75,50.38
7.6,5.4,53.27,67.33,52.72
6.24,5.73,49.1,76.11,50.2
5.97,5.05,50.89,75.75,56.11
6.4,5.63,50.23,73.71,57.34
5.43,6.4,54.54,73.53,55.17
5.3,5.52,56.68,73.58,56.17
6.9,5.14,56.31,69.52,56.12
6.3,5.04,55.51,66.69,53.01
5.4,3.94,54.33,67.69,49.84
5.88,2.68,54.52,67.77,72.14
6.3,2.68,54.03,71.96,57.67
5.33,2.65,52.8,73.7,57.26
6.17,2.71,51.44,70.81,55.74
4.55,2.69,53.38,40.4,59.0
2.88,2.96,55.48,40.23,56.73
2.82,3.07,54.43,39.49,55.37
3.58,2.99,55.87,60.48,57.06
3.54,2.71,55.88,78.1,56.68
3.5,2.69,55.95,69.62,56.36
4.73,2.55,58.59,63.67,53.41
4.8,2.63,56.16,64.35,52.77
4.5,3.2,54.66,66.6,51.74
4.78,3.63,54.34,67.32,58.27
4.69,3.51,55.88,79.61,56.09
4.61,2.68,51.84,71.74,61.81
6.08,3.17,51.8,72.65,57.0
4.29,5.38,49.15,73.48,54.73
4.32,5.51,50.29,73.93,55.91
4.7,5.14,53.56,70.27,56.67
5.36,5.99,56.4,66.0,55.12
4.48,5.2,62.07,66.36,56.52
4.47,4.99,55.91,71.51,54.82
4.38,3.53,54.07,76.43,54.8
3.53,3.47,56.21,73.98,56.34
3.77,4.67,53.8,72.19,56.62
3.58,4.69,53.16,74.39,56.2
3.42,4.48,53.99,73.27,57.13
3.04,5.74,57.4,72.33,56.39
3.31,4.65,58.39,68.23,57.52
3.23,4.5,56.81,66.59,56.98
3.3,4.7,57.11,73.7,55.44
3.22,4.53,57.28,74.6,57.38
4.58,4.58,56.48,79.38,54.8
3.1,4.46,55.56,77.49,55.35
3.26,4.6,55.78,76.23,54.97
3.96,4.39,56.6,74.36,62.99
3.21,4.48,53.47,74.55,59.05
3.17,4.67,53.57,73.04,56.84
3.53,4.57,51.3,69.17,56.98
3.9,4.92,49.19,65.44,55.82
3.25,5.14,50.79,66.73,56.42
3.39,4.66,51.21,53.38,55.28
3.35,3.26,54.7,50.78,55.75
4.15,2.11,55.73,46.78,57.41
5.97,2.05,55.71,49.58,56.69
6.4,2.07,54.43,48.52,49.18
5.54,2.29,56.04,66.01,52.85
7.58,2.54,58.27,73.07,55.52
8.05,3.04,56.44,74.03,58.2
6.01,4.39,54.5,71.85,56.84
9.95,3.0,54.21,67.67,57.46
5.42,2.97,53.43,47.6,57.47
6.12,3.81,58.21,32.85,55.95
6.87,2.99,55.0,33.68,56.54
5.39,2.97,52.3,48.99,30.83
5.35,5.52,26.79,67.86,42.96
6.68,6.62,27.66,74.97,45.26
6.08,5.29,58.69,73.18,45.55
5.58,5.05,56.29,75.69,51.45
5.78,5.04,54.19,72.85,49.63
5.53,5.45,57.81,77.57,55.89
7.01,6.92,55.55,69.58,58.16
5.58,5.19,55.35,68.53,55.11
7.22,5.1,53.66,63.96,54.93
5.46,5.6,53.53,75.89,57.67
2.87,7.49,49.75,72.67,55.64
2.83,5.07,59.04,71.86,58.9
2.84,5.0,60.4,73.46,56.58
3.44,7.11,56.25,73.62,55.75
4.65,6.48,57.51,70.41,53.48
7.53,6.86,55.66,72.09,52.21
5.68,7.06,54.79,69.14,53.35
6.54,7.22,55.16,66.58,56.36
5.66,5.76,55.58,68.1,55.87
5.3,8.03,52.34,72.03,56.34
5.96,7.13,51.87,78.08,55.45
6.75,5.76,54.98,76.04,64.06
5.52,5.86,54.3,71.85,50.79
6.77,6.17,54.4,55.11,55.3
6.23,6.57,56.4,61.9,57.91
5.37,6.75,56.91,71.75,56.03
6.0,7.55,61.62,70.27,54.1
6.44,5.33,63.49,68.96,53.19
6.21,5.02,54.67,64.67,52.34
6.08,7.54,61.33,64.18,55.11
6.58,10.71,54.59,65.64,57.47
5.25,6.97,54.1,71.72,59.37
5.86,6.12,53.41,73.76,56.44
7.01,6.1,49.3,76.46,55.84
5.73,7.2,49.91,70.83,56.72
5.62,5.59,58.05,75.38,55.37
7.48,5.99,56.24,81.34,60.27
5.77,5.68,55.41,53.81,54.37
6.11,6.99,53.73,62.84,53.85
6.04,5.09,27.02,77.32,48.68
5.43,6.7,28.01,73.0,48.56
6.92,5.69,26.2,39.76,54.93
6.3,5.63,54.91,72.72,55.54
5.39,6.24,55.54,73.47,56.73
6.85,7.65,54.39,74.85,58.0
5.88,5.4,57.06,72.12,58.64
5.36,7.65,54.48,71.24,56.23
4.27,5.36,59.27,70.91,56.28
2.43,6.64,61.77,67.94,55.6
2.49,6.7,66.49,65.41,56.21
2.87,6.41,44.06,64.02,52.68
2.4,6.8,33.64,68.6,26.56
2.48,8.87,64.91,71.73,24.72
2.55,7.13,64.76,71.28,27.08
2.49,8.02,62.57,72.62,53.05
2.48,6.32,65.91,72.03,59.41
2.49,6.96,59.24,73.06,56.59
5.77,6.16,60.55,73.35,30.43
5.22,5.96,73.31,69.19,35.75
4.34,5.49,68.08,63.78,46.87
5.42,7.17,65.88,64.72,46.68
4.64,5.15,61.47,70.78,50.89
5.06,7.38,61.65,71.79,59.04
5.67,6.12,65.35,52.95,60.94
8.0,6.04,65.08,51.14,56.49
8.16,5.32,66.51,51.6,53.61
6.68,5.98,62.16,53.0,49.32
6.43,6.06,70.67,50.85,52.95
7.5,5.65,62.99,69.96,56.88
6.8,7.44,31.66,70.72,57.9
6.25,5.67,32.65,67.07,57.49
6.58,5.44,47.24,62.76,56.37
7.25,5.32,59.58,65.02,59.63
7.14,5.11,55.1,71.19,59.18
6.7,5.17,57.1,71.76,56.31
6.62,6.56,59.01,72.46,55.13
5.57,5.28,54.67,74.58,53.29
5.62,5.57,59.12,85.79,50.31
6.43,6.22,59.87,77.36,52.67
5.32,7.45,61.39,72.67,54.7
5.93,6.15,60.87,68.81,60.9
6.18,6.15,56.44,66.49,57.33
6.03,7.36,57.21,67.53,60.43
5.36,2.8,60.04,76.98,56.29
5.34,2.45,55.93,73.65,60.42
7.53,4.21,56.3,76.13,56.42
5.89,2.99,57.46,72.53,55.28
5.44,2.59,58.49,74.81,57.57
5.98,2.96,56.01,74.48,56.44
5.45,2.52,60.65,71.28,53.17
6.65,2.84,26.91,68.87,50.67
5.84,2.53,30.36,65.84,56.4
5.99,2.43,70.36,73.88,58.15
4.27,2.98,70.76,76.16,55.37
3.04,2.96,68.86,74.31,58.97
2.91,2.81,60.39,71.57,55.92
2.82,2.66,63.47,34.68,55.74
2.83,4.64,61.66,35.43,60.9
2.84,6.72,60.83,45.08,54.48
3.32,6.5,60.78,45.51,58.16
2.94,5.0,54.88,66.71,54.33
3.35,5.11,61.16,71.49,52.82
2.86,6.06,68.37,67.28,50.08
2.91,5.31,57.95,64.83,56.25
3.51,5.2,61.29,63.52,58.17
3.0,5.57,59.28,65.82,55.6
2.82,5.45,61.35,66.72,28.22
2.82,5.73,66.93,66.28,28.49
4.31,6.4,69.81,67.43,28.99
3.22,5.61,76.78,76.72,32.27
2.85,3.54,73.69,73.6,31.93
2.82,2.2,69.03,71.76,31.88
4.31,2.06,63.66,50.35,50.58
4.12,2.22,63.02,50.14,57.28
4.2,2.51,69.72,50.48,56.63
3.49,2.33,70.5,60.94,54.91
3.46,3.72,63.72,73.69,52.76
3.43,2.63,35.27,72.55,51.09
3.79,2.47,34.59,78.78,51.18
4.52,2.54,27.98,46.16,57.88
3.4,2.01,38.53,33.72,57.24
3.46,2.05,50.58,62.86,60.42
4.01,1.99,54.93,73.78,55.85
4.79,2.17,56.93,72.22,55.56
6.3,2.29,56.77,69.39,55.76
6.76,2.25,56.78,66.04,55.94
7.62,2.29,55.98,68.32,58.58
5.62,2.32,54.93,72.46,53.83
5.4,2.37,53.3,73.7,49.7
3.85,3.13,62.03,73.51,53.76
3.33,2.91,76.49,77.21,54.73
3.0,3.05,53.98,74.3,60.28
2.8,3.6,30.77,62.98,59.17
3.13,6.77,29.73,36.42,58.42
5.93,5.57,32.9,35.39,61.48
5.6,5.65,26.87,33.03,57.3
5.86,5.08,24.83,32.37,59.87
7.78,6.39,41.85,31.7,56.48
6.24,6.08,57.1,31.85,59.85
5.97,5.29,65.58,39.74,53.98
6.65,5.35,58.98,64.73,49.73
5.33,5.38,58.38,66.47,48.98
5.41,5.9,55.26,67.18,52.32
6.06,5.99,59.78,69.94,50.26
6.46,5.18,68.51,71.68,55.1
5.42,5.03,66.98,71.4,57.09
5.37,8.07,63.41,74.67,58.35
6.72,5.72,57.57,72.29,68.63
6.52,5.23,53.85,68.03,35.76
5.62,4.94,54.93,63.76,26.77
5.56,6.01,58.37,64.93,27.72
5.34,5.63,54.62,67.11,27.59
5.42,5.23,58.87,66.65,25.61
6.94,5.03,65.67,67.59,26.84
5.67,3.7,59.71,50.62,29.22
5.25,3.36,67.34,60.59,33.21
6.4,2.68,66.89,73.04,50.02
5.91,3.09,64.41,74.32,53.4
5.34,3.26,62.8,72.16,55.97
5.35,3.36,63.48,72.93,57.47
6.19,3.24,66.05,65.38,55.62
6.9,2.16,66.83,73.04,60.93
5.48,2.5,69.88,74.75,60.26
5.85,3.88,66.64,71.96,27.92
6.71,2.73,72.17,75.08,31.22
5.32,3.21,65.14,77.58,46.53
6.97,5.12,66.73,75.24,60.57
5.89,4.08,67.52,74.66,56.11
5.35,4.18,61.8,72.73,52.7
5.76,4.11,62.31,66.87,51.97
7.32,4.22,65.33,64.72,52.24
5.53,5.0,62.28,67.18,49.57
5.24,6.19,62.82,69.12,59.82
6.79,5.29,30.44,73.3,60.1
6.48,5.12,33.25,75.49,55.85
5.77,5.55,33.32,76.14,56.61
5.33,6.12,33.37,75.37,55.38
5.31,6.14,34.72,73.42,58.41
6.82,5.39,52.91,73.09,56.15
6.0,5.47,50.57,68.3,55.56
5.96,5.48,27.55,65.94,39.56
5.3,5.05,24.44,74.18,38.17
7.67,6.04,29.45,71.59,51.43
5.55,5.72,59.78,74.15,54.52
5.42,5.03,55.02,75.65,56.38
5.8,5.73,30.9,71.0,57.75
7.03,6.27,32.27,74.77,59.82
5.52,5.9,31.38,74.72,56.15
5.49,3.71,28.54,73.89,59.09
6.18,3.48,30.95,67.37,57.55
7.18,3.63,35.38,63.58,57.01
5.49,3.46,58.95,70.54,56.7
8.1,3.57,29.28,76.36,55.06
5.72,4.41,28.8,72.96,54.39
5.87,4.6,27.56,74.23,52.99
5.99,5.04,33.36,74.31,51.99
6.1,4.52,56.92,72.95,51.22
5.61,4.5,55.74,73.19,50.62
5.28,5.02,61.37,77.89,50.86
5.53,5.49,53.61,73.62,51.51
6.38,6.85,55.27,65.34,51.01
6.09,5.17,72.14,69.32,53.65
5.58,4.95,61.97,73.19,50.62
3.83,5.54,60.74,74.08,51.86
2.9,5.99,61.63,75.17,50.21
2.9,5.7,55.03,73.9,49.49
4.17,5.53,57.01,77.56,52.18
2.93,5.01,60.09,72.08,49.83
3.02,5.07,55.52,72.61,57.46
2.92,5.2,57.99,65.24,60.32
3.7,6.61,53.72,65.89,62.25
2.93,5.76,54.45,66.77,57.58
3.31,5.17,58.37,67.37,55.88
2.88,5.14,58.01,75.33,41.21
4.13,4.98,55.57,73.92,44.27
3.73,5.82,54.03,79.44,55.74
2.98,5.65,55.55,79.07,58.6
3.12,5.75,54.91,71.97,58.86
3.21,5.99,55.43,71.64,55.81
2.81,2.57,54.61,69.21,64.59
4.22,2.15,55.49,64.18,59.4
3.27,2.51,53.61,64.31,59.64
3.34,2.51,48.76,77.34,60.42
3.7,2.57,48.7,55.44,57.17
3.12,3.67,49.87,33.73,26.78
2.93,2.78,50.51,40.17,28.24
3.94,2.75,49.14,57.52,27.99
3.94,2.53,49.64,75.74,26.49
2.89,2.83,50.31,72.3,41.57
2.93,2.6,58.37,51.08,57.65
4.49,3.8,57.71,66.86,26.46
3.61,3.62,56.6,67.57,28.08
2.8,3.52,55.12,66.98,40.99
3.82,3.37,56.38,70.93,44.94
2.77,3.5,70.99,71.3,50.73
2.89,5.23,42.07,73.25,54.08
2.92,5.59,49.15,74.28,56.78
2.53,5.17,45.21,77.45,56.55
4.94,4.63,41.87,75.66,57.15
6.26,4.53,40.08,71.48,58.45
6.24,4.49,38.59,71.98,57.51
6.25,5.03,44.65,65.22,58.38
5.14,4.99,55.94,63.22,62.97
5.59,5.08,53.04,65.12,57.75
5.94,5.88,57.78,73.4,58.38
3.37,4.88,58.77,74.03,54.34
2.7,6.74,53.49,56.28,54.35
2.37,5.7,53.93,69.34,54.57
2.51,5.33,51.11,74.3,56.34
2.74,5.03,53.34,72.89,61.3
3.05,5.29,61.43,75.75,56.51
2.58,7.16,63.4,69.56,56.02
2.73,6.51,65.41,68.15,57.08
2.77,5.75,66.36,71.45,56.58
3.32,7.33,65.8,71.49,58.06
3.01,5.47,58.28,76.55,55.73
3.13,6.5,63.31,34.72,55.77
2.64,5.9,64.11,34.43,54.55
3.06,5.48,69.28,43.4,55.21
6.91,5.53,61.98,78.73,58.33
6.39,5.38,62.96,72.89,57.89
5.59,5.65,65.28,73.22,58.89
5.29,5.14,66.75,69.65,56.41
7.04,5.39,64.4,65.68,57.37
5.81,5.22,69.69,64.02,57.92
5.43,5.37,61.44,74.92,56.44
6.47,5.12,51.54,76.64,60.85
6.17,5.69,55.67,74.55,57.05
6.58,5.73,68.76,75.57,54.38
7.61,6.54,57.58,73.68,53.67
6.24,7.13,61.01,75.14,48.88
7.99,6.12,63.81,71.82,51.48
6.88,5.14,65.25,69.11,50.27
6.43,5.78,78.41,63.85,58.74
7.29,5.11,35.73,68.7,56.19
3.8,5.22,36.3,75.45,56.12
2.88,6.41,67.46,74.68,57.87
3.44,5.29,72.53,75.18,58.89
6.27,5.05,64.48,71.55,57.79
6.69,5.08,72.64,73.63,58.49
7.49,6.22,64.95,74.34,55.38
6.21,5.29,65.78,72.58,53.57
5.94,5.04,62.38,68.55,49.28
5.52,5.49,57.45,63.42,57.03
5.63,5.84,57.74,62.95,58.79
6.34,7.41,57.15,64.79,59.93
6.3,3.78,57.1,71.32,56.52
6.23,4.14,56.4,73.69,56.63
6.17,3.49,55.2,73.37,56.35
7.12,3.69,54.0,71.2,56.94
5.62,4.16,52.73,73.77,59.21
6.39,3.8,48.99,72.48,60.18
7.22,3.59,50.09,69.66,55.42
7.98,3.48,53.56,64.19,56.23
5.92,4.14,61.2,65.01,49.97
5.47,5.41,61.21,73.94,50.05
6.97,5.22,55.7,72.59,51.88
5.52,5.74,30.96,72.27,54.33
3.73,5.57,35.64,76.32,51.64
2.35,5.72,52.96,73.9,40.97
3.4,5.25,58.65,71.0,36.65
2.98,5.25,59.94,51.39,37.7
2.77,5.49,54.12,68.01,52.61
2.72,5.87,55.76,68.18,56.25
2.7,5.51,56.38,63.94,61.9
2.67,5.36,57.63,65.37,56.68
3.11,3.68,55.79,72.72,51.21
3.01,3.3,55.37,74.09,49.77
4.04,2.38,38.72,74.14,49.69
3.21,2.42,53.65,73.82,50.26
2.82,2.31,57.06,74.23,57.45
2.7,2.33,56.67,45.0,55.08
2.7,2.25,58.37,44.93,28.59
2.99,2.64,56.75,59.9,28.4
3.63,2.12,53.44,59.22,30.54
3.29,2.29,53.59,58.44,35.85
