run_id,handshake_type,duration_ms,success
1,full,501,1
2,full,458,1
3,full,448,1
4,full,464,1
5,full,434,1
6,full,456,1
7,full,452,1
8,full,466,1
9,full,457,1
10,full,469,1
11,full,470,1
12,full,405,1
13,full,469,1
14,full,477,1
15,full,476,1
16,full,483,1
17,full,355,1
18,full,493,1
19,full,488,1
20,full,437,1
21,full,483,1
22,full,499,1
23,full,462,1
24,full,507,1
25,full,486,1
26,full,473,1
27,full,477,1
28,full,499,1
29,full,470,1
30,full,476,1
31,full,286,1
32,full,316,1
33,full,371,1
34,full,475,1
35,full,525,1
36,full,444,1
37,full,478,1
38,full,485,1
39,full,294,1
40,full,433,1
41,full,361,1
42,full,378,1
43,full,393,1
44,full,502,1
45,full,453,1
46,full,484,1
47,full,473,1
48,full,477,1
49,full,466,1
50,full,374,1
51,full,475,1
52,full,465,1
53,full,470,1
54,full,427,1
55,full,475,1
56,full,831,1
57,full,483,1
58,full,480,1
59,full,526,1
60,full,441,1
61,full,528,1
62,full,513,1
63,full,481,1
64,full,473,1
65,full,1601,1
66,full,476,1
67,full,469,1
68,full,445,1
69,full,589,1
70,full,481,1
71,full,748,1
72,full,474,1
73,full,471,1
74,full,497,1
75,full,463,1
76,full,590,1
77,full,471,1
78,full,471,1
79,full,479,1
80,full,405,1
81,full,473,1
82,full,458,1
83,full,506,1
84,full,459,1
85,full,549,1
86,full,552,1
87,full,491,1
88,full,457,1
89,full,508,1
90,full,474,1
91,full,435,1
92,full,518,1
93,full,471,1
94,full,459,1
95,full,468,1
96,full,1523,1
97,full,734,1
98,full,1440,1
99,full,281,1
100,full,378,1
101,full,432,1
102,full,463,1
103,full,472,1
104,full,501,1
105,full,474,1
106,full,486,1
107,full,289,1
108,full,404,1
109,full,472,1
110,full,472,1
111,full,377,1
112,full,496,1
113,full,446,1
114,full,501,1
115,full,435,1
116,full,450,1
117,full,548,1
118,full,501,1
119,full,447,1
120,full,489,1
121,full,389,1
122,full,333,1
123,full,621,1
124,full,483,1
125,full,463,1
126,full,434,1
127,full,428,1
128,full,520,1
129,full,475,1
130,full,428,1
131,full,468,1
132,full,468,1
133,full,461,1
134,full,813,1
135,full,476,1
136,full,488,1
137,full,427,1
138,full,394,1
139,full,372,1
140,full,466,1
141,full,478,1
142,full,474,1
143,full,460,1
144,full,535,1
145,full,473,1
146,full,461,1
147,full,474,1
148,full,413,1
149,full,435,1
150,full,381,1
151,full,490,1
152,full,624,1
153,full,398,1
