Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

18:22:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:22:14     all   12,91    0,13    6,20   13,29    0,00    0,13    0,00    0,00    0,00   67,34
18:22:15     all   10,56    0,38    8,78   13,87    0,00    0,00    0,00    0,00    0,00   66,41
18:22:16     all   13,06    0,00    8,58    7,68    0,00    0,00    0,00    0,00    0,00   70,68
18:22:17     all   15,90    0,25    9,03   16,41    0,00    0,25    0,00    0,00    0,00   58,14
18:22:18     all   18,85    0,38   10,83    7,90    0,00    0,13    0,00    0,00    0,00   61,91
18:22:19     all    7,63    0,13    5,98   11,32    0,00    0,00    0,00    0,00    0,00   74,94
18:22:20     all   11,46    0,13    8,66    6,75    0,00    0,00    0,00    0,00    0,00   72,99
18:22:21     all   26,27    0,00    2,54    0,00    0,00    0,00    0,00    0,00    0,00   71,19
18:22:22     all   19,77    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   77,71
18:22:23     all   15,70    0,00    2,01    0,38    0,00    0,00    0,00    0,00    0,00   81,91
18:22:24     all   15,08    0,00    2,76    0,00    0,00    0,13    0,00    0,00    0,00   82,04
18:22:25     all   15,39    0,00    2,13    0,63    0,00    0,00    0,00    0,00    0,00   81,85
18:22:26     all   34,38    0,00    7,65   19,82    0,00    0,00    0,00    0,00    0,00   38,14
18:22:27     all   23,95    0,13    4,08   20,25    0,00    0,13    0,00    0,00    0,00   51,46
18:22:28     all   19,42    0,13    4,64   20,55    0,00    0,00    0,00    0,00    0,00   55,26
18:22:29     all   23,70    0,13    7,10   12,93    0,00    0,00    0,00    0,00    0,00   56,15
18:22:30     all   36,76    0,13    7,10   11,28    0,00    0,00    0,00    0,00    0,00   44,74
18:22:31     all   32,16    0,13   10,21    7,69    0,00    0,25    0,00    0,00    0,00   49,56
18:22:32     all   36,27    0,00   12,72   12,59    0,00    0,00    0,00    0,00    0,00   38,41
18:22:33     all   37,88    0,13   12,50    7,53    0,00    0,00    0,00    0,00    0,00   41,96
18:22:34     all   40,86    0,25   14,75    6,94    0,00    0,13    0,00    0,00    0,00   37,07
18:22:35     all   57,92    0,00   15,72    5,70    0,00    0,13    0,00    0,00    0,00   20,53
18:22:36     all   49,11    0,13   16,50    5,33    0,00    0,25    0,00    0,00    0,00   28,68
18:22:37     all   54,10    0,25   17,40    7,19    0,00    0,00    0,00    0,00    0,00   21,06
18:22:38     all   56,20    0,13   18,23    3,67    0,00    0,13    0,00    0,00    0,00   21,65
18:22:39     all   58,66    0,00   18,96    3,29    0,00    0,25    0,00    0,00    0,00   18,84
18:22:40     all   62,45    0,00   20,23    3,29    0,00    0,00    0,00    0,00    0,00   14,03
18:22:41     all   70,52    0,25   21,86    1,02    0,00    0,00    0,00    0,00    0,00    6,35
18:22:42     all   70,51    0,13   21,58    1,38    0,00    0,25    0,00    0,00    0,00    6,15
18:22:43     all   68,15    0,00   21,57    1,27    0,00    0,51    0,00    0,00    0,00    8,50
18:22:44     all   70,25    0,13   23,92    0,76    0,00    0,00    0,00    0,00    0,00    4,94
18:22:45     all   73,68    0,13   22,68    0,75    0,00    0,25    0,00    0,00    0,00    2,51
18:22:46     all   73,05    0,13   22,92    0,63    0,00    0,25    0,00    0,00    0,00    3,02
18:22:47     all   74,87    0,00   22,85    0,51    0,00    0,13    0,00    0,00    0,00    1,64
18:22:48     all   73,62    0,25   24,12    0,13    0,00    0,13    0,00    0,00    0,00    1,76
18:22:49     all   72,83    0,13   25,03    0,50    0,00    0,00    0,00    0,00    0,00    1,51
18:22:50     all   61,08    0,00   20,03   10,14    0,00    0,25    0,00    0,00    0,00    8,51
18:22:51     all   72,74    0,13   24,37    0,25    0,00    0,00    0,00    0,00    0,00    2,51
18:22:52     all   72,90    0,13   25,09    0,25    0,00    0,25    0,00    0,00    0,00    1,38
18:22:53     all   74,69    0,13   23,30    0,25    0,00    0,13    0,00    0,00    0,00    1,51
18:22:54     all   72,82    0,12   24,81    0,25    0,00    0,37    0,00    0,00    0,00    1,62
18:22:55     all   76,00    0,00   23,00    0,12    0,00    0,12    0,00    0,00    0,00    0,75
18:22:56     all   73,49    0,13   24,87    0,50    0,00    0,25    0,00    0,00    0,00    0,75
18:22:57     all   76,63    0,00   21,48    0,00    0,00    0,38    0,00    0,00    0,00    1,51
18:22:58     all   75,41    0,00   23,21    0,00    0,00    0,00    0,00    0,00    0,00    1,38
18:22:59     all   74,59    0,00   23,40    0,00    0,00    0,00    0,00    0,00    0,00    2,01
18:23:00     all   73,96    0,00   23,90    0,00    0,00    0,25    0,00    0,00    0,00    1,89
18:23:01     all   75,78    0,00   22,21    0,00    0,00    0,00    0,00    0,00    0,00    2,01
18:23:02     all   75,56    0,00   22,56    0,13    0,00    0,38    0,00    0,00    0,00    1,38
