Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

19:04:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:04:33     all    3,80    0,00    3,04   18,76    0,00    0,13    0,00    0,00    0,00   74,27
19:04:34     all    3,91    0,13    3,15   11,60    0,00    0,00    0,00    0,00    0,00   81,21
19:04:35     all    8,06    0,00    5,79   11,84    0,00    0,00    0,00    0,00    0,00   74,31
19:04:36     all    5,82    0,13    3,92   17,09    0,00    0,00    0,00    0,00    0,00   73,04
19:04:37     all    5,57    0,00    5,95    8,23    0,00    0,00    0,00    0,00    0,00   80,25
19:04:38     all    9,28    0,00    9,15    0,00    0,00    0,00    0,00    0,00    0,00   81,58
19:04:39     all    5,32    0,13    3,93   15,34    0,00    0,13    0,00    0,00    0,00   75,16
19:04:40     all    3,27    0,13    1,89   11,70    0,00    0,00    0,00    0,00    0,00   83,02
19:04:41     all    8,51    0,00    4,83    6,61    0,00    0,00    0,00    0,00    0,00   80,05
19:04:42     all   13,41    0,00    1,00    0,88    0,00    0,00    0,00    0,00    0,00   84,71
19:04:43     all   17,52    0,00    1,38    1,13    0,00    0,13    0,00    0,00    0,00   79,85
19:04:44     all   13,63    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   85,50
19:04:45     all   12,70    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   86,79
19:04:46     all   14,11    0,00    1,50    4,99    0,00    0,00    0,00    0,00    0,00   79,40
19:04:47     all   17,31    0,00    1,13   17,94    0,00    0,00    0,00    0,00    0,00   63,61
19:04:48     all   15,08    0,00    1,88   11,31    0,00    0,00    0,00    0,00    0,00   71,73
19:04:49     all   20,51    0,00    4,30   12,28    0,00    0,13    0,00    0,00    0,00   62,78
19:04:50     all   22,58    0,00    5,02   21,71    0,00    0,00    0,00    0,00    0,00   50,69
