procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  2      0 10799092 312368 7283428    0    0     0  1932 11578 21698 53 17 22  9  0  0
20  1      0 10805436 312388 7283428    0    0     0  1076 10612 19257 50 16 27  8  0  0
10  0      0 10811656 312400 7287596    0    0     0   480 12338 23137 55 18 23  4  0  0
 7  2      0 10806360 312408 7283604    0    0     0  1996 11438 21469 62 19 14  5  0  0
 8  1      0 10803568 312416 7283604    0    0     0   980 12466 22219 64 19 14  3  0  0
 9  0      0 10821932 312428 7287416    0    0     0   520 11438 20959 57 18 21  5  0  0
 6  3      0 10826616 312428 7287708    0    0     0  1844 13219 25525 61 18 16  4  0  0
 6  3      0 10809072 312432 7283692    0    0     0   284 10039 18080 53 16 20 11  0  0
 5  2      0 10830684 312452 7283700    0    0     0   404 10221 18258 51 15 21 13  0  0
 6  1      0 10834864 312456 7283692    0    0     0   460 11558 21919 60 19 19  2  0  0
 8  2      0 10850240 312460 7283696    0    0     0  1700 11905 21346 66 18  8  8  0  0
13  1      0 10834012 312464 7283708    0    0     0  1048 11913 22440 63 19 16  2  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1      0 10818404 312468 7287896    0    0     0   772 12798 23814 61 19 16  3  0  0
 5  2      0 10807824 312468 7283780    0    0     0  1308 10840 19526 53 17 22  8  0  0
 6  2      0 10810820 312472 7283848    0    0     0  1228 10663 19272 59 17 17  7  0  0
 6  5      0 10830544 312480 7283844    0    0     0  1372 13377 24942 68 19 10  3  0  0
 7  1      0 10845256 312484 7283864    0    0     0   156 10262 18223 61 18 16  5  0  0
 6  2      0 10877744 312488 7283868    0    0     0   964 11057 19406 61 18 16  5  0  0
 5  2      0 10873628 312496 7287572    0    0     0   616 11403 20667 53 16 25  6  0  0
 5  2      0 10853400 312496 7287628    0    0     0  2116 12749 24078 55 17 20  7  0  0
 7  1      0 10829008 312520 7283868    0    0     0   808 11665 22727 55 16 22  7  0  0
10  2      0 10842008 312536 7283920    0    0     0  1748 11035 19371 61 19 11  8  0  0
 7  1      0 10851728 312536 7283932    0    0     0  1408 10986 19550 61 19 15  5  0  0
 9  1      0 10836192 312560 7288012    0    0     0   612 12066 21627 64 19 14  3  0  0
 6  2      0 10835096 312568 7288028    0    0     0  1556 13283 24851 58 19 18  5  0  0
 6  3      0 10825036 312568 7284004    0    0     0  1812 11421 22068 58 16 12 14  0  0
 7  2      0 10815516 312576 7283992    0    0     0  1384 11317 20969 61 19 12  7  0  0
 6  1      0 10811240 312580 7283996    0    0     0   348 10475 18560 62 18 15  5  0  0
 5  2      0 10830516 312596 7283948    0    0     0  1148 11963 22283 56 18 22  4  0  0
 5  2      0 10821880 312596 7288092    0    0     0   824 10096 18121 47 13 24 16  0  0
 7  3      0 10806588 312596 7288172    0    0     0  1596 11488 21503 54 16 20  9  0  0
 5  3      0 10801164 312604 7288176    0    0     0   444 9745 17521 49 14 25 12  0  0
 6  8      0 10816760 312612 7288200    0    0     0  2152 11697 22664 59 18 18  6  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1      0 10821124 312612 7288220    0    0     0   340 10315 18296 61 18 17  5  0  0
 9  1      0 10827672 312636 7288000    0    0     0  1000 14131 26442 63 20 15  2  0  0
 5  4      0 10794920 312636 7288300    0    0     0   600 11183 20050 54 17 20  8  0  0
 8  4      0 10817012 312640 7284156    0    0     0  2068 10645 19217 55 17 19 10  0  0
 6  2      0 10841260 312656 7284156    0    0     0   728 11568 22418 62 19 14  5  0  0
 6  2      0 10826228 312676 7284168    0    0     0  1496 11098 19675 61 19 16  5  0  0
 5  1      0 10839612 312680 7288264    0    0     0  1096 12172 21865 61 19 16  4  0  0
 5  4      0 10830624 312688 7288356    0    0     0  2068 11472 20915 55 18 20  7  0  0
 5  2      0 10840864 312688 7284296    0    0     0   456 10407 19676 48 13 26 13  0  0
 8 12      0 10836680 312696 7284308    0    0     0   988 12174 23367 60 19 17  4  0  0
 9  3      0 10833720 312700 7284316    0    0     0   868 10470 18522 62 18 12  8  0  0
 9  1      0 10851404 312708 7284324    0    0     0   236 10851 19018 62 18 16  4  0  0
 7  2      0 10850112 312712 7288440    0    0     0  1008 12281 21886 63 20 14  3  0  0
 6  3      0 10834336 312720 7288576    0    0     0  1192 14725 28684 63 20 12  4  0  0
 6  3      0 10825916 312728 7284428    0    0     0  1836 10651 19051 61 19 14  6  0  0
 7  1      0 10832108 312740 7284432    0    0     0   912 11201 18443 65 21 10  4  0  0
 6  1      0 10824116 312752 7288536    0    0     0  1080 11080 18645 65 20 12  2  0  0
 9  1      0 10832792 312756 7288612    0    0     0   536 14102 27694 62 20 14  4  0  0
18  2      0 10820868 312756 7284616    0    0     0  2412 12017 20772 63 19 12  6  0  0
 6  1      0 10839008 312776 7284632    0    0     0   788 11193 20648 63 18 14  4  0  0
11  0      0 10821308 312784 7284608    0    0     0  1224 11147 19963 62 18 16  4  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 10827632 312792 7288808    0    0     0   548 13421 24509 65 21 12  2  0  0
 9  2      0 10822212 312812 7284760    0    0     0  2124 11973 20509 70 20  6  3  0  0
 7  2      0 10815064 312816 7284796    0    0     0  1436 13016 22400 72 21  7  1  0  0
11  1      0 10834736 312824 7288920    0    0     0   520 12840 22737 70 21  7  2  0  0
11  1      0 10819708 312836 7289016    0    0     0  1444 13906 24041 72 22  5  1  0  0
 9  2      0 10827648 312836 7284920    0    0     0  1080 11131 18963 69 21  8  2  0  0
10  2      0 10823372 312836 7284924    0    0     0  1384 12684 22246 61 19  8 11  0  0
 8  1      0 10809716 312840 7284936    0    0     0  1456 11766 19495 69 21  8  2  0  0
 8  1      0 10824308 312844 7289004    0    0     0   448 13034 22776 70 21  7  2  0  0
11  1      0 10834480 312852 7285032    0    0     0   572 13330 21989 73 22  5  1  0  0
 7 11      0 10824036 312856 7285036    0    0     0  1808 13882 23712 72 21  4  3  0  0
 7  3      0 10822508 312860 7285016    0    0     0   548 11298 20471 69 20  8  3  0  0
10  1      0 10824724 312860 7285032    0    0     0  1428 12883 22097 70 21  8  1  0  0
17  1      0 10806704 312864 7285136    0    0     0   932 10536 19483 63 19 15  3  0  0
10  1      0 10847076 312864 7289208    0    0     0   356 13010 23424 69 23  7  1  0  0
 9 12      0 10853452 312868 7289324    0    0     0  2596 13262 22127 73 23  3  1  0  0
 9  2      0 10818504 312868 7289340    0    0     0   496 14205 25688 73 22  5  1  0  0
11  2      0 10829036 312880 7289268    0    0     0  2216 13082 23544 73 20  5  2  0  0
11  0      0 10813152 312880 7289052    0    0     0   360 13123 23900 70 21  8  1  0  0
 1 11      0 10815660 312896 7285320    0    0     0  2356 12100 21803 60 19  6 15  0  0
14  1      0 10820636 312900 7285316    0    0     0  1244 13478 21921 62 18  5 14  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  2      0 10810552 312912 7289400    0    0     0   596 13501 23487 75 20  4  1  0  0
 9  2      0 10810052 312916 7289424    0    0     0  2380 13036 22690 70 22  7  2  0  0
11  1      0 10799964 312928 7285408    0    0     0  1392 14802 27143 72 22  4  2  0  0
 9  1      0 10806292 312932 7285452    0    0     0   736 12768 19622 74 23  2  1  0  0
15  0      0 10815340 312944 7289552    0    0     0  1372 14118 22181 76 22  2  0  0  0
 7  1      0 10814540 312944 7289668    0    0     0   168 15061 27389 71 22  6  1  0  0
12  2      0 10788392 312952 7285560    0    0     0  1460 13396 22165 73 22  5  1  0  0
 1 10      0 10821024 312952 7285572    0    0     0  1836 10451 18051 49 14 12 25  0  0
 8  1      0 10796748 312968 7285572    0    0     0  1816 13250 21625 73 22  3  2  0  0
20  1      0 10821976 312976 7289428    0    0     0  1016 12805 18967 74 23  2  0  0  0
 7  2      0 10805336 312976 7289492    0    0     0   872 15467 27907 70 24  5  1  0  0
 8  3      0 10776808 312976 7285684    0    0     0  2136 11980 19973 58 18  5 19  0  0
10  7      0 10781844 312996 7285672    0    0     0  1532 12811 20145 73 21  3  3  0  0
 9  1      0 10801284 312996 7285716    0    0     0   288 12257 18064 75 22  3  1  0  0
14  1      0 10807644 313008 7289876    0    0     0  1024 14210 23580 75 22  2  0  0  0
14  1      0 10789600 313008 7289944    0    0     0   224 13859 23965 71 22  6  1  0  0
13  3      0 10787396 313008 7285872    0    0     0   960 11539 18664 69 22  7  2  0  0
 8  2      0 10794768 313008 7285876    0    0     0  1592 11095 18840 68 22  7  3  0  0
10  1      0 10786224 313016 7285884    0    0     0   372 11999 18222 74 22  3  1  0  0
 8  1      0 10788844 313024 7285904    0    0     0  1012 13504 21368 74 23  2  0  0  0
 7  2      0 10812540 313024 7285924    0    0     0   560 13257 22019 71 22  5  1  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  3      0 10821776 313024 7285912    0    0     0  1516 11368 18703 69 21  7  3  0  0
 8  6      0 10835736 313032 7285916    0    0     0   640 11066 18066 69 21  7  3  0  0
 7  1      0 10818356 313036 7289732    0    0     0   884 12944 22938 70 21  6  3  0  0
 7  1      0 10800860 313048 7289804    0    0     0   640 13053 23234 68 22  8  3  0  0
 8  3      0 10824700 313056 7285996    0    0     0  2304 14191 24069 72 23  4  1  0  0
 1 10      0 10817996 313056 7285968    0    0     0   856 8102 13105 48 13 15 24  0  0
13 11      0 10840620 313060 7285988    0    0     0   536 12762 22525 59 17  8 16  0  0
 7  2      0 10840324 313064 7286000    0    0     0  1800 13108 22810 70 21  6  3  0  0
 7  1      0 10816812 313080 7290204    0    0     0   640 13185 22478 70 22  6  1  0  0
 8  3      0 10799304 313088 7290168    0    0     0  1004 14082 26566 67 22  8  3  0  0
11  1      0 10796372 313096 7286088    0    0     0  2208 11504 18702 69 21  8  2  0  0
 8  1      0 10790404 313104 7286136    0    0     0  1104 11272 18540 69 21  8  2  0  0
17  1      0 10798256 313108 7286148    0    0     0  1012 12211 17205 74 23  2  1  0  0
11  0      0 10813644 313112 7290276    0    0     0   432 12538 19649 75 19  5  1  0  0
 8  1      0 10817340 313112 7290272    0    0     0   176 12465 22182 64 20 14  2  0  0
 6 12      0 10823720 313124 7286164    0    0     0  2444 11963 21510 64 20 10  6  0  0
 8  3      0 10803152 313128 7286188    0    0     0   736 11368 20957 60 17  8 15  0  0
 8  2      0 10813988 313140 7286116    0    0     0  1352 11253 19649 59 19 10 12  0  0
 6  2      0 10805832 313140 7286120    0    0     0  1960 11570 20353 63 19 15  4  0  0
 7  1      0 10806084 313156 7290228    0    0     0   636 10643 19075 62 19 16  4  0  0
10  1      0 10797380 313156 7290432    0    0     0   548 14018 26284 65 21 12  3  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  3      0 10830940 313156 7290372    0    0     0  3028 12518 22185 63 20 12  5  0  0
 7  1      0 10832592 313156 7286184    0    0     0   992 10404 18711 61 18 13  7  0  0
10  1      0 10831096 313168 7286196    0    0     0   952 9175 16618 48 14 22 15  0  0
16  1      0 10807988 313172 7290308    0    0     0   332 12394 22732 63 19 16  1  0  0
10  1      0 10802996 313172 7290436    0    0     0   464 12199 22245 63 20 14  3  0  0
11  5      0 10816076 313176 7290800    0    0     0  2432 13039 23669 68 22  7  3  0  0
 6  2      0 10821324 313180 7286644    0    0     0   548 11554 21146 62 19 14  6  0  0
 6  1      0 10810320 313188 7286672    0    0     0  2244 10813 18398 62 19 15  4  0  0
 9  1      0 10773956 313192 7290868    0    0     0   456 13620 25485 64 20 14  2  0  0
 9  3      0 10808092 313204 7286780    0    0     0  1456 12363 22317 69 21  9  2  0  0
 7  2      0 10787796 313212 7286804    0    0     0  1036 11336 19075 70 20  7  3  0  0
16  1      0 10811876 313220 7286812    0    0     0  1112 11699 19395 70 21  7  2  0  0
 6  3      0 10846176 313228 7286764    0    0     0   432 11020 19655 63 20 11  6  0  0
 9  2      0 10825148 313236 7290892    0    0     0   372 12023 22685 63 19 14  4  0  0
 8  2      0 10824068 313236 7290912    0    0     0  1004 11339 20394 63 19 17  2  0  0
 7  2      0 10805220 313236 7286920    0    0     0  1196 11861 21599 62 19 10  8  0  0
 8  1      0 10807224 313244 7286920    0    0     0   492 11247 20597 62 18 14  6  0  0
 6  2      0 10808440 313244 7286892    0    0     0   432 12091 23415 59 18 18  5  0  0
13  3      0 10828276 313244 7286904    0    0     0  2564 12813 22454 69 19  8  4  0  0
 1  7      0 10812208 313252 7286920    0    0     0   688 10472 18611 56 16 19  9  0  0
10  1      0 10839244 313264 7290724    0    0     0  1044 10716 19129 58 18 17  6  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  1      0 10821892 313264 7291152    0    0     0   496 13471 26121 65 20 13  2  0  0
 6  6      0 10818156 313280 7291092    0    0     0  2196 11085 19061 59 18 17  6  0  0
 6  2      0 10801932 313284 7287004    0    0     0   648 13563 26312 69 19  9  4  0  0
 6  1      0 10797692 313284 7287016    0    0     0  1408 11070 19132 59 18 14  9  0  0
 7  1      0 10811404 313300 7291216    0    0     0   460 12842 23724 64 20 14  2  0  0
 7  7      0 10827060 313304 7287156    0    0     0  2368 12396 21610 69 21  9  2  0  0
 7  3      0 10823704 313320 7287080    0    0     0   480 12346 24369 59 16 10 15  0  0
 8  2      0 10820560 313320 7287092    0    0     0  1800 11515 20390 62 19 14  4  0  0
23  0      0 10814124 313324 7291236    0    0     0   636 11986 21841 63 19 16  2  0  0
10  1      0 10821660 313328 7291340    0    0     0   664 12325 22302 68 20 10  2  0  0
10  1      0 10832124 313336 7287268    0    0     0  2040 12743 21573 71 21  6  3  0  0
 6  2      0 10831724 313344 7291076    0    0     0  1280 12737 21009 70 20  7  2  0  0
 7  3      0 10817828 313348 7291288    0    0     0  1872 10744 19100 51 16 18 15  0  0
12  0      0 10844504 313360 7291436    0    0     0   800 11116 20732 61 19 14  7  0  0
10  2      0 10849632 313376 7287364    0    0     0  1688 12289 21410 70 21  6  3  0  0
13  1      0 10848644 313388 7287384    0    0     0  1368 12408 20349 70 21  7  2  0  0
10  1      0 10812156 313396 7291540    0    0     0   420 14687 26918 66 22  9  2  0  0
 1  1      0 10812216 313396 7287428    0    0     0  1188 10602 18714 59 18 15  8  0  0
