P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
4.55,3.53,15.15,6.15,2.29
4.2,2.82,11.34,4.8,2.26
5.5,3.11,11.32,6.23,1.83
3.9,2.9,11.65,6.04,2.06
4.03,3.46,11.16,4.83,2.21
4.25,2.75,11.53,6.06,2.3
5.32,2.87,11.59,4.9,2.03
4.14,2.92,13.08,6.07,1.86
4.32,3.46,11.29,4.82,2.1
4.11,3.29,11.33,4.53,2.05
4.03,3.03,11.23,4.72,2.16
4.23,3.24,10.9,4.46,1.82
4.19,3.36,10.84,5.99,2.33
3.94,3.48,10.89,4.54,2.14
4.2,2.51,11.0,4.71,1.83
3.94,2.87,10.92,4.56,2.01
3.89,2.99,10.93,4.59,2.04
4.05,2.93,11.38,5.59,1.88
4.06,3.35,11.67,4.62,2.33
4.24,2.71,12.96,4.62,2.18
4.1,3.52,12.93,6.1,2.03
5.32,2.6,13.25,5.92,2.4
4.09,2.65,11.01,6.36,1.97
4.09,3.36,11.32,4.56,1.88
3.98,2.71,13.75,4.73,2.23
4.06,3.38,12.87,4.45,1.85
4.5,2.66,13.21,4.8,1.99
5.49,2.74,13.2,4.45,1.95
4.06,2.76,16.57,4.66,1.71
4.01,2.75,11.14,4.56,1.89
3.99,3.36,11.34,4.43,1.91
5.1,2.8,16.61,4.5,1.87
5.24,3.29,16.57,6.06,1.78
5.2,2.79,16.36,4.58,2.11
4.09,3.42,12.98,4.73,2.25
4.12,3.22,10.94,4.53,2.02
3.92,2.94,10.93,4.83,2.0
3.94,2.85,16.3,4.62,1.9
4.04,2.78,11.33,5.3,2.24
3.86,2.57,11.05,4.6,2.14
4.25,2.61,11.02,4.78,2.07
3.95,2.88,16.38,4.49,1.84
4.31,3.31,11.14,4.54,1.89
5.32,2.65,11.18,4.65,2.0
4.27,2.69,10.9,4.54,1.78
4.1,2.93,12.22,4.32,2.04
3.88,3.37,10.89,4.48,2.2
7.0,2.75,15.52,4.61,1.89
4.11,3.27,10.85,4.63,1.87
3.9,2.73,10.85,4.47,1.97
3.86,2.76,16.33,4.6,1.93
4.22,3.31,10.88,4.61,1.95
3.98,2.72,10.96,4.89,1.89
4.12,2.86,10.85,4.43,2.27
3.85,2.83,12.98,5.33,2.04
5.14,2.68,10.87,4.45,1.86
4.16,2.9,12.94,4.91,2.29
4.03,2.56,13.27,5.98,2.07
4.67,3.32,11.53,4.6,1.97
4.05,3.44,15.14,4.41,1.94
4.25,2.54,10.95,4.61,2.09
4.04,3.33,12.88,4.5,2.14
4.08,3.42,11.96,4.41,2.05
4.08,3.39,11.04,4.39,2.26
4.04,2.86,10.88,4.69,2.21
4.05,2.65,14.24,6.17,2.19
4.05,2.71,12.75,4.64,1.9
4.54,3.27,15.49,4.52,1.86
4.14,2.78,13.56,4.7,2.13
4.37,3.26,16.4,4.55,1.99
4.0,2.66,10.86,4.77,1.83
4.55,3.15,16.85,4.36,1.89
5.16,2.67,11.5,4.72,2.02
4.44,2.76,14.94,4.5,1.9
4.47,3.43,11.16,4.62,2.11
4.17,2.7,11.01,4.49,2.4
4.23,2.83,15.54,5.26,1.88
4.33,3.29,16.75,4.51,2.44
4.06,2.71,11.82,4.46,1.82
4.05,2.7,13.2,6.31,1.78
4.49,3.26,11.28,6.02,2.34
4.12,3.12,11.45,4.53,2.22
4.94,2.68,11.1,4.39,1.78
4.05,2.81,13.56,4.47,2.63
5.15,2.8,11.45,4.74,1.97
4.08,3.48,19.93,5.27,1.84
4.43,3.46,16.4,5.03,2.19
4.2,2.71,12.83,6.17,1.85
4.14,3.24,11.04,5.1,1.99
5.24,3.41,10.83,4.31,2.62
3.97,3.3,13.1,5.25,2.31
4.36,2.61,16.28,4.77,1.78
5.2,3.21,16.37,4.62,1.7
4.42,2.65,16.22,5.07,2.1
5.16,3.65,11.06,4.77,2.05
4.28,3.26,13.02,6.01,2.18
4.04,2.87,11.69,5.18,1.79
5.46,3.38,11.04,4.61,1.76
3.85,2.71,11.09,4.91,2.23
4.45,3.23,10.95,5.57,1.91
4.18,3.01,11.28,4.44,2.31
3.98,3.28,11.12,7.23,1.83
4.07,3.3,11.49,4.59,2.25
4.21,2.71,11.02,4.53,1.91
3.9,2.73,10.81,4.84,2.03
5.12,2.71,10.85,4.7,2.02
4.11,2.8,13.03,4.57,2.25
5.06,2.65,10.98,4.44,2.31
4.18,2.59,11.54,4.39,1.76
4.12,3.31,11.43,4.68,1.84
4.05,2.76,11.4,4.53,2.13
4.1,3.34,11.08,4.62,1.72
3.92,2.74,17.04,4.61,2.15
4.21,3.32,15.96,4.58,1.71
4.04,3.38,13.57,4.62,1.81
4.81,2.85,16.57,4.53,1.92
4.12,2.76,10.97,4.6,1.94
4.14,2.76,11.25,4.74,1.86
4.12,2.6,10.94,4.7,2.16
4.06,2.78,4074.95,4.54,1.95
5.36,2.8,10.97,5.13,2.09
4.0,2.63,40.53,4.61,1.86
4.26,2.68,4058.45,4.58,1.97
4.03,2.82,8030.11,4.54,2.14
3.92,2.66,2039.39,4.66,1.72
4.04,2.66,11.12,4.56,1.79
5.14,3.64,13.31,4.63,1.75
4.14,2.73,4115.67,4.5,2.09
5.18,3.35,100.43,5.18,2.2
5.04,3.22,43.41,4.64,1.75
4.08,2.7,2007.1,4.41,1.91
4.07,2.69,10.88,4.94,1.84
5.15,3.26,2338.03,4.63,2.03
5.07,2.6,16.34,4.61,2.03
5.38,3.51,10.83,6.04,2.16
4.06,2.66,52.43,6.01,2.12
5.2,3.37,71.09,4.58,2.11
4.12,2.82,2035.3,4.65,1.91
4.0,2.65,6145.29,4.47,2.16
4.47,3.32,2332.19,4.43,1.96
3.97,3.25,11.01,6.27,2.05
5.18,2.67,4625.29,4.58,2.02
6.29,2.85,3042.72,4.66,1.86
5.56,3.49,41.56,4.38,1.94
4.06,2.67,3035.24,4.55,2.19
4.07,3.42,2144.04,4.87,2.08
4.02,2.67,49.21,4.52,1.98
4.03,3.23,12.02,4.43,1.85
5.18,2.77,2031.64,4.43,1.89
4.15,2.6,6637.79,6.44,1.84
4.08,2.79,11.35,5.56,1.95
5.62,3.13,8939.58,5.8,1.73
5.29,2.69,12.96,4.73,1.75
5.2,2.68,99.5,5.01,2.08
4.04,4.03,12.99,4.72,1.86
5.3,3.12,41.94,4.62,1.82
4.23,3.52,8026.85,6.22,2.2
4.17,3.0,222.85,6.17,1.8
4.34,2.63,2010.06,4.44,1.93
5.65,3.67,13.46,2083.19,2.41
4.18,3.39,40.56,5.31,1.85
4.29,3.66,13.09,3035.37,2.22
4.21,3.22,13.05,4.42,1.97
4.08,2.71,16.45,4.81,2.37
4.29,2.69,4087.71,5784.3,2.61
5.17,2.76,10.94,5.46,1.78
4.28,3.58,4801.7,316.62,1.89
4.03,87.7,3593.45,3583.12,2.48
4.41,3028.23,218.74,5.47,1.98
7072.58,57.92,16.27,5.39,2.02
518.77,2.73,11.01,33.36,2.81
69.29,3000.3,2035.18,205.79,2.35
7053.55,57.85,11.47,4.82,192.16
4.02,2.78,16.49,4.67,86.06
7101.86,4998.85,10.96,4.47,2.01
4.06,5025.02,13.25,15930.88,3002.13
4.29,2.75,2036.47,87.26,7000.81
4.04,3.26,2012.72,4.59,1057.76
4.1,3000.69,2031.73,33.33,111.22
7072.39,3.3,3025.76,4.87,1999.95
4.18,2999.66,3036.48,4005.01,1.83
450.63,85.83,10.68,89.21,2000.08
3.92,3404.97,12.96,4.42,29.51
33.05,2.6,8031.57,91.65,29.65
7839.3,2.7,71.44,33.69,2028.69
3082.89,8489.32,3006.9,6.06,3027.77
3001.3,2.71,10.91,242.76,56.76
4.16,2.76,2031.9,4.47,29.7
231.93,30.91,8487.47,200.79,2.81
4.41,5303.22,11.78,5263.14,6631.65
3.96,3.37,3011.25,6193.62,1.82
4.16,2999.77,10.96,33.25,1.84
7027.9,2.87,11.07,4.56,2.12
4.46,1911.95,2061.92,2028.99,4355.38
3.99,58.33,11.34,33.43,29.26
3001.03,3.1,11.08,4.56,1.92
4.88,3.4,42.38,3838.02,1.88
39.98,2.65,11.07,39.72,3000.37
3000.94,4999.37,141.65,2003.75,29.57
7225.06,2999.8,72.06,4.54,5138.35
3000.28,122.85,16.19,4.87,1191.12
3000.55,2.61,2032.2,127.83,2108.66
307.33,3000.2,10.94,2084.21,191.14
33.52,320.55,10.9,4.56,1999.7
4.11,3000.18,2035.26,4.74,2057.69
168.66,3084.59,11.03,4.51,1407.95
5.14,30.42,2006.7,2334.09,4025.39
4.07,30.85,11.01,1013.9,2.15
4.01,2.8,2007.03,4.63,1.82
7268.38,35.66,3507.51,2001.96,2.41
200.93,58.61,2192.51,3430.01,1.86
3.96,3057.04,16.46,860.14,83.87
3000.9,2999.22,11.34,38.26,3001.97
32.85,2.58,11.0,32.24,1.8
4.19,3.35,11.02,4026.14,2999.09
39.57,85.83,72.06,34.06,7482.25
4.13,2.79,3006.26,4.73,29.62
7497.35,3000.89,41.17,3084.68,2082.84
3142.36,2999.7,16.37,2084.13,2999.96
4.14,57.55,3039.97,4.57,2.25
4.14,2.62,13.06,3003.23,2081.78
39.84,3.31,482.86,35.34,2000.2
4.0,409.09,43.57,116.99,2.1
3.96,5631.34,11.14,4.55,227.92
3001.81,5025.2,1022.13,200.8,2.14
4.26,2999.9,11.37,2701.13,2.12
228.66,2.66,7108.07,7809.26,1754.19
7072.09,5024.34,2200.96,6186.06,29.56
4.23,3.01,141.46,5.86,2.01
4.21,2.64,11.17,4.81,7057.64
1040.21,4998.46,102.62,4110.85,1.81
4.13,32.09,16.46,4.68,2027.3
3000.92,3.67,87.19,88.28,1.92
2004.46,4999.18,10.99,33.26,1.92
3029.32,3.0,456.23,15921.29,1.79
3001.05,30.27,51.74,4.77,1694.64
4.18,57.68,12.08,4.56,2.15
3000.98,2.74,2064.65,4.86,3390.9
7072.5,2.62,130.45,5915.02,1.83
3000.99,5875.11,2087.69,4.61,2000.38
4.77,8998.4,247.8,4811.59,3053.77
40.98,3.12,11.01,13544.43,2025.21
61.06,2.75,42.31,4.38,1.97
32.56,3.27,11.18,2002.43,31.34
32.72,7997.94,46.01,39.72,2.31
3001.19,2.76,11.0,4.41,8824.87
3218.05,5438.27,41.75,34.71,3025.95
32.75,2.58,112.92,5.43,3226.4
4.18,2.92,82.15,4.33,2.21
4.0,2.9,99.92,4.75,2.11
4.11,2.79,2007.18,4.32,2.61
7182.95,2.83,16.39,2002.22,1.9
3029.05,2.72,13278.53,2003.11,1.91
5.32,5083.77,71.25,2029.24,1.9
309.6,139.48,3044.63,2002.88,2110.85
273.37,145.71,3011.41,2084.33,1110.79
4.12,2.6,221.49,117.42,34.05
5.33,5024.66,83.42,88.08,29.47
90.0,2.69,2031.97,4.5,1.82
7073.27,30.23,2032.48,3115.11,4467.19
4.09,3.3,2006.88,2192.41,1191.44
3000.97,3.66,12.28,3191.41,2028.49
4.1,3000.18,11.68,5010.39,8021.16
3112.88,3.6,2192.45,445.73,2000.41
5.15,7998.38,16.56,4.65,1.93
3001.5,31.99,16.35,33.21,2.06
3028.55,3000.43,12078.95,4.41,2.24
32.61,5024.04,2034.72,2030.23,2.16
7108.83,7998.6,12.95,5.98,83.54
4.12,3000.81,12.93,4055.07,1001.32
4.01,3.25,13.01,5.38,3998.49
4.13,3084.48,11.32,2003.46,2110.26
90.24,7999.52,2007.75,4027.12,1.8
3000.81,30.27,2006.95,3799.83,56.87
3001.74,2.53,11.49,205.17,2.12
3000.27,2.64,2032.03,7416.59,2025.15
4.24,85.76,11.05,2138.88,83.47
4.18,5221.73,12.95,470.67,145.47
3000.75,2.67,3033.75,6.23,2.15
4.0,3028.89,2036.72,3027.94,4024.42
4.07,57.49,2418.0,5.54,2129.12
3869.99,57.84,16.42,2028.72,431.65
228.59,32.04,238.17,33.35,2.37
3000.97,2.75,158.96,3030.34,1.97
5.33,2.59,2035.67,113.7,2025.35
3000.96,31.93,2117.07,3515.41,1.91
7110.74,57.87,17.91,33.38,29.28
4.2,2.65,3094.22,113.58,1.96
3.94,2.69,4030.33,2322.97,115.28
7100.13,2.69,2038.13,4.33,191.71
3027.36,2.97,49.04,3003.65,7968.13
140.19,2999.3,2007.07,4.36,1.77
3000.66,597.4,2226.71,6.08,56.75
7276.4,2.83,12.99,4.54,29.83
8954.25,3.14,5032.1,504.93,2000.17
5.21,115.28,2007.17,4.43,1.87
5.1,30.44,10.9,2870.74,29.51
3000.42,225.8,2060.21,67.73,2247.67
3029.01,2.78,11.14,4.57,2.02
3281.6,3000.13,16.82,60.29,2.03
5.03,2.63,3274.1,3028.7,1.76
89.91,2.78,3019.7,2111.16,2.14
5.12,3980.81,11.48,2110.24,2.16
3.98,2.83,12.95,33.2,2.18
4.08,3000.05,16.46,4.46,7001.71
7127.75,2.52,4031.32,4027.12,84.48
200.37,2.76,659.66,3301.36,29.58
7055.19,3000.08,2060.21,4.66,1.8
3085.59,60.47,11.3,2058.07,1.81
124.7,2.78,2006.98,4549.67,3349.95
5.48,3000.22,10.86,34.72,2.12
3086.01,3.29,11.23,2028.5,83.39
5.27,2.82,11.09,33.11,1.99
5.25,2.76,5180.53,3043.2,2000.71
7107.81,2999.53,11.16,4.54,4025.15
33.89,35.38,2007.43,32.12,4023.18
7212.16,2.77,4087.12,38.21,2.1
3000.78,7998.92,6399.36,4028.3,407.47
4.1,5024.78,5719.12,4.52,1.82
4.23,31.0,11.17,34.57,4436.66
5.03,2.79,4724.36,4.94,2.03
5.26,3000.24,218.19,88.51,2000.12
63.34,3165.81,2226.0,2110.89,2.5
3029.8,2.8,2090.37,3486.64,1.87
7494.45,3028.96,10.92,2217.67,33.84
3608.44,3000.61,10.84,66.52,2000.97
7055.68,85.62,87.41,88.21,29.66
3000.73,3.28,2031.96,89.64,2.21
4.06,3.2,11.17,4027.2,443.14
32.94,2.69,2501.79,4056.06,4083.3
3000.89,3.25,41.6,38.41,2.32
284.18,3.26,2034.12,2001.84,193.76
3.98,203.26,3011.45,4.8,4640.04
3056.34,3.45,16.28,33.28,2999.54
3000.5,6879.45,12.98,4082.83,1028.62
5.26,311.28,4091.1,4.61,2.0
62.01,2.63,16.43,4.7,1.94
3.96,2.76,12.97,4.55,2.16
3000.89,2999.95,12.61,2083.89,2.27
5.3,7998.88,4030.85,33.27,1.8
4.14,2.61,11.11,2055.99,1.91
4.09,30.68,11.1,6.08,1999.83
3000.91,2999.5,3030.52,61.65,1.69
4.26,3028.73,2035.71,3191.21,3080.8
4.05,3000.43,2031.83,3146.44,1.74
3028.96,30.64,16.31,116.95,1.88
3001.11,2.67,79.6,2083.36,1.81
4.05,5136.97,309.26,2243.41,29.27
4.01,7998.67,10.72,4.54,2.26
3000.89,5052.79,4112.07,5436.17,1.96
4.13,113.13,2033.43,3515.39,1.89
34.78,3.39,666.62,4.54,1.83
5.13,30.06,11.26,5.91,2.2
4.38,8051.94,11.1,4.88,2000.42
4.29,4998.81,11.77,4.54,83.47
422.0,3029.41,2092.68,4.66,3001.31
4.47,2.53,441.51,2490.38,5998.19
32.65,3.19,4931.64,4.63,2.2
32.62,30.18,13338.41,4.69,2650.52
4.13,5052.81,10.92,7268.38,58.02
4.12,2.87,10.87,4.7,59.0
475.33,9074.43,2169.61,66.62,221.49
266.38,3.2,100.21,6519.44,2026.33
3085.66,11077.43,3009.91,4.54,1.98
4.37,3.37,16.38,4.58,2.35
3001.45,3082.05,605.31,87.38,1.83
7474.48,2.86,10.85,33.36,33.93
4.12,2.61,100.75,4922.19,6000.24
7236.14,2.82,4159.57,34.79,2082.54
200.59,3.03,12.88,2030.88,1.95
5.54,3000.36,2201.24,955.36,59.97
255.0,3000.22,4253.56,2029.02,1.96
4.32,2.68,130.58,6.02,2999.91
5.07,4007.93,10.92,5.03,83.43
32.45,30.79,10.91,4761.2,9163.31
7667.61,2.75,16.35,4.59,2054.38
7103.27,2.69,41.96,6.01,7000.87
5.21,3109.96,2173.79,4.94,2.06
4.2,3028.87,10.87,4.54,57.17
5.27,57.75,3062.17,4.7,62.09
118.34,195.21,41.52,2029.71,2025.31
7138.86,2.72,11.04,5.42,3001.51
3060.93,5052.72,11.03,5.47,83.48
93.26,3.31,51.69,5.37,2.11
32.76,3000.73,15671.8,3006.86,1.88
35.21,2.8,11.03,2028.73,3002.16
3001.29,2.75,10.75,4.68,2025.12
3.98,2.74,16.3,33.36,4023.15
4.12,2.54,10.75,5.56,3000.09
3029.35,2.75,10.66,3432.47,2025.09
4.18,118.0,10.89,2409.7,29.63
3000.43,3.29,10.97,4.41,1.86
4.06,30.8,12.08,5.44,29.76
5.41,30.33,3237.04,33.29,2.18
3.97,3.37,2039.24,5.31,192.12
35.12,31.92,7029.43,2030.75,29.58
3.91,2.95,3816.62,32.15,1.87
7156.99,3000.08,2116.1,2029.72,3055.62
4.24,3.52,16.34,2029.32,1.77
7106.31,2.58,2661.81,3033.51,2053.96
3001.76,2999.79,2032.71,4027.81,1.82
3000.65,2999.91,5870.89,4164.6,2.32
7264.68,7998.7,9301.88,33.3,1.89
89.06,2.99,130.4,2029.32,1.87
4.05,2.65,10.95,2137.21,111.16
4.04,111.89,16.28,2028.13,2.07
4.29,2.71,16.43,2002.17,29.43
7101.0,2.61,10.73,3029.15,2.01
32.73,5083.57,12.77,2110.3,2.57
3000.78,3.11,10.9,2030.02,29.49
4.1,2999.27,2008.17,4.71,1.68
5.64,2.73,2201.33,4111.67,32.82
879.4,3.25,992.23,470.43,3001.52
3000.82,2.9,11.12,4.68,8590.8
5.13,3028.19,13.31,88.94,2053.42
4.45,85.57,2034.38,5.95,2.14
7100.54,3.36,16.34,4.6,2083.24
33.67,604.49,127.93,2002.41,2024.8
3.95,31.71,3984.19,4959.17,4999.79
3114.29,3.33,13.0,61.75,3002.01
7073.32,1396.82,16.32,32.31,1.98
33.87,5024.43,2032.44,5.1,29.51
4.14,7999.29,10.87,7028.72,2.25
3029.24,2.52,10.82,33.39,29.78
8114.99,5108.05,11.06,5551.94,2.06
4.08,113.22,2007.29,61.73,1.83
366.35,9026.91,12.99,4.92,2.01
4.26,274.9,11.13,4.63,2.1
3.97,3.27,10.92,4.63,84.52
4.15,30.72,16.39,5.27,2911.01
7071.87,3632.66,11.21,6.03,1.95
3001.7,5242.16,53.03,5.98,2.03
7071.99,2.69,11.17,6.18,2000.23
7247.79,2.68,2091.09,33.5,2000.29
3.89,3000.69,11.0,3006.69,6051.61
3000.63,3000.03,2060.36,90.08,1001.26
4.05,2.65,11.75,4.52,2.1
3001.76,2999.29,3011.31,3488.03,1.81
