P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
103.32,2.52,13.54,5.1,3.79
5.03,1.89,8.85,3.6,3.86
5.84,2.01,9.15,4.35,2.26
4.8,1.71,14.87,3.62,2.24
4.71,1.79,11.19,3.26,2.97
5.09,1.95,9.57,3.97,1.86
5.06,1.88,14.71,3.3,1.95
5.82,2.05,14.38,3.81,1.87
5.95,2.29,13.12,3.47,2.36
5.93,2.2,11.29,3.46,1.77
5.59,1.66,11.51,3.58,2.28
8.27,1.71,10.61,3.31,2.84
5.66,1.86,15.0,4.06,2.68
6.06,2.09,9.57,3.33,2.61
5.14,1.73,9.91,3.48,3.46
3.84,1.79,8.8,3.82,2.12
4.53,1.86,9.52,3.37,2.2
3.79,2.3,9.41,3.33,2.12
5.1,1.7,10.37,5.49,2.2
4.29,1.77,11.1,5.48,2.46
4.79,1.88,11.12,3.17,1.8
5.62,1.75,10.47,4.41,2.16
3.88,1.86,10.91,3.3,2.33
4.87,1.76,14.78,3.17,2.3
5.73,2.11,10.46,4.79,1.83
5.38,2.24,9.95,4.78,2.61
5.04,2.19,10.93,3.25,2.18
7.06,1.72,11.07,4.05,1.74
6.3,2.11,15.31,3.37,1.76
4.44,1.73,16.07,4.57,1.75
4.15,1.84,10.96,3.95,2.7
3.84,1.78,12.02,3.19,2.2
3.94,2.78,16.32,3.19,2.19
4.46,2.17,10.73,3.42,2.37
4.05,1.76,13.35,3.86,2.81
4.43,2.26,13.18,3.22,2.22
4.55,2.04,11.35,3.65,2.04
4.34,1.74,9.59,4.34,1.64
4.32,2.06,9.73,5.01,1.91
5.57,1.83,14.95,3.47,1.81
4.91,2.06,10.14,3.45,2.14
3.97,1.62,11.84,4.69,1.83
6.71,1.95,12.87,3.27,2.18
5.21,1.99,9.85,4.58,2.23
3.9,1.75,10.46,5.06,1.77
4.39,2.13,10.82,3.31,1.7
5.32,2.15,11.04,3.33,2.16
5.04,1.76,11.18,4.32,1.81
5.23,1.72,14.91,3.41,1.73
3.91,1.73,11.77,3.34,2.0
3.82,1.72,14.13,3.53,1.96
4.18,1.76,11.05,5.15,1.66
6.69,1.75,14.6,3.4,1.73
6.75,1.77,8.94,4.88,1.74
5.21,1.97,9.15,3.9,1.72
5.41,1.87,13.36,3.22,2.41
6.84,1.74,9.13,3.28,1.77
7.13,1.7,9.22,5.39,1.91
5.2,2.14,9.4,4.24,1.82
5.22,2.12,9.23,3.3,1.79
4.38,2.01,10.91,3.9,1.73
5.01,1.7,11.8,3.21,1.89
5.2,2.05,10.14,4.71,2.06
4.52,1.61,9.61,3.27,2.19
4.78,1.76,9.57,4.57,1.65
4.33,1.72,9.53,3.73,2.03
7.38,2.11,9.3,3.44,1.74
6.67,2.2,9.54,4.84,1.75
5.58,1.71,15.66,4.7,1.91
9.38,2.34,10.87,4.9,1.75
4.53,1.85,15.81,4.52,2.05
5.31,1.7,9.21,3.35,2.18
7.34,1.74,12.14,3.41,2.01
7.64,1.63,10.06,6.52,1.68
5.27,1.78,9.61,3.23,1.73
7.53,2.12,8.4,4.12,1.93
6.71,2.12,8.7,3.49,2.15
4.83,1.69,9.49,3.33,3.32
8.76,1.74,15.62,3.9,1.71
4.31,1.7,8.43,4.07,2.05
4.99,1.82,8.7,3.8,1.75
3.75,1.7,9.33,4.12,1.7
6.37,2.57,9.99,3.3,1.76
10.56,2.31,8.61,3.84,1.76
10.32,2.56,8.87,3.61,1.81
6.05,1.84,9.3,3.36,1.74
9.78,2.25,11.31,4.45,1.97
8.9,1.76,9.7,3.23,1.73
12.05,2.63,9.17,4.8,1.94
8.17,1.85,9.5,4.87,2.04
9.34,2.47,10.29,4.47,1.82
8.79,2.06,8.5,4.14,1.92
10.7,2.19,9.83,3.46,2.17
8.47,2.33,8.76,4.21,1.73
4.32,2.26,9.92,4.76,1.82
5.33,2.13,12.07,3.98,2.01
5.09,2.33,10.3,4.83,2.75
5.57,2.23,10.1,4.32,1.73
4.98,2.17,10.69,3.09,2.17
8.19,2.4,14.66,3.99,2.16
5.25,2.26,9.46,3.05,2.05
5.36,2.35,9.7,5.24,1.74
4.87,2.2,9.2,4.17,1.94
5.14,2.3,13.63,3.88,1.94
7.38,2.19,12.03,4.09,1.96
9.31,1.86,8.54,4.84,2.55
5.1,2.6,8.61,3.21,2.32
5.4,2.44,9.78,3.9,1.74
4.76,1.92,9.41,4.84,1.87
4.56,2.16,9.71,3.18,1.9
5.47,2.04,9.59,3.82,1.96
5.87,2.44,9.63,3.4,2.24
5.0,2.01,8.7,3.88,1.97
4.9,2.35,9.02,3.87,1.94
4.79,1.89,10.17,3.34,1.75
4.44,2.14,9.35,3.44,2.26
3.93,2.39,10.29,4.51,1.8
4.75,2.41,10.91,3.17,1.74
5.03,2.21,9.33,4.36,1.8
6.02,2.55,8.34,3.36,1.78
4.88,2.26,9.39,3.34,1.8
4.82,2.41,8.66,4.01,2.39
4.64,2.26,9.43,3.26,1.85
5.3,2.53,8.74,4.0,1.78
3.9,2.29,8.82,4.85,1.72
3.94,2.46,14.26,3.08,1.71
5.45,1.86,10.76,3.44,1.75
4.11,1.9,9.92,4.55,1.76
4.43,1.76,8.52,4.27,1.78
4.05,2.3,8.43,3.16,2.21
4.86,1.78,9.76,3.4,1.72
3.9,1.82,9.18,4.73,2.32
4.03,1.91,10.01,4.91,2.04
4.16,2.79,9.9,4.86,1.88
5.93,2.29,10.65,3.86,1.69
7.28,2.61,14.43,3.4,1.74
6.67,2.35,9.23,4.08,2.33
7.1,1.86,9.37,4.91,1.73
6.43,1.8,13.77,4.01,1.74
6.37,1.89,9.38,4.92,1.74
9.22,1.82,9.73,5.79,1.8
10.74,1.77,9.68,4.62,2.2
6.4,1.77,8.71,4.56,1.69
8.2,1.72,8.35,5.21,2.48
5.56,2.06,9.6,3.96,1.9
4.63,1.83,9.98,3.22,2.03
4.64,1.89,8.78,5.61,2.14
5.83,2.19,9.09,4.03,2.15
7.96,2.18,9.73,3.29,1.69
8.17,2.28,13.89,4.62,1.94
8.21,1.97,14.0,3.19,1.68
9.35,1.76,8.72,3.18,1.68
11.37,1.75,10.3,3.23,2.14
8.98,1.88,9.04,3.46,1.9
10.31,2.15,9.92,3.94,1.69
5.27,1.7,10.9,3.2,1.84
6.35,2.17,10.23,3.5,1.97
6.11,1.64,9.53,3.19,1.86
8.39,1.7,8.6,3.15,2.01
7.92,1.94,11.12,3.67,1.75
8.35,1.72,9.21,3.11,2.4
7.41,2.44,9.53,3.49,2.24
