timestamp,protocol,auth_mode,sig_alg,kem,network_profile,role,n_runs,cpu_usec_total,cpu_usec_per_handshake,mem_peak_bytes,block_index,n_blocks,seed
2026-08-22T08:56:39+01:00,quic,single,mldsa44,p256_mlkem512,simple,server,125,64402059,515216.472,10829824,1,4,2003
2026-08-22T08:56:39+01:00,quic,single,mldsa44,p256_mlkem512,simple,client,125,6332488,50659.904,5861376,1,4,2003
2026-08-22T08:58:01+01:00,quic,single,mldsa44,p256_hqc128,simple,server,125,67963729,543709.832,10964992,1,4,2003
2026-08-22T08:58:01+01:00,quic,single,mldsa44,p256_hqc128,simple,client,125,7784549,62276.392,6098944,1,4,2003
2026-08-22T08:59:03+01:00,quic,single,secp384r1,P-384,simple,server,125,46222455,369779.640,9416704,1,4,2003
2026-08-22T08:59:03+01:00,quic,single,secp384r1,P-384,simple,client,125,4836087,38688.696,5701632,1,4,2003
2026-08-22T09:00:09+01:00,quic,single,ed25519,x25519_mlkem512,simple,server,125,50041008,400328.064,9609216,1,4,2003
2026-08-22T09:00:09+01:00,quic,single,ed25519,x25519_mlkem512,simple,client,125,4664312,37314.496,5722112,1,4,2003
2026-08-22T09:01:14+01:00,quic,single,secp521r1,mlkem1024,simple,server,125,49550362,396402.896,9895936,1,4,2003
2026-08-22T09:01:14+01:00,quic,single,secp521r1,mlkem1024,simple,client,125,4639698,37117.584,5582848,1,4,2003
2026-08-22T09:02:20+01:00,quic,single,ed25519,x25519_hqc128,simple,server,125,51881252,415050.016,10203136,1,4,2003
2026-08-22T09:02:20+01:00,quic,single,ed25519,x25519_hqc128,simple,client,125,6405404,51243.232,5824512,1,4,2003
2026-08-22T09:03:37+01:00,quic,single,mldsa44,P-256,simple,server,125,61605716,492845.728,10174464,1,4,2003
2026-08-22T09:03:37+01:00,quic,single,mldsa44,P-256,simple,client,125,4418703,35349.624,5382144,1,4,2003
2026-08-22T09:05:04+01:00,quic,single,mldsa87,p521_mlkem1024,simple,server,125,72083285,576666.280,11354112,1,4,2003
2026-08-22T09:05:04+01:00,quic,single,mldsa87,p521_mlkem1024,simple,client,125,5789941,46319.528,6193152,1,4,2003
2026-08-22T09:06:31+01:00,quic,single,mldsa44,hqc128,simple,server,125,72124077,576992.616,10211328,1,4,2003
2026-08-22T09:06:31+01:00,quic,single,mldsa44,hqc128,simple,client,125,6767052,54136.416,5783552,1,4,2003
2026-08-22T09:08:00+01:00,quic,single,mldsa65,mlkem768,simple,server,125,72664597,581316.776,10051584,1,4,2003
2026-08-22T09:08:00+01:00,quic,single,mldsa65,mlkem768,simple,client,125,4950578,39604.624,5853184,1,4,2003
2026-08-22T09:09:32+01:00,quic,single,mldsa65,hqc192,simple,server,125,78830127,630641.016,10330112,1,4,2003
2026-08-22T09:09:32+01:00,quic,single,mldsa65,hqc192,simple,client,125,9493973,75951.784,5615616,1,4,2003
2026-08-22T09:10:36+01:00,quic,single,ed25519,mlkem512,simple,server,125,45699042,365592.336,9375744,1,4,2003
2026-08-22T09:10:36+01:00,quic,single,ed25519,mlkem512,simple,client,125,4369310,34954.480,5779456,1,4,2003
2026-08-22T09:11:50+01:00,quic,single,secp384r1,x448_hqc192,simple,server,125,60262875,482103.000,10850304,1,4,2003
2026-08-22T09:11:50+01:00,quic,single,secp384r1,x448_hqc192,simple,client,125,9966161,79729.288,5574656,1,4,2003
2026-08-22T09:13:12+01:00,quic,single,mldsa87,P-521,simple,server,125,66237465,529899.720,10444800,1,4,2003
2026-08-22T09:13:12+01:00,quic,single,mldsa87,P-521,simple,client,125,5116842,40934.736,5648384,1,4,2003
