procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  1      0 14991056 167336 5508988    0    0     0  6532 8407 8253 25 15 39 21  0  0
 2  2      0 15000864 167356 5515436    0    0     0  7500 7970 6797 20 13 54 14  0  0
 1  1      0 15010908 167392 5498012    0    0     0   436 10358 12390 24 17 53  7  0  0
 2  2      0 15004972 167436 5498108    0    0     0  1884 11785 18118 23 16 54  7  0  0
10  0      0 15013180 167476 5494004    0    0     0   984 6333 7321 11  8 71  9  0  0
 3  0      0 15026672 167500 5498208    0    0     0   572 11498 15006 24 18 53  5  0  0
 3  1      0 15020580 167520 5498228    0    0     0  1760 6926 9916 12  9 69 10  0  0
 2  0      0 15011412 167556 5498372    0    0     0   868 11482 16227 26 16 52  6  0  0
 2  2      0 15013816 167584 5494424    0    0     0  1708 11557 17160 23 17 54  6  0  0
 1  1      0 15025136 167608 5494476    0    0     0  1188 7773 7430 17 13 59 12  0  0
 2  1      0 15024268 167644 5498736    0    0     0   652 9344 12734 17 12 64  7  0  0
 7  1      0 15023648 167680 5494736    0    0     0  1764 10407 18853 19 12 49 20  0  0
 2  0      0 14998672 167708 5498888    0    0     0  1020 9395 10779 20 14 60  7  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1      0 14994416 167744 5499096    0    0     0   712 11711 17924 23 16 54  6  0  0
 1  1      0 14997796 167756 5495084    0    0     0  1600 6871 7362 13 10 63 14  0  0
23  1      0 15011952 167796 5499372    0    0     0   888 9161 11112 22 14 58  6  0  0
 1  4      0 15001680 167828 5499504    0    0     0  2248 8839 12902 17 12 60 10  0  0
 0  1      0 14988980 167848 5495432    0    0     0  1104 10592 15169 22 14 51 13  0  0
 1  1      0 14990416 167880 5499820    0    0     0   580 10098 13864 20 15 58  6  0  0
 1  3      0 14988116 167924 5499956    0    0     0  1780 10503 15172 20 15 52 13  0  0
 0  1      0 14993108 167940 5500000    0    0     0  1208 6897 5636 13 10 65 12  0  0
 2  1      0 14983828 167952 5500188    0    0     0   640 10309 12505 22 16 55  7  0  0
 1  7      0 14979144 168000 5500360    0    0     0  2084 12882 22613 26 17 40 17  0  0
 2  1      0 14975280 168032 5496392    0    0     0  1128 7850 8511 17 12 58 13  0  0
 5  1      0 14990260 168060 5500868    0    0     0   636 11712 16102 24 18 53  5  0  0
 3  2      0 14986360 168084 5500952    0    0     0  1748 8621 11405 17 12 47 23  0  0
 9  1      0 14984468 168116 5496908    0    0     0  1092 7588 6363 15 12 62 11  0  0
 2  1      0 14968020 168144 5501320    0    0     0   588 12290 19143 28 18 50  5  0  0
 2  3      0 14964904 168180 5501432    0    0     0  1692 10735 15799 21 16 41 21  0  0
 1  1      0 14966468 168212 5497396    0    0     0  1360 6538 7447 10  9 69 12  0  0
 3  1      0 14957140 168228 5501880    0    0     0   520 10187 11874 21 17 56  5  0  0
 1  2      0 14957500 168252 5502020    0    0     0  1580 11792 20780 26 15 47 12  0  0
 2  2      0 14956832 168280 5497984    0    0     0  1252 8867 9722 18 13 59  9  0  0
 1  1      0 14962144 168308 5502400    0    0     0   528 10988 15372 21 16 56  6  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  4      0 14960448 168344 5498436    0    0     0  1624 8283 11368 13 11 59 18  0  0
 1  1      0 14945144 168356 5498480    0    0     0  1140 8377 14072 16 10 60 13  0  0
 2  1      0 14926748 168392 5502908    0    0     0   712 9958 12836 21 16 57  5  0  0
 1  2      0 14936508 168424 5498960    0    0     0  1532 8598 14090 16 12 60 11  0  0
 3  1      0 14929040 168456 5498988    0    0     0  1040 7616 9045 12 10 46 32  0  0
 6  0      0 14933732 168504 5503172    0    0     0  1116 8416 8265 16 12 62 10  0  0
 4  1      0 14933936 168528 5503444    0    0     0   496 11225 16186 22 17 57  4  0  0
 5  1      0 14921920 168556 5503588    0    0     0  1760 8298 12323 18 12 61 10  0  0
 5  0      0 14920364 168580 5503680    0    0     0  1292 8493 11321 16 13 61 10  0  0
 4  1      0 14922308 168600 5504092    0    0     0   524 12713 20000 26 20 50  4  0  0
 3  1      0 14921264 168608 5504196    0    0     0  1792 6992 5157 15 12 47 25  0  0
 6  0      0 14906668 168640 5504352    0    0     0  1064 11727 18789 26 16 51  7  0  0
 5  1      0 14907664 168664 5500720    0    0     0   540 12687 20808 23 18 54  5  0  0
 4  1      0 14906380 168692 5500780    0    0     0  1892 8315 10376 14 12 54 20  0  0
 5  0      0 14899916 168732 5504956    0    0     0  1168 9036 9745 22 15 56  7  0  0
 9  0      0 14903276 168752 5501100    0    0     0   748 10094 13490 23 17 54  6  0  0
 3  1      0 14891376 168776 5501144    0    0     0  2320 10589 16294 23 15 45 17  0  0
 3  1      0 14894372 168792 5505316    0    0     0  1148 9153 11920 20 14 57  9  0  0
 3  0      0 14894728 168804 5505664    0    0     0   508 12799 22324 23 15 56  6  0  0
 3  2      0 14887168 168832 5501688    0    0     0  1832 5788 4526  9  8 55 28  0  0
 4  1      0 14889536 168852 5501756    0    0     0  1248 10906 19925 23 13 56  9  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 14865800 168868 5506224    0    0     0   560 12375 17915 26 20 49  5  0  0
10  2      0 14856228 168900 5506380    0    0     0  1928 11056 17454 21 15 53 11  0  0
 3  1      0 14858880 168924 5506420    0    0     0  1220 7029 5660 14 12 65  9  0  0
 4  1      0 14867988 168980 5506404    0    0     0   860 9950 11588 19 15 59  7  0  0
 3  6      0 14872368 169028 5506832    0    0     0  1776 8781 11810 18 14 53 16  0  0
 5  2      0 14858500 169052 5502884    0    0     0  1052 12636 22002 26 15 44 14  0  0
 5  0      0 14855152 169088 5507320    0    0     0   708 11383 17463 23 17 53  7  0  0
 3  6      0 14850652 169120 5507508    0    0     0  2032 11475 18946 20 16 56  8  0  0
 3  1      0 14855464 169132 5503464    0    0     0   580 6299 5017  9  8 63 20  0  0
 7  0      0 14856740 169156 5507628    0    0     0  1112 8676 9051 19 15 59  8  0  0
14  1      0 14845772 169176 5507972    0    0     0   520 14119 23059 32 20 44  4  0  0
 6  1      0 14844364 169204 5504012    0    0     0  1944 7174 6413 14 11 55 20  0  0
 5  1      0 14839112 169252 5508200    0    0     0  1224 8661 12824 16 14 61  9  0  0
 6  0      0 14837684 169256 5508520    0    0     0   384 12065 17915 25 18 50  7  0  0
 4  5      0 14864644 169300 5508684    0    0     0  1844 9234 11758 18 14 49 19  0  0
 5  1      0 14850332 169324 5508740    0    0     0  1332 11624 21597 26 16 49  9  0  0
 6  1      0 14829032 169348 5509064    0    0     0   444 11334 16763 24 17 52  6  0  0
12  1      0 14827600 169388 5509248    0    0     0  1860 11045 18128 20 15 59  7  0  0
 5  1      0 14830756 169420 5505132    0    0     0  1448 8212 7800 18 14 57 11  0  0
 5  0      0 14827668 169448 5509560    0    0     0   656 8778 10661 17 13 63  7  0  0
 3  2      0 14831704 169488 5509776    0    0     0  1864 9629 12964 19 15 57 10  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1      0 14836224 169500 5505760    0    0     0   628 11618 22416 22 12 52 14  0  0
 4  0      0 14820396 169532 5509980    0    0     0  1164 10160 14752 20 16 56  8  0  0
 6  1      0 14832128 169552 5510300    0    0     0   480 12987 22497 23 17 55  5  0  0
 3  1      0 14824012 169588 5506288    0    0     0  2040 5610 4007 11 10 55 24  0  0
10  1      0 14798336 169632 5510392    0    0     0  1064 8879 11669 21 14 55 11  0  0
 8  0      0 14792680 169660 5510792    0    0     0   572 11815 17833 22 16 57  5  0  0
 5  1      0 14780628 169684 5510960    0    0     0  2048 10791 16151 21 17 40 23  0  0
 4  1      0 14792384 169708 5510996    0    0     0  1500 10168 14178 20 16 56  9  0  0
 4  1      0 14795736 169728 5511320    0    0     0   728 10298 12418 21 16 56  7  0  0
 7  2      0 14798424 169776 5511484    0    0     0  2032 13835 24646 28 17 46  9  0  0
 6  1      0 14788320 169788 5507464    0    0     0  1096 9297 12293 17 13 60 11  0  0
 9  1      0 14782192 169828 5511848    0    0     0   728 10495 13376 23 17 54  6  0  0
 7  2      0 14786768 169868 5512064    0    0     0  1740 11124 17842 20 15 58  8  0  0
 3  1      0 14781428 169892 5508020    0    0     0   768 6316 4171 13 11 58 18  0  0
 5  0      0 14757360 169916 5512192    0    0     0  1228 13105 21743 27 17 48  7  0  0
 9  0      0 14752812 169956 5512576    0    0     0   552 11529 19928 23 18 54  5  0  0
 4  3      0 14763340 169988 5508604    0    0     0  1896 9704 14039 19 15 38 28  0  0
 2  1      0 14773144 170020 5508680    0    0     0  1384 7124 5420 14 11 65 11  0  0
 7  0      0 14767876 170048 5513100    0    0     0   576 9494 11981 22 15 56  6  0  0
 2  2      0 14752860 170124 5513212    0    0     0  1776 12987 24480 26 16 45 13  0  0
 3  2      0 14756208 170180 5513396    0    0     0  1396 8869 12636 15 13 63  9  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 14747420 170224 5513692    0    0     0   660 11810 16264 30 22 43  5  0  0
 2  1      0 14743444 170280 5509804    0    0     0  1820 10004 13183 20 16 46 18  0  0
 0  1      0 14746936 170320 5509884    0    0     0  1156 7715 6155 13 11 65 11  0  0
 1  1      0 14753976 170368 5514308    0    0     0   604 10062 12755 19 15 60  7  0  0
 0  6      0 14754156 170448 5510340    0    0     0  1876 9723 12814 19 14 49 19  0  0
 6  1      0 14757724 170484 5510004    0    0     0  1608 13473 22861 31 16 44  9  0  0
 2  1      0 14773068 170524 5514188    0    0     0   540 17442 18748 70 13 14  2  0  0
 1  1      0 14771180 170592 5514400    0    0     0  2176 13246 22399 25 19 49  6  0  0
18  1      0 14771756 170632 5514544    0    0     0   836 5700 4908 11 10 65 14  0  0
 5  1      0 14761604 170660 5514932    0    0     0   544 9047 10919 17 14 63  6  0  0
 0  4      0 14775904 170748 5511016    0    0     0  2132 10003 12997 18 14 56 12  0  0
 2  1      0 14764380 170796 5511096    0    0     0  1228 11960 20405 30 17 44  9  0  0
 3  0      0 14762704 170848 5515576    0    0     0   428 10564 18652 22 16 56  7  0  0
13  0      0 14764892 170932 5511600    0    0     0   868 13555 24948 26 20 48  6  0  0
 3  1      0 14761064 170948 5511704    0    0     0  1796 6633 5083 14 11 58 17  0  0
 1  1      0 14727196 171012 5516236    0    0     0  1404 8666 8038 24 18 50  8  0  0
12  1      0 14701012 171048 5516612    0    0     0   508 12957 20013 27 20 49  4  0  0
 1  1      0 14699752 171116 5512836    0    0     0  2192 11795 19836 28 15 43 15  0  0
 2  1      0 14698008 171168 5512836    0    0     0  1256 10590 15012 23 17 52  8  0  0
 1  1      0 14684992 171200 5517200    0    0     0   548 12646 20956 23 17 53  6  0  0
 2  4      0 14698280 171312 5513292    0    0     0  2020 9829 12700 20 16 49 16  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  1      0 14695620 171364 5513340    0    0     0  1324 7835 8516 16 12 55 18  0  0
 2  1      0 14700608 171408 5517780    0    0     0   544 13419 22167 27 17 50  6  0  0
 1  5      0 14699604 171492 5517956    0    0     0  1848 12506 22087 22 18 53  6  0  0
 2  5      0 14693824 171492 5517984    0    0     0   768 10264 16219 18 13 45 24  0  0
 2  2      0 14706972 171532 5518036    0    0     0  1020 8895 6799 15 12 59 14  0  0
10  0      0 14699944 171576 5518040    0    0     0   552 9532 10521 21 16 56  7  0  0
 1  2      0 14692848 171608 5518436    0    0     0  1044 14502 25843 31 19 43  7  0  0
 3  1      0 14695704 171700 5514456    0    0     0  1728 9060 11248 18 15 41 27  0  0
 3  1      0 14687928 171768 5518676    0    0     0  1312 8201 10346 16 13 62 10  0  0
 3  0      0 14688396 171800 5519084    0    0     0   524 13731 26366 22 18 55  6  0  0
 1  1      0 14682380 171868 5515040    0    0     0  1804 7030 5643 16 13 44 28  0  0
 1  1      0 14663384 171924 5515108    0    0     0  1484 13588 23817 28 16 49  7  0  0
 1  1      0 14657528 171968 5519772    0    0     0   680 14369 26563 23 18 53  6  0  0
 9  1      0 14660668 172040 5515756    0    0     0  1864 8264 8686 17 14 45 24  0  0
 4  1      0 14666928 172116 5519920    0    0     0  1412 9708 14567 20 14 57  9  0  0
 5  0      0 14671952 172152 5520244    0    0     0   504 10340 14684 16 13 64  7  0  0
 1  2      0 14674268 172220 5516192    0    0     0  1684 8334 8831 17 13 45 25  0  0
 1  1      0 14667036 172276 5516268    0    0     0  1324 14945 25814 35 17 42  6  0  0
 2  1      0 14644704 172316 5520800    0    0     0   704 12420 21639 22 18 55  6  0  0
 4  7      0 14632212 172384 5516920    0    0     0  1792 11345 17661 22 16 41 22  0  0
 2  3      0 14615380 172436 5519292    0    0     0  3432 9950 18500 25 14 48 13  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 14621328 172468 5519824    0    0     0   856 7373 6174 16 13 56 16  0  0
 1  0      0 14627884 172496 5520356    0    0     0   552 9858 12156 18 14 63  5  0  0
 2  0      0 14626176 172496 5520516    0    0     0     0 13338 24229 35 16 49  0  0  0
 4  0      0 14632912 172496 5516456    0    0     0     4 9849 15867 18 13 68  0  0  0
 3  0      0 14648808 172496 5516464    0    0     0     0 7149 7525 14 10 76  0  0  0
 1  0      0 14657208 172496 5516492    0    0     0   108 9428 13680 17 12 71  0  0  0
 2  0      0 14658224 172504 5516520    0    0     0   156 5986 3521 11 10 78  2  0  0
 1  0      0 14644124 172512 5516508    0    0     0    72 17649 26062 33 16 51  1  0  0
 2  0      0 14638284 172512 5516472    0    0     0     0 9635 14693 15 11 74  0  0  0
 5  0      0 14637316 172512 5516492    0    0     0     0 6726 5551 13 11 76  0  0  0
 3  0      0 14648544 172512 5516068    0    0     0     0 9882 14853 16 12 72  0  0  0
 1  0      0 14652728 172512 5516076    0    0     0     0 4966 2999  9  8 83  0  0  0
 2  0      0 14645100 172520 5516084    0    0     0   120 12888 26029 28 13 58  0  0  0
 1  0      0 14636596 172520 5516092    0    0     0     0 9242 15078 14 11 75  0  0  0
 2  0      0 14632136 172520 5516116    0    0     0     0 6506 6576 10  9 80  0  0  0
 1  0      0 14640456 172520 5516128    0    0     0     0 8584 13975 14 10 76  0  0  0
 1  0      0 14638948 172520 5516148    0    0     0     0 5854 3274 11 10 79  0  0  0
 4  1      0 14650828 172556 5517052    0    0     0   824 12641 21655 35 15 47  3  0  0
 1  0      0 14649340 172564 5516224    0    0     0    32 9487 15393 15 12 72  1  0  0
 3  0      0 14644984 172564 5516244    0    0     0     0 5473 4081 10  9 81  0  0  0
 3  0      0 14651104 172564 5516260    0    0     0     0 9563 16041 15 12 74  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 14659924 172564 5516264    0    0     0     0 5484 3446 11  9 80  0  0  0
 2  0      0 14651740 172564 5516284    0    0     0     0 12147 22148 30 14 56  0  0  0
 2  0      0 14659948 172572 5516296    0    0     0   172 7712 12828 12 10 76  2  0  0
 4  0      0 14651440 172572 5516312    0    0     0     0 7756 11922 13 10 77  0  0  0
 0  0      0 14662152 172572 5516332    0    0     0     0 7113 7853 13 11 76  0  0  0
 1  0      0 14662460 172572 5516340    0    0     0     0 4921 3099 10  8 82  0  0  0
 1  0      0 14652608 172572 5516364    0    0     0     0 13712 26268 31 15 54  0  0  0
 2  0      0 14643560 172576 5516128    0    0     0   124 8684 14453 15 12 70  2  0  0
 1  0      0 14653508 172576 5516140    0    0     0     0 8929 14088 15 12 73  0  0  0
 3  0      0 14651080 172576 5516164    0    0     0   528 6883 6260 12 10 78  0  0  0
 0  0      0 14641864 172584 5516192    0    0     0  1188 6685 4661 15 10 71  3  0  0
 5  1      0 14637072 172588 5518292    0    0     0  2376 14892 26837 37 17 44  2  0  0
 3  0      0 14627652 172604 5526472    0    0     0  6560 10005 15426 22 15 57  6  0  0
 5  0      0 14624812 172620 5532648    0    0     0  7296 8821 11342 19 12 63  6  0  0
 3  0      0 14658924 172640 5516012    0    0     0  4700 8313 9455 15 11 71  3  0  0
 1  0      0 14655076 172640 5516028    0    0     0    24 6031 3474 12 10 78  0  0  0
 1  0      0 14647292 172640 5516048    0    0     0     0 12296 23472 29 13 58  0  0  0
 2  0      0 14653232 172656 5516028    0    0     0   420 9723 14739 15 12 70  3  0  0
10  0      0 14650492 172656 5516060    0    0     0     0 8652 12721 14 12 74  0  0  0
 0  0      0 14660328 172656 5516364    0    0     0    12 7179 7578 15 11 75  0  0  0
 1  0      0 14653012 172656 5516388    0    0     0     0 5703 3456 10  9 81  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14645416 172656 5516408    0    0     0     0 12684 25057 29 13 58  0  0  0
 1  0      0 14649060 172656 5516440    0    0     0   132 9178 14857 17 12 70  1  0  0
 2  0      0 14645456 172656 5516456    0    0     0     0 8936 15001 16 12 73  0  0  0
 0  0      0 14648720 172656 5516476    0    0     0     0 5913 5026 10  9 80  0  0  0
 1  0      0 14651244 172656 5516488    0    0     0     0 5056 3042  9  9 82  0  0  0
 2  0      0 14645656 172656 5516492    0    0     0     0 11910 23389 29 12 59  0  0  0
 2  0      0 14640376 172660 5516500    0    0     0   120 8702 14942 14 12 72  2  0  0
 6  0      0 14635544 172660 5516520    0    0     0     0 7796 14977 11  9 80  0  0  0
 1  0      0 14649608 172660 5516536    0    0     0     4 5836 4429 11  9 81  0  0  0
 2  0      0 14643144 172660 5516552    0    0     0     0 5757 3349 10  9 80  0  0  0
 1  0      0 14640432 172660 5516564    0    0     0     0 12226 24324 29 13 58  0  0  0
 0  0      0 14642332 172660 5516584    0    0     0   116 9658 14803 17 14 69  1  0  0
 3  0      0 14654256 172660 5516600    0    0     0     0 8659 15803 13 10 77  0  0  0
 3  0      0 14657916 172660 5516616    0    0     0     0 5274 3151 10  9 81  0  0  0
 1  0      0 14662796 172660 5516632    0    0     0     0 5597 3436 10  9 81  0  0  0
 0  0      0 14654924 172660 5516644    0    0     0     0 14117 27288 30 14 56  0  0  0
 1  0      0 14655924 172664 5516672    0    0     0   116 8805 14527 15 11 72  2  0  0
 1  0      0 14662400 172664 5516692    0    0     0     0 10598 17364 17 13 70  0  0  0
 2  0      0 14659572 172664 5516712    0    0     0     0 5487 3348 11  9 80  0  0  0
 3  0      0 14650900 172664 5516740    0    0     0   516 6101 4095 11 10 79  0  0  0
 1  0      0 14657432 172664 5516760    0    0     0   532 13484 24482 34 16 50  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14649888 172668 5516772    0    0     0   248 9059 14600 14 12 74  1  0  0
 2  0      0 14659160 172668 5516796    0    0     0    92 9650 16487 13 10 76  1  0  0
 0  0      0 14656580 172668 5516820    0    0     0   772 6282 3697 12 11 76  0  0  0
 7  0      0 14656744 172668 5516820    0    0     0     0 5711 3927 11 10 80  0  0  0
 2  0      0 14653892 172668 5516828    0    0     0   400 13710 25204 31 15 54  0  0  0
 2  0      0 14648416 172676 5516852    0    0     0   180 9242 14481 16 13 69  2  0  0
 1  0      0 14663304 172676 5516848    0    0     0   372 10229 16731 17 13 69  1  0  0
 2  0      0 14669040 172676 5516888    0    0     0   304 6150 3754 12 10 78  0  0  0
 5  0      0 14654828 172676 5516908    0    0     0    64 6209 4349 12 10 78  0  0  0
 2  0      0 14651948 172676 5516920    0    0     0     0 13237 25200 32 15 53  0  0  0
 2  0      0 14649224 172676 5516936    0    0     0     0 8298 14017 12 11 77  0  0  0
 4  0      0 14664892 172676 5516952    0    0     0   132 8854 16178 11  9 79  2  0  0
 1  0      0 14652912 172676 5516964    0    0     0     0 5585 3504 10  9 81  0  0  0
 8  0      0 14645512 172676 5516976    0    0     0     0 6752 5700 14 11 75  0  0  0
 3  0      0 14652256 172676 5516988    0    0     0     0 14344 26221 32 15 50  3  0  0
 2  0      0 14645484 172676 5517016    0    0     0     0 9373 15163 14 12 74  0  0  0
 1  0      0 14650040 172680 5517032    0    0     0   116 9489 16031 14 12 72  3  0  0
 1  0      0 14653476 172680 5517048    0    0     0     0 5026 3365  9  8 83  0  0  0
11  0      0 14651128 172680 5521224    0    0     0     0 13547 7486 20 12 67  0  0  0
 2  0      0 14652856 172680 5521240    0    0     0     0 19228 23486 33 17 50  0  0  0
 2  0      0 14647444 172680 5521480    0    0     0     0 17109 15848 16 13 71  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14645276 172684 5521468    0    0     0   116 14203 17847 16 13 70  2  0  0
 1  0      0 14637936 172684 5521240    0    0     0     0 6327 3710 13 11 77  0  0  0
 7  0      0 14642560 172684 5521252    0    0     0     0 5478 4110 10  8 82  0  0  0
 2  0      0 14622272 172696 5526320    0    0     0  4612 12912 23703 36 14 48  3  0  0
 5  1      0 14611296 172728 5530484    0    0     0  8884 9503 14960 23 14 59  4  0  0
 3  0      0 14634216 172756 5517128    0    0     0  6432 10225 16746 18 14 63  4  0  0
 1  0      0 14629188 172756 5517168    0    0     0     0 4912 3137  9  8 83  0  0  0
10  0      0 14641120 172756 5517172    0    0     0     0 5259 3776  9  8 83  0  0  0
 0  0      0 14642656 172756 5517184    0    0     0   516 11500 21790 31 13 56  0  0  0
 1  0      0 14635216 172756 5517208    0    0     0     0 8198 13775 13 10 77  0  0  0
 2  0      0 14651580 172760 5517228    0    0     0   296 10239 17021 20 13 67  0  0  0
 1  0      0 14641208 172760 5517252    0    0     0   176 5697 3523 10  9 79  2  0  0
 2  0      0 14641580 172760 5517272    0    0     0    64 6350 3749 13 11 75  2  0  0
 0  0      0 14646972 172760 5517284    0    0     0   696 11816 22096 28 14 57  1  0  0
 1  0      0 14650648 172760 5517308    0    0     0     4 8036 14010 13 11 75  0  0  0
 1  0      0 14657256 172760 5517312    0    0     0     0 9590 16228 16 12 72  0  0  0
 3  0      0 14658092 172764 5517332    0    0     0   224 5207 3346 10  9 80  1  0  0
 8  0      0 14656840 172764 5517348    0    0     0    12 6569 6159 14 10 76  0  0  0
 2  0      0 14653424 172764 5517624    0    0     0     0 12295 19194 29 15 56  0  0  0
 0  0      0 14645904 172764 5517480    0    0     0    24 16531 15939 14 12 74  0  0  0
 1  0      0 14632052 172764 5528000    0    0     0     0 11511 17405 18 13 68  0  0  0
procs ----------mémoire---------- -échange- -----io---- -système- ------cpu--------
 r  b   swpd  libre tampon  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14630320 172772 5523860    0    0     0   348 10495 4384 10  9 80  0  0  0
15  0      0 14634760 172772 5519648    0    0     0     0 10961 7217 16 12 73  0  0  0
 3  0      0 14633652 172772 5519860    0    0     0    72 13362 24418 31 13 56  0  0  0
 2  0      0 14633668 172772 5517720    0    0     0     0 9359 14915 16 13 72  0  0  0
 3  0      0 14652576 172772 5517732    0    0     0     0 9972 16600 15 12 73  0  0  0
 2  0      0 14653712 172776 5517760    0    0     0   188 6251 3807 12 10 77  1  0  0
 6  0      0 14645720 172776 5517776    0    0     0     0 6286 4789 12 10 78  0  0  0
 0  0      0 14643960 172776 5517784    0    0     0     0 11955 22567 28 13 60  0  0  0
 1  0      0 14648436 172776 5517804    0    0     0     0 7589 14116 13 10 77  0  0  0
 1  0      0 14656068 172776 5517816    0    0     0     0 9767 16672 16 13 71  0  0  0
 1  0      0 14663148 172784 5517836    0    0     0   116 5514 3286 11 10 79  1  0  0
 6  0      0 14667696 172784 5517848    0    0     0     0 7213 7015 14 11 76  0  0  0
 1  0      0 14662140 172796 5517864    0    0     0   168 12642 22662 30 13 56  1  0  0
 1  0      0 14657616 172796 5517884    0    0     0     0 9189 14172 14 12 75  0  0  0
 1  0      0 14669520 172796 5517900    0    0     0     0 10230 17097 16 13 72  0  0  0
 1  0      0 14649252 172796 5517924    0    0     0     0 6479 3619 12 11 78  0  0  0
 7  0      0 14644460 172796 5517936    0    0     0   112 5938 5935 13  9 78  0  0  0
