Linux 6.17.0-19-generic (tolokoum-HP-ProBook-640-G4) 	03/06/2026 	_x86_64_	(8 CPU)

09:52:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:52:29     all    6,84    0,00    5,45   16,22    0,00    0,00    0,00    0,00    0,00   71,48
09:52:30     all    9,52    0,25    6,60    8,63    0,00    0,00    0,00    0,00    0,00   75,00
09:52:31     all    9,26    0,13    6,60    8,25    0,00    0,25    0,00    0,00    0,00   75,51
09:52:32     all    5,70    0,00    4,44   10,39    0,00    0,00    0,00    0,00    0,00   79,47
09:52:33     all   10,36    0,00   11,89    0,00    0,00    0,00    0,00    0,00    0,00   77,75
09:52:34     all   10,24    0,00   11,01    0,00    0,00    0,00    0,00    0,00    0,00   78,75
09:52:35     all    7,52    0,00    5,86    8,28    0,00    0,00    0,00    0,00    0,00   78,34
09:52:36     all    7,99    0,25    5,08    9,01    0,00    0,00    0,00    0,00    0,00   77,66
09:52:37     all    4,55    0,00    4,68    4,05    0,00    0,00    0,00    0,00    0,00   86,73
09:52:38     all    1,38    0,00    1,63    0,00    0,00    0,00    0,00    0,00    0,00   96,99
09:52:39     all    3,03    0,00    3,16    0,00    0,00    0,00    0,00    0,00    0,00   93,81
09:52:40     all    2,37    0,00    2,62    0,75    0,00    0,25    0,00    0,00    0,00   94,02
09:52:41     all    3,03    0,00    2,53    0,00    0,00    0,00    0,00    0,00    0,00   94,44
09:52:42     all    8,70    0,00    5,67    1,89    0,00    0,00    0,00    0,00    0,00   83,73
09:52:43     all    5,05    0,00    3,41    1,26    0,00    0,00    0,00    0,00    0,00   90,28
09:52:44     all    6,68    0,13    4,53   23,93    0,00    0,00    0,00    0,00    0,00   64,74
09:52:45     all   12,21    0,25    8,27    7,38    0,00    0,00    0,00    0,00    0,00   71,88
09:52:46     all    8,16    0,13    6,51   12,50    0,00    0,13    0,00    0,00    0,00   72,58
09:52:47     all   11,58    0,13    8,40   10,05    0,00    0,13    0,00    0,00    0,00   69,72
09:52:48     all   12,84    0,00   10,65    7,06    0,00    0,13    0,00    0,00    0,00   69,32
09:52:49     all   12,36    0,25    9,17   17,58    0,00    0,38    0,00    0,00    0,00   60,25
09:52:50     all   13,37    0,13    9,13    6,81    0,00    0,00    0,00    0,00    0,00   70,57
09:52:51     all   11,92    0,00    9,49   13,85    0,00    0,13    0,00    0,00    0,00   64,62
09:52:52     all   15,43    0,13   11,73    8,80    0,00    0,26    0,00    0,00    0,00   63,65
09:52:53     all   19,41    0,13   15,30    5,66    0,00    0,26    0,00    0,00    0,00   59,25
09:52:54     all   17,09    0,26   12,50   11,99    0,00    0,38    0,00    0,00    0,00   57,78
09:52:55     all   35,98    0,00   14,85    8,45    0,00    0,13    0,00    0,00    0,00   40,59
09:52:56     all   20,59    0,00   12,74   12,10    0,00    0,13    0,00    0,00    0,00   54,44
09:52:57     all   23,38    0,25   14,36   21,98    0,00    0,25    0,00    0,00    0,00   39,77
09:52:58     all   21,00    0,13   12,42   13,57    0,00    0,38    0,00    0,00    0,00   52,50
09:52:59     all   23,18    0,13   16,39    7,04    0,00    0,38    0,00    0,00    0,00   52,88
09:53:00     all   23,19    0,13   15,67    6,99    0,00    0,26    0,00    0,00    0,00   53,76
09:53:01     all   10,97    0,13    8,04    9,44    0,00    0,00    0,00    0,00    0,00   71,43
09:53:02     all   23,29    0,13   17,37    5,53    0,00    0,13    0,00    0,00    0,00   53,54
09:53:03     all   12,15    0,00    9,21    9,72    0,00    0,13    0,00    0,00    0,00   68,80
09:53:04     all   24,87    0,26   15,77    6,41    0,00    0,51    0,00    0,00    0,00   52,18
09:53:05     all   23,06    0,13   16,71    5,44    0,00    0,26    0,00    0,00    0,00   54,40
09:53:06     all   17,20    0,25   12,74   11,97    0,00    0,00    0,00    0,00    0,00   57,83
09:53:07     all   16,52    0,26   11,78    7,43    0,00    0,26    0,00    0,00    0,00   63,76
09:53:08     all   17,25    0,00   11,71   19,82    0,00    0,13    0,00    0,00    0,00   51,09
09:53:09     all   20,64    0,26   13,46    7,05    0,00    0,38    0,00    0,00    0,00   58,21
09:53:10     all   22,14    0,13   16,09    5,92    0,00    0,26    0,00    0,00    0,00   55,47
09:53:11     all   14,47    0,13   10,79   13,58    0,00    0,38    0,00    0,00    0,00   60,66
09:53:12     all   19,36    0,38   12,44    6,67    0,00    0,00    0,00    0,00    0,00   61,15
09:53:13     all   19,41    0,26   12,77    9,20    0,00    0,13    0,00    0,00    0,00   58,24
09:53:14     all   22,01    0,00   13,90   13,90    0,00    0,39    0,00    0,00    0,00   49,81
