--- 2026-06-04_08:16:29 ---
--- 2026-06-04_08:16:31 ---
--- 2026-06-04_08:16:33 ---
--- 2026-06-04_08:16:35 ---
--- 2026-06-04_08:16:37 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.48%   4.016MiB / 23.32GiB   0.02%
--- 2026-06-04_08:16:40 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.08%   3.801MiB / 23.32GiB   0.02%
--- 2026-06-04_08:16:43 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   100.03%   3.801MiB / 23.32GiB   0.02%
--- 2026-06-04_08:16:47 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   71.38%    5.191MiB / 23.32GiB   0.02%
servidor_hqc   129.48%   7.707MiB / 23.32GiB   0.03%
--- 2026-06-04_08:16:51 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc2   71.14%    4.934MiB / 23.32GiB   0.02%
cliente_hqc1   71.30%    4.27MiB / 23.32GiB    0.02%
servidor_hqc   165.71%   8.926MiB / 23.32GiB   0.04%
cliente_hqc3   70.30%    4.695MiB / 23.32GiB   0.02%
--- 2026-06-04_08:16:55 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc4   68.54%    3.898MiB / 23.32GiB   0.02%
cliente_hqc3   72.20%    4.832MiB / 23.32GiB   0.02%
cliente_hqc2   66.87%    4.82MiB / 23.32GiB    0.02%
cliente_hqc1   67.04%    4.977MiB / 23.32GiB   0.02%
servidor_hqc   229.06%   9.781MiB / 23.32GiB   0.04%
cliente_hqc5   65.18%    4.758MiB / 23.32GiB   0.02%
--- 2026-06-04_08:17:00 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc6   65.74%    2.117MiB / 23.32GiB   0.01%
cliente_hqc5   67.57%    4.41MiB / 23.32GiB    0.02%
cliente_hqc4   64.73%    4.457MiB / 23.32GiB   0.02%
cliente_hqc3   61.66%    2.008MiB / 23.32GiB   0.01%
cliente_hqc2   67.36%    2.402MiB / 23.32GiB   0.01%
cliente_hqc1   67.59%    2.828MiB / 23.32GiB   0.01%
servidor_hqc   275.48%   10.46MiB / 23.32GiB   0.04%
cliente_hqc7   64.83%    4.516MiB / 23.32GiB   0.02%
--- 2026-06-04_08:17:05 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc8   52.90%    4.262MiB / 23.32GiB   0.02%
cliente_hqc7   57.23%    4.559MiB / 23.32GiB   0.02%
cliente_hqc6   58.84%    4.312MiB / 23.32GiB   0.02%
cliente_hqc5   56.83%    4.18MiB / 23.32GiB    0.02%
cliente_hqc4   59.90%    4.473MiB / 23.32GiB   0.02%
cliente_hqc3   53.97%    1.25MiB / 23.32GiB    0.01%
cliente_hqc2   51.42%    4.594MiB / 23.32GiB   0.02%
cliente_hqc1   47.57%    4.375MiB / 23.32GiB   0.02%
servidor_hqc   276.95%   11.42MiB / 23.32GiB   0.05%
cliente_hqc9   47.57%    3.379MiB / 23.32GiB   0.01%
--- 2026-06-04_08:17:10 ---
NAME            CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc10   44.03%    2.578MiB / 23.32GiB   0.01%
cliente_hqc9    47.54%    4.09MiB / 23.32GiB    0.02%
cliente_hqc8    32.37%    4.172MiB / 23.32GiB   0.02%
cliente_hqc7    43.13%    4.73MiB / 23.32GiB    0.02%
cliente_hqc6    46.68%    4.574MiB / 23.32GiB   0.02%
cliente_hqc5    40.81%    4.652MiB / 23.32GiB   0.02%
cliente_hqc4    46.36%    4.855MiB / 23.32GiB   0.02%
cliente_hqc3    48.12%    4.098MiB / 23.32GiB   0.02%
cliente_hqc2    45.62%    4.91MiB / 23.32GiB    0.02%
cliente_hqc1    41.44%    4.562MiB / 23.32GiB   0.02%
