P-521,p521_mlkem1024,mlkem1024
18.52,25.7,9.21
845.53,24.8,8.17
18.11,29.08,8.97
17.68,1270.4,8.54
2072.09,645.44,8.84
18.06,26.22,8.69
18.43,25.7,7.92
18.91,1035.0,8.02
16.79,25.93,8.2
18.02,1040.71,7.98
243.34,25.89,7.79
18.19,25.51,7.73
1040.26,23.62,7.79
17.85,23.22,7.7
18.21,24.59,7.73
19.37,23.77,7.96
17.45,24.77,7.61
16.71,24.77,8.43
17.06,24.28,8.3
16.63,23.94,8.34
1081.67,24.87,8.88
17.88,24.6,8.79
239.41,29.16,7.66
21.26,27.74,7.97
18.05,24.64,7.9
1052.24,24.55,7.99
1077.64,24.29,8.07
18.08,27.59,8.41
237.15,23.93,8.27
41.44,23.7,8.83
21.11,24.95,9.1
1081.41,24.27,8.82
1075.18,1034.58,8.97
17.92,255.17,8.01
2071.94,25.03,8.64
224.54,24.0,7.99
18.01,24.25,8.06
18.16,25.69,8.03
17.79,1471.54,8.2
231.54,26.58,8.34
23.26,28.76,8.65
17.77,25.29,8.28
16.58,25.49,8.72
17.02,1303.24,8.38
241.68,1058.23,8.21
240.59,25.82,8.64
246.0,28.68,8.74
1084.59,24.21,8.0
18.66,24.15,9.2
17.78,257.13,8.33
1086.44,26.17,8.47
18.32,27.24,8.29
238.76,30.26,10.48
20.21,1895.81,9.27
17.86,1501.46,7.69
1259.79,26.11,7.54
1059.79,1067.98,9.15
241.7,25.86,8.78
18.48,24.91,9.14
1254.26,24.27,8.54
18.55,25.17,8.86
243.64,29.17,8.52
19.68,24.51,9.4
17.41,24.46,8.53
17.84,24.76,8.48
18.62,24.53,8.24
17.6,24.77,8.06
1078.15,1884.13,11.13
18.57,646.92,9.41
18.5,27.61,7.73
18.85,24.88,7.91
1057.81,29.58,8.24
19.0,1502.02,8.31
237.35,28.32,7.7
1041.79,25.42,8.72
18.04,25.62,9.47
17.34,23.75,8.74
17.32,24.02,8.95
17.38,23.12,9.99
16.95,250.82,8.8
238.86,50.24,8.31
27.54,26.16,7.73
18.41,26.28,7.81
1888.63,25.07,8.69
19.43,25.13,8.72
20.56,28.9,10.61
239.26,25.08,8.76
18.26,24.74,8.73
21.89,27.09,7.98
18.88,1053.49,7.98
1079.88,29.73,7.82
17.31,26.84,8.93
429.69,2092.34,7.93
23.2,26.02,1047.99
1071.25,26.51,10.98
21.5,25.06,1047.85
17.21,24.01,9.6
17.45,25.13,9.45
1056.76,648.93,232.19
19.52,25.8,16.35
236.88,25.64,1059.52
17.87,26.07,843.41
16.98,1094.22,1268.87
17.41,26.26,8.4
17.77,26.45,1041.26
17.72,27.17,629.73
19.62,26.39,631.37
17.87,1272.58,8.59
227.75,27.2,1054.45
18.6,25.86,4359.34
20.17,25.81,1055.73
19.42,26.79,9.43
244.31,26.63,8.94
240.72,26.17,8.24
1677.16,25.99,1461.0
18.09,643.42,229.34
1056.72,30.95,1018.52
240.5,28.55,231.14
239.62,253.04,8.54
21.27,35.49,8.57
18.53,32.11,9.09
17.98,32.27,232.44
17.69,36.96,8.51
1086.14,26.54,8.57
20.25,24.69,230.2
241.22,25.14,8.31
31.98,25.21,8.04
236.77,1503.64,228.17
32.36,26.26,27.78
1065.53,27.16,9.02
18.13,24.46,9.09
19.12,24.95,2260.93
1086.93,23.61,8.69
17.88,23.61,8.51
1049.15,24.71,8.44
17.86,25.55,8.67
17.15,1084.92,1047.85
2046.36,26.31,10.54
19.68,25.54,9.81
1046.01,27.2,10.12
17.96,24.44,9.0
17.37,24.16,8.82
17.21,650.3,8.29
17.45,26.97,8.67
1035.24,3133.01,1072.3
20.59,1089.35,8.4
17.19,26.02,8.22
17.1,1254.49,8.98
237.08,27.06,8.55
250.24,648.54,8.5
1033.62,1276.7,8.19
242.63,27.06,8.23
17.96,25.0,7.97
1072.02,1261.24,226.42
238.72,26.13,27.95
20.33,25.78,14.65
18.06,29.64,9.31
435.5,25.71,8.41
1054.6,24.91,8.71
18.04,25.22,9.67
17.32,13312.78,229.4
17.1,1088.99,229.02
16.93,25.43,8.57
437.88,1254.91,8.26
19.59,1477.9,8.58
2727.81,26.42,8.84
17.92,29.69,1066.65
238.24,23.7,10.75
41.31,23.15,11.1
17.99,257.47,225.46
1031.38,49.02,27.95
17.81,3114.67,230.96
18.8,31.18,8.98
18.1,31.81,221.18
239.63,27.76,11.73
19.01,27.93,12.56
17.18,27.31,13.6
19.84,31.43,12.52
435.28,27.64,12.22
19.15,23.5,8.99
18.34,1080.4,8.33
17.7,30.89,8.4
17.83,259.12,632.77
17.97,46.2,1071.89
18.38,1499.06,9.21
17.89,2277.56,9.56
17.56,26.91,10.32
17.69,25.03,10.02
17.69,25.3,230.98
17.67,1080.73,8.54
17.85,26.02,8.5
1042.86,25.35,8.92
241.81,23.35,8.61
31.04,23.16,9.29
1085.83,24.08,9.71
18.25,1037.07,9.93
18.35,256.83,9.67
17.89,2501.72,1043.58
16.17,26.07,9.4
434.5,26.49,9.78
1035.25,26.98,12.76
17.64,24.27,12.38
16.75,23.46,8.18
17.3,1285.16,8.75
18.04,27.34,8.46
17.44,25.73,230.44
17.52,27.75,28.02
431.14,24.65,12.07
18.51,255.0,11.8
6585.03,255.16,12.05
18.0,26.85,11.99
17.32,1297.04,4118.7
1033.99,26.69,8.59
17.94,26.21,229.83
16.9,24.0,1264.48
239.0,25.01,9.52
1084.06,24.15,9.48
18.13,26.16,2037.91
17.43,26.62,2100.21
16.97,25.77,8.19
16.1,852.52,7.97
1036.66,27.65,8.14
17.98,1091.77,1019.36
18.34,25.49,13.58
