run_id,handshake_type,duration_ms,success
1,full,2042,1
2,full,624,1
3,full,625,1
4,full,824,1
5,full,624,1
6,full,622,1
7,full,640,1
8,full,2519,1
9,full,627,1
10,full,626,1
11,full,841,1
12,full,626,1
13,full,1442,1
14,full,926,1
15,full,1028,1
16,full,626,1
17,full,625,1
18,full,623,1
19,full,827,1
20,full,3937,1
21,full,1080,1
22,full,626,1
23,full,826,1
24,full,643,1
25,full,623,1
26,full,827,1
27,full,640,1
28,full,823,1
29,full,2275,1
30,full,878,1
31,full,891,1
32,full,889,1
33,full,823,1
34,full,824,1
35,full,624,1
36,full,626,1
37,full,627,1
38,full,639,1
39,full,628,1
40,full,821,1
41,full,825,1
42,full,627,1
43,full,891,1
44,full,627,1
45,full,1123,1
46,full,1429,1
47,full,877,1
48,full,1175,1
49,full,640,1
50,full,825,1
51,full,626,1
52,full,880,1
53,full,841,1
54,full,627,1
55,full,633,1
56,full,641,1
57,full,1079,1
58,full,1093,1
59,full,826,1
60,full,1448,1
61,full,879,1
62,full,926,1
63,full,625,1
64,full,640,1
65,full,639,1
66,full,939,1
67,full,1980,1
68,full,824,1
69,full,877,1
70,full,2289,1
71,full,879,1
72,full,1286,1
73,full,924,1
74,full,849,1
75,full,946,1
76,full,2262,1
77,full,625,1
78,full,1079,1
79,full,839,1
80,full,637,1
81,full,875,1
82,full,624,1
83,full,891,1
84,full,1141,1
85,full,641,1
86,full,926,1
87,full,627,1
88,full,890,1
89,full,623,1
90,full,893,1
91,full,1222,1
92,full,1687,1
93,full,1632,1
94,full,878,1
95,full,640,1
96,full,639,1
97,full,879,1
98,full,825,1
99,full,879,1
100,full,1123,1
101,full,624,1
102,full,926,1
103,full,838,1
104,full,827,1
105,full,638,1
106,full,925,1
107,full,623,1
108,full,923,1
109,full,627,1
110,full,640,1
111,full,2489,1
112,full,923,1
113,full,2653,1
114,full,2277,1
115,full,640,1
116,full,927,1
117,full,925,1
118,full,627,1
119,full,1126,1
120,full,626,1
121,full,641,1
122,full,1081,1
123,full,838,1
124,full,625,1
125,full,1324,1
126,full,1041,1
127,full,1027,1
128,full,880,1
129,full,2646,1
130,full,1434,1
131,full,1131,1
132,full,626,1
133,full,626,1
134,full,1173,1
135,full,1126,1
136,full,625,1
137,full,627,1
