P-521,p521_mlkem1024,mlkem1024
16.21,25.09,8.23
17.11,24.91,8.46
16.91,1040.14,8.28
19.46,25.87,7.89
18.5,27.52,8.01
18.4,25.25,7.98
240.12,1036.2,8.56
42.57,26.16,7.84
18.88,25.6,8.26
1244.84,23.74,8.34
18.58,23.89,11.73
19.77,24.18,7.82
1276.74,23.5,8.17
844.37,24.43,8.12
1037.79,24.11,8.7
241.22,25.09,8.58
41.24,24.17,8.86
17.7,24.04,8.08
17.39,1092.92,8.17
17.11,1303.58,8.56
17.41,26.87,8.24
16.31,26.18,8.18
1072.28,24.29,8.25
18.89,643.7,9.42
1047.59,258.72,7.87
19.48,27.32,7.7
17.23,26.81,8.21
437.68,29.98,8.62
18.02,26.73,7.84
20.42,1068.38,8.03
18.17,1077.69,7.93
18.57,30.17,8.31
17.58,25.21,8.45
16.53,1067.4,9.01
1051.48,26.32,8.42
18.16,1043.44,8.75
17.79,25.93,8.18
17.93,24.41,7.9
1058.37,24.39,10.0
19.97,24.58,8.67
17.34,28.33,8.14
17.22,23.62,7.92
1060.74,23.35,7.95
18.17,23.93,8.82
1050.68,24.44,8.55
18.31,28.09,8.05
17.36,24.95,8.27
17.61,23.39,7.96
17.23,23.58,8.16
18.38,23.92,8.71
17.79,25.47,8.77
16.28,25.87,8.36
16.52,26.14,8.33
16.81,25.35,9.0
17.19,25.44,8.32
16.83,26.8,8.71
16.66,25.55,8.61
17.4,26.58,8.28
1064.09,24.96,7.98
1077.43,23.52,8.86
17.93,26.82,8.41
18.41,23.4,8.99
18.26,1088.4,8.55
18.29,26.13,8.32
15.98,24.78,8.32
16.14,29.03,9.38
16.08,24.63,8.57
16.13,24.95,8.37
16.7,23.61,9.03
1052.31,23.38,8.02
17.17,24.75,8.42
239.39,24.91,8.2
21.41,1084.47,8.18
17.27,25.82,7.95
17.8,26.37,7.75
17.17,25.33,9.47
16.61,24.17,7.7
16.57,27.56,7.73
17.33,24.9,8.26
16.58,25.16,8.65
17.24,24.9,9.39
237.12,1055.7,7.9
44.78,28.93,8.08
1040.99,29.29,8.3
18.22,29.18,8.96
19.46,27.38,8.13
18.77,25.34,8.6
18.39,29.44,8.11
18.92,25.81,8.78
1064.19,26.92,8.69
1487.38,25.69,8.21
1049.81,24.96,9.16
18.57,1091.33,8.24
17.96,26.39,7.91
17.04,25.92,7.86
240.32,24.71,7.79
34.7,25.95,7.85
33.54,25.74,8.32
31.91,30.06,7.7
19.09,24.0,7.7
18.66,23.23,8.13
1026.39,24.45,9.79
1078.04,29.59,8.33
22.08,25.33,10.42
22.7,26.17,8.16
23.09,26.83,8.48
17.99,24.0,8.24
17.73,23.82,7.97
17.56,23.95,8.02
1086.23,23.44,7.95
18.19,1063.56,8.29
19.28,26.03,8.75
16.48,28.1,9.36
16.6,23.71,7.99
16.44,25.71,8.68
16.62,26.16,8.02
17.38,26.32,8.23
17.19,1058.66,8.15
239.79,25.88,8.34
20.76,28.11,9.36
18.75,26.48,1230.16
228.07,1094.16,10.62
1078.38,25.84,9.5
18.0,25.91,8.54
17.25,23.43,1063.93
18.19,24.75,8.81
17.92,23.67,9.04
1033.56,23.66,9.37
17.93,24.12,9.6
237.22,24.46,9.42
241.0,24.04,8.75
20.26,24.48,220.06
1080.57,24.62,1055.57
19.35,24.41,8.19
236.05,24.7,8.27
19.94,25.13,8.35
226.12,1058.64,7.97
1029.21,25.62,8.13
18.25,26.79,8.58
239.28,24.72,8.59
18.37,1037.17,10.13
18.45,24.97,8.9
18.25,25.02,8.76
16.88,28.01,8.71
16.81,24.22,8.43
17.97,24.26,8.41
1083.27,24.04,8.22
18.19,25.0,8.26
1050.12,24.16,8.31
18.68,23.77,8.96
17.15,24.13,230.89
16.89,25.0,27.3
16.94,1305.59,10.13
1036.47,26.01,8.12
17.91,25.54,8.45
1050.56,1048.51,8.07
17.95,30.36,8.2
17.03,27.24,228.74
17.03,26.88,1072.49
17.03,25.0,8.47
17.11,24.81,230.32
16.53,25.76,8.55
16.97,24.75,9.16
16.58,1084.59,9.63
17.23,25.86,12.47
1039.04,27.09,8.62
18.53,24.93,13.4
18.76,23.54,8.9
17.14,24.73,10.01
19.16,24.51,8.97
17.33,24.09,8.84
16.81,1321.1,9.72
1040.52,26.04,8.56
18.23,26.76,8.85
17.46,24.39,8.6
17.73,25.43,8.45
17.65,28.64,1037.79
238.32,1047.53,10.76
20.87,260.65,1053.43
17.71,26.46,1075.5
1037.23,25.45,8.48
436.04,25.03,8.49
18.42,25.89,8.56
1050.03,25.1,1021.78
17.99,24.94,232.67
1050.69,24.95,19.45
17.92,23.56,8.78
1050.11,24.1,8.11
18.11,23.86,8.0
18.53,24.29,8.28
17.55,24.21,8.29
19.71,24.11,8.24
17.13,24.8,9.0
17.04,24.2,8.51
16.77,24.2,632.48
16.7,24.09,8.83
16.56,25.3,8.74
16.7,24.71,8.52
16.96,24.16,8.29
18.32,23.75,9.62
17.53,28.22,8.62
240.32,24.86,9.23
19.73,23.81,8.55
1085.9,24.78,8.85
17.95,24.55,8.7
18.15,24.89,8.79
17.17,26.02,8.28
16.89,25.54,8.21
16.54,25.01,8.26
1074.05,24.75,8.23
18.18,25.14,8.16
20.58,1074.65,8.35
19.11,30.51,8.5
18.39,25.71,9.4
16.77,25.66,9.74
17.24,258.42,9.0
17.27,26.55,8.99
17.56,25.94,8.75
17.23,25.56,8.14
1236.61,25.91,1032.78
17.99,25.95,9.19
17.95,25.69,8.22
18.03,30.93,9.35
18.66,25.76,8.14
17.06,25.48,1277.7
17.83,25.95,8.45
18.13,25.55,8.52
1067.32,26.05,9.14
18.06,26.06,8.63
19.13,25.79,9.04
18.9,26.16,8.42
17.18,25.71,1015.3
17.42,25.71,9.49
17.07,25.59,9.41
16.73,1289.49,8.59
16.48,2079.17,8.88
1056.05,1079.45,8.7
18.78,25.95,8.25
19.04,27.13,8.05
17.39,27.22,7.91
1056.99,1306.98,7.96
18.08,25.93,1042.1
1050.43,25.51,8.49
19.48,25.39,12.61
20.47,24.8,12.49
20.98,24.09,8.54
1050.86,24.1,8.46
19.4,1048.68,9.13
18.27,26.8,8.96
1086.43,1040.6,9.32
17.97,26.89,1260.28
18.42,25.32,13.16
19.11,24.84,1032.42
18.96,24.18,9.47
18.26,23.9,8.16
17.71,25.04,8.12
16.52,25.27,8.21
16.36,24.4,8.63
16.11,1062.06,13.15
16.74,1075.47,231.69
239.96,1079.43,1032.66
249.21,1074.54,232.04
17.98,25.87,13.28
19.12,24.79,10.49
20.65,1301.85,9.41
18.46,26.2,9.16
18.88,27.98,9.08
16.11,24.13,8.24
18.2,23.82,8.33
17.97,254.58,12.19
17.52,32.64,8.6
17.07,24.74,8.93
17.49,27.23,8.22
18.02,24.09,8.22
18.07,24.36,8.53
17.17,27.29,8.19
16.94,24.64,1222.88
16.54,25.25,10.8
240.58,24.95,10.81
20.41,1084.19,1032.09
18.47,26.05,8.48
18.6,1254.05,8.27
18.45,26.01,8.55
18.78,1086.62,8.68
18.77,25.1,1061.58
18.71,26.28,8.26
18.12,25.59,8.18
1028.89,23.44,9.06
18.29,23.56,8.73
18.47,24.54,9.11
18.57,27.75,9.43
241.41,25.14,8.61
18.16,25.23,8.51
18.4,1092.46,1055.19
18.14,26.29,8.27
19.39,25.8,1051.97
1074.82,25.21,9.34
18.14,24.05,9.48
243.44,23.95,1040.92
24.55,23.96,9.53
17.35,24.03,9.43
