--- 2026-06-04_06:25:25 ---
--- 2026-06-04_06:25:27 ---
--- 2026-06-04_06:25:29 ---
--- 2026-06-04_06:25:31 ---
--- 2026-06-04_06:25:33 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     3.309MiB / 23.32GiB   0.01%
--- 2026-06-04_06:25:36 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     2.828MiB / 23.32GiB   0.01%
--- 2026-06-04_06:25:39 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
servidor_hqc   0.00%     2.828MiB / 23.32GiB   0.01%
--- 2026-06-04_06:25:42 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc1   62.62%    3.973MiB / 23.32GiB   0.02%
servidor_hqc   33.79%    4.031MiB / 23.32GiB   0.02%
cliente_hqc2   51.44%    3.637MiB / 23.32GiB   0.02%
--- 2026-06-04_06:25:47 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc3   35.44%    2.293MiB / 23.32GiB   0.01%
cliente_hqc2   29.13%    3.707MiB / 23.32GiB   0.02%
cliente_hqc1   29.44%    3.633MiB / 23.32GiB   0.02%
servidor_hqc   50.87%    4.094MiB / 23.32GiB   0.02%
cliente_hqc4   25.34%    3.516MiB / 23.32GiB   0.01%
--- 2026-06-04_06:25:52 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc5   21.58%    3.555MiB / 23.32GiB   0.01%
cliente_hqc4   19.49%    2.922MiB / 23.32GiB   0.01%
cliente_hqc3   19.50%    3.438MiB / 23.32GiB   0.01%
cliente_hqc2   18.55%    3.539MiB / 23.32GiB   0.01%
cliente_hqc1   15.34%    3.344MiB / 23.32GiB   0.01%
servidor_hqc   50.73%    3.809MiB / 23.32GiB   0.02%
cliente_hqc6   15.35%    3.723MiB / 23.32GiB   0.02%
--- 2026-06-04_06:25:57 ---
NAME           CPU %     MEM USAGE / LIMIT     MEM %
cliente_hqc7   17.23%    3.238MiB / 23.32GiB   0.01%
cliente_hqc6   13.13%    3.07MiB / 23.32GiB    0.01%
cliente_hqc5   12.01%    3.254MiB / 23.32GiB   0.01%
cliente_hqc4   14.52%    2.727MiB / 23.32GiB   0.01%
cliente_hqc3   15.65%    3.176MiB / 23.32GiB   0.01%
cliente_hqc2   11.50%    3.211MiB / 23.32GiB   0.01%
cliente_hqc1   11.53%    3.406MiB / 23.32GiB   0.01%
servidor_hqc   50.86%    3.34MiB / 23.32GiB    0.01%
