P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1.83,1.72,11.76,2.37,2.01
1.87,1.75,6.72,2.27,1.52
1.61,1.52,6.82,1.84,1.57
1.6,1.39,6.75,2.14,1.76
1.64,1.51,7.16,1.95,1.61
2.99,2.15,7.0,1.89,1.56
1.88,1.53,7.25,1.93,1.72
1.66,1.78,7.04,1.95,2.03
2.59,2.39,6.84,1.88,1.61
1.64,1.56,7.01,1.91,1.64
1.62,1.62,7.33,2.25,2.12
2.5,2.44,8.01,1.91,1.61
1.67,1.5,10.24,1.89,1.58
1.66,1.56,9.15,2.56,1.78
2.39,2.21,7.91,1.87,1.59
1.79,1.56,8.07,1.95,1.71
1.67,1.62,7.39,2.25,1.56
2.32,1.78,7.67,1.88,2.6
1.66,1.5,7.1,1.86,1.64
1.61,1.6,7.29,2.2,2.31
2.45,2.11,7.14,1.94,1.61
1.65,1.57,7.07,1.89,1.58
1.63,1.55,7.03,1.94,2.14
2.14,2.21,6.99,2.58,1.62
1.66,1.5,8.76,1.91,1.73
1.64,1.65,7.44,1.92,2.07
2.31,1.85,7.55,3.45,1.6
1.66,1.55,8.24,1.91,1.58
1.71,1.56,7.65,1.88,1.99
2.36,2.43,7.8,2.0,1.62
1.66,1.53,8.1,1.89,1.65
1.6,1.56,8.2,1.9,3.04
1.8,2.08,8.7,1.97,1.61
1.69,1.82,8.33,1.87,1.61
1.64,1.75,9.24,1.89,1.63
1.99,1.98,7.79,1.95,1.81
1.65,1.8,7.56,1.99,1.57
1.65,1.53,8.61,1.97,1.64
2.01,2.23,8.17,1.91,1.76
1.65,1.54,8.68,2.45,1.61
1.66,1.56,7.44,1.82,1.66
2.53,2.2,7.5,1.85,1.69
1.76,1.5,7.58,2.67,1.59
1.65,1.77,7.44,1.84,1.57
2.47,2.42,7.83,1.94,2.8
1.64,1.53,7.2,2.56,1.63
1.7,1.56,7.18,2.18,1.64
2.04,2.35,7.14,1.92,2.07
1.65,1.5,8.2,2.49,1.68
1.63,1.57,7.02,1.86,1.59
2.52,2.36,7.25,1.89,1.88
1.74,1.51,7.09,2.22,2.15
1.59,1.64,6.9,1.9,1.56
