P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.57,5.09,16.33,5.85,4.48
8.31,4.87,14.75,5.98,4.21
8.31,4.81,14.68,7.21,4.16
8.32,4.86,14.8,5.65,4.46
8.38,5.07,14.06,5.68,5.23
8.87,5.27,14.43,5.98,4.26
9.74,5.29,15.13,6.19,4.28
9.07,5.38,15.33,6.08,4.43
9.22,4.94,15.12,6.22,4.55
8.94,4.9,15.46,6.82,4.72
9.89,4.9,14.95,7.31,5.34
8.88,5.17,15.44,6.63,4.45
8.89,5.68,15.3,7.33,4.4
8.38,5.69,15.3,6.42,4.67
8.7,4.94,15.14,6.36,4.37
8.34,5.11,15.41,7.43,4.65
8.32,4.95,14.88,6.3,4.54
9.64,5.05,14.97,5.93,5.16
8.59,5.1,15.22,6.27,4.68
8.74,5.29,15.15,5.93,4.69
10.71,5.36,15.27,6.38,4.41
9.04,5.23,15.0,5.9,4.36
9.73,5.59,15.47,5.92,4.61
9.02,5.92,15.22,5.87,4.46
8.55,6.64,14.48,5.83,5.08
8.51,4.97,14.94,5.88,4.83
9.26,4.91,14.8,5.87,4.43
8.99,4.96,14.39,5.88,4.3
9.16,4.98,13.92,5.93,4.3
9.8,5.08,13.91,5.95,4.31
8.89,5.16,14.65,6.14,5.04
10.31,5.54,15.66,6.43,4.34
9.14,5.53,15.28,6.36,4.43
8.55,5.64,15.31,6.38,4.47
8.92,4.92,16.43,6.97,4.41
8.54,5.14,15.37,7.12,4.43
9.27,5.03,15.17,5.72,4.55
9.1,5.12,13.6,5.79,4.74
9.07,5.09,14.36,5.91,5.22
9.01,5.11,14.29,5.93,4.45
8.93,5.19,15.11,5.81,4.3
8.34,5.37,13.81,5.9,4.4
8.48,6.05,14.62,5.87,4.46
8.27,5.75,14.66,5.89,4.69
8.29,5.09,14.66,5.89,4.55
8.35,5.12,16.13,5.93,5.12
8.33,5.04,14.55,5.88,4.42
9.31,5.08,15.93,6.09,4.4
10.07,5.14,14.87,6.65,4.64
9.14,5.81,15.11,6.26,4.45
8.86,6.02,14.33,6.88,5.32
8.74,6.25,14.94,7.65,5.39
8.88,5.58,15.54,7.16,4.92
8.5,5.0,15.39,7.27,4.42
8.55,4.92,15.03,6.22,4.38
8.8,4.93,14.34,6.05,4.35
