protocol,auth_mode,sig_alg,kem,kem_class,security_level,sig_family,network_profile,n_total,n_success,n_failed,success_rate_pct,n_blocks_pooled,n_files_pooled,mean_ms,stdev_ms,ci95_low_ms,ci95_high_ms,ci95_method,ci95_naive_low_ms,ci95_naive_high_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms
tls,mutual,mldsa44,mlkem512,pq_pur,L1,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,331.318,129.032,311.564,351.072,bootstrap_blocs,320.008,342.628,306.475,425.757,813.544,273.28,2322.24
tls,mutual,mldsa44,p256_hqc128,hybride,L1,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,389.446,154.19,358.223,432.251,bootstrap_blocs,375.931,402.961,344.445,492.385,1358.955,294.58,1531.82
tls,mutual,mldsa44,p256_mlkem512,hybride,L1,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,347.822,126.456,336.319,366.193,bootstrap_blocs,336.738,358.907,314.745,468.285,925.62,279.6,1370.73
tls,mutual,mldsa44,x25519_hqc128,hybride,L1,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,395.262,163.34,358.505,438.051,bootstrap_blocs,380.945,409.58,378.995,507.127,1388.038,287.02,1536.68
tls,mutual,mldsa44,x25519_mlkem512,hybride,L1,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,332.874,152.996,319.306,343.972,bootstrap_blocs,319.463,346.285,303.445,339.011,1313.988,268.9,1857.03
tls,mutual,mldsa44,x25519,classique,L1,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,340.084,160.262,331.74,352.218,bootstrap_blocs,326.037,354.132,305.53,432.084,1311.155,271.73,1726.32
tls,mutual,mldsa65,P-384,classique,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,362.612,128.818,337.243,387.981,bootstrap_blocs,351.321,373.903,351.515,477.133,1185.747,281.56,1433.94
tls,mutual,mldsa65,hqc192,pq_pur,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,541.289,183.545,505.324,605.057,bootstrap_blocs,525.2,557.377,493.98,693.736,1528.179,436.3,2103.12
tls,mutual,mldsa65,mlkem768,pq_pur,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,372.421,144.744,352.242,387.461,bootstrap_blocs,359.734,385.109,356.3,494.132,1309.553,282.77,1568.92
tls,mutual,mldsa65,p384_hqc192,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,546.117,157.038,511.835,597.235,bootstrap_blocs,532.352,559.882,500.68,700.418,1521.866,439.63,2149.7
tls,mutual,mldsa65,p384_mlkem768,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,359.525,133.997,340.174,388.802,bootstrap_blocs,347.779,371.27,326.28,448.937,1319.599,282.11,1424.13
tls,mutual,mldsa65,x448_hqc192,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,520.999,118.479,499.262,554.468,bootstrap_blocs,510.614,531.384,493.815,617.304,1049.667,440.97,1632.65
tls,mutual,mldsa65,x448_mlkem768,hybride,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,360.3,148.861,349.02,379.951,bootstrap_blocs,347.252,373.349,319.23,489.531,1344.026,280.09,1546.47
tls,mutual,mldsa65,x448,classique,L3,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,363.56,147.682,338.923,408.519,bootstrap_blocs,350.615,376.505,318.66,510.437,1323.633,280.36,1408.22
tls,mutual,mldsa87,P-521,classique,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,521.809,149.981,483.918,559.7,bootstrap_blocs,508.663,534.956,527.105,681.563,1479.519,420.24,1618.83
tls,mutual,mldsa87,hqc256,pq_pur,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,638.608,187.238,582.045,736.267,bootstrap_blocs,622.196,655.021,565.475,869.397,1580.249,500.91,2605.6
tls,mutual,mldsa87,mlkem1024,pq_pur,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,488.502,128.659,467.422,523.607,bootstrap_blocs,477.225,499.78,454.39,558.076,1457.636,417.06,1578.6
tls,mutual,mldsa87,p521_hqc256,hybride,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,665.49,163.394,586.798,744.181,bootstrap_blocs,651.167,679.812,696.02,841.402,1595.835,494.31,1778.33
tls,mutual,mldsa87,p521_mlkem1024,hybride,L5,pq,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,509.395,164.199,475.714,557.542,bootstrap_blocs,495.002,523.787,461.465,589.535,1515.284,416.73,1792.64
tls,mutual,secp384r1,P-384,classique,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,302.976,140.79,291.582,311.154,bootstrap_blocs,290.635,315.317,280.565,290.641,1304.144,260.48,1330.66
tls,mutual,secp384r1,hqc192,pq_pur,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,404.748,111.046,373.591,442.11,bootstrap_blocs,395.014,414.482,368.72,469.02,871.46,308.73,1439.13
tls,mutual,secp384r1,mlkem768,pq_pur,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,292.034,104.623,287.533,298.382,bootstrap_blocs,282.863,301.204,278.15,284.156,909.108,257.5,1330.71
tls,mutual,secp384r1,p384_hqc192,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,407.369,138.329,378.733,455.752,bootstrap_blocs,395.244,419.494,372.43,499.271,844.993,307.55,2496.12
tls,mutual,secp384r1,p384_mlkem768,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,317.582,145.615,313.162,322.901,bootstrap_blocs,304.819,330.346,292.805,308.909,1307.762,264.32,1350.47
tls,mutual,secp384r1,x448_hqc192,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,400.73,144.239,371.419,443.942,bootstrap_blocs,388.087,413.373,368.16,495.816,980.434,304.05,2484.62
tls,mutual,secp384r1,x448_mlkem768,hybride,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,298.07,117.824,293.137,303.004,bootstrap_blocs,287.743,308.398,283.11,287.031,935.075,260.22,1341.89
tls,mutual,secp384r1,x448,classique,L3,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,299.686,140.073,287.581,311.791,bootstrap_blocs,287.408,311.964,279.785,283.969,1285.044,258.41,1437.98
tls,mutual,secp521r1,P-521,classique,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,299.241,113.421,293.714,306.083,bootstrap_blocs,289.3,309.183,282.855,288.644,674.606,259.54,1327.15
tls,mutual,secp521r1,hqc256,pq_pur,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,611.849,128.837,535.915,687.784,bootstrap_blocs,600.556,623.143,649.81,751.632,1059.4,460.96,1688.35
tls,mutual,secp521r1,mlkem1024,pq_pur,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,298.304,114.4,290.325,306.283,bootstrap_blocs,288.277,308.332,281.82,286.633,926.113,258.62,1335.85
tls,mutual,secp521r1,p521_hqc256,hybride,L5,classique,simple_loss1.3_delay62.51ms,375,375,0,100.0,3,3,598.42,139.918,536.282,710.996,bootstrap_blocs,584.258,612.582,535.47,762.776,1095.094,481.07,1714.36
tls,mutual,secp521r1,p521_mlkem1024,hybride,L5,classique,simple_loss1.3_delay62.51ms,500,500,0,100.0,4,4,320.54,136.111,315.618,325.588,bootstrap_blocs,308.609,332.471,298.355,311.528,1302.305,265.16,1449.17
